1       , -157114     , array([ 4.87612    ,  0.0491121  ,  2.00101e-12,  1.30114e-07,  0.233651   ])
2       , -157117     , array([ 4.88099    ,  0.0491121  ,  2.00101e-12,  1.30114e-07,  0.233651   ])
3       , -156946     , array([ 4.87612    ,  0.0491613  ,  2.00101e-12,  1.30114e-07,  0.233651   ])
4       , -157114     , array([ 4.87612    ,  0.0491121  ,  2.00301e-12,  1.30114e-07,  0.233651   ])
5       , -157114     , array([ 4.87612    ,  0.0491121  ,  2.00101e-12,  1.30244e-07,  0.233651   ])
6       , -157290     , array([ 4.87612    ,  0.0491121  ,  2.00101e-12,  1.30114e-07,  0.233885   ])
7       , -157114     , array([ 4.87612    ,  0.0491121  ,  2.00101e-12,  1.30114e-07,  0.233651   ])
8       , -25682.9    , array([ 4.82043    ,  0.0988265  ,  2.00101e-12,  1.30114e-07,  0.112745   ])
9       , -25682.9    , array([ 4.82043    ,  0.0988265  ,  2.00101e-12,  1.30114e-07,  0.112745   ])
10      , -25683.9    , array([ 4.82525    ,  0.0988265  ,  2.00101e-12,  1.30114e-07,  0.112745   ])
11      , -25643.5    , array([ 4.82043    ,  0.0989254  ,  2.00101e-12,  1.30114e-07,  0.112745   ])
12      , -25682.9    , array([ 4.82043    ,  0.0988265  ,  2.00301e-12,  1.30114e-07,  0.112745   ])
13      , -25682.9    , array([ 4.82043    ,  0.0988265  ,  2.00101e-12,  1.30244e-07,  0.112745   ])
14      , -25726.5    , array([ 4.82043    ,  0.0988265  ,  2.00101e-12,  1.30114e-07,  0.112858   ])
22      , -25571.3    , array([ 4.77036    ,  0.095525   ,  2.00101e-12,  1.30114e-07,  0.109072   ])
23      , -25571.3    , array([ 4.77036    ,  0.095525   ,  2.00101e-12,  1.30114e-07,  0.109072   ])
24      , -25572.3    , array([ 4.77513    ,  0.095525   ,  2.00101e-12,  1.30114e-07,  0.109072   ])
25      , -25531.7    , array([ 4.77036    ,  0.0956206  ,  2.00101e-12,  1.30114e-07,  0.109072   ])
26      , -25571.3    , array([ 4.77036    ,  0.095525   ,  2.00301e-12,  1.30114e-07,  0.109072   ])
27      , -25571.3    , array([ 4.77036    ,  0.095525   ,  2.00101e-12,  1.30244e-07,  0.109072   ])
28      , -25614.8    , array([ 4.77036    ,  0.095525   ,  2.00101e-12,  1.30114e-07,  0.109181   ])
29      , -24806.2    , array([ 4.16341    ,  0.0613436  ,  2.00101e-12,  1.30113e-07,  0.0708337  ])
30      , -24806.2    , array([ 4.16341    ,  0.0613436  ,  2.00101e-12,  1.30113e-07,  0.0708337  ])
31      , -24806.8    , array([ 4.16758    ,  0.0613436  ,  2.00101e-12,  1.30113e-07,  0.0708337  ])
32      , -24765.3    , array([ 4.16341    ,  0.0614049  ,  2.00101e-12,  1.30113e-07,  0.0708337  ])
33      , -24806.2    , array([ 4.16341    ,  0.0613436  ,  2.00301e-12,  1.30113e-07,  0.0708337  ])
34      , -24806.2    , array([ 4.16341    ,  0.0613436  ,  2.00101e-12,  1.30243e-07,  0.0708337  ])
35      , -24848.4    , array([ 4.16341    ,  0.0613436  ,  2.00101e-12,  1.30113e-07,  0.0709046  ])
36      , -22508.8    , array([ 40.9607    ,  0.043191   ,  2.00101e-12,  1.29838e-07,  0.0468474  ])
37      , -22508.8    , array([ 40.9607    ,  0.043191   ,  2.00101e-12,  1.29838e-07,  0.0468474  ])
38      , -22508.9    , array([ 41.0016    ,  0.043191   ,  2.00101e-12,  1.29838e-07,  0.0468474  ])
39      , -22469.8    , array([ 40.9607    ,  0.0432342  ,  2.00101e-12,  1.29838e-07,  0.0468474  ])
40      , -22508.8    , array([ 40.9607    ,  0.043191   ,  2.00301e-12,  1.29838e-07,  0.0468474  ])
41      , -22508.8    , array([ 40.9607    ,  0.043191   ,  2.00101e-12,  1.29968e-07,  0.0468474  ])
42      , -22548.3    , array([ 40.9607    ,  0.043191   ,  2.00101e-12,  1.29838e-07,  0.0468943  ])
50      , -22508.7    , array([ 40.967     ,  0.04319    ,  2.00101e-12,  1.29838e-07,  0.0468461  ])
51      , -22508.7    , array([ 40.967     ,  0.04319    ,  2.00101e-12,  1.29838e-07,  0.0468461  ])
52      , -22508.7    , array([ 41.0079    ,  0.04319    ,  2.00101e-12,  1.29838e-07,  0.0468461  ])
53      , -22469.7    , array([ 40.967     ,  0.0432332  ,  2.00101e-12,  1.29838e-07,  0.0468461  ])
54      , -22508.7    , array([ 40.967     ,  0.04319    ,  2.00301e-12,  1.29838e-07,  0.0468461  ])
55      , -22508.7    , array([ 40.967     ,  0.04319    ,  2.00101e-12,  1.29968e-07,  0.0468461  ])
56      , -22548.2    , array([ 40.967     ,  0.04319    ,  2.00101e-12,  1.29838e-07,  0.046893   ])
64      , -22508.6    , array([ 40.9697    ,  0.0431895  ,  2.00101e-12,  1.29838e-07,  0.0468455  ])
65      , -22508.6    , array([ 40.9697    ,  0.0431895  ,  2.00101e-12,  1.29838e-07,  0.0468455  ])
66      , -22508.6    , array([ 41.0107    ,  0.0431895  ,  2.00101e-12,  1.29838e-07,  0.0468455  ])
67      , -22469.6    , array([ 40.9697    ,  0.0432327  ,  2.00101e-12,  1.29838e-07,  0.0468455  ])
68      , -22508.6    , array([ 40.9697    ,  0.0431895  ,  2.00301e-12,  1.29838e-07,  0.0468455  ])
69      , -22508.6    , array([ 40.9697    ,  0.0431895  ,  2.00101e-12,  1.29968e-07,  0.0468455  ])
70      , -22548.1    , array([ 40.9697    ,  0.0431895  ,  2.00101e-12,  1.29838e-07,  0.0468924  ])
78      , -22508.5    , array([ 40.9709    ,  0.0431893  ,  2.00101e-12,  1.29838e-07,  0.0468453  ])
79      , -22508.5    , array([ 40.9709    ,  0.0431893  ,  2.00101e-12,  1.29838e-07,  0.0468453  ])
80      , -22508.6    , array([ 41.0119    ,  0.0431893  ,  2.00101e-12,  1.29838e-07,  0.0468453  ])
81      , -22469.6    , array([ 40.9709    ,  0.0432325  ,  2.00101e-12,  1.29838e-07,  0.0468453  ])
82      , -22508.5    , array([ 40.9709    ,  0.0431893  ,  2.00301e-12,  1.29838e-07,  0.0468453  ])
83      , -22508.5    , array([ 40.9709    ,  0.0431893  ,  2.00101e-12,  1.29968e-07,  0.0468453  ])
84      , -22548.1    , array([ 40.9709    ,  0.0431893  ,  2.00101e-12,  1.29838e-07,  0.0468922  ])
92      , -22508.5    , array([ 40.9714    ,  0.0431893  ,  2.00101e-12,  1.29838e-07,  0.0468452  ])
93      , -22508.5    , array([ 40.9714    ,  0.0431893  ,  2.00101e-12,  1.29838e-07,  0.0468452  ])
94      , -22508.6    , array([ 41.0124    ,  0.0431893  ,  2.00101e-12,  1.29838e-07,  0.0468452  ])
95      , -22469.5    , array([ 40.9714    ,  0.0432325  ,  2.00101e-12,  1.29838e-07,  0.0468452  ])
96      , -22508.5    , array([ 40.9714    ,  0.0431893  ,  2.00301e-12,  1.29838e-07,  0.0468452  ])
97      , -22508.5    , array([ 40.9714    ,  0.0431893  ,  2.00101e-12,  1.29968e-07,  0.0468452  ])
98      , -22548.1    , array([ 40.9714    ,  0.0431893  ,  2.00101e-12,  1.29838e-07,  0.0468921  ])
106     , -22508.5    , array([ 40.9716    ,  0.0431892  ,  2.00101e-12,  1.29838e-07,  0.0468451  ])
107     , -22508.5    , array([ 40.9716    ,  0.0431892  ,  2.00101e-12,  1.29838e-07,  0.0468451  ])
108     , -22508.6    , array([ 41.0126    ,  0.0431892  ,  2.00101e-12,  1.29838e-07,  0.0468451  ])
109     , -22469.5    , array([ 40.9716    ,  0.0432324  ,  2.00101e-12,  1.29838e-07,  0.0468451  ])
110     , -22508.5    , array([ 40.9716    ,  0.0431892  ,  2.00301e-12,  1.29838e-07,  0.0468451  ])
111     , -22508.5    , array([ 40.9716    ,  0.0431892  ,  2.00101e-12,  1.29968e-07,  0.0468451  ])
112     , -22548.1    , array([ 40.9716    ,  0.0431892  ,  2.00101e-12,  1.29838e-07,  0.046892   ])
120     , -22508.5    , array([ 40.9717    ,  0.0431892  ,  2.00101e-12,  1.29838e-07,  0.0468451  ])
121     , -22508.5    , array([ 40.9717    ,  0.0431892  ,  2.00101e-12,  1.29838e-07,  0.0468451  ])
122     , -22508.6    , array([ 41.0127    ,  0.0431892  ,  2.00101e-12,  1.29838e-07,  0.0468451  ])
123     , -22469.5    , array([ 40.9717    ,  0.0432324  ,  2.00101e-12,  1.29838e-07,  0.0468451  ])
124     , -22508.5    , array([ 40.9717    ,  0.0431892  ,  2.00301e-12,  1.29838e-07,  0.0468451  ])
125     , -22508.5    , array([ 40.9717    ,  0.0431892  ,  2.00101e-12,  1.29968e-07,  0.0468451  ])
126     , -22548.1    , array([ 40.9717    ,  0.0431892  ,  2.00101e-12,  1.29838e-07,  0.046892   ])
127     , -21702.3    , array([ 87.2456    ,  0.0384591  ,  2.00101e-12,  1.29747e-07,  0.0408605  ])
128     , -21702.3    , array([ 87.2456    ,  0.0384591  ,  2.00101e-12,  1.29747e-07,  0.0408605  ])
129     , -21702.4    , array([ 87.3329    ,  0.0384591  ,  2.00101e-12,  1.29747e-07,  0.0408605  ])
130     , -21664      , array([ 87.2456    ,  0.0384976  ,  2.00101e-12,  1.29747e-07,  0.0408605  ])
131     , -21702.3    , array([ 87.2456    ,  0.0384591  ,  2.00301e-12,  1.29747e-07,  0.0408605  ])
132     , -21702.3    , array([ 87.2456    ,  0.0384591  ,  2.00101e-12,  1.29877e-07,  0.0408605  ])
133     , -21740.8    , array([ 87.2456    ,  0.0384591  ,  2.00101e-12,  1.29747e-07,  0.0409014  ])
141     , -21702.3    , array([ 87.2456    ,  0.0384591  ,  2.00101e-12,  1.29747e-07,  0.0408605  ])
142     , -21702.3    , array([ 87.2456    ,  0.0384591  ,  2.00101e-12,  1.29747e-07,  0.0408605  ])
143     , -21702.4    , array([ 87.3329    ,  0.0384591  ,  2.00101e-12,  1.29747e-07,  0.0408605  ])
144     , -21664      , array([ 87.2456    ,  0.0384976  ,  2.00101e-12,  1.29747e-07,  0.0408605  ])
145     , -21702.3    , array([ 87.2456    ,  0.0384591  ,  2.00301e-12,  1.29747e-07,  0.0408605  ])
146     , -21702.3    , array([ 87.2456    ,  0.0384591  ,  2.00101e-12,  1.29877e-07,  0.0408605  ])
147     , -21740.8    , array([ 87.2456    ,  0.0384591  ,  2.00101e-12,  1.29747e-07,  0.0409014  ])
155     , -21702.3    , array([ 87.2456    ,  0.0384591  ,  2.00101e-12,  1.29747e-07,  0.0408605  ])
156     , -21702.3    , array([ 87.2456    ,  0.0384591  ,  2.00101e-12,  1.29747e-07,  0.0408605  ])
157     , -21702.4    , array([ 87.3329    ,  0.0384591  ,  2.00101e-12,  1.29747e-07,  0.0408605  ])
158     , -21664      , array([ 87.2456    ,  0.0384976  ,  2.00101e-12,  1.29747e-07,  0.0408605  ])
159     , -21702.3    , array([ 87.2456    ,  0.0384591  ,  2.00301e-12,  1.29747e-07,  0.0408605  ])
160     , -21702.3    , array([ 87.2456    ,  0.0384591  ,  2.00101e-12,  1.29877e-07,  0.0408605  ])
161     , -21740.8    , array([ 87.2456    ,  0.0384591  ,  2.00101e-12,  1.29747e-07,  0.0409014  ])
162     , -21587.1    , array([ 97.5799    ,  0.0378041  ,  2.00101e-12,  1.29733e-07,  0.0400417  ])
163     , -21587.1    , array([ 97.5799    ,  0.0378041  ,  2.00101e-12,  1.29733e-07,  0.0400417  ])
164     , -21587.1    , array([ 97.6775    ,  0.0378041  ,  2.00101e-12,  1.29733e-07,  0.0400417  ])
165     , -21548.8    , array([ 97.5799    ,  0.0378419  ,  2.00101e-12,  1.29733e-07,  0.0400417  ])
166     , -21587.1    , array([ 97.5799    ,  0.0378041  ,  2.00301e-12,  1.29733e-07,  0.0400417  ])
167     , -21587.1    , array([ 97.5799    ,  0.0378041  ,  2.00101e-12,  1.29863e-07,  0.0400417  ])
168     , -21625.4    , array([ 97.5799    ,  0.0378041  ,  2.00101e-12,  1.29733e-07,  0.0400817  ])
176     , -21587.1    , array([ 97.5799    ,  0.0378041  ,  2.00101e-12,  1.29733e-07,  0.0400417  ])
177     , -21587.1    , array([ 97.5799    ,  0.0378041  ,  2.00101e-12,  1.29733e-07,  0.0400417  ])
178     , -21587.1    , array([ 97.6775    ,  0.0378041  ,  2.00101e-12,  1.29733e-07,  0.0400417  ])
179     , -21548.8    , array([ 97.5799    ,  0.0378419  ,  2.00101e-12,  1.29733e-07,  0.0400417  ])
180     , -21587.1    , array([ 97.5799    ,  0.0378041  ,  2.00301e-12,  1.29733e-07,  0.0400417  ])
181     , -21587.1    , array([ 97.5799    ,  0.0378041  ,  2.00101e-12,  1.29863e-07,  0.0400417  ])
182     , -21625.4    , array([ 97.5799    ,  0.0378041  ,  2.00101e-12,  1.29733e-07,  0.0400817  ])
190     , -21587.1    , array([ 97.5799    ,  0.0378041  ,  2.00101e-12,  1.29733e-07,  0.0400417  ])
191     , -21587.1    , array([ 97.5799    ,  0.0378041  ,  2.00101e-12,  1.29733e-07,  0.0400417  ])
192     , -21587.1    , array([ 97.6775    ,  0.0378041  ,  2.00101e-12,  1.29733e-07,  0.0400417  ])
193     , -21548.8    , array([ 97.5799    ,  0.0378419  ,  2.00101e-12,  1.29733e-07,  0.0400417  ])
194     , -21587.1    , array([ 97.5799    ,  0.0378041  ,  2.00301e-12,  1.29733e-07,  0.0400417  ])
195     , -21587.1    , array([ 97.5799    ,  0.0378041  ,  2.00101e-12,  1.29863e-07,  0.0400417  ])
196     , -21625.4    , array([ 97.5799    ,  0.0378041  ,  2.00101e-12,  1.29733e-07,  0.0400817  ])
197     , -21570.1    , array([ 99.2112    ,  0.037708   ,  2.00101e-12,  1.29731e-07,  0.0399218  ])
198     , -21570.1    , array([ 99.2112    ,  0.037708   ,  2.00101e-12,  1.29731e-07,  0.0399218  ])
199     , -21570.1    , array([ 99.3104    ,  0.037708   ,  2.00101e-12,  1.29731e-07,  0.0399218  ])
200     , -21531.9    , array([ 99.2112    ,  0.0377457  ,  2.00101e-12,  1.29731e-07,  0.0399218  ])
201     , -21570.1    , array([ 99.2112    ,  0.037708   ,  2.00301e-12,  1.29731e-07,  0.0399218  ])
202     , -21570.1    , array([ 99.2112    ,  0.037708   ,  2.00101e-12,  1.29861e-07,  0.0399218  ])
203     , -21608.4    , array([ 99.2112    ,  0.037708   ,  2.00101e-12,  1.29731e-07,  0.0399617  ])
204     , -21564.3    , array([ 99.772     ,  0.0376754  ,  2.00101e-12,  1.29731e-07,  0.0398811  ])
205     , -21564.3    , array([ 99.772     ,  0.0376754  ,  2.00101e-12,  1.29731e-07,  0.0398811  ])
206     , -21564.4    , array([ 99.8718    ,  0.0376754  ,  2.00101e-12,  1.29731e-07,  0.0398811  ])
207     , -21526.1    , array([ 99.772     ,  0.0377131  ,  2.00101e-12,  1.29731e-07,  0.0398811  ])
208     , -21564.3    , array([ 99.772     ,  0.0376754  ,  2.00301e-12,  1.29731e-07,  0.0398811  ])
209     , -21564.3    , array([ 99.772     ,  0.0376754  ,  2.00101e-12,  1.29861e-07,  0.0398811  ])
210     , -21602.6    , array([ 99.772     ,  0.0376754  ,  2.00101e-12,  1.29731e-07,  0.039921   ])
211     , -21562.4    , array([ 99.9634    ,  0.0376643  ,  2.00101e-12,  1.29731e-07,  0.0398673  ])
212     , -21562.4    , array([ 99.9634    ,  0.0376643  ,  2.00101e-12,  1.29731e-07,  0.0398673  ])
214     , -21524.2    , array([ 99.9634    ,  0.037702   ,  2.00101e-12,  1.29731e-07,  0.0398673  ])
215     , -21562.4    , array([ 99.9634    ,  0.0376643  ,  2.00301e-12,  1.29731e-07,  0.0398673  ])
216     , -21562.4    , array([ 99.9634    ,  0.0376643  ,  2.00101e-12,  1.2986e-07 ,  0.0398673  ])
217     , -21600.6    , array([ 99.9634    ,  0.0376643  ,  2.00101e-12,  1.29731e-07,  0.0399072  ])
218     , -21564.3    , array([ 99.772     ,  0.0376754  ,  2.00101e-12,  1.29731e-07,  0.0398811  ])
219     , -21564.3    , array([ 99.772     ,  0.0376754  ,  2.00101e-12,  1.29731e-07,  0.0398811  ])
220     , -21564.4    , array([ 99.8718    ,  0.0376754  ,  2.00101e-12,  1.29731e-07,  0.0398811  ])
221     , -21526.1    , array([ 99.772     ,  0.0377131  ,  2.00101e-12,  1.29731e-07,  0.0398811  ])
222     , -21564.3    , array([ 99.772     ,  0.0376754  ,  2.00301e-12,  1.29731e-07,  0.0398811  ])
223     , -21564.3    , array([ 99.772     ,  0.0376754  ,  2.00101e-12,  1.29861e-07,  0.0398811  ])
224     , -21602.6    , array([ 99.772     ,  0.0376754  ,  2.00101e-12,  1.29731e-07,  0.039921   ])
225     , -21563      , array([ 99.8996    ,  0.037668   ,  2.00101e-12,  1.29731e-07,  0.0398719  ])
226     , -21563      , array([ 99.8996    ,  0.037668   ,  2.00101e-12,  1.29731e-07,  0.0398719  ])
227     , -21563.1    , array([ 99.9995    ,  0.037668   ,  2.00101e-12,  1.29731e-07,  0.0398719  ])
228     , -21524.8    , array([ 99.8996    ,  0.0377057  ,  2.00101e-12,  1.29731e-07,  0.0398719  ])
229     , -21563      , array([ 99.8996    ,  0.037668   ,  2.00301e-12,  1.29731e-07,  0.0398719  ])
230     , -21563      , array([ 99.8996    ,  0.037668   ,  2.00101e-12,  1.2986e-07 ,  0.0398719  ])
231     , -21601.3    , array([ 99.8996    ,  0.037668   ,  2.00101e-12,  1.29731e-07,  0.0399118  ])
232     , -21562.6    , array([ 99.9421    ,  0.0376656  ,  2.00101e-12,  1.29731e-07,  0.0398688  ])
233     , -21562.6    , array([ 99.9421    ,  0.0376656  ,  2.00101e-12,  1.29731e-07,  0.0398688  ])
235     , -21524.4    , array([ 99.9421    ,  0.0377033  ,  2.00101e-12,  1.29731e-07,  0.0398688  ])
236     , -21562.6    , array([ 99.9421    ,  0.0376656  ,  2.00301e-12,  1.29731e-07,  0.0398688  ])
237     , -21562.6    , array([ 99.9421    ,  0.0376656  ,  2.00101e-12,  1.2986e-07 ,  0.0398688  ])
238     , -21600.8    , array([ 99.9421    ,  0.0376656  ,  2.00101e-12,  1.29731e-07,  0.0399087  ])
239     , -21562.4    , array([ 99.9589    ,  0.0376646  ,  2.00101e-12,  1.29731e-07,  0.0398676  ])
240     , -21562.4    , array([ 99.9589    ,  0.0376646  ,  2.00101e-12,  1.29731e-07,  0.0398676  ])
242     , -21524.2    , array([ 99.9589    ,  0.0377023  ,  2.00101e-12,  1.29731e-07,  0.0398676  ])
243     , -21562.4    , array([ 99.9589    ,  0.0376646  ,  2.00301e-12,  1.29731e-07,  0.0398676  ])
244     , -21562.4    , array([ 99.9589    ,  0.0376646  ,  2.00101e-12,  1.2986e-07 ,  0.0398676  ])
245     , -21600.7    , array([ 99.9589    ,  0.0376646  ,  2.00101e-12,  1.29731e-07,  0.0399075  ])
246     , -21562.4    , array([ 99.9624    ,  0.0376644  ,  2.00101e-12,  1.29731e-07,  0.0398674  ])
247     , -21562.4    , array([ 99.9624    ,  0.0376644  ,  2.00101e-12,  1.29731e-07,  0.0398674  ])
249     , -21524.2    , array([ 99.9624    ,  0.0377021  ,  2.00101e-12,  1.29731e-07,  0.0398674  ])
250     , -21562.4    , array([ 99.9624    ,  0.0376644  ,  2.00301e-12,  1.29731e-07,  0.0398674  ])
251     , -21562.4    , array([ 99.9624    ,  0.0376644  ,  2.00101e-12,  1.2986e-07 ,  0.0398674  ])
252     , -21600.6    , array([ 99.9624    ,  0.0376644  ,  2.00101e-12,  1.29731e-07,  0.0399072  ])
253     , -21562.4    , array([ 99.9632    ,  0.0376643  ,  2.00101e-12,  1.29731e-07,  0.0398673  ])
254     , -21562.4    , array([ 99.9632    ,  0.0376643  ,  2.00101e-12,  1.29731e-07,  0.0398673  ])
256     , -21524.2    , array([ 99.9632    ,  0.037702   ,  2.00101e-12,  1.29731e-07,  0.0398673  ])
257     , -21562.4    , array([ 99.9632    ,  0.0376643  ,  2.00301e-12,  1.29731e-07,  0.0398673  ])
258     , -21562.4    , array([ 99.9632    ,  0.0376643  ,  2.00101e-12,  1.2986e-07 ,  0.0398673  ])
259     , -21600.6    , array([ 99.9632    ,  0.0376643  ,  2.00101e-12,  1.29731e-07,  0.0399072  ])
260     , -21562.4    , array([ 99.9634    ,  0.0376643  ,  2.00101e-12,  1.29731e-07,  0.0398673  ])
261     , -21562.4    , array([ 99.9634    ,  0.0376643  ,  2.00101e-12,  1.29731e-07,  0.0398673  ])
263     , -21524.2    , array([ 99.9634    ,  0.037702   ,  2.00101e-12,  1.29731e-07,  0.0398673  ])
264     , -21562.4    , array([ 99.9634    ,  0.0376643  ,  2.00301e-12,  1.29731e-07,  0.0398673  ])
265     , -21562.4    , array([ 99.9634    ,  0.0376643  ,  2.00101e-12,  1.2986e-07 ,  0.0398673  ])
266     , -21600.6    , array([ 99.9634    ,  0.0376643  ,  2.00101e-12,  1.29731e-07,  0.0399072  ])
267     , -21562.4    , array([ 99.9634    ,  0.0376643  ,  2.00101e-12,  1.29731e-07,  0.0398673  ])
