10818   , -2304.76    , array([ 1.18263    ,  0.597446   ,  2.12417e-51,  0.00253404 ])
10819   , -2304.76    , array([ 1.18381    ,  0.597446   ,  2.12417e-51,  0.00253404 ])
10820   , -2304.83    , array([ 1.18263    ,  0.598043   ,  2.12417e-51,  0.00253404 ])
10821   , -2304.76    , array([ 1.18263    ,  0.597446   ,  2.12629e-51,  0.00253404 ])
10822   , -2304.72    , array([ 1.18263    ,  0.597446   ,  2.12417e-51,  0.00253658 ])
10823   , -2304.76    , array([ 1.18263    ,  0.597446   ,  2.12417e-51,  0.00253404 ])
10824   , -2139.57    , array([ 1.18263    ,  0.234203   ,  2.12417e-51,  0.00369923 ])
10825   , -2139.57    , array([ 1.18263    ,  0.234203   ,  2.12417e-51,  0.00369923 ])
10826   , -2139.57    , array([ 1.18381    ,  0.234203   ,  2.12417e-51,  0.00369923 ])
10827   , -2139.78    , array([ 1.18263    ,  0.234438   ,  2.12417e-51,  0.00369923 ])
10828   , -2139.57    , array([ 1.18263    ,  0.234203   ,  2.12629e-51,  0.00369923 ])
10829   , -2139.4     , array([ 1.18263    ,  0.234203   ,  2.12417e-51,  0.00370293 ])
10830   , -5360.26    , array([ 1.18263    ,  0.00553061 ,  2.12417e-51,  0.0167998  ])
10831   , -5360.26    , array([ 1.18263    ,  0.00553061 ,  2.12417e-51,  0.0167998  ])
10832   , -5360.26    , array([ 1.18381    ,  0.00553061 ,  2.12417e-51,  0.0167998  ])
10833   , -5365.5     , array([ 1.18263    ,  0.00553615 ,  2.12417e-51,  0.0167998  ])
10834   , -5360.26    , array([ 1.18263    ,  0.00553061 ,  2.12629e-51,  0.0167998  ])
10835   , -5352.34    , array([ 1.18263    ,  0.00553061 ,  2.12417e-51,  0.0168166  ])
10836   , -2125.98    , array([ 1.18263    ,  0.223504   ,  2.12417e-51,  0.00376978 ])
10837   , -2125.98    , array([ 1.18263    ,  0.223504   ,  2.12417e-51,  0.00376978 ])
10838   , -2125.98    , array([ 1.18381    ,  0.223504   ,  2.12417e-51,  0.00376978 ])
10839   , -2126.2     , array([ 1.18263    ,  0.223727   ,  2.12417e-51,  0.00376978 ])
10840   , -2125.98    , array([ 1.18263    ,  0.223504   ,  2.12629e-51,  0.00376978 ])
10841   , -2125.8     , array([ 1.18263    ,  0.223504   ,  2.12417e-51,  0.00377355 ])
10842   , -2111.47    , array([ 1.18263    ,  0.213048   ,  2.12417e-51,  0.00384345 ])
10843   , -2111.47    , array([ 1.18263    ,  0.213048   ,  2.12417e-51,  0.00384345 ])
10844   , -2111.47    , array([ 1.18381    ,  0.213048   ,  2.12417e-51,  0.00384345 ])
10845   , -2111.7     , array([ 1.18263    ,  0.213261   ,  2.12417e-51,  0.00384345 ])
10846   , -2111.47    , array([ 1.18263    ,  0.213048   ,  2.12629e-51,  0.00384345 ])
10847   , -2111.28    , array([ 1.18263    ,  0.213048   ,  2.12417e-51,  0.0038473  ])
10848   , -2157.93    , array([ 1.18263    ,  0.0343262  ,  2.12417e-51,  0.00803549 ])
10849   , -2157.93    , array([ 1.18263    ,  0.0343262  ,  2.12417e-51,  0.00803549 ])
10850   , -2157.93    , array([ 1.18381    ,  0.0343262  ,  2.12417e-51,  0.00803549 ])
10851   , -2156.65    , array([ 1.18263    ,  0.0343605  ,  2.12417e-51,  0.00803549 ])
10852   , -2157.93    , array([ 1.18263    ,  0.0343262  ,  2.12629e-51,  0.00803549 ])
10853   , -2158.93    , array([ 1.18263    ,  0.0343262  ,  2.12417e-51,  0.00804353 ])
10854   , -1755.52    , array([ 1.18263    ,  0.079135   ,  2.12417e-51,  0.00573421 ])
10855   , -1755.52    , array([ 1.18263    ,  0.079135   ,  2.12417e-51,  0.00573421 ])
10856   , -1755.52    , array([ 1.18381    ,  0.079135   ,  2.12417e-51,  0.00573421 ])
10857   , -1755.69    , array([ 1.18263    ,  0.0792142  ,  2.12417e-51,  0.00573421 ])
10858   , -1755.52    , array([ 1.18263    ,  0.079135   ,  2.12629e-51,  0.00573421 ])
10859   , -1755.32    , array([ 1.18263    ,  0.079135   ,  2.12417e-51,  0.00573995 ])
10860   , -1736.21    , array([ 1.18263    ,  0.05677    ,  2.12417e-51,  0.00655763 ])
10861   , -1736.21    , array([ 1.18263    ,  0.05677    ,  2.12417e-51,  0.00655763 ])
10862   , -1736.21    , array([ 1.18381    ,  0.05677    ,  2.12417e-51,  0.00655763 ])
10863   , -1736.05    , array([ 1.18263    ,  0.0568268  ,  2.12417e-51,  0.00655763 ])
10864   , -1736.21    , array([ 1.18263    ,  0.05677    ,  2.12629e-51,  0.00655763 ])
10865   , -1736.27    , array([ 1.18263    ,  0.05677    ,  2.12417e-51,  0.00656419 ])
10866   , -1726.8     , array([ 1.18263    ,  0.0655573  ,  2.12417e-51,  0.00618725 ])
10867   , -1726.8     , array([ 1.18263    ,  0.0655573  ,  2.12417e-51,  0.00618725 ])
10868   , -1726.8     , array([ 1.18381    ,  0.0655573  ,  2.12417e-51,  0.00618725 ])
10869   , -1726.81    , array([ 1.18263    ,  0.0656229  ,  2.12417e-51,  0.00618725 ])
10870   , -1726.8     , array([ 1.18263    ,  0.0655573  ,  2.12629e-51,  0.00618725 ])
10871   , -1726.72    , array([ 1.18263    ,  0.0655573  ,  2.12417e-51,  0.00619344 ])
10878   , -1726.8     , array([ 1.18263    ,  0.0655561  ,  2.12417e-51,  0.00618741 ])
10879   , -1726.8     , array([ 1.18263    ,  0.0655561  ,  2.12417e-51,  0.00618741 ])
10880   , -1726.8     , array([ 1.18381    ,  0.0655561  ,  2.12417e-51,  0.00618741 ])
10881   , -1726.81    , array([ 1.18263    ,  0.0656217  ,  2.12417e-51,  0.00618741 ])
10882   , -1726.8     , array([ 1.18263    ,  0.0655561  ,  2.12629e-51,  0.00618741 ])
10883   , -1726.72    , array([ 1.18263    ,  0.0655561  ,  2.12417e-51,  0.0061936  ])
10884   , -1724.74    , array([ 1.18263    ,  0.0632037  ,  2.12417e-51,  0.0064969  ])
10885   , -1724.74    , array([ 1.18263    ,  0.0632037  ,  2.12417e-51,  0.0064969  ])
10886   , -1724.74    , array([ 1.18381    ,  0.0632037  ,  2.12417e-51,  0.0064969  ])
10887   , -1724.69    , array([ 1.18263    ,  0.063267   ,  2.12417e-51,  0.0064969  ])
10888   , -1724.74    , array([ 1.18263    ,  0.0632037  ,  2.12629e-51,  0.0064969  ])
10889   , -1724.71    , array([ 1.18263    ,  0.0632037  ,  2.12417e-51,  0.0065034  ])
10890   , -1720.41    , array([ 1.18263    ,  0.0661115  ,  2.12417e-51,  0.00688538 ])
10891   , -1720.41    , array([ 1.18263    ,  0.0661115  ,  2.12417e-51,  0.00688538 ])
10892   , -1720.41    , array([ 1.18381    ,  0.0661115  ,  2.12417e-51,  0.00688538 ])
10893   , -1720.36    , array([ 1.18263    ,  0.0661776  ,  2.12417e-51,  0.00688538 ])
10894   , -1720.41    , array([ 1.18263    ,  0.0661115  ,  2.12629e-51,  0.00688538 ])
10895   , -1720.38    , array([ 1.18263    ,  0.0661115  ,  2.12417e-51,  0.00689227 ])
10896   , -1700.11    , array([ 1.18263    ,  0.0791433  ,  2.12417e-51,  0.00868593 ])
10897   , -1700.11    , array([ 1.18263    ,  0.0791433  ,  2.12417e-51,  0.00868593 ])
10898   , -1700.11    , array([ 1.18381    ,  0.0791433  ,  2.12417e-51,  0.00868593 ])
10899   , -1700.05    , array([ 1.18263    ,  0.0792224  ,  2.12417e-51,  0.00868593 ])
10900   , -1700.11    , array([ 1.18263    ,  0.0791433  ,  2.12629e-51,  0.00868593 ])
10901   , -1700.06    , array([ 1.18263    ,  0.0791433  ,  2.12417e-51,  0.00869462 ])
10902   , -1552.8     , array([ 1.18263    ,  0.162541   ,  2.12417e-51,  0.0219973  ])
10903   , -1552.8     , array([ 1.18263    ,  0.162541   ,  2.12417e-51,  0.0219973  ])
10904   , -1552.8     , array([ 1.18381    ,  0.162541   ,  2.12417e-51,  0.0219973  ])
10905   , -1552.83    , array([ 1.18263    ,  0.162703   ,  2.12417e-51,  0.0219973  ])
10906   , -1552.8     , array([ 1.18263    ,  0.162541   ,  2.12629e-51,  0.0219973  ])
10907   , -1552.55    , array([ 1.18263    ,  0.162541   ,  2.12417e-51,  0.0220193  ])
10908   , -8626.26    , array([ 1.18263    ,  2.89172    ,  2.12417e-51,  0.904852   ])
10909   , -8626.26    , array([ 1.18263    ,  2.89172    ,  2.12417e-51,  0.904852   ])
10910   , -8626.26    , array([ 1.18381    ,  2.89172    ,  2.12417e-51,  0.904852   ])
10911   , -8634.22    , array([ 1.18263    ,  2.89461    ,  2.12417e-51,  0.904852   ])
10912   , -8626.26    , array([ 1.18263    ,  2.89172    ,  2.12629e-51,  0.904852   ])
10913   , -8626.65    , array([ 1.18263    ,  2.89172    ,  2.12417e-51,  0.905757   ])
10914   , -1421.25    , array([ 1.18263    ,  0.24527    ,  2.12417e-51,  0.0374177  ])
10915   , -1421.25    , array([ 1.18263    ,  0.24527    ,  2.12417e-51,  0.0374177  ])
10916   , -1421.25    , array([ 1.18381    ,  0.24527    ,  2.12417e-51,  0.0374177  ])
10917   , -1421.5     , array([ 1.18263    ,  0.245515   ,  2.12417e-51,  0.0374177  ])
10918   , -1421.25    , array([ 1.18263    ,  0.24527    ,  2.12629e-51,  0.0374177  ])
10919   , -1420.81    , array([ 1.18263    ,  0.24527    ,  2.12417e-51,  0.0374551  ])
10920   , -1334.18    , array([ 1.18263    ,  0.330555   ,  2.12417e-51,  0.0550062  ])
10921   , -1334.18    , array([ 1.18263    ,  0.330555   ,  2.12417e-51,  0.0550062  ])
10922   , -1334.18    , array([ 1.18381    ,  0.330555   ,  2.12417e-51,  0.0550062  ])
10923   , -1334.7     , array([ 1.18263    ,  0.330886   ,  2.12417e-51,  0.0550062  ])
10924   , -1334.18    , array([ 1.18263    ,  0.330555   ,  2.12629e-51,  0.0550062  ])
10925   , -1333.6     , array([ 1.18263    ,  0.330555   ,  2.12417e-51,  0.0550613  ])
10926   , -2271.79    , array([ 1.18263    ,  0.977687   ,  2.12417e-51,  0.223098   ])
10927   , -2271.79    , array([ 1.18263    ,  0.977687   ,  2.12417e-51,  0.223098   ])
10928   , -2271.79    , array([ 1.18381    ,  0.977687   ,  2.12417e-51,  0.223098   ])
10929   , -2274.66    , array([ 1.18263    ,  0.978665   ,  2.12417e-51,  0.223098   ])
10930   , -2271.79    , array([ 1.18263    ,  0.977687   ,  2.12629e-51,  0.223098   ])
10931   , -2271.76    , array([ 1.18263    ,  0.977687   ,  2.12417e-51,  0.223321   ])
10932   , -1307.55    , array([ 1.18263    ,  0.394019   ,  2.12417e-51,  0.069007   ])
10933   , -1307.55    , array([ 1.18263    ,  0.394019   ,  2.12417e-51,  0.069007   ])
10934   , -1307.55    , array([ 1.18381    ,  0.394019   ,  2.12417e-51,  0.069007   ])
10935   , -1308.29    , array([ 1.18263    ,  0.394413   ,  2.12417e-51,  0.069007   ])
10936   , -1307.55    , array([ 1.18263    ,  0.394019   ,  2.12629e-51,  0.069007   ])
10937   , -1306.92    , array([ 1.18263    ,  0.394019   ,  2.12417e-51,  0.069076   ])
10944   , -1307.55    , array([ 1.18263    ,  0.394024   ,  2.12417e-51,  0.0690081  ])
10945   , -1307.55    , array([ 1.18263    ,  0.394024   ,  2.12417e-51,  0.0690081  ])
10946   , -1307.55    , array([ 1.18381    ,  0.394024   ,  2.12417e-51,  0.0690081  ])
10947   , -1308.29    , array([ 1.18263    ,  0.394418   ,  2.12417e-51,  0.0690081  ])
10948   , -1307.55    , array([ 1.18263    ,  0.394024   ,  2.12629e-51,  0.0690081  ])
10949   , -1306.92    , array([ 1.18263    ,  0.394024   ,  2.12417e-51,  0.0690772  ])
10950   , -1307.54    , array([ 1.18263    ,  0.394048   ,  2.12417e-51,  0.0690138  ])
10951   , -1307.54    , array([ 1.18263    ,  0.394048   ,  2.12417e-51,  0.0690138  ])
10952   , -1307.54    , array([ 1.18381    ,  0.394048   ,  2.12417e-51,  0.0690138  ])
10953   , -1308.28    , array([ 1.18263    ,  0.394442   ,  2.12417e-51,  0.0690138  ])
10954   , -1307.54    , array([ 1.18263    ,  0.394048   ,  2.12629e-51,  0.0690138  ])
10955   , -1306.92    , array([ 1.18263    ,  0.394048   ,  2.12417e-51,  0.0690829  ])
10962   , -1307.54    , array([ 1.18263    ,  0.394049   ,  2.12417e-51,  0.0690141  ])
10963   , -1307.54    , array([ 1.18263    ,  0.394049   ,  2.12417e-51,  0.0690141  ])
10964   , -1307.54    , array([ 1.18381    ,  0.394049   ,  2.12417e-51,  0.0690141  ])
10965   , -1308.28    , array([ 1.18263    ,  0.394444   ,  2.12417e-51,  0.0690141  ])
10966   , -1307.54    , array([ 1.18263    ,  0.394049   ,  2.12629e-51,  0.0690141  ])
10967   , -1306.92    , array([ 1.18263    ,  0.394049   ,  2.12417e-51,  0.0690832  ])
10968   , -1307.54    , array([ 1.18263    ,  0.394055   ,  2.12417e-51,  0.0690155  ])
10969   , -1307.54    , array([ 1.18263    ,  0.394055   ,  2.12417e-51,  0.0690155  ])
10970   , -1307.54    , array([ 1.18381    ,  0.394055   ,  2.12417e-51,  0.0690155  ])
10971   , -1308.28    , array([ 1.18263    ,  0.39445    ,  2.12417e-51,  0.0690155  ])
10972   , -1307.54    , array([ 1.18263    ,  0.394055   ,  2.12629e-51,  0.0690155  ])
10973   , -1306.91    , array([ 1.18263    ,  0.394055   ,  2.12417e-51,  0.0690846  ])
10974   , -11011.2    , array([ 1.18263    ,  3.84427    ,  2.12417e-51,  1.45886    ])
10975   , -11011.2    , array([ 1.18263    ,  3.84427    ,  2.12417e-51,  1.45886    ])
10976   , -11011.2    , array([ 1.18381    ,  3.84427    ,  2.12417e-51,  1.45886    ])
10977   , -11021.3    , array([ 1.18263    ,  3.84812    ,  2.12417e-51,  1.45886    ])
10978   , -11011.2    , array([ 1.18263    ,  3.84427    ,  2.12629e-51,  1.45886    ])
10979   , -11009.8    , array([ 1.18263    ,  3.84427    ,  2.12417e-51,  1.46032    ])
10980   , -1305.76    , array([ 1.18263    ,  0.403003   ,  2.12417e-51,  0.0711227  ])
10981   , -1305.76    , array([ 1.18263    ,  0.403003   ,  2.12417e-51,  0.0711227  ])
10982   , -1305.76    , array([ 1.18381    ,  0.403003   ,  2.12417e-51,  0.0711227  ])
10983   , -1306.53    , array([ 1.18263    ,  0.403406   ,  2.12417e-51,  0.0711227  ])
10984   , -1305.76    , array([ 1.18263    ,  0.403003   ,  2.12629e-51,  0.0711227  ])
10985   , -1305.13    , array([ 1.18263    ,  0.403003   ,  2.12417e-51,  0.0711939  ])
10986   , -1302.14    , array([ 1.18263    ,  0.40452    ,  2.12417e-51,  0.0718662  ])
10987   , -1302.14    , array([ 1.18263    ,  0.40452    ,  2.12417e-51,  0.0718662  ])
10988   , -1302.14    , array([ 1.18381    ,  0.40452    ,  2.12417e-51,  0.0718662  ])
10989   , -1302.92    , array([ 1.18263    ,  0.404925   ,  2.12417e-51,  0.0718662  ])
10990   , -1302.14    , array([ 1.18263    ,  0.40452    ,  2.12629e-51,  0.0718662  ])
10991   , -1301.51    , array([ 1.18263    ,  0.40452    ,  2.12417e-51,  0.0719381  ])
10992   , -1287.76    , array([ 1.18263    ,  0.410645   ,  2.12417e-51,  0.0749188  ])
10993   , -1287.76    , array([ 1.18263    ,  0.410645   ,  2.12417e-51,  0.0749188  ])
10994   , -1287.76    , array([ 1.18381    ,  0.410645   ,  2.12417e-51,  0.0749188  ])
10995   , -1288.57    , array([ 1.18263    ,  0.411055   ,  2.12417e-51,  0.0749188  ])
10996   , -1287.76    , array([ 1.18263    ,  0.410645   ,  2.12629e-51,  0.0749188  ])
10997   , -1287.13    , array([ 1.18263    ,  0.410645   ,  2.12417e-51,  0.0749938  ])
10998   , -1232.32    , array([ 1.18263    ,  0.436084   ,  2.12417e-51,  0.0884819  ])
10999   , -1232.32    , array([ 1.18263    ,  0.436084   ,  2.12417e-51,  0.0884819  ])
11000   , -1232.32    , array([ 1.18381    ,  0.436084   ,  2.12417e-51,  0.0884819  ])
11001   , -1233.24    , array([ 1.18263    ,  0.436521   ,  2.12417e-51,  0.0884819  ])
11002   , -1232.32    , array([ 1.18263    ,  0.436084   ,  2.12629e-51,  0.0884819  ])
11003   , -1231.67    , array([ 1.18263    ,  0.436084   ,  2.12417e-51,  0.0885704  ])
11004   , -1104.32    , array([ 1.18263    ,  0.55461    ,  2.12417e-51,  0.172151   ])
11005   , -1104.32    , array([ 1.18263    ,  0.55461    ,  2.12417e-51,  0.172151   ])
11006   , -1104.32    , array([ 1.18381    ,  0.55461    ,  2.12417e-51,  0.172151   ])
11007   , -1105.86    , array([ 1.18263    ,  0.555165   ,  2.12417e-51,  0.172151   ])
11008   , -1104.32    , array([ 1.18263    ,  0.55461    ,  2.12629e-51,  0.172151   ])
11009   , -1103.76    , array([ 1.18263    ,  0.55461    ,  2.12417e-51,  0.172323   ])
11010   , -777.956    , array([ 1.18263    ,  0.523591   ,  2.12417e-51,  0.305821   ])
11011   , -777.956    , array([ 1.18263    ,  0.523591   ,  2.12417e-51,  0.305821   ])
11012   , -777.956    , array([ 1.18381    ,  0.523591   ,  2.12417e-51,  0.305821   ])
11013   , -779.333    , array([ 1.18263    ,  0.524115   ,  2.12417e-51,  0.305821   ])
11014   , -777.956    , array([ 1.18263    ,  0.523591   ,  2.12629e-51,  0.305821   ])
11015   , -777.744    , array([ 1.18263    ,  0.523591   ,  2.12417e-51,  0.306127   ])
11016   , -441.195    , array([ 1.18263    ,  0.333379   ,  2.12417e-51,  0.364969   ])
11017   , -441.195    , array([ 1.18263    ,  0.333379   ,  2.12417e-51,  0.364969   ])
11018   , -441.195    , array([ 1.18381    ,  0.333379   ,  2.12417e-51,  0.364969   ])
11019   , -441.437    , array([ 1.18263    ,  0.333713   ,  2.12417e-51,  0.364969   ])
11020   , -441.195    , array([ 1.18263    ,  0.333379   ,  2.12629e-51,  0.364969   ])
11021   , -441.251    , array([ 1.18263    ,  0.333379   ,  2.12417e-51,  0.365334   ])
11022   , -430.87     , array([ 1.18263    ,  0.295356   ,  2.12417e-51,  0.316185   ])
11023   , -430.87     , array([ 1.18263    ,  0.295356   ,  2.12417e-51,  0.316185   ])
11024   , -430.87     , array([ 1.18381    ,  0.295356   ,  2.12417e-51,  0.316185   ])
11025   , -430.945    , array([ 1.18263    ,  0.295652   ,  2.12417e-51,  0.316185   ])
11026   , -430.87     , array([ 1.18263    ,  0.295356   ,  2.12629e-51,  0.316185   ])
11027   , -430.693    , array([ 1.18263    ,  0.295356   ,  2.12417e-51,  0.316501   ])
11028   , -414.91     , array([ 1.18263    ,  0.280741   ,  2.12417e-51,  0.348098   ])
11029   , -414.91     , array([ 1.18263    ,  0.280741   ,  2.12417e-51,  0.348098   ])
11030   , -414.91     , array([ 1.18381    ,  0.280741   ,  2.12417e-51,  0.348098   ])
11031   , -414.995    , array([ 1.18263    ,  0.281022   ,  2.12417e-51,  0.348098   ])
11032   , -414.91     , array([ 1.18263    ,  0.280741   ,  2.12629e-51,  0.348098   ])
11033   , -414.853    , array([ 1.18263    ,  0.280741   ,  2.12417e-51,  0.348446   ])
11034   , -410.247    , array([ 1.18263    ,  0.245683   ,  2.12417e-51,  0.381578   ])
11035   , -410.247    , array([ 1.18263    ,  0.245683   ,  2.12417e-51,  0.381578   ])
11036   , -410.247    , array([ 1.18381    ,  0.245683   ,  2.12417e-51,  0.381578   ])
11037   , -410.272    , array([ 1.18263    ,  0.245928   ,  2.12417e-51,  0.381578   ])
11038   , -410.247    , array([ 1.18263    ,  0.245683   ,  2.12629e-51,  0.381578   ])
11039   , -410.422    , array([ 1.18263    ,  0.245683   ,  2.12417e-51,  0.38196    ])
11040   , -405.377    , array([ 1.18263    ,  0.246352   ,  2.12417e-51,  0.361425   ])
11041   , -405.377    , array([ 1.18263    ,  0.246352   ,  2.12417e-51,  0.361425   ])
11042   , -405.377    , array([ 1.18381    ,  0.246352   ,  2.12417e-51,  0.361425   ])
11043   , -405.423    , array([ 1.18263    ,  0.246598   ,  2.12417e-51,  0.361425   ])
11044   , -405.377    , array([ 1.18263    ,  0.246352   ,  2.12629e-51,  0.361425   ])
11045   , -405.392    , array([ 1.18263    ,  0.246352   ,  2.12417e-51,  0.361787   ])
11046   , -402.715    , array([ 1.18263    ,  0.230823   ,  2.12417e-51,  0.356725   ])
11047   , -402.715    , array([ 1.18263    ,  0.230823   ,  2.12417e-51,  0.356725   ])
11048   , -402.715    , array([ 1.18381    ,  0.230823   ,  2.12417e-51,  0.356725   ])
11049   , -402.751    , array([ 1.18263    ,  0.231054   ,  2.12417e-51,  0.356725   ])
11050   , -402.715    , array([ 1.18263    ,  0.230823   ,  2.12629e-51,  0.356725   ])
11051   , -402.711    , array([ 1.18263    ,  0.230823   ,  2.12417e-51,  0.357082   ])
11052   , -399.15     , array([ 1.18263    ,  0.198009   ,  2.12417e-51,  0.351277   ])
11053   , -399.15     , array([ 1.18263    ,  0.198009   ,  2.12417e-51,  0.351277   ])
11054   , -399.15     , array([ 1.18381    ,  0.198009   ,  2.12417e-51,  0.351277   ])
11055   , -399.154    , array([ 1.18263    ,  0.198207   ,  2.12417e-51,  0.351277   ])
11056   , -399.15     , array([ 1.18263    ,  0.198009   ,  2.12629e-51,  0.351277   ])
11057   , -399.206    , array([ 1.18263    ,  0.198009   ,  2.12417e-51,  0.351628   ])
11058   , -397.449    , array([ 1.18263    ,  0.176625   ,  2.12417e-51,  0.339006   ])
11059   , -397.449    , array([ 1.18263    ,  0.176625   ,  2.12417e-51,  0.339006   ])
11060   , -397.449    , array([ 1.18381    ,  0.176625   ,  2.12417e-51,  0.339006   ])
11061   , -397.44     , array([ 1.18263    ,  0.176802   ,  2.12417e-51,  0.339006   ])
11062   , -397.449    , array([ 1.18263    ,  0.176625   ,  2.12629e-51,  0.339006   ])
11063   , -397.51     , array([ 1.18263    ,  0.176625   ,  2.12417e-51,  0.339345   ])
11064   , -395.817    , array([ 1.18263    ,  0.15422    ,  2.12417e-51,  0.317463   ])
11065   , -395.817    , array([ 1.18263    ,  0.15422    ,  2.12417e-51,  0.317463   ])
11066   , -395.817    , array([ 1.18381    ,  0.15422    ,  2.12417e-51,  0.317463   ])
11067   , -395.833    , array([ 1.18263    ,  0.154374   ,  2.12417e-51,  0.317463   ])
11068   , -395.817    , array([ 1.18263    ,  0.15422    ,  2.12629e-51,  0.317463   ])
11069   , -395.804    , array([ 1.18263    ,  0.15422    ,  2.12417e-51,  0.31778    ])
11070   , -398.949    , array([ 1.18263    ,  0.113824   ,  2.12417e-51,  0.284674   ])
11071   , -398.949    , array([ 1.18263    ,  0.113824   ,  2.12417e-51,  0.284674   ])
11072   , -398.949    , array([ 1.18381    ,  0.113824   ,  2.12417e-51,  0.284674   ])
11073   , -398.797    , array([ 1.18263    ,  0.113938   ,  2.12417e-51,  0.284674   ])
11074   , -398.949    , array([ 1.18263    ,  0.113824   ,  2.12629e-51,  0.284674   ])
11075   , -399.243    , array([ 1.18263    ,  0.113824   ,  2.12417e-51,  0.284959   ])
11076   , -395.228    , array([ 1.18263    ,  0.140163   ,  2.12417e-51,  0.306757   ])
11077   , -395.228    , array([ 1.18263    ,  0.140163   ,  2.12417e-51,  0.306757   ])
11078   , -395.228    , array([ 1.18381    ,  0.140163   ,  2.12417e-51,  0.306757   ])
11079   , -395.22     , array([ 1.18263    ,  0.140303   ,  2.12417e-51,  0.306757   ])
11080   , -395.228    , array([ 1.18263    ,  0.140163   ,  2.12629e-51,  0.306757   ])
11081   , -395.263    , array([ 1.18263    ,  0.140163   ,  2.12417e-51,  0.307064   ])
11082   , -395.192    , array([ 1.18263    ,  0.118674   ,  2.12417e-51,  0.285507   ])
11083   , -395.192    , array([ 1.18263    ,  0.118674   ,  2.12417e-51,  0.285507   ])
11084   , -395.192    , array([ 1.18381    ,  0.118674   ,  2.12417e-51,  0.285507   ])
11085   , -395.136    , array([ 1.18263    ,  0.118793   ,  2.12417e-51,  0.285507   ])
11086   , -395.192    , array([ 1.18263    ,  0.118674   ,  2.12629e-51,  0.285507   ])
11087   , -395.312    , array([ 1.18263    ,  0.118674   ,  2.12417e-51,  0.285792   ])
11088   , -395.126    , array([ 1.18263    ,  0.118508   ,  2.12417e-51,  0.285146   ])
11089   , -395.126    , array([ 1.18263    ,  0.118508   ,  2.12417e-51,  0.285146   ])
11090   , -395.126    , array([ 1.18381    ,  0.118508   ,  2.12417e-51,  0.285146   ])
11091   , -395.073    , array([ 1.18263    ,  0.118626   ,  2.12417e-51,  0.285146   ])
11092   , -395.126    , array([ 1.18263    ,  0.118508   ,  2.12629e-51,  0.285146   ])
11093   , -395.242    , array([ 1.18263    ,  0.118508   ,  2.12417e-51,  0.285431   ])
11094   , -394.889    , array([ 1.18263    ,  0.117844   ,  2.12417e-51,  0.283706   ])
11095   , -394.889    , array([ 1.18263    ,  0.117844   ,  2.12417e-51,  0.283706   ])
11096   , -394.889    , array([ 1.18381    ,  0.117844   ,  2.12417e-51,  0.283706   ])
11097   , -394.845    , array([ 1.18263    ,  0.117961   ,  2.12417e-51,  0.283706   ])
11098   , -394.889    , array([ 1.18263    ,  0.117844   ,  2.12629e-51,  0.283706   ])
11099   , -394.987    , array([ 1.18263    ,  0.117844   ,  2.12417e-51,  0.28399    ])
11100   , -394.521    , array([ 1.18263    ,  0.112309   ,  2.12417e-51,  0.275872   ])
11101   , -394.521    , array([ 1.18263    ,  0.112309   ,  2.12417e-51,  0.275872   ])
11102   , -394.521    , array([ 1.18381    ,  0.112309   ,  2.12417e-51,  0.275872   ])
11103   , -394.485    , array([ 1.18263    ,  0.112422   ,  2.12417e-51,  0.275872   ])
11104   , -394.521    , array([ 1.18263    ,  0.112309   ,  2.12629e-51,  0.275872   ])
11105   , -394.599    , array([ 1.18263    ,  0.112309   ,  2.12417e-51,  0.276148   ])
11106   , -394.171    , array([ 1.18263    ,  0.104004   ,  2.12417e-51,  0.263985   ])
11107   , -394.171    , array([ 1.18263    ,  0.104004   ,  2.12417e-51,  0.263985   ])
11108   , -394.171    , array([ 1.18381    ,  0.104004   ,  2.12417e-51,  0.263985   ])
11109   , -394.143    , array([ 1.18263    ,  0.104108   ,  2.12417e-51,  0.263985   ])
