19660   , -2338.37    , array([ 3.14941    ,  1.01197    ,  4.89686e-19,  0.00684116 ])
19661   , -2338.37    , array([ 3.15256    ,  1.01197    ,  4.89686e-19,  0.00684116 ])
19662   , -2338.5     , array([ 3.14941    ,  1.01298    ,  4.89686e-19,  0.00684116 ])
19663   , -2338.37    , array([ 3.14941    ,  1.01197    ,  4.90176e-19,  0.00684116 ])
19664   , -2338.37    , array([ 3.14941    ,  1.01197    ,  4.89686e-19,  0.00684801 ])
19665   , -2338.37    , array([ 3.14941    ,  1.01197    ,  4.89686e-19,  0.00684116 ])
19666   , -2144.96    , array([ 3.14941    ,  0.368604   ,  4.89686e-19,  0.00675881 ])
19667   , -2144.96    , array([ 3.14941    ,  0.368604   ,  4.89686e-19,  0.00675881 ])
19668   , -2144.96    , array([ 3.15256    ,  0.368604   ,  4.89686e-19,  0.00675881 ])
19669   , -2145.22    , array([ 3.14941    ,  0.368973   ,  4.89686e-19,  0.00675881 ])
19670   , -2144.96    , array([ 3.14941    ,  0.368604   ,  4.90176e-19,  0.00675881 ])
19671   , -2144.79    , array([ 3.14941    ,  0.368604   ,  4.89686e-19,  0.00676557 ])
19672   , -6532.8     , array([ 3.14941    ,  0.00648838 ,  4.89686e-19,  0.00643921 ])
19673   , -6532.8     , array([ 3.14941    ,  0.00648838 ,  4.89686e-19,  0.00643921 ])
19674   , -6532.8     , array([ 3.15256    ,  0.00648838 ,  4.89686e-19,  0.00643921 ])
19675   , -6529.2     , array([ 3.14941    ,  0.00649487 ,  4.89686e-19,  0.00643921 ])
19676   , -6532.8     , array([ 3.14941    ,  0.00648838 ,  4.90176e-19,  0.00643921 ])
19677   , -6535.79    , array([ 3.14941    ,  0.00648838 ,  4.89686e-19,  0.00644565 ])
19678   , -1959.02    , array([ 3.14941    ,  0.194939   ,  4.89686e-19,  0.00670738 ])
19679   , -1959.02    , array([ 3.14941    ,  0.194939   ,  4.89686e-19,  0.00670738 ])
19680   , -1959.02    , array([ 3.15256    ,  0.194939   ,  4.89686e-19,  0.00670738 ])
