9982    , -77890.7    , array([ 0.906836   ,  0.870229   ,  5.6545e-37 ,  1.20694e-52,  0.000539981])
9983    , -77891.1    , array([ 0.907743   ,  0.870229   ,  5.6545e-37 ,  1.20694e-52,  0.000539981])
9984    , -77891.4    , array([ 0.906836   ,  0.8711     ,  5.6545e-37 ,  1.20694e-52,  0.000539981])
9985    , -77890.7    , array([ 0.906836   ,  0.870229   ,  5.66016e-37,  1.20694e-52,  0.000539981])
9986    , -77890.7    , array([ 0.906836   ,  0.870229   ,  5.6545e-37 ,  1.20815e-52,  0.000539981])
9987    , -77889.5    , array([ 0.906836   ,  0.870229   ,  5.6545e-37 ,  1.20694e-52,  0.000540522])
9988    , -77890.7    , array([ 0.906836   ,  0.870229   ,  5.6545e-37 ,  1.20694e-52,  0.000539981])
9989    , -75036.1    , array([ 0.658504   ,  0.530975   ,  5.6545e-37 ,  1.20694e-52,  0.00122695 ])
9990    , -75036.1    , array([ 0.658504   ,  0.530975   ,  5.6545e-37 ,  1.20694e-52,  0.00122695 ])
9991    , -75037.4    , array([ 0.659163   ,  0.530975   ,  5.6545e-37 ,  1.20694e-52,  0.00122695 ])
9992    , -75038.6    , array([ 0.658504   ,  0.531506   ,  5.6545e-37 ,  1.20694e-52,  0.00122695 ])
9993    , -75036.1    , array([ 0.658504   ,  0.530975   ,  5.66016e-37,  1.20694e-52,  0.00122695 ])
9994    , -75036.1    , array([ 0.658504   ,  0.530975   ,  5.6545e-37 ,  1.20815e-52,  0.00122695 ])
9995    , -75032.2    , array([ 0.658504   ,  0.530975   ,  5.6545e-37 ,  1.20694e-52,  0.00122817 ])
9996    , -12085.1    , array([ 0.183095   ,  0.0735928  ,  5.6545e-37 ,  1.20694e-52,  0.0327048  ])
9997    , -12085.1    , array([ 0.183095   ,  0.0735928  ,  5.6545e-37 ,  1.20694e-52,  0.0327048  ])
9998    , -12069.7    , array([ 0.183278   ,  0.0735928  ,  5.6545e-37 ,  1.20694e-52,  0.0327048  ])
9999    , -12081.2    , array([ 0.183095   ,  0.0736665  ,  5.6545e-37 ,  1.20694e-52,  0.0327048  ])
10000   , -12085.1    , array([ 0.183095   ,  0.0735928  ,  5.66016e-37,  1.20694e-52,  0.0327048  ])
10001   , -12085.1    , array([ 0.183095   ,  0.0735928  ,  5.6545e-37 ,  1.20815e-52,  0.0327048  ])
10002   , -12102.2    , array([ 0.183095   ,  0.0735928  ,  5.6545e-37 ,  1.20694e-52,  0.0327376  ])
10003   , -69233.1    , array([ 0.516859   ,  0.365321   ,  5.6545e-37 ,  1.20694e-52,  0.00228359 ])
10004   , -69233.1    , array([ 0.516859   ,  0.365321   ,  5.6545e-37 ,  1.20694e-52,  0.00228359 ])
10005   , -69235.8    , array([ 0.517376   ,  0.365321   ,  5.6545e-37 ,  1.20694e-52,  0.00228359 ])
10006   , -69239.2    , array([ 0.516859   ,  0.365687   ,  5.6545e-37 ,  1.20694e-52,  0.00228359 ])
10007   , -69233.1    , array([ 0.516859   ,  0.365321   ,  5.66016e-37,  1.20694e-52,  0.00228359 ])
10008   , -69233.1    , array([ 0.516859   ,  0.365321   ,  5.6545e-37 ,  1.20815e-52,  0.00228359 ])
10009   , -69224.2    , array([ 0.516859   ,  0.365321   ,  5.6545e-37 ,  1.20694e-52,  0.00228588 ])
10010   , -8005.92    , array([ 0.211997   ,  0.0922805  ,  5.6545e-37 ,  1.20694e-52,  0.0224569  ])
10011   , -8005.92    , array([ 0.211997   ,  0.0922805  ,  5.6545e-37 ,  1.20694e-52,  0.0224569  ])
10012   , -7997.13    , array([ 0.212209   ,  0.0922805  ,  5.6545e-37 ,  1.20694e-52,  0.0224569  ])
10013   , -8014.58    , array([ 0.211997   ,  0.0923729  ,  5.6545e-37 ,  1.20694e-52,  0.0224569  ])
10014   , -8005.92    , array([ 0.211997   ,  0.0922805  ,  5.66016e-37,  1.20694e-52,  0.0224569  ])
10015   , -8005.92    , array([ 0.211997   ,  0.0922805  ,  5.6545e-37 ,  1.20815e-52,  0.0224569  ])
10016   , -8004.8     , array([ 0.211997   ,  0.0922805  ,  5.6545e-37 ,  1.20694e-52,  0.0224793  ])
