10957   , -2336.8     , array([ 0.118142   ,  0.357377   ,  2.7611     ,  6.23009e-15])
10958   , -2336.8     , array([ 0.118261   ,  0.357377   ,  2.7611     ,  6.23009e-15])
10959   , -2336.8     , array([ 0.118142   ,  0.357735   ,  2.7611     ,  6.23009e-15])
10960   , -2336.8     , array([ 0.118142   ,  0.357377   ,  2.76386    ,  6.23009e-15])
10961   , -2336.8     , array([ 0.118142   ,  0.357377   ,  2.7611     ,  6.23632e-15])
10962   , -2336.8     , array([ 0.118142   ,  0.357377   ,  2.7611     ,  6.23009e-15])
10963   , -2336.8     , array([ 0.118155   ,  0.357377   ,  2.76081    ,  6.23009e-15])
10964   , -2336.8     , array([ 0.118155   ,  0.357377   ,  2.76081    ,  6.23009e-15])
10965   , -2336.8     , array([ 0.118273   ,  0.357377   ,  2.76081    ,  6.23009e-15])
10966   , -2336.8     , array([ 0.118155   ,  0.357735   ,  2.76081    ,  6.23009e-15])
10967   , -2336.8     , array([ 0.118155   ,  0.357377   ,  2.76357    ,  6.23009e-15])
10968   , -2336.8     , array([ 0.118155   ,  0.357377   ,  2.76081    ,  6.23632e-15])
10969   , -2336.8     , array([ 0.118204   ,  0.357377   ,  2.75963    ,  6.23009e-15])
10970   , -2336.8     , array([ 0.118204   ,  0.357377   ,  2.75963    ,  6.23009e-15])
10971   , -2336.8     , array([ 0.118322   ,  0.357377   ,  2.75963    ,  6.23009e-15])
10972   , -2336.8     , array([ 0.118204   ,  0.357735   ,  2.75963    ,  6.23009e-15])
10973   , -2336.8     , array([ 0.118204   ,  0.357377   ,  2.76239    ,  6.23009e-15])
10974   , -2336.8     , array([ 0.118204   ,  0.357377   ,  2.75963    ,  6.23632e-15])
10975   , -2336.8     , array([ 0.1184     ,  0.357377   ,  2.75493    ,  6.23009e-15])
10976   , -2336.8     , array([ 0.1184     ,  0.357377   ,  2.75493    ,  6.23009e-15])
10977   , -2336.8     , array([ 0.118518   ,  0.357377   ,  2.75493    ,  6.23009e-15])
10978   , -2336.8     , array([ 0.1184     ,  0.357735   ,  2.75493    ,  6.23009e-15])
10979   , -2336.8     , array([ 0.1184     ,  0.357377   ,  2.75768    ,  6.23009e-15])
10980   , -2336.8     , array([ 0.1184     ,  0.357377   ,  2.75493    ,  6.23632e-15])
10981   , -2336.8     , array([ 0.119186   ,  0.357377   ,  2.7362     ,  6.23009e-15])
10982   , -2336.8     , array([ 0.119186   ,  0.357377   ,  2.7362     ,  6.23009e-15])
10983   , -2336.8     , array([ 0.119306   ,  0.357377   ,  2.7362     ,  6.23009e-15])
10984   , -2336.8     , array([ 0.119186   ,  0.357735   ,  2.7362     ,  6.23009e-15])
10985   , -2336.8     , array([ 0.119186   ,  0.357377   ,  2.73894    ,  6.23009e-15])
10986   , -2336.8     , array([ 0.119186   ,  0.357377   ,  2.7362     ,  6.23632e-15])
10987   , -2336.8     , array([ 0.122386   ,  0.357376   ,  2.66254    ,  6.23009e-15])
