16109   , -2336.23    , array([ 28.7573    ,  0.00466897 ,  5.49613e-49,  1.3928e-07 ])
16110   , -2336.23    , array([ 28.7861    ,  0.00466897 ,  5.49613e-49,  1.3928e-07 ])
16111   , -2336.23    , array([ 28.7573    ,  0.00467365 ,  5.49613e-49,  1.3928e-07 ])
16112   , -2336.23    , array([ 28.7573    ,  0.00466897 ,  5.50163e-49,  1.3928e-07 ])
16113   , -2336.23    , array([ 28.7573    ,  0.00466897 ,  5.49613e-49,  1.3942e-07 ])
16114   , -2336.23    , array([ 28.7573    ,  0.00466897 ,  5.49613e-49,  1.3928e-07 ])
16115   , -2335.02    , array([ 28.7573    ,  0.00263426 ,  5.49613e-49,  2.46343e-07])
16116   , -2335.02    , array([ 28.7573    ,  0.00263426 ,  5.49613e-49,  2.46343e-07])
16117   , -2335.02    , array([ 28.7861    ,  0.00263426 ,  5.49613e-49,  2.46343e-07])
16118   , -2335.02    , array([ 28.7573    ,  0.00263689 ,  5.49613e-49,  2.46343e-07])
16119   , -2335.02    , array([ 28.7573    ,  0.00263426 ,  5.50163e-49,  2.46343e-07])
16120   , -2335.01    , array([ 28.7573    ,  0.00263426 ,  5.49613e-49,  2.46589e-07])
16127   , -2335.02    , array([ 28.7573    ,  0.00263426 ,  5.49613e-49,  2.46343e-07])
16128   , -2335.02    , array([ 28.7573    ,  0.00263426 ,  5.49613e-49,  2.46343e-07])
16129   , -2335.02    , array([ 28.7861    ,  0.00263426 ,  5.49613e-49,  2.46343e-07])
16130   , -2335.02    , array([ 28.7573    ,  0.00263689 ,  5.49613e-49,  2.46343e-07])
16131   , -2335.02    , array([ 28.7573    ,  0.00263426 ,  5.50163e-49,  2.46343e-07])
16132   , -2335.01    , array([ 28.7573    ,  0.00263426 ,  5.49613e-49,  2.46589e-07])
16133   , -2335.02    , array([ 28.7573    ,  0.00263426 ,  5.49613e-49,  2.46343e-07])
16134   , -2335.02    , array([ 28.7573    ,  0.00263426 ,  5.49613e-49,  2.46343e-07])
16135   , -2335.02    , array([ 28.7861    ,  0.00263426 ,  5.49613e-49,  2.46343e-07])
16136   , -2335.02    , array([ 28.7573    ,  0.00263689 ,  5.49613e-49,  2.46343e-07])
16137   , -2335.02    , array([ 28.7573    ,  0.00263426 ,  5.50163e-49,  2.46343e-07])
16138   , -2335.01    , array([ 28.7573    ,  0.00263426 ,  5.49613e-49,  2.46589e-07])
16145   , -2335.02    , array([ 28.7573    ,  0.00263426 ,  5.49613e-49,  2.46343e-07])
16146   , -2335.02    , array([ 28.7573    ,  0.00263426 ,  5.49613e-49,  2.46343e-07])
16147   , -2335.02    , array([ 28.7861    ,  0.00263426 ,  5.49613e-49,  2.46343e-07])
16148   , -2335.02    , array([ 28.7573    ,  0.00263689 ,  5.49613e-49,  2.46343e-07])
16149   , -2335.02    , array([ 28.7573    ,  0.00263426 ,  5.50163e-49,  2.46343e-07])
16150   , -2335.01    , array([ 28.7573    ,  0.00263426 ,  5.49613e-49,  2.46589e-07])
16151   , -2335.02    , array([ 28.7573    ,  0.00263426 ,  5.49613e-49,  2.46343e-07])
16152   , -2335.02    , array([ 28.7573    ,  0.00263426 ,  5.49613e-49,  2.46343e-07])
16153   , -2335.02    , array([ 28.7861    ,  0.00263426 ,  5.49613e-49,  2.46343e-07])
16154   , -2335.02    , array([ 28.7573    ,  0.00263689 ,  5.49613e-49,  2.46343e-07])
16155   , -2335.02    , array([ 28.7573    ,  0.00263426 ,  5.50163e-49,  2.46343e-07])
16156   , -2335.01    , array([ 28.7573    ,  0.00263426 ,  5.49613e-49,  2.46589e-07])
16157   , -2331.21    , array([ 28.7573    ,  0.00148626 ,  5.49613e-49,  4.35702e-07])
16158   , -2331.21    , array([ 28.7573    ,  0.00148626 ,  5.49613e-49,  4.35702e-07])
16159   , -2331.21    , array([ 28.7861    ,  0.00148626 ,  5.49613e-49,  4.35702e-07])
16160   , -2331.21    , array([ 28.7573    ,  0.00148775 ,  5.49613e-49,  4.35702e-07])
16161   , -2331.21    , array([ 28.7573    ,  0.00148626 ,  5.50163e-49,  4.35702e-07])
16162   , -2331.2     , array([ 28.7573    ,  0.00148626 ,  5.49613e-49,  4.36138e-07])
16163   , -2331.21    , array([ 28.7573    ,  0.00148626 ,  5.49613e-49,  4.35702e-07])
16164   , -2331.21    , array([ 28.7573    ,  0.00148626 ,  5.49613e-49,  4.35702e-07])
16165   , -2331.21    , array([ 28.7861    ,  0.00148626 ,  5.49613e-49,  4.35702e-07])
16166   , -2331.21    , array([ 28.7573    ,  0.00148775 ,  5.49613e-49,  4.35702e-07])
16167   , -2331.21    , array([ 28.7573    ,  0.00148626 ,  5.50163e-49,  4.35702e-07])
16168   , -2331.2     , array([ 28.7573    ,  0.00148626 ,  5.49613e-49,  4.36138e-07])
16169   , -2331.21    , array([ 28.7573    ,  0.00148626 ,  5.49613e-49,  4.35702e-07])
16170   , -2331.21    , array([ 28.7573    ,  0.00148626 ,  5.49613e-49,  4.35702e-07])
16171   , -2331.21    , array([ 28.7861    ,  0.00148626 ,  5.49613e-49,  4.35702e-07])
16172   , -2331.21    , array([ 28.7573    ,  0.00148775 ,  5.49613e-49,  4.35702e-07])
16173   , -2331.21    , array([ 28.7573    ,  0.00148626 ,  5.50163e-49,  4.35702e-07])
16174   , -2331.2     , array([ 28.7573    ,  0.00148626 ,  5.49613e-49,  4.36138e-07])
16175   , -2326.92    , array([ 28.7573    ,  0.00111638 ,  5.49613e-49,  5.79448e-07])
16176   , -2326.92    , array([ 28.7573    ,  0.00111638 ,  5.49613e-49,  5.79448e-07])
16177   , -2326.92    , array([ 28.7861    ,  0.00111638 ,  5.49613e-49,  5.79448e-07])
16178   , -2326.93    , array([ 28.7573    ,  0.0011175  ,  5.49613e-49,  5.79448e-07])
16179   , -2326.92    , array([ 28.7573    ,  0.00111638 ,  5.50163e-49,  5.79448e-07])
16180   , -2326.91    , array([ 28.7573    ,  0.00111638 ,  5.49613e-49,  5.80028e-07])
16181   , -2326.92    , array([ 28.7573    ,  0.00111638 ,  5.49613e-49,  5.79448e-07])
16182   , -2326.92    , array([ 28.7573    ,  0.00111638 ,  5.49613e-49,  5.79448e-07])
16183   , -2326.92    , array([ 28.7861    ,  0.00111638 ,  5.49613e-49,  5.79448e-07])
16184   , -2326.93    , array([ 28.7573    ,  0.0011175  ,  5.49613e-49,  5.79448e-07])
16185   , -2326.92    , array([ 28.7573    ,  0.00111638 ,  5.50163e-49,  5.79448e-07])
16186   , -2326.91    , array([ 28.7573    ,  0.00111638 ,  5.49613e-49,  5.80028e-07])
16187   , -2326.92    , array([ 28.7573    ,  0.00111638 ,  5.49613e-49,  5.79448e-07])
16188   , -2326.92    , array([ 28.7573    ,  0.00111638 ,  5.49613e-49,  5.79448e-07])
16189   , -2326.92    , array([ 28.7861    ,  0.00111638 ,  5.49613e-49,  5.79448e-07])
16190   , -2326.93    , array([ 28.7573    ,  0.0011175  ,  5.49613e-49,  5.79448e-07])
16191   , -2326.92    , array([ 28.7573    ,  0.00111638 ,  5.50163e-49,  5.79448e-07])
16192   , -2326.91    , array([ 28.7573    ,  0.00111638 ,  5.49613e-49,  5.80028e-07])
16199   , -2326.92    , array([ 28.7573    ,  0.00111638 ,  5.49613e-49,  5.79448e-07])
16200   , -2326.92    , array([ 28.7573    ,  0.00111638 ,  5.49613e-49,  5.79448e-07])
16201   , -2326.92    , array([ 28.7861    ,  0.00111638 ,  5.49613e-49,  5.79448e-07])
16202   , -2326.93    , array([ 28.7573    ,  0.0011175  ,  5.49613e-49,  5.79448e-07])
16203   , -2326.92    , array([ 28.7573    ,  0.00111638 ,  5.50163e-49,  5.79448e-07])
16204   , -2326.91    , array([ 28.7573    ,  0.00111638 ,  5.49613e-49,  5.80028e-07])
16205   , -2326.92    , array([ 28.7573    ,  0.00111638 ,  5.49613e-49,  5.79448e-07])
16206   , -2326.92    , array([ 28.7573    ,  0.00111638 ,  5.49613e-49,  5.79448e-07])
16207   , -2326.92    , array([ 28.7861    ,  0.00111638 ,  5.49613e-49,  5.79448e-07])
16208   , -2326.93    , array([ 28.7573    ,  0.0011175  ,  5.49613e-49,  5.79448e-07])
16209   , -2326.92    , array([ 28.7573    ,  0.00111638 ,  5.50163e-49,  5.79448e-07])
16210   , -2326.91    , array([ 28.7573    ,  0.00111638 ,  5.49613e-49,  5.80028e-07])
16211   , -2325.42    , array([ 28.7573    ,  0.00103931 ,  5.49613e-49,  6.22258e-07])
16212   , -2325.42    , array([ 28.7573    ,  0.00103931 ,  5.49613e-49,  6.22258e-07])
16213   , -2325.42    , array([ 28.7861    ,  0.00103931 ,  5.49613e-49,  6.22258e-07])
16214   , -2325.43    , array([ 28.7573    ,  0.00104035 ,  5.49613e-49,  6.22258e-07])
16215   , -2325.42    , array([ 28.7573    ,  0.00103931 ,  5.50163e-49,  6.22258e-07])
16216   , -2325.41    , array([ 28.7573    ,  0.00103931 ,  5.49613e-49,  6.22881e-07])
16217   , -2325.42    , array([ 28.7573    ,  0.00103931 ,  5.49613e-49,  6.22258e-07])
16218   , -2325.42    , array([ 28.7573    ,  0.00103931 ,  5.49613e-49,  6.22258e-07])
16219   , -2325.42    , array([ 28.7861    ,  0.00103931 ,  5.49613e-49,  6.22258e-07])
16220   , -2325.43    , array([ 28.7573    ,  0.00104035 ,  5.49613e-49,  6.22258e-07])
16221   , -2325.42    , array([ 28.7573    ,  0.00103931 ,  5.50163e-49,  6.22258e-07])
16222   , -2325.41    , array([ 28.7573    ,  0.00103931 ,  5.49613e-49,  6.22881e-07])
16223   , -2325.42    , array([ 28.7573    ,  0.00103931 ,  5.49613e-49,  6.22259e-07])
16224   , -2325.42    , array([ 28.7573    ,  0.00103931 ,  5.49613e-49,  6.22259e-07])
16225   , -2325.42    , array([ 28.7861    ,  0.00103931 ,  5.49613e-49,  6.22259e-07])
16226   , -2325.43    , array([ 28.7573    ,  0.00104035 ,  5.49613e-49,  6.22259e-07])
16227   , -2325.42    , array([ 28.7573    ,  0.00103931 ,  5.50163e-49,  6.22259e-07])
16228   , -2325.41    , array([ 28.7573    ,  0.00103931 ,  5.49613e-49,  6.22881e-07])
16229   , -2324.58    , array([ 28.7573    ,  0.00100279 ,  5.49613e-49,  6.44836e-07])
16230   , -2324.58    , array([ 28.7573    ,  0.00100279 ,  5.49613e-49,  6.44836e-07])
16231   , -2324.58    , array([ 28.7861    ,  0.00100279 ,  5.49613e-49,  6.44836e-07])
16232   , -2324.6     , array([ 28.7573    ,  0.00100379 ,  5.49613e-49,  6.44836e-07])
16233   , -2324.58    , array([ 28.7573    ,  0.00100279 ,  5.50163e-49,  6.44836e-07])
16234   , -2324.57    , array([ 28.7573    ,  0.00100279 ,  5.49613e-49,  6.45481e-07])
16235   , -2324.58    , array([ 28.7573    ,  0.00100279 ,  5.49613e-49,  6.44836e-07])
16236   , -2324.58    , array([ 28.7573    ,  0.00100279 ,  5.49613e-49,  6.44836e-07])
16237   , -2324.58    , array([ 28.7861    ,  0.00100279 ,  5.49613e-49,  6.44836e-07])
16238   , -2324.6     , array([ 28.7573    ,  0.00100379 ,  5.49613e-49,  6.44836e-07])
16239   , -2324.58    , array([ 28.7573    ,  0.00100279 ,  5.50163e-49,  6.44836e-07])
16240   , -2324.57    , array([ 28.7573    ,  0.00100279 ,  5.49613e-49,  6.45481e-07])
16241   , -2324.58    , array([ 28.7573    ,  0.00100279 ,  5.49613e-49,  6.44836e-07])
16242   , -2324.58    , array([ 28.7573    ,  0.00100279 ,  5.49613e-49,  6.44836e-07])
16243   , -2324.58    , array([ 28.7861    ,  0.00100279 ,  5.49613e-49,  6.44836e-07])
16244   , -2324.6     , array([ 28.7573    ,  0.00100379 ,  5.49613e-49,  6.44836e-07])
16245   , -2324.58    , array([ 28.7573    ,  0.00100279 ,  5.50163e-49,  6.44836e-07])
16246   , -2324.57    , array([ 28.7573    ,  0.00100279 ,  5.49613e-49,  6.45481e-07])
16253   , -2324.58    , array([ 28.7573    ,  0.00100279 ,  5.49613e-49,  6.44836e-07])
16254   , -2324.58    , array([ 28.7573    ,  0.00100279 ,  5.49613e-49,  6.44836e-07])
16255   , -2324.58    , array([ 28.7861    ,  0.00100279 ,  5.49613e-49,  6.44836e-07])
16256   , -2324.6     , array([ 28.7573    ,  0.00100379 ,  5.49613e-49,  6.44836e-07])
16257   , -2324.58    , array([ 28.7573    ,  0.00100279 ,  5.50163e-49,  6.44836e-07])
16258   , -2324.57    , array([ 28.7573    ,  0.00100279 ,  5.49613e-49,  6.45481e-07])
16259   , -2324.58    , array([ 28.7573    ,  0.00100279 ,  5.49613e-49,  6.44836e-07])
16260   , -2324.58    , array([ 28.7573    ,  0.00100279 ,  5.49613e-49,  6.44836e-07])
16261   , -2324.58    , array([ 28.7861    ,  0.00100279 ,  5.49613e-49,  6.44836e-07])
16262   , -2324.6     , array([ 28.7573    ,  0.00100379 ,  5.49613e-49,  6.44836e-07])
16263   , -2324.58    , array([ 28.7573    ,  0.00100279 ,  5.50163e-49,  6.44836e-07])
16264   , -2324.57    , array([ 28.7573    ,  0.00100279 ,  5.49613e-49,  6.45481e-07])
16271   , -2324.58    , array([ 28.7573    ,  0.00100279 ,  5.49613e-49,  6.44836e-07])
16272   , -2324.58    , array([ 28.7573    ,  0.00100279 ,  5.49613e-49,  6.44836e-07])
16273   , -2324.58    , array([ 28.7861    ,  0.00100279 ,  5.49613e-49,  6.44836e-07])
16274   , -2324.6     , array([ 28.7573    ,  0.00100379 ,  5.49613e-49,  6.44836e-07])
16275   , -2324.58    , array([ 28.7573    ,  0.00100279 ,  5.50163e-49,  6.44836e-07])
16276   , -2324.57    , array([ 28.7573    ,  0.00100279 ,  5.49613e-49,  6.45481e-07])
16277   , -2324.58    , array([ 28.7573    ,  0.00100279 ,  5.49613e-49,  6.44836e-07])
16278   , -2324.58    , array([ 28.7573    ,  0.00100279 ,  5.49613e-49,  6.44836e-07])
16279   , -2324.58    , array([ 28.7861    ,  0.00100279 ,  5.49613e-49,  6.44836e-07])
16280   , -2324.6     , array([ 28.7573    ,  0.00100379 ,  5.49613e-49,  6.44836e-07])
16281   , -2324.58    , array([ 28.7573    ,  0.00100279 ,  5.50163e-49,  6.44836e-07])
16282   , -2324.57    , array([ 28.7573    ,  0.00100279 ,  5.49613e-49,  6.45481e-07])
16289   , -2324.58    , array([ 28.7573    ,  0.00100279 ,  5.49613e-49,  6.44836e-07])
16290   , -2324.58    , array([ 28.7573    ,  0.00100279 ,  5.49613e-49,  6.44836e-07])
16291   , -2324.58    , array([ 28.7861    ,  0.00100279 ,  5.49613e-49,  6.44836e-07])
16292   , -2324.6     , array([ 28.7573    ,  0.00100379 ,  5.49613e-49,  6.44836e-07])
16293   , -2324.58    , array([ 28.7573    ,  0.00100279 ,  5.50163e-49,  6.44836e-07])
16294   , -2324.57    , array([ 28.7573    ,  0.00100279 ,  5.49613e-49,  6.45481e-07])
16295   , -2324.58    , array([ 28.7573    ,  0.00100279 ,  5.49613e-49,  6.44836e-07])
16296   , -2324.58    , array([ 28.7573    ,  0.00100279 ,  5.49613e-49,  6.44836e-07])
16297   , -2324.58    , array([ 28.7861    ,  0.00100279 ,  5.49613e-49,  6.44836e-07])
16298   , -2324.6     , array([ 28.7573    ,  0.00100379 ,  5.49613e-49,  6.44836e-07])
16299   , -2324.58    , array([ 28.7573    ,  0.00100279 ,  5.50163e-49,  6.44836e-07])
16300   , -2324.57    , array([ 28.7573    ,  0.00100279 ,  5.49613e-49,  6.45481e-07])
16301   , -2324.58    , array([ 28.7573    ,  0.00100279 ,  5.49613e-49,  6.44836e-07])
16302   , -2324.58    , array([ 28.7573    ,  0.00100279 ,  5.49613e-49,  6.44836e-07])
16303   , -2324.58    , array([ 28.7861    ,  0.00100279 ,  5.49613e-49,  6.44836e-07])
16304   , -2324.6     , array([ 28.7573    ,  0.00100379 ,  5.49613e-49,  6.44836e-07])
16305   , -2324.58    , array([ 28.7573    ,  0.00100279 ,  5.50163e-49,  6.44836e-07])
16306   , -2324.57    , array([ 28.7573    ,  0.00100279 ,  5.49613e-49,  6.45481e-07])
16307   , -2324.58    , array([ 28.7573    ,  0.00100279 ,  5.49613e-49,  6.44836e-07])
16308   , -2324.58    , array([ 28.7573    ,  0.00100279 ,  5.49613e-49,  6.44836e-07])
16309   , -2324.58    , array([ 28.7861    ,  0.00100279 ,  5.49613e-49,  6.44836e-07])
16310   , -2324.6     , array([ 28.7573    ,  0.00100379 ,  5.49613e-49,  6.44836e-07])
16311   , -2324.58    , array([ 28.7573    ,  0.00100279 ,  5.50163e-49,  6.44836e-07])
16312   , -2324.57    , array([ 28.7573    ,  0.00100279 ,  5.49613e-49,  6.45481e-07])
16313   , -2324.58    , array([ 28.7573    ,  0.00100279 ,  5.49613e-49,  6.44836e-07])
16314   , -2324.58    , array([ 28.7573    ,  0.00100279 ,  5.49613e-49,  6.44836e-07])
16315   , -2324.58    , array([ 28.7861    ,  0.00100279 ,  5.49613e-49,  6.44836e-07])
16316   , -2324.6     , array([ 28.7573    ,  0.00100379 ,  5.49613e-49,  6.44836e-07])
16317   , -2324.58    , array([ 28.7573    ,  0.00100279 ,  5.50163e-49,  6.44836e-07])
16318   , -2324.57    , array([ 28.7573    ,  0.00100279 ,  5.49613e-49,  6.45481e-07])
16319   , -2335.02    , array([ 28.7573    ,  0.00263426 ,  5.49613e-49,  2.46343e-07])
16320   , -2335.02    , array([ 28.7573    ,  0.00263426 ,  5.49613e-49,  2.46343e-07])
16321   , -2335.02    , array([ 28.7861    ,  0.00263426 ,  5.49613e-49,  2.46343e-07])
16322   , -2335.02    , array([ 28.7573    ,  0.00263689 ,  5.49613e-49,  2.46343e-07])
