192627  , -79071      , array([ 0.472155   ,  0.404315   ,  1.07299e-41,  6.49459e-50,  4.00152e-06])
192628  , -79071      , array([ 0.472627   ,  0.404315   ,  1.07299e-41,  6.49459e-50,  4.00152e-06])
192629  , -79071      , array([ 0.472155   ,  0.404719   ,  1.07299e-41,  6.49459e-50,  4.00152e-06])
192630  , -79071      , array([ 0.472155   ,  0.404315   ,  1.07406e-41,  6.49459e-50,  4.00152e-06])
192631  , -79071      , array([ 0.472155   ,  0.404315   ,  1.07299e-41,  6.50108e-50,  4.00152e-06])
192632  , -79071      , array([ 0.472155   ,  0.404315   ,  1.07299e-41,  6.49459e-50,  4.00552e-06])
192633  , -79071      , array([ 0.472155   ,  0.404315   ,  1.07299e-41,  6.49459e-50,  4.00152e-06])
192634  , -79024.7    , array([ 0.350131   ,  0.241873   ,  1.07299e-41,  6.49459e-50,  9.05401e-06])
192635  , -79024.7    , array([ 0.350131   ,  0.241873   ,  1.07299e-41,  6.49459e-50,  9.05401e-06])
192636  , -79024.7    , array([ 0.350481   ,  0.241873   ,  1.07299e-41,  6.49459e-50,  9.05401e-06])
192637  , -79024.7    , array([ 0.350131   ,  0.242115   ,  1.07299e-41,  6.49459e-50,  9.05401e-06])
192638  , -79024.7    , array([ 0.350131   ,  0.241873   ,  1.07406e-41,  6.49459e-50,  9.05401e-06])
192639  , -79024.7    , array([ 0.350131   ,  0.241873   ,  1.07299e-41,  6.50108e-50,  9.05401e-06])
192640  , -79024.6    , array([ 0.350131   ,  0.241873   ,  1.07299e-41,  6.49459e-50,  9.06307e-06])
192641  , -69260.9    , array([ 0.105879   ,  0.0309784  ,  1.07299e-41,  6.49459e-50,  0.000237305])
192642  , -69260.9    , array([ 0.105879   ,  0.0309784  ,  1.07299e-41,  6.49459e-50,  0.000237305])
192643  , -69262.3    , array([ 0.105985   ,  0.0309784  ,  1.07299e-41,  6.49459e-50,  0.000237305])
192644  , -69268.4    , array([ 0.105879   ,  0.0310094  ,  1.07299e-41,  6.49459e-50,  0.000237305])
192645  , -69260.9    , array([ 0.105879   ,  0.0309784  ,  1.07406e-41,  6.49459e-50,  0.000237305])
192646  , -69260.9    , array([ 0.105879   ,  0.0309784  ,  1.07299e-41,  6.50108e-50,  0.000237305])
192647  , -69251.9    , array([ 0.105879   ,  0.0309784  ,  1.07299e-41,  6.49459e-50,  0.000237542])
192655  , -69203.4    , array([ 0.105723   ,  0.0308998  ,  1.07299e-41,  6.49459e-50,  0.000238265])
192656  , -69203.4    , array([ 0.105723   ,  0.0308998  ,  1.07299e-41,  6.49459e-50,  0.000238265])
192657  , -69204.8    , array([ 0.105829   ,  0.0308998  ,  1.07299e-41,  6.49459e-50,  0.000238265])
192658  , -69210.9    , array([ 0.105723   ,  0.0309307  ,  1.07299e-41,  6.49459e-50,  0.000238265])
192659  , -69203.4    , array([ 0.105723   ,  0.0308998  ,  1.07406e-41,  6.49459e-50,  0.000238265])
192660  , -69203.4    , array([ 0.105723   ,  0.0308998  ,  1.07299e-41,  6.50108e-50,  0.000238265])
192661  , -69194.4    , array([ 0.105723   ,  0.0308998  ,  1.07299e-41,  6.49459e-50,  0.000238503])
192662  , -69145.3    , array([ 0.105566   ,  0.030821   ,  1.07299e-41,  6.49459e-50,  0.000239234])
192663  , -69145.3    , array([ 0.105566   ,  0.030821   ,  1.07299e-41,  6.49459e-50,  0.000239234])
192664  , -69146.7    , array([ 0.105672   ,  0.030821   ,  1.07299e-41,  6.49459e-50,  0.000239234])
192665  , -69152.9    , array([ 0.105566   ,  0.0308519  ,  1.07299e-41,  6.49459e-50,  0.000239234])
192666  , -69145.3    , array([ 0.105566   ,  0.030821   ,  1.07406e-41,  6.49459e-50,  0.000239234])
192667  , -69145.3    , array([ 0.105566   ,  0.030821   ,  1.07299e-41,  6.50108e-50,  0.000239234])
192668  , -69136.2    , array([ 0.105566   ,  0.030821   ,  1.07299e-41,  6.49459e-50,  0.000239473])
192676  , -69130.6    , array([ 0.105527   ,  0.0308013  ,  1.07299e-41,  6.49459e-50,  0.000239478])
192677  , -69130.6    , array([ 0.105527   ,  0.0308013  ,  1.07299e-41,  6.49459e-50,  0.000239478])
192678  , -69132.1    , array([ 0.105632   ,  0.0308013  ,  1.07299e-41,  6.49459e-50,  0.000239478])
