42875   , -805.451    , array([ 0.00192617 ,  0.060377   ,  0.0144056  ,  4.15417e-11])
42876   , -800.507    , array([ 0.0019281  ,  0.060377   ,  0.0144056  ,  4.15417e-11])
42877   , -805.451    , array([ 0.00192617 ,  0.0604374  ,  0.0144056  ,  4.15417e-11])
42878   , -811.175    , array([ 0.00192617 ,  0.060377   ,  0.01442    ,  4.15417e-11])
42879   , -805.451    , array([ 0.00192617 ,  0.060377   ,  0.0144056  ,  4.15833e-11])
42880   , -805.451    , array([ 0.00192617 ,  0.060377   ,  0.0144056  ,  4.15417e-11])
42881   , -7908.6     , array([ 0.00372767 ,  0.060377   ,  0.00670804 ,  4.15417e-11])
42882   , -7908.6     , array([ 0.00372767 ,  0.060377   ,  0.00670804 ,  4.15417e-11])
42883   , -7907.83    , array([ 0.0037314  ,  0.060377   ,  0.00670804 ,  4.15417e-11])
42884   , -7908.6     , array([ 0.00372767 ,  0.0604374  ,  0.00670804 ,  4.15417e-11])
42885   , -7908.43    , array([ 0.00372767 ,  0.060377   ,  0.00671475 ,  4.15417e-11])
42886   , -7908.6     , array([ 0.00372767 ,  0.060377   ,  0.00670804 ,  4.15833e-11])
42887   , -424.115    , array([ 0.00207856 ,  0.060377   ,  0.0131902  ,  4.15417e-11])
42888   , -424.115    , array([ 0.00207856 ,  0.060377   ,  0.0131902  ,  4.15417e-11])
42889   , -425.899    , array([ 0.00208064 ,  0.060377   ,  0.0131902  ,  4.15417e-11])
42890   , -424.115    , array([ 0.00207856 ,  0.0604374  ,  0.0131902  ,  4.15417e-11])
42891   , -422.064    , array([ 0.00207856 ,  0.060377   ,  0.0132034  ,  4.15417e-11])
42892   , -424.115    , array([ 0.00207856 ,  0.060377   ,  0.0131902  ,  4.15833e-11])
42899   , -424.115    , array([ 0.00207856 ,  0.060377   ,  0.0131902  ,  4.15417e-11])
42900   , -424.115    , array([ 0.00207856 ,  0.060377   ,  0.0131902  ,  4.15417e-11])
42901   , -425.899    , array([ 0.00208064 ,  0.060377   ,  0.0131902  ,  4.15417e-11])
42902   , -424.115    , array([ 0.00207856 ,  0.0604374  ,  0.0131902  ,  4.15417e-11])
42903   , -422.064    , array([ 0.00207856 ,  0.060377   ,  0.0132034  ,  4.15417e-11])
42904   , -424.115    , array([ 0.00207856 ,  0.060377   ,  0.0131902  ,  4.15833e-11])
42905   , -424.115    , array([ 0.00207856 ,  0.060377   ,  0.0131902  ,  4.15417e-11])
42906   , -424.115    , array([ 0.00207856 ,  0.060377   ,  0.0131902  ,  4.15417e-11])
42907   , -425.899    , array([ 0.00208064 ,  0.060377   ,  0.0131902  ,  4.15417e-11])
42908   , -424.115    , array([ 0.00207856 ,  0.0604374  ,  0.0131902  ,  4.15417e-11])
42909   , -422.064    , array([ 0.00207856 ,  0.060377   ,  0.0132034  ,  4.15417e-11])
42910   , -424.115    , array([ 0.00207856 ,  0.060377   ,  0.0131902  ,  4.15833e-11])
42911   , -424.115    , array([ 0.00207856 ,  0.060377   ,  0.0131902  ,  4.15417e-11])
42912   , -424.115    , array([ 0.00207856 ,  0.060377   ,  0.0131902  ,  4.15417e-11])
42913   , -425.899    , array([ 0.00208064 ,  0.060377   ,  0.0131902  ,  4.15417e-11])
42914   , -424.115    , array([ 0.00207856 ,  0.0604374  ,  0.0131902  ,  4.15417e-11])
42915   , -422.064    , array([ 0.00207856 ,  0.060377   ,  0.0132034  ,  4.15417e-11])
42916   , -424.115    , array([ 0.00207856 ,  0.060377   ,  0.0131902  ,  4.15833e-11])
42917   , -424.115    , array([ 0.00207856 ,  0.060377   ,  0.0131902  ,  4.15417e-11])
42918   , -424.115    , array([ 0.00207856 ,  0.060377   ,  0.0131902  ,  4.15417e-11])
42919   , -425.899    , array([ 0.00208064 ,  0.060377   ,  0.0131902  ,  4.15417e-11])
42920   , -424.115    , array([ 0.00207856 ,  0.0604374  ,  0.0131902  ,  4.15417e-11])
42921   , -422.064    , array([ 0.00207856 ,  0.060377   ,  0.0132034  ,  4.15417e-11])
42922   , -424.115    , array([ 0.00207856 ,  0.060377   ,  0.0131902  ,  4.15833e-11])
42923   , -424.115    , array([ 0.00207856 ,  0.060377   ,  0.0131902  ,  4.15417e-11])
42924   , -424.115    , array([ 0.00207856 ,  0.060377   ,  0.0131902  ,  4.15417e-11])
42925   , -425.899    , array([ 0.00208064 ,  0.060377   ,  0.0131902  ,  4.15417e-11])
42926   , -424.115    , array([ 0.00207856 ,  0.0604374  ,  0.0131902  ,  4.15417e-11])
