207018  , -78641.2    , array([ 0.670038   ,  25.7596    ,  0.304714   ,  2.54082e-26,  0.00035971 ])
207049  , -53575.5    , array([ 0.0556881  ,  23.4305    ,  0.305207   ,  2.54082e-26,  0.0049572  ])
207050  , -53575.4    , array([ 0.0556881  ,  23.4071    ,  0.305512   ,  2.54082e-26,  0.0049572  ])
207051  , -53575.4    , array([ 0.0556881  ,  23.4071    ,  0.305207   ,  2.54336e-26,  0.0049572  ])
207052  , -53571.9    , array([ 0.0556881  ,  23.4071    ,  0.305207   ,  2.54082e-26,  0.00496216 ])
207053  , -53383.4    , array([ 0.0511361  ,  23.3303    ,  0.305223   ,  2.54082e-26,  0.00542365 ])
207054  , -53383.4    , array([ 0.0511361  ,  23.3303    ,  0.305223   ,  2.54082e-26,  0.00542365 ])
207055  , -53381.8    , array([ 0.0511873  ,  23.3303    ,  0.305223   ,  2.54082e-26,  0.00542365 ])
207056  , -53383.5    , array([ 0.0511361  ,  23.3537    ,  0.305223   ,  2.54082e-26,  0.00542365 ])
207057  , -53383.4    , array([ 0.0511361  ,  23.3303    ,  0.305529   ,  2.54082e-26,  0.00542365 ])
207058  , -53383.4    , array([ 0.0511361  ,  23.3303    ,  0.305223   ,  2.54336e-26,  0.00542365 ])
207059  , -53383.4    , array([ 0.0511361  ,  23.3303    ,  0.305223   ,  2.54082e-26,  0.00542908 ])
207060  , -53370.7    , array([ 0.0520615  ,  23.3464    ,  0.30522    ,  2.54082e-26,  0.00532204 ])
207061  , -53370.7    , array([ 0.0520615  ,  23.3464    ,  0.30522    ,  2.54082e-26,  0.00532204 ])
207062  , -53370      , array([ 0.0521136  ,  23.3464    ,  0.30522    ,  2.54082e-26,  0.00532204 ])
207063  , -53370.8    , array([ 0.0520615  ,  23.3698    ,  0.30522    ,  2.54082e-26,  0.00532204 ])
207064  , -53370.7    , array([ 0.0520615  ,  23.3464    ,  0.305525   ,  2.54082e-26,  0.00532204 ])
207065  , -53370.7    , array([ 0.0520615  ,  23.3464    ,  0.30522    ,  2.54336e-26,  0.00532204 ])
207066  , -53369.9    , array([ 0.0520615  ,  23.3464    ,  0.30522    ,  2.54082e-26,  0.00532736 ])
207074  , -53367.3    , array([ 0.051937   ,  23.3331    ,  0.305228   ,  2.54082e-26,  0.00536192 ])
207075  , -53367.3    , array([ 0.051937   ,  23.3331    ,  0.305228   ,  2.54082e-26,  0.00536192 ])
207076  , -53366.4    , array([ 0.051989   ,  23.3331    ,  0.305228   ,  2.54082e-26,  0.00536192 ])
207077  , -53367.4    , array([ 0.051937   ,  23.3564    ,  0.305228   ,  2.54082e-26,  0.00536192 ])
207078  , -53367.3    , array([ 0.051937   ,  23.3331    ,  0.305533   ,  2.54082e-26,  0.00536192 ])
207079  , -53367.3    , array([ 0.051937   ,  23.3331    ,  0.305228   ,  2.54336e-26,  0.00536192 ])
207080  , -53366.7    , array([ 0.051937   ,  23.3331    ,  0.305228   ,  2.54082e-26,  0.00536729 ])
207081  , -53360.4    , array([ 0.0520001  ,  22.4711    ,  0.306224   ,  2.54082e-26,  0.00536996 ])
207082  , -53360.4    , array([ 0.0520001  ,  22.4711    ,  0.306224   ,  2.54082e-26,  0.00536996 ])
207083  , -53359.4    , array([ 0.0520522  ,  22.4711    ,  0.306224   ,  2.54082e-26,  0.00536996 ])
207084  , -53360.5    , array([ 0.0520001  ,  22.4935    ,  0.306224   ,  2.54082e-26,  0.00536996 ])
207085  , -53360.3    , array([ 0.0520001  ,  22.4711    ,  0.306531   ,  2.54082e-26,  0.00536996 ])
207086  , -53360.4    , array([ 0.0520001  ,  22.4711    ,  0.306224   ,  2.54336e-26,  0.00536996 ])
207087  , -53359.7    , array([ 0.0520001  ,  22.4711    ,  0.306224   ,  2.54082e-26,  0.00537533 ])
207088  , -53330.4    , array([ 0.0522533  ,  19.3299    ,  0.310242   ,  2.54082e-26,  0.00540222 ])
207089  , -53330.4    , array([ 0.0522533  ,  19.3299    ,  0.310242   ,  2.54082e-26,  0.00540222 ])
207090  , -53329.4    , array([ 0.0523056  ,  19.3299    ,  0.310242   ,  2.54082e-26,  0.00540222 ])
207091  , -53330.6    , array([ 0.0522533  ,  19.3492    ,  0.310242   ,  2.54082e-26,  0.00540222 ])
207092  , -53330.4    , array([ 0.0522533  ,  19.3299    ,  0.310552   ,  2.54082e-26,  0.00540222 ])
207093  , -53330.4    , array([ 0.0522533  ,  19.3299    ,  0.310242   ,  2.54336e-26,  0.00540222 ])
207094  , -53329.8    , array([ 0.0522533  ,  19.3299    ,  0.310242   ,  2.54082e-26,  0.00540762 ])
207095  , -53166.5    , array([ 0.0532783  ,  10.584     ,  0.326845   ,  2.54082e-26,  0.0055332  ])
207096  , -53166.5    , array([ 0.0532783  ,  10.584     ,  0.326845   ,  2.54082e-26,  0.0055332  ])
207097  , -53165.4    , array([ 0.0533316  ,  10.584     ,  0.326845   ,  2.54082e-26,  0.0055332  ])
207098  , -53166.7    , array([ 0.0532783  ,  10.5946    ,  0.326845   ,  2.54082e-26,  0.0055332  ])
207099  , -53166.4    , array([ 0.0532783  ,  10.584     ,  0.327172   ,  2.54082e-26,  0.0055332  ])
207100  , -53166.5    , array([ 0.0532783  ,  10.584     ,  0.326845   ,  2.54336e-26,  0.0055332  ])
207101  , -53165.8    , array([ 0.0532783  ,  10.584     ,  0.326845   ,  2.54082e-26,  0.00553874 ])
207102  , -49989.2    , array([ 0.0575832  ,  0.951332   ,  0.402634   ,  2.54082e-26,  0.0060897  ])
207103  , -49989.2    , array([ 0.0575832  ,  0.951332   ,  0.402634   ,  2.54082e-26,  0.0060897  ])
207104  , -49986.9    , array([ 0.0576408  ,  0.951332   ,  0.402634   ,  2.54082e-26,  0.0060897  ])
207105  , -49992.3    , array([ 0.0575832  ,  0.952284   ,  0.402634   ,  2.54082e-26,  0.0060897  ])
207106  , -49989.2    , array([ 0.0575832  ,  0.951332   ,  0.403037   ,  2.54082e-26,  0.0060897  ])
207107  , -49989.2    , array([ 0.0575832  ,  0.951332   ,  0.402634   ,  2.54336e-26,  0.0060897  ])
207108  , -49986.8    , array([ 0.0575832  ,  0.951332   ,  0.402634   ,  2.54082e-26,  0.00609579 ])
207116  , -49987.4    , array([ 0.0575842  ,  0.950838   ,  0.402652   ,  2.54082e-26,  0.00608983 ])
207117  , -49987.4    , array([ 0.0575842  ,  0.950838   ,  0.402652   ,  2.54082e-26,  0.00608983 ])
207118  , -49985.1    , array([ 0.0576418  ,  0.950838   ,  0.402652   ,  2.54082e-26,  0.00608983 ])
207119  , -49990.6    , array([ 0.0575842  ,  0.951789   ,  0.402652   ,  2.54082e-26,  0.00608983 ])
207120  , -49987.4    , array([ 0.0575842  ,  0.950838   ,  0.403055   ,  2.54082e-26,  0.00608983 ])
207121  , -49987.4    , array([ 0.0575842  ,  0.950838   ,  0.402652   ,  2.54336e-26,  0.00608983 ])
207122  , -49985      , array([ 0.0575842  ,  0.950838   ,  0.402652   ,  2.54082e-26,  0.00609592 ])
207123  , -49985.7    , array([ 0.0575852  ,  0.950344   ,  0.40267    ,  2.54082e-26,  0.00608995 ])
207124  , -49985.7    , array([ 0.0575852  ,  0.950344   ,  0.40267    ,  2.54082e-26,  0.00608995 ])
207125  , -49983.4    , array([ 0.0576428  ,  0.950344   ,  0.40267    ,  2.54082e-26,  0.00608995 ])
207126  , -49988.9    , array([ 0.0575852  ,  0.951294   ,  0.40267    ,  2.54082e-26,  0.00608995 ])
207127  , -49985.7    , array([ 0.0575852  ,  0.950344   ,  0.403073   ,  2.54082e-26,  0.00608995 ])
207128  , -49985.7    , array([ 0.0575852  ,  0.950344   ,  0.40267    ,  2.54336e-26,  0.00608995 ])
207129  , -49983.3    , array([ 0.0575852  ,  0.950344   ,  0.40267    ,  2.54082e-26,  0.00609605 ])
207130  , -22986.8    , array([ 0.0672659  ,  0.00768196 ,  0.611037   ,  2.54082e-26,  0.00737638 ])
207131  , -22986.8    , array([ 0.0672659  ,  0.00768196 ,  0.611037   ,  2.54082e-26,  0.00737638 ])
207132  , -22980.5    , array([ 0.0673332  ,  0.00768196 ,  0.611037   ,  2.54082e-26,  0.00737638 ])
207133  , -22953.1    , array([ 0.0672659  ,  0.00768965 ,  0.611037   ,  2.54082e-26,  0.00737638 ])
207134  , -22986.7    , array([ 0.0672659  ,  0.00768196 ,  0.611648   ,  2.54082e-26,  0.00737638 ])
207135  , -22986.8    , array([ 0.0672659  ,  0.00768196 ,  0.611037   ,  2.54336e-26,  0.00737638 ])
207136  , -23025.4    , array([ 0.0672659  ,  0.00768196 ,  0.611037   ,  2.54082e-26,  0.00738376 ])
207137  , -48252      , array([ 0.0583743  ,  0.623166   ,  0.417652   ,  2.54082e-26,  0.00619304 ])
207138  , -48252      , array([ 0.0583743  ,  0.623166   ,  0.417652   ,  2.54082e-26,  0.00619304 ])
207139  , -48249.1    , array([ 0.0584327  ,  0.623166   ,  0.417652   ,  2.54082e-26,  0.00619304 ])
207140  , -48256.7    , array([ 0.0583743  ,  0.62379    ,  0.417652   ,  2.54082e-26,  0.00619304 ])
207141  , -48252      , array([ 0.0583743  ,  0.623166   ,  0.418069   ,  2.54082e-26,  0.00619304 ])
207142  , -48252      , array([ 0.0583743  ,  0.623166   ,  0.417652   ,  2.54336e-26,  0.00619304 ])
207143  , -48248.7    , array([ 0.0583743  ,  0.623166   ,  0.417652   ,  2.54082e-26,  0.00619924 ])
207144  , -8354.47    , array([ 0.0647729  ,  0.0247755  ,  0.552138   ,  2.54082e-26,  0.00704069 ])
207145  , -8354.47    , array([ 0.0647729  ,  0.0247755  ,  0.552138   ,  2.54082e-26,  0.00704069 ])
207146  , -8344.46    , array([ 0.0648377  ,  0.0247755  ,  0.552138   ,  2.54082e-26,  0.00704069 ])
207147  , -8360.18    , array([ 0.0647729  ,  0.0248003  ,  0.552138   ,  2.54082e-26,  0.00704069 ])
207148  , -8354.42    , array([ 0.0647729  ,  0.0247755  ,  0.55269    ,  2.54082e-26,  0.00704069 ])
207149  , -8354.47    , array([ 0.0647729  ,  0.0247755  ,  0.552138   ,  2.54336e-26,  0.00704069 ])
207150  , -8357.95    , array([ 0.0647729  ,  0.0247755  ,  0.552138   ,  2.54082e-26,  0.00704773 ])
207151  , -7668.15    , array([ 0.0652416  ,  0.0198127  ,  0.562925   ,  2.54082e-26,  0.00710357 ])
207152  , -7668.15    , array([ 0.0652416  ,  0.0198127  ,  0.562925   ,  2.54082e-26,  0.00710357 ])
207153  , -7658.6     , array([ 0.0653068  ,  0.0198127  ,  0.562925   ,  2.54082e-26,  0.00710357 ])
207154  , -7668.26    , array([ 0.0652416  ,  0.0198325  ,  0.562925   ,  2.54082e-26,  0.00710357 ])
207155  , -7668.09    , array([ 0.0652416  ,  0.0198127  ,  0.563488   ,  2.54082e-26,  0.00710357 ])
207156  , -7668.15    , array([ 0.0652416  ,  0.0198127  ,  0.562925   ,  2.54336e-26,  0.00710357 ])
207157  , -7676.76    , array([ 0.0652416  ,  0.0198127  ,  0.562925   ,  2.54082e-26,  0.00711067 ])
207165  , -7670.3     , array([ 0.0652283  ,  0.0194776  ,  0.565773   ,  2.54082e-26,  0.0071022  ])
207166  , -7670.3     , array([ 0.0652283  ,  0.0194776  ,  0.565773   ,  2.54082e-26,  0.0071022  ])
207167  , -7660.78    , array([ 0.0652936  ,  0.0194776  ,  0.565773   ,  2.54082e-26,  0.0071022  ])
207168  , -7669.96    , array([ 0.0652283  ,  0.0194971  ,  0.565773   ,  2.54082e-26,  0.0071022  ])
207169  , -7670.23    , array([ 0.0652283  ,  0.0194776  ,  0.566339   ,  2.54082e-26,  0.0071022  ])
207170  , -7670.3     , array([ 0.0652283  ,  0.0194776  ,  0.565773   ,  2.54336e-26,  0.0071022  ])
207171  , -7679.31    , array([ 0.0652283  ,  0.0194776  ,  0.565773   ,  2.54082e-26,  0.00710931 ])
207172  , -7667.98    , array([ 0.0652387  ,  0.0197402  ,  0.563536   ,  2.54082e-26,  0.00710327 ])
207173  , -7667.98    , array([ 0.0652387  ,  0.0197402  ,  0.563536   ,  2.54082e-26,  0.00710327 ])
207174  , -7658.43    , array([ 0.065304   ,  0.0197402  ,  0.563536   ,  2.54082e-26,  0.00710327 ])
207175  , -7667.99    , array([ 0.0652387  ,  0.0197599  ,  0.563536   ,  2.54082e-26,  0.00710327 ])
207176  , -7667.91    , array([ 0.0652387  ,  0.0197402  ,  0.5641     ,  2.54082e-26,  0.00710327 ])
207177  , -7667.98    , array([ 0.0652387  ,  0.0197402  ,  0.563536   ,  2.54336e-26,  0.00710327 ])
207178  , -7676.68    , array([ 0.0652387  ,  0.0197402  ,  0.563536   ,  2.54082e-26,  0.00711038 ])
207179  , -7667.62    , array([ 0.0652529  ,  0.0197443  ,  0.565245   ,  2.54082e-26,  0.00710485 ])
207180  , -7667.62    , array([ 0.0652529  ,  0.0197443  ,  0.565245   ,  2.54082e-26,  0.00710485 ])
207181  , -7658.07    , array([ 0.0653182  ,  0.0197443  ,  0.565245   ,  2.54082e-26,  0.00710485 ])
207182  , -7667.63    , array([ 0.0652529  ,  0.0197641  ,  0.565245   ,  2.54082e-26,  0.00710485 ])
207183  , -7667.55    , array([ 0.0652529  ,  0.0197443  ,  0.565811   ,  2.54082e-26,  0.00710485 ])
207184  , -7667.62    , array([ 0.0652529  ,  0.0197443  ,  0.565245   ,  2.54336e-26,  0.00710485 ])
207185  , -7676.31    , array([ 0.0652529  ,  0.0197443  ,  0.565245   ,  2.54082e-26,  0.00711195 ])
207186  , -7666.17    , array([ 0.0653096  ,  0.0197609  ,  0.572134   ,  2.54082e-26,  0.00711114 ])
207187  , -7666.17    , array([ 0.0653096  ,  0.0197609  ,  0.572134   ,  2.54082e-26,  0.00711114 ])
207188  , -7656.62    , array([ 0.065375   ,  0.0197609  ,  0.572134   ,  2.54082e-26,  0.00711114 ])
207189  , -7666.18    , array([ 0.0653096  ,  0.0197807  ,  0.572134   ,  2.54082e-26,  0.00711114 ])
207190  , -7666.1     , array([ 0.0653096  ,  0.0197609  ,  0.572706   ,  2.54082e-26,  0.00711114 ])
207191  , -7666.17    , array([ 0.0653096  ,  0.0197609  ,  0.572134   ,  2.54336e-26,  0.00711114 ])
207192  , -7674.86    , array([ 0.0653096  ,  0.0197609  ,  0.572134   ,  2.54082e-26,  0.00711825 ])
207193  , -7660.25    , array([ 0.065537   ,  0.0198274  ,  0.600536   ,  2.54082e-26,  0.00713635 ])
207194  , -7660.25    , array([ 0.065537   ,  0.0198274  ,  0.600536   ,  2.54082e-26,  0.00713635 ])
207195  , -7650.71    , array([ 0.0656026  ,  0.0198274  ,  0.600536   ,  2.54082e-26,  0.00713635 ])
207196  , -7660.26    , array([ 0.065537   ,  0.0198472  ,  0.600536   ,  2.54082e-26,  0.00713635 ])
207197  , -7660.18    , array([ 0.065537   ,  0.0198274  ,  0.601137   ,  2.54082e-26,  0.00713635 ])
207198  , -7660.25    , array([ 0.065537   ,  0.0198274  ,  0.600536   ,  2.54336e-26,  0.00713635 ])
207199  , -7668.93    , array([ 0.065537   ,  0.0198274  ,  0.600536   ,  2.54082e-26,  0.00714349 ])
207200  , -7634.49    , array([ 0.0664546  ,  0.0200957  ,  0.728963   ,  2.54082e-26,  0.00723812 ])
207201  , -7634.49    , array([ 0.0664546  ,  0.0200957  ,  0.728963   ,  2.54082e-26,  0.00723812 ])
207202  , -7624.97    , array([ 0.0665211  ,  0.0200957  ,  0.728963   ,  2.54082e-26,  0.00723812 ])
207203  , -7634.49    , array([ 0.0664546  ,  0.0201158  ,  0.728963   ,  2.54082e-26,  0.00723812 ])
207204  , -7634.4     , array([ 0.0664546  ,  0.0200957  ,  0.729693   ,  2.54082e-26,  0.00723812 ])
207205  , -7634.49    , array([ 0.0664546  ,  0.0200957  ,  0.728963   ,  2.54336e-26,  0.00723812 ])
207206  , -7643.12    , array([ 0.0664546  ,  0.0200957  ,  0.728963   ,  2.54082e-26,  0.00724536 ])
207207  , -7484.03    , array([ 0.070255   ,  0.0212055  ,  1.5826     ,  2.54082e-26,  0.00765992 ])
207208  , -7484.03    , array([ 0.070255   ,  0.0212055  ,  1.5826     ,  2.54082e-26,  0.00765992 ])
207209  , -7474.65    , array([ 0.0703253  ,  0.0212055  ,  1.5826     ,  2.54082e-26,  0.00765992 ])
207210  , -7484.07    , array([ 0.070255   ,  0.0212267  ,  1.5826     ,  2.54082e-26,  0.00765992 ])
207211  , -7483.83    , array([ 0.070255   ,  0.0212055  ,  1.58419    ,  2.54082e-26,  0.00765992 ])
207212  , -7484.03    , array([ 0.070255   ,  0.0212055  ,  1.5826     ,  2.54336e-26,  0.00765992 ])
207213  , -7492.33    , array([ 0.070255   ,  0.0212055  ,  1.5826     ,  2.54082e-26,  0.00766758 ])
207221  , -7484.02    , array([ 0.0702551  ,  0.0212055  ,  1.58261    ,  2.54082e-26,  0.00765992 ])
207222  , -7484.02    , array([ 0.0702551  ,  0.0212055  ,  1.58261    ,  2.54082e-26,  0.00765992 ])
207223  , -7474.65    , array([ 0.0703254  ,  0.0212055  ,  1.58261    ,  2.54082e-26,  0.00765992 ])
207224  , -7484.07    , array([ 0.0702551  ,  0.0212267  ,  1.58261    ,  2.54082e-26,  0.00765992 ])
207225  , -7483.83    , array([ 0.0702551  ,  0.0212055  ,  1.58419    ,  2.54082e-26,  0.00765992 ])
207226  , -7484.02    , array([ 0.0702551  ,  0.0212055  ,  1.58261    ,  2.54336e-26,  0.00765992 ])
207227  , -7492.33    , array([ 0.0702551  ,  0.0212055  ,  1.58261    ,  2.54082e-26,  0.00766758 ])
207228  , -7484.02    , array([ 0.0702551  ,  0.0212055  ,  1.58262    ,  2.54082e-26,  0.00765992 ])
207229  , -7484.02    , array([ 0.0702551  ,  0.0212055  ,  1.58262    ,  2.54082e-26,  0.00765992 ])
207230  , -7474.65    , array([ 0.0703254  ,  0.0212055  ,  1.58262    ,  2.54082e-26,  0.00765992 ])
207231  , -7484.07    , array([ 0.0702551  ,  0.0212267  ,  1.58262    ,  2.54082e-26,  0.00765992 ])
207232  , -7483.83    , array([ 0.0702551  ,  0.0212055  ,  1.5842     ,  2.54082e-26,  0.00765992 ])
207233  , -7484.02    , array([ 0.0702551  ,  0.0212055  ,  1.58262    ,  2.54336e-26,  0.00765992 ])
207234  , -7492.33    , array([ 0.0702551  ,  0.0212055  ,  1.58262    ,  2.54082e-26,  0.00766759 ])
207235  , -6671.66    , array([ 0.0785205  ,  0.0236123  ,  7.45945    ,  2.54082e-26,  0.00857869 ])
207236  , -6671.66    , array([ 0.0785205  ,  0.0236123  ,  7.45945    ,  2.54082e-26,  0.00857869 ])
207237  , -6663.22    , array([ 0.0785991  ,  0.0236123  ,  7.45945    ,  2.54082e-26,  0.00857869 ])
207238  , -6672.31    , array([ 0.0785205  ,  0.0236359  ,  7.45945    ,  2.54082e-26,  0.00857869 ])
207239  , -6670.89    , array([ 0.0785205  ,  0.0236123  ,  7.46691    ,  2.54082e-26,  0.00857869 ])
207240  , -6671.66    , array([ 0.0785205  ,  0.0236123  ,  7.45945    ,  2.54336e-26,  0.00857869 ])
207241  , -6677.77    , array([ 0.0785205  ,  0.0236123  ,  7.45945    ,  2.54082e-26,  0.00858727 ])
207242  , -6671.66    , array([ 0.0785205  ,  0.0236123  ,  7.45947    ,  2.54082e-26,  0.00857869 ])
207243  , -6671.66    , array([ 0.0785205  ,  0.0236123  ,  7.45947    ,  2.54082e-26,  0.00857869 ])
207244  , -6663.21    , array([ 0.0785991  ,  0.0236123  ,  7.45947    ,  2.54082e-26,  0.00857869 ])
207245  , -6672.31    , array([ 0.0785205  ,  0.0236359  ,  7.45947    ,  2.54082e-26,  0.00857869 ])
207246  , -6670.88    , array([ 0.0785205  ,  0.0236123  ,  7.46694    ,  2.54082e-26,  0.00857869 ])
207247  , -6671.66    , array([ 0.0785205  ,  0.0236123  ,  7.45947    ,  2.54336e-26,  0.00857869 ])
207248  , -6677.76    , array([ 0.0785205  ,  0.0236123  ,  7.45947    ,  2.54082e-26,  0.00858727 ])
207249  , -6671.66    , array([ 0.0785205  ,  0.0236123  ,  7.4595     ,  2.54082e-26,  0.00857869 ])
207250  , -6671.66    , array([ 0.0785205  ,  0.0236123  ,  7.4595     ,  2.54082e-26,  0.00857869 ])
207251  , -6663.21    , array([ 0.0785991  ,  0.0236123  ,  7.4595     ,  2.54082e-26,  0.00857869 ])
207252  , -6672.31    , array([ 0.0785205  ,  0.0236359  ,  7.4595     ,  2.54082e-26,  0.00857869 ])
207253  , -6670.88    , array([ 0.0785205  ,  0.0236123  ,  7.46696    ,  2.54082e-26,  0.00857869 ])
207254  , -6671.66    , array([ 0.0785205  ,  0.0236123  ,  7.4595     ,  2.54336e-26,  0.00857869 ])
207255  , -6677.76    , array([ 0.0785205  ,  0.0236123  ,  7.4595     ,  2.54082e-26,  0.00858727 ])
207263  , -6671.65    , array([ 0.0785206  ,  0.0236123  ,  7.45951    ,  2.54082e-26,  0.00857869 ])
207264  , -6671.65    , array([ 0.0785206  ,  0.0236123  ,  7.45951    ,  2.54082e-26,  0.00857869 ])
207265  , -6663.21    , array([ 0.0785991  ,  0.0236123  ,  7.45951    ,  2.54082e-26,  0.00857869 ])
207266  , -6672.31    , array([ 0.0785206  ,  0.0236359  ,  7.45951    ,  2.54082e-26,  0.00857869 ])
207267  , -6670.88    , array([ 0.0785206  ,  0.0236123  ,  7.46697    ,  2.54082e-26,  0.00857869 ])
207268  , -6671.65    , array([ 0.0785206  ,  0.0236123  ,  7.45951    ,  2.54336e-26,  0.00857869 ])
207269  , -6677.76    , array([ 0.0785206  ,  0.0236123  ,  7.45951    ,  2.54082e-26,  0.00858727 ])
207270  , -6671.65    , array([ 0.0785206  ,  0.0236123  ,  7.45951    ,  2.54082e-26,  0.00857869 ])
207271  , -6671.65    , array([ 0.0785206  ,  0.0236123  ,  7.45951    ,  2.54082e-26,  0.00857869 ])
207272  , -6663.21    , array([ 0.0785991  ,  0.0236123  ,  7.45951    ,  2.54082e-26,  0.00857869 ])
207273  , -6672.31    , array([ 0.0785206  ,  0.0236359  ,  7.45951    ,  2.54082e-26,  0.00857869 ])
207274  , -6670.88    , array([ 0.0785206  ,  0.0236123  ,  7.46698    ,  2.54082e-26,  0.00857869 ])
207275  , -6671.65    , array([ 0.0785206  ,  0.0236123  ,  7.45951    ,  2.54336e-26,  0.00857869 ])
207276  , -6677.76    , array([ 0.0785206  ,  0.0236123  ,  7.45951    ,  2.54082e-26,  0.00858727 ])
207284  , -6671.65    , array([ 0.0785206  ,  0.0236123  ,  7.45951    ,  2.54082e-26,  0.00857869 ])
207285  , -6671.65    , array([ 0.0785206  ,  0.0236123  ,  7.45951    ,  2.54082e-26,  0.00857869 ])
207286  , -6663.21    , array([ 0.0785991  ,  0.0236123  ,  7.45951    ,  2.54082e-26,  0.00857869 ])
207287  , -6672.31    , array([ 0.0785206  ,  0.0236359  ,  7.45951    ,  2.54082e-26,  0.00857869 ])
207288  , -6670.88    , array([ 0.0785206  ,  0.0236123  ,  7.46698    ,  2.54082e-26,  0.00857869 ])
207289  , -6671.65    , array([ 0.0785206  ,  0.0236123  ,  7.45951    ,  2.54336e-26,  0.00857869 ])
207290  , -6677.76    , array([ 0.0785206  ,  0.0236123  ,  7.45951    ,  2.54082e-26,  0.00858727 ])
207291  , -6671.65    , array([ 0.0785206  ,  0.0236123  ,  7.45952    ,  2.54082e-26,  0.00857869 ])
207292  , -6671.65    , array([ 0.0785206  ,  0.0236123  ,  7.45952    ,  2.54082e-26,  0.00857869 ])
207293  , -6663.21    , array([ 0.0785991  ,  0.0236123  ,  7.45952    ,  2.54082e-26,  0.00857869 ])
207294  , -6672.31    , array([ 0.0785206  ,  0.0236359  ,  7.45952    ,  2.54082e-26,  0.00857869 ])
207295  , -6670.88    , array([ 0.0785206  ,  0.0236123  ,  7.46698    ,  2.54082e-26,  0.00857869 ])
207296  , -6671.65    , array([ 0.0785206  ,  0.0236123  ,  7.45952    ,  2.54336e-26,  0.00857869 ])
207297  , -6677.76    , array([ 0.0785206  ,  0.0236123  ,  7.45952    ,  2.54082e-26,  0.00858727 ])
207298  , -6488       , array([ 0.0796199  ,  0.0239318  ,  9.05475    ,  2.54082e-26,  0.00870103 ])
