21081   , -2325.19    , array([ 0.651944   ,  0.0543678  ,  6.63878e-14,  3.50718e-05])
21082   , -2325.19    , array([ 0.652596   ,  0.0543678  ,  6.63878e-14,  3.50718e-05])
21083   , -2325.21    , array([ 0.651944   ,  0.0544222  ,  6.63878e-14,  3.50718e-05])
21084   , -2325.19    , array([ 0.651944   ,  0.0543678  ,  6.64542e-14,  3.50718e-05])
21085   , -2325.18    , array([ 0.651944   ,  0.0543678  ,  6.63878e-14,  3.51069e-05])
21086   , -2325.19    , array([ 0.651944   ,  0.0543678  ,  6.63878e-14,  3.50718e-05])
21087   , -2288.44    , array([ 0.651944   ,  0.0261089  ,  6.63878e-14,  7.0226e-05 ])
21088   , -2288.44    , array([ 0.651944   ,  0.0261089  ,  6.63878e-14,  7.0226e-05 ])
21089   , -2288.44    , array([ 0.652596   ,  0.0261089  ,  6.63878e-14,  7.0226e-05 ])
21090   , -2288.49    , array([ 0.651944   ,  0.026135   ,  6.63878e-14,  7.0226e-05 ])
21091   , -2288.44    , array([ 0.651944   ,  0.0261089  ,  6.64542e-14,  7.0226e-05 ])
21092   , -2288.4     , array([ 0.651944   ,  0.0261089  ,  6.63878e-14,  7.02962e-05])
21093   , -6240.31    , array([ 0.651944   ,  0.00138859 ,  6.63878e-14,  0.00112891 ])
21094   , -6240.31    , array([ 0.651944   ,  0.00138859 ,  6.63878e-14,  0.00112891 ])
21095   , -6240.31    , array([ 0.652596   ,  0.00138859 ,  6.63878e-14,  0.00112891 ])
21096   , -6236.14    , array([ 0.651944   ,  0.00138998 ,  6.63878e-14,  0.00112891 ])
21097   , -6240.31    , array([ 0.651944   ,  0.00138859 ,  6.64542e-14,  0.00112891 ])
21098   , -6244.38    , array([ 0.651944   ,  0.00138859 ,  6.63878e-14,  0.00113004 ])
21099   , -2143.85    , array([ 0.651944   ,  0.0120496  ,  6.63878e-14,  0.000146008])
21100   , -2143.85    , array([ 0.651944   ,  0.0120496  ,  6.63878e-14,  0.000146008])
21101   , -2143.85    , array([ 0.652596   ,  0.0120496  ,  6.63878e-14,  0.000146008])
21102   , -2144.01    , array([ 0.651944   ,  0.0120617  ,  6.63878e-14,  0.000146008])
21103   , -2143.85    , array([ 0.651944   ,  0.0120496  ,  6.64542e-14,  0.000146008])
21104   , -2143.69    , array([ 0.651944   ,  0.0120496  ,  6.63878e-14,  0.000146154])
21105   , -1826.37    , array([ 0.651944   ,  0.00549027 ,  6.63878e-14,  0.000307273])
21106   , -1826.37    , array([ 0.651944   ,  0.00549027 ,  6.63878e-14,  0.000307273])
