18350   , -2277.77    , array([ 0.647269   ,  0.291823   ,  0.00587295 ,  3.75435e-41])
18351   , -2277.93    , array([ 0.647917   ,  0.291823   ,  0.00587295 ,  3.75435e-41])
18352   , -2277.77    , array([ 0.647269   ,  0.292115   ,  0.00587295 ,  3.75435e-41])
18353   , -2277.71    , array([ 0.647269   ,  0.291823   ,  0.00587883 ,  3.75435e-41])
18354   , -2277.77    , array([ 0.647269   ,  0.291823   ,  0.00587295 ,  3.75811e-41])
18355   , -2277.77    , array([ 0.647269   ,  0.291823   ,  0.00587295 ,  3.75435e-41])
18356   , -1984.91    , array([ 0.249895   ,  0.291823   ,  0.00823571 ,  3.75435e-41])
18357   , -1984.91    , array([ 0.249895   ,  0.291823   ,  0.00823571 ,  3.75435e-41])
18358   , -1985.24    , array([ 0.250145   ,  0.291823   ,  0.00823571 ,  3.75435e-41])
18359   , -1984.91    , array([ 0.249895   ,  0.292115   ,  0.00823571 ,  3.75435e-41])
18360   , -1984.64    , array([ 0.249895   ,  0.291823   ,  0.00824395 ,  3.75435e-41])
18361   , -1984.91    , array([ 0.249895   ,  0.291823   ,  0.00823571 ,  3.75811e-41])
18362   , -416.268    , array([ 0.00555199 ,  0.291823   ,  0.0318479  ,  3.75435e-41])
18363   , -416.268    , array([ 0.00555199 ,  0.291823   ,  0.0318479  ,  3.75435e-41])
18364   , -415.083    , array([ 0.00555755 ,  0.291823   ,  0.0318479  ,  3.75435e-41])
18365   , -416.268    , array([ 0.00555199 ,  0.292115   ,  0.0318479  ,  3.75435e-41])
18366   , -417.743    , array([ 0.00555199 ,  0.291823   ,  0.0318798  ,  3.75435e-41])
18367   , -416.268    , array([ 0.00555199 ,  0.291823   ,  0.0318479  ,  3.75811e-41])
18368   , -1684.14    , array([ 0.116198   ,  0.291823   ,  0.0108106  ,  3.75435e-41])
18369   , -1684.14    , array([ 0.116198   ,  0.291823   ,  0.0108106  ,  3.75435e-41])
18370   , -1684.27    , array([ 0.116314   ,  0.291823   ,  0.0108106  ,  3.75435e-41])
18371   , -1684.14    , array([ 0.116198   ,  0.292115   ,  0.0108106  ,  3.75435e-41])
18372   , -1683.93    , array([ 0.116198   ,  0.291823   ,  0.0108215  ,  3.75435e-41])
18373   , -1684.14    , array([ 0.116198   ,  0.291823   ,  0.0108106  ,  3.75811e-41])
18374   , -5591.82    , array([ 0.0113246  ,  0.291823   ,  0.0247228  ,  3.75435e-41])
18375   , -5591.82    , array([ 0.0113246  ,  0.291823   ,  0.0247228  ,  3.75435e-41])
18376   , -5594.13    , array([ 0.0113359  ,  0.291823   ,  0.0247228  ,  3.75435e-41])
18377   , -5591.82    , array([ 0.0113246  ,  0.292115   ,  0.0247228  ,  3.75435e-41])
18378   , -5586.98    , array([ 0.0113246  ,  0.291823   ,  0.0247475  ,  3.75435e-41])
18379   , -5591.82    , array([ 0.0113246  ,  0.291823   ,  0.0247228  ,  3.75811e-41])
18380   , -393.232    , array([ 0.00572024 ,  0.291823   ,  0.0315119  ,  3.75435e-41])
18381   , -393.232    , array([ 0.00572024 ,  0.291823   ,  0.0315119  ,  3.75435e-41])
18382   , -393.383    , array([ 0.00572596 ,  0.291823   ,  0.0315119  ,  3.75435e-41])
18383   , -393.232    , array([ 0.00572024 ,  0.292115   ,  0.0315119  ,  3.75435e-41])
18384   , -393.09     , array([ 0.00572024 ,  0.291823   ,  0.0315434  ,  3.75435e-41])
18385   , -393.232    , array([ 0.00572024 ,  0.291823   ,  0.0315119  ,  3.75811e-41])
18386   , -392.945    , array([ 0.00570221 ,  0.291823   ,  0.0315472  ,  3.75435e-41])
18387   , -392.945    , array([ 0.00570221 ,  0.291823   ,  0.0315472  ,  3.75435e-41])
18388   , -392.952    , array([ 0.00570792 ,  0.291823   ,  0.0315472  ,  3.75435e-41])
18389   , -392.945    , array([ 0.00570221 ,  0.292115   ,  0.0315472  ,  3.75435e-41])
18390   , -392.98     , array([ 0.00570221 ,  0.291823   ,  0.0315788  ,  3.75435e-41])
18391   , -392.945    , array([ 0.00570221 ,  0.291823   ,  0.0315472  ,  3.75811e-41])
18398   , -392.945    , array([ 0.00570202 ,  0.291823   ,  0.0315454  ,  3.75435e-41])
18399   , -392.945    , array([ 0.00570202 ,  0.291823   ,  0.0315454  ,  3.75435e-41])
18400   , -392.953    , array([ 0.00570772 ,  0.291823   ,  0.0315454  ,  3.75435e-41])
18401   , -392.945    , array([ 0.00570202 ,  0.292115   ,  0.0315454  ,  3.75435e-41])
18402   , -392.978    , array([ 0.00570202 ,  0.291823   ,  0.031577   ,  3.75435e-41])
18403   , -392.945    , array([ 0.00570202 ,  0.291823   ,  0.0315454  ,  3.75811e-41])
18404   , -392.988    , array([ 0.00569178 ,  0.291823   ,  0.0314499  ,  3.75435e-41])
18405   , -392.988    , array([ 0.00569178 ,  0.291823   ,  0.0314499  ,  3.75435e-41])
18406   , -393.057    , array([ 0.00569747 ,  0.291823   ,  0.0314499  ,  3.75435e-41])
18407   , -392.988    , array([ 0.00569178 ,  0.292115   ,  0.0314499  ,  3.75435e-41])
18408   , -392.947    , array([ 0.00569178 ,  0.291823   ,  0.0314814  ,  3.75435e-41])
18409   , -392.988    , array([ 0.00569178 ,  0.291823   ,  0.0314499  ,  3.75811e-41])
18410   , -392.944    , array([ 0.00570006 ,  0.291823   ,  0.0315272  ,  3.75435e-41])
18411   , -392.944    , array([ 0.00570006 ,  0.291823   ,  0.0315272  ,  3.75435e-41])
18412   , -392.964    , array([ 0.00570576 ,  0.291823   ,  0.0315272  ,  3.75435e-41])
18413   , -392.944    , array([ 0.00570006 ,  0.292115   ,  0.0315272  ,  3.75435e-41])
18414   , -392.963    , array([ 0.00570006 ,  0.291823   ,  0.0315587  ,  3.75435e-41])
18415   , -392.944    , array([ 0.00570006 ,  0.291823   ,  0.0315272  ,  3.75811e-41])
18416   , -392.944    , array([ 0.00569973 ,  0.291823   ,  0.0315257  ,  3.75435e-41])
18417   , -392.944    , array([ 0.00569973 ,  0.291823   ,  0.0315257  ,  3.75435e-41])
18418   , -392.964    , array([ 0.00570543 ,  0.291823   ,  0.0315257  ,  3.75435e-41])
18419   , -392.944    , array([ 0.00569973 ,  0.292115   ,  0.0315257  ,  3.75435e-41])
18420   , -392.963    , array([ 0.00569973 ,  0.291823   ,  0.0315572  ,  3.75435e-41])
18421   , -392.944    , array([ 0.00569973 ,  0.291823   ,  0.0315257  ,  3.75811e-41])
18422   , -392.944    , array([ 0.00569999 ,  0.291823   ,  0.0315269  ,  3.75435e-41])
18423   , -392.944    , array([ 0.00569999 ,  0.291823   ,  0.0315269  ,  3.75435e-41])
18424   , -392.964    , array([ 0.00570569 ,  0.291823   ,  0.0315269  ,  3.75435e-41])
18425   , -392.944    , array([ 0.00569999 ,  0.292115   ,  0.0315269  ,  3.75435e-41])
18426   , -392.963    , array([ 0.00569999 ,  0.291823   ,  0.0315584  ,  3.75435e-41])
18427   , -392.944    , array([ 0.00569999 ,  0.291823   ,  0.0315269  ,  3.75811e-41])
18428   , -392.944    , array([ 0.00570005 ,  0.291823   ,  0.0315271  ,  3.75435e-41])
18429   , -392.944    , array([ 0.00570005 ,  0.291823   ,  0.0315271  ,  3.75435e-41])
18430   , -392.964    , array([ 0.00570575 ,  0.291823   ,  0.0315271  ,  3.75435e-41])
18431   , -392.944    , array([ 0.00570005 ,  0.292115   ,  0.0315271  ,  3.75435e-41])
18432   , -392.963    , array([ 0.00570005 ,  0.291823   ,  0.0315587  ,  3.75435e-41])
18433   , -392.944    , array([ 0.00570005 ,  0.291823   ,  0.0315271  ,  3.75811e-41])
18434   , -392.944    , array([ 0.00570006 ,  0.291823   ,  0.0315272  ,  3.75435e-41])
18435   , -392.944    , array([ 0.00570006 ,  0.291823   ,  0.0315272  ,  3.75435e-41])
18436   , -392.964    , array([ 0.00570576 ,  0.291823   ,  0.0315272  ,  3.75435e-41])
18437   , -392.944    , array([ 0.00570006 ,  0.292115   ,  0.0315272  ,  3.75435e-41])
18438   , -392.963    , array([ 0.00570006 ,  0.291823   ,  0.0315587  ,  3.75435e-41])
18439   , -392.944    , array([ 0.00570006 ,  0.291823   ,  0.0315272  ,  3.75811e-41])
18440   , -392.944    , array([ 0.00570006 ,  0.291823   ,  0.0315272  ,  3.75435e-41])
18441   , -392.944    , array([ 0.00570006 ,  0.291823   ,  0.0315272  ,  3.75435e-41])
18442   , -392.964    , array([ 0.00570576 ,  0.291823   ,  0.0315272  ,  3.75435e-41])
18443   , -392.944    , array([ 0.00570006 ,  0.292115   ,  0.0315272  ,  3.75435e-41])
18444   , -392.963    , array([ 0.00570006 ,  0.291823   ,  0.0315587  ,  3.75435e-41])
18445   , -392.944    , array([ 0.00570006 ,  0.291823   ,  0.0315272  ,  3.75811e-41])
18446   , -392.944    , array([ 0.00570006 ,  0.291823   ,  0.0315272  ,  3.75435e-41])
18447   , -392.944    , array([ 0.00570006 ,  0.291823   ,  0.0315272  ,  3.75435e-41])
18448   , -392.964    , array([ 0.00570576 ,  0.291823   ,  0.0315272  ,  3.75435e-41])
18449   , -392.944    , array([ 0.00570006 ,  0.292115   ,  0.0315272  ,  3.75435e-41])
18450   , -392.963    , array([ 0.00570006 ,  0.291823   ,  0.0315587  ,  3.75435e-41])
18451   , -392.944    , array([ 0.00570006 ,  0.291823   ,  0.0315272  ,  3.75811e-41])
18452   , -392.944    , array([ 0.00570006 ,  0.291823   ,  0.0315272  ,  3.75435e-41])
18453   , -392.944    , array([ 0.00570006 ,  0.291823   ,  0.0315272  ,  3.75435e-41])
18454   , -392.964    , array([ 0.00570576 ,  0.291823   ,  0.0315272  ,  3.75435e-41])
18455   , -392.944    , array([ 0.00570006 ,  0.292115   ,  0.0315272  ,  3.75435e-41])
18456   , -392.963    , array([ 0.00570006 ,  0.291823   ,  0.0315587  ,  3.75435e-41])
