11320   , -79072.1    , array([ 0.0526145  ,  19.4549    ,  8.3337e-36 ,  3.98367e-24,  1.1344e-06 ])
11321   , -79072.1    , array([ 0.0526145  ,  19.4549    ,  8.3337e-36 ,  3.98367e-24,  1.1344e-06 ])
11322   , -79088.5    , array([ 1.05261    ,  19.4549    ,  8.3337e-36 ,  3.98367e-24,  1.1344e-06 ])
11324   , -79072.1    , array([ 0.0526145  ,  19.4549    ,  8.3337e-36 ,  3.98367e-24,  1.1344e-06 ])
11326   , -79087.3    , array([ 0.43458    ,  19.4549    ,  8.3337e-36 ,  3.98367e-24,  1.1344e-06 ])
11327   , -79085.6    , array([ 0.243597   ,  19.4549    ,  8.3337e-36 ,  3.98367e-24,  1.1344e-06 ])
11330   , -79082.1    , array([ 0.125563   ,  19.4549    ,  8.3337e-36 ,  3.98367e-24,  1.1344e-06 ])
11331   , -79039.6    , array([ 0.0181726  ,  19.4549    ,  8.3337e-36 ,  3.98367e-24,  1.1344e-06 ])
11333   , -79060.5    , array([ 0.0313283  ,  19.4549    ,  8.3337e-36 ,  3.98367e-24,  1.1344e-06 ])
11334   , -78999.3    , array([ 0.010042   ,  19.4549    ,  8.3337e-36 ,  3.98367e-24,  1.1344e-06 ])
11336   , -79020.5    , array([ 0.0131476  ,  19.4549    ,  8.3337e-36 ,  3.98367e-24,  1.1344e-06 ])
11338   , -79008.8    , array([ 0.0112283  ,  19.4549    ,  8.3337e-36 ,  3.98367e-24,  1.1344e-06 ])
11340   , -79003.2    , array([ 0.0104951  ,  19.4549    ,  8.3337e-36 ,  3.98367e-24,  1.1344e-06 ])
11341   , -78999.3    , array([ 0.010042   ,  19.4549    ,  8.3337e-36 ,  3.98367e-24,  1.1344e-06 ])
11342   , -78999.3    , array([ 0.010042   ,  20.4549    ,  8.3337e-36 ,  3.98367e-24,  1.1344e-06 ])
11343   , -78999.3    , array([ 0.010042   ,  17.8369    ,  8.3337e-36 ,  3.98367e-24,  1.1344e-06 ])
11344   , -78999.3    , array([ 0.010042   ,  15.2189    ,  8.3337e-36 ,  3.98367e-24,  1.1344e-06 ])
11345   , -78999.2    , array([ 0.010042   ,  10.9828    ,  8.3337e-36 ,  3.98367e-24,  1.1344e-06 ])
11346   , -78999      , array([ 0.010042   ,  4.12869    ,  8.3337e-36 ,  3.98367e-24,  1.1344e-06 ])
11348   , -78999      , array([ 0.010042   ,  4.12869    ,  8.3337e-36 ,  3.98367e-24,  1.1344e-06 ])
11350   , -78999.2    , array([ 0.010042   ,  6.74672    ,  8.3337e-36 ,  3.98367e-24,  1.1344e-06 ])
11351   , -78999.1    , array([ 0.010042   ,  5.43771    ,  8.3337e-36 ,  3.98367e-24,  1.1344e-06 ])
11352   , -78998.8    , array([ 0.010042   ,  2.51065    ,  8.3337e-36 ,  3.98367e-24,  1.1344e-06 ])
11353   , -78998.5    , array([ 0.010042   ,  1.51065    ,  8.3337e-36 ,  3.98367e-24,  1.1344e-06 ])
11354   , -78997.9    , array([ 0.010042   ,  0.89262    ,  8.3337e-36 ,  3.98367e-24,  1.1344e-06 ])
11355   , -78996.8    , array([ 0.010042   ,  0.510654   ,  8.3337e-36 ,  3.98367e-24,  1.1344e-06 ])
11356   , -78994.5    , array([ 0.010042   ,  0.274586   ,  8.3337e-36 ,  3.98367e-24,  1.1344e-06 ])
11357   , -78994.5    , array([ 0.010042   ,  0.274586   ,  8.3337e-36 ,  3.98367e-24,  1.1344e-06 ])
11358   , -78994.5    , array([ 0.010042   ,  0.274586   ,  1          ,  3.98367e-24,  1.1344e-06 ])
11359   , -78994.5    , array([ 0.010042   ,  0.274586   ,  2.61803    ,  3.98367e-24,  1.1344e-06 ])
11361   , -78994.5    , array([ 0.010042   ,  0.274586   ,  2.61803    ,  3.98367e-24,  1.1344e-06 ])
11365   , -78994.5    , array([ 0.010042   ,  0.274586   ,  6.3722     ,  3.98367e-24,  1.1344e-06 ])
11366   , -78994.5    , array([ 0.010042   ,  0.274586   ,  4.49511    ,  3.98367e-24,  1.1344e-06 ])
11367   , -78994.5    , array([ 0.010042   ,  0.274586   ,  8.6924     ,  3.98367e-24,  1.1344e-06 ])
11369   , -78994.5    , array([ 0.010042   ,  0.274586   ,  7.80616    ,  3.98367e-24,  1.1344e-06 ])
11370   , -78994.5    , array([ 0.010042   ,  0.274586   ,  9.24012    ,  3.98367e-24,  1.1344e-06 ])
11371   , -78994.5    , array([ 0.010042   ,  0.274586   ,  9.57863    ,  3.98367e-24,  1.1344e-06 ])
11372   , -78994.5    , array([ 0.010042   ,  0.274586   ,  9.78784    ,  3.98367e-24,  1.1344e-06 ])
11373   , -78994.5    , array([ 0.010042   ,  0.274586   ,  9.91715    ,  3.98367e-24,  1.1344e-06 ])
11375   , -78994.5    , array([ 0.010042   ,  0.274586   ,  9.91715    ,  3.98367e-24,  1.1344e-06 ])
11376   , -78994.5    , array([ 0.010042   ,  0.274586   ,  9.91715    ,  1          ,  1.1344e-06 ])
11378   , -78994.5    , array([ 0.010042   ,  0.274586   ,  9.91715    ,  3.98367e-24,  1.1344e-06 ])
11380   , -78994.5    , array([ 0.010042   ,  0.274586   ,  9.91715    ,  0.381966   ,  1.1344e-06 ])
11381   , -78994.5    , array([ 0.010042   ,  0.274586   ,  9.91715    ,  0.190983   ,  1.1344e-06 ])
11384   , -78994.5    , array([ 0.010042   ,  0.274586   ,  9.91715    ,  0.072949   ,  1.1344e-06 ])
11386   , -78994.5    , array([ 0.010042   ,  0.274586   ,  9.91715    ,  0.027864   ,  1.1344e-06 ])
11388   , -78994.5    , array([ 0.010042   ,  0.274586   ,  9.91715    ,  0.0106431  ,  1.1344e-06 ])
11390   , -78994.5    , array([ 0.010042   ,  0.274586   ,  9.91715    ,  0.00406531 ,  1.1344e-06 ])
11392   , -78994.5    , array([ 0.010042   ,  0.274586   ,  9.91715    ,  0.00155281 ,  1.1344e-06 ])
11394   , -78994.5    , array([ 0.010042   ,  0.274586   ,  9.91715    ,  0.000593121,  1.1344e-06 ])
11396   , -78994.5    , array([ 0.010042   ,  0.274586   ,  9.91715    ,  0.000226552,  1.1344e-06 ])
11398   , -78994.5    , array([ 0.010042   ,  0.274586   ,  9.91715    ,  8.65351e-05,  1.1344e-06 ])
11400   , -78994.5    , array([ 0.010042   ,  0.274586   ,  9.91715    ,  3.30535e-05,  1.1344e-06 ])
11402   , -78994.5    , array([ 0.010042   ,  0.274586   ,  9.91715    ,  1.26253e-05,  1.1344e-06 ])
11404   , -78994.5    , array([ 0.010042   ,  0.274586   ,  9.91715    ,  4.82244e-06,  1.1344e-06 ])
11406   , -78994.5    , array([ 0.010042   ,  0.274586   ,  9.91715    ,  1.84201e-06,  1.1344e-06 ])
11408   , -78994.5    , array([ 0.010042   ,  0.274586   ,  9.91715    ,  7.03584e-07,  1.1344e-06 ])
11410   , -78994.5    , array([ 0.010042   ,  0.274586   ,  9.91715    ,  2.68745e-07,  1.1344e-06 ])
11412   , -78994.5    , array([ 0.010042   ,  0.274586   ,  9.91715    ,  1.02652e-07,  1.1344e-06 ])
11413   , -78994.5    , array([ 0.010042   ,  0.274586   ,  9.91715    ,  1.97331e-08,  1.1344e-06 ])
11414   , -78994.5    , array([ 0.010042   ,  0.274586   ,  9.91715    ,  3.98125e-08,  1.1344e-06 ])
11415   , -78994.5    , array([ 0.010042   ,  0.274586   ,  9.91715    ,  1.5625e-08 ,  1.1344e-06 ])
11416   , -78994.5    , array([ 0.010042   ,  0.274586   ,  9.91715    ,  2.74028e-08,  1.1344e-06 ])
11417   , -78994.5    , array([ 0.010042   ,  0.274586   ,  9.91715    ,  3.21429e-08,  1.1344e-06 ])
11418   , -78994.5    , array([ 0.010042   ,  0.274586   ,  9.91715    ,  2.44732e-08,  1.1344e-06 ])
11419   , -78994.5    , array([ 0.010042   ,  0.274586   ,  9.91715    ,  2.92133e-08,  1.1344e-06 ])
11420   , -78994.5    , array([ 0.010042   ,  0.274586   ,  9.91715    ,  3.03323e-08,  1.1344e-06 ])
11421   , -78994.5    , array([ 0.010042   ,  0.274586   ,  9.91715    ,  2.85217e-08,  1.1344e-06 ])
11422   , -78994.5    , array([ 0.010042   ,  0.274586   ,  9.91715    ,  2.96407e-08,  1.1344e-06 ])
11423   , -78994.5    , array([ 0.010042   ,  0.274586   ,  9.91715    ,  2.89112e-08,  1.1344e-06 ])
11424   , -78994.5    , array([ 0.010042   ,  0.274586   ,  9.91715    ,  2.92133e-08,  1.1344e-06 ])
11425   , -135134     , array([ 0.010042   ,  0.274586   ,  9.91715    ,  2.92133e-08,  1          ])
11427   , -78994.5    , array([ 0.010042   ,  0.274586   ,  9.91715    ,  2.92133e-08,  1.1344e-06 ])
11429   , -139393     , array([ 0.010042   ,  0.274586   ,  9.91715    ,  2.92133e-08,  0.381967   ])
11430   , -144918     , array([ 0.010042   ,  0.274586   ,  9.91715    ,  2.92133e-08,  0.190496   ])
11433   , -153280     , array([ 0.010042   ,  0.274586   ,  9.91715    ,  2.92133e-08,  0.0727635  ])
11435   , -151394     , array([ 0.010042   ,  0.274586   ,  9.91715    ,  2.92133e-08,  0.0277939  ])
11437   , -117119     , array([ 0.010042   ,  0.274586   ,  9.91715    ,  2.92133e-08,  0.010617   ])
11439   , -77078.6    , array([ 0.010042   ,  0.274586   ,  9.91715    ,  2.92133e-08,  0.00405604 ])
11440   , -61686.9    , array([ 0.010042   ,  0.274586   ,  9.91715    ,  2.92133e-08,  0.00241002 ])
11441   , -58732.3    , array([ 0.010042   ,  0.274586   ,  9.91715    ,  2.92133e-08,  0.00208652 ])
11442   , -53187.8    , array([ 0.010042   ,  0.274586   ,  9.91715    ,  2.92133e-08,  0.00128998 ])
11443   , -53354.7    , array([ 0.010042   ,  0.274586   ,  9.91715    ,  2.92133e-08,  0.000797682])
