104159  , -79089.4    , array([ 6.36497    ,  0.0652383  ,  0.000418641,  6.51488e-41,  3.48681e-89])
104160  , -79089.4    , array([ 6.36497    ,  0.0652383  ,  0.000418641,  6.51488e-41,  3.48681e-89])
104161  , -79089.4    , array([ 7.36497    ,  0.0652383  ,  0.000418641,  6.51488e-41,  3.48681e-89])
104162  , -79089.4    , array([ 8.98301    ,  0.0652383  ,  0.000418641,  6.51488e-41,  3.48681e-89])
104163  , -79089.4    , array([ 7.36497    ,  0.0652383  ,  0.000418641,  6.51488e-41,  3.48681e-89])
104164  , -79089.4    , array([ 7.98301    ,  0.0652383  ,  0.000418641,  6.51488e-41,  3.48681e-89])
104165  , -79089.4    , array([ 8.36497    ,  0.0652383  ,  0.000418641,  6.51488e-41,  3.48681e-89])
104166  , -79089.4    , array([ 8.60104    ,  0.0652383  ,  0.000418641,  6.51488e-41,  3.48681e-89])
104167  , -79089.4    , array([ 8.74694    ,  0.0652383  ,  0.000418641,  6.51488e-41,  3.48681e-89])
104168  , -79089.4    , array([ 8.83711    ,  0.0652383  ,  0.000418641,  6.51488e-41,  3.48681e-89])
104169  , -79089.4    , array([ 8.89284    ,  0.0652383  ,  0.000418641,  6.51488e-41,  3.48681e-89])
104170  , -79089.4    , array([ 8.92728    ,  0.0652383  ,  0.000418641,  6.51488e-41,  3.48681e-89])
104171  , -79089.4    , array([ 8.9529     ,  0.0652383  ,  0.000418641,  6.51488e-41,  3.48681e-89])
104172  , -79089.4    , array([ 8.9529     ,  0.0652383  ,  0.000418641,  6.51488e-41,  3.48681e-89])
104173  , -79089.4    , array([ 8.9529     ,  1.06524    ,  0.000418641,  6.51488e-41,  3.48681e-89])
104174  , -79089.4    , array([ 8.9529     ,  2.68327    ,  0.000418641,  6.51488e-41,  3.48681e-89])
104175  , -79089.4    , array([ 8.9529     ,  1.06524    ,  0.000418641,  6.51488e-41,  3.48681e-89])
104176  , -79089.4    , array([ 8.9529     ,  1.68327    ,  0.000418641,  6.51488e-41,  3.48681e-89])
104177  , -79089.4    , array([ 8.9529     ,  2.06524    ,  0.000418641,  6.51488e-41,  3.48681e-89])
104178  , -79089.4    , array([ 8.9529     ,  2.30131    ,  0.000418641,  6.51488e-41,  3.48681e-89])
104179  , -79089.4    , array([ 8.9529     ,  2.4472     ,  0.000418641,  6.51488e-41,  3.48681e-89])
104180  , -79089.4    , array([ 8.9529     ,  2.53737    ,  0.000418641,  6.51488e-41,  3.48681e-89])
104181  , -79089.4    , array([ 8.9529     ,  2.5931     ,  0.000418641,  6.51488e-41,  3.48681e-89])
104182  , -79089.4    , array([ 8.9529     ,  2.62754    ,  0.000418641,  6.51488e-41,  3.48681e-89])
104183  , -79089.4    , array([ 8.9529     ,  2.65317    ,  0.000418641,  6.51488e-41,  3.48681e-89])
104184  , -79089.4    , array([ 8.9529     ,  2.65317    ,  0.000418641,  6.51488e-41,  3.48681e-89])
104185  , -79089.4    , array([ 8.9529     ,  2.65317    ,  1.00042    ,  6.51488e-41,  3.48681e-89])
104186  , -79089.4    , array([ 8.9529     ,  2.65317    ,  2.61845    ,  6.51488e-41,  3.48681e-89])
104187  , -79089.4    , array([ 8.9529     ,  2.65317    ,  1.00042    ,  6.51488e-41,  3.48681e-89])
104188  , -79089.4    , array([ 8.9529     ,  2.65317    ,  1.61845    ,  6.51488e-41,  3.48681e-89])
104189  , -79089.4    , array([ 8.9529     ,  2.65317    ,  2.00042    ,  6.51488e-41,  3.48681e-89])
104190  , -79089.4    , array([ 8.9529     ,  2.65317    ,  2.23649    ,  6.51488e-41,  3.48681e-89])
104191  , -79089.4    , array([ 8.9529     ,  2.65317    ,  2.38238    ,  6.51488e-41,  3.48681e-89])
104192  , -79089.4    , array([ 8.9529     ,  2.65317    ,  2.47255    ,  6.51488e-41,  3.48681e-89])
104193  , -79089.4    , array([ 8.9529     ,  2.65317    ,  2.52828    ,  6.51488e-41,  3.48681e-89])
104194  , -79089.4    , array([ 8.9529     ,  2.65317    ,  2.56272    ,  6.51488e-41,  3.48681e-89])
104195  , -79089.4    , array([ 8.9529     ,  2.65317    ,  2.58835    ,  6.51488e-41,  3.48681e-89])
104196  , -79089.4    , array([ 8.9529     ,  2.65317    ,  2.58835    ,  6.51488e-41,  3.48681e-89])
104197  , -79089.4    , array([ 8.9529     ,  2.65317    ,  2.58835    ,  1          ,  3.48681e-89])
104198  , -79089.4    , array([ 8.9529     ,  2.65317    ,  2.58835    ,  2.61803    ,  3.48681e-89])
104199  , -79089.4    , array([ 8.9529     ,  2.65317    ,  2.58835    ,  1          ,  3.48681e-89])
104200  , -79089.4    , array([ 8.9529     ,  2.65317    ,  2.58835    ,  1.61803    ,  3.48681e-89])
104201  , -79089.4    , array([ 8.9529     ,  2.65317    ,  2.58835    ,  2          ,  3.48681e-89])
104202  , -79089.4    , array([ 8.9529     ,  2.65317    ,  2.58835    ,  2.23607    ,  3.48681e-89])
104203  , -79089.4    , array([ 8.9529     ,  2.65317    ,  2.58835    ,  2.38197    ,  3.48681e-89])
104204  , -79089.4    , array([ 8.9529     ,  2.65317    ,  2.58835    ,  2.47214    ,  3.48681e-89])
104205  , -79089.4    , array([ 8.9529     ,  2.65317    ,  2.58835    ,  2.52786    ,  3.48681e-89])
104206  , -79089.4    , array([ 8.9529     ,  2.65317    ,  2.58835    ,  2.56231    ,  3.48681e-89])
104207  , -79089.4    , array([ 8.9529     ,  2.65317    ,  2.58835    ,  2.58793    ,  3.48681e-89])
104208  , -79089.4    , array([ 8.9529     ,  2.65317    ,  2.58835    ,  2.58793    ,  3.48681e-89])
104209  , -66245.8    , array([ 8.9529     ,  2.65317    ,  2.58835    ,  2.58793    ,  1          ])
104210  , -62637.5    , array([ 8.9529     ,  2.65317    ,  2.58835    ,  2.58793    ,  2.61803    ])
104211  , -64405.5    , array([ 8.9529     ,  2.65317    ,  2.58835    ,  2.58793    ,  2.08406    ])
104213  , -62637.5    , array([ 8.9529     ,  2.65317    ,  2.58835    ,  2.58793    ,  2.61803    ])
104214  , -59246.4    , array([ 8.9529     ,  2.65317    ,  2.58835    ,  2.58793    ,  3.61803    ])
104215  , -57260.7    , array([ 8.9529     ,  2.65317    ,  2.58835    ,  2.58793    ,  4.23607    ])
104216  , -56098.6    , array([ 8.9529     ,  2.65317    ,  2.58835    ,  2.58793    ,  4.61803    ])
