34349   , -2299.64    , array([ 0.0322545  ,  0.303573   ,  1.05564e-24,  0.000868228])
34350   , -2299.64    , array([ 0.0322868  ,  0.303573   ,  1.05564e-24,  0.000868228])
34351   , -2299.7     , array([ 0.0322545  ,  0.303877   ,  1.05564e-24,  0.000868228])
34352   , -2299.64    , array([ 0.0322545  ,  0.303573   ,  1.05669e-24,  0.000868228])
34353   , -2299.61    , array([ 0.0322545  ,  0.303573   ,  1.05564e-24,  0.000869096])
34354   , -2299.64    , array([ 0.0322545  ,  0.303573   ,  1.05564e-24,  0.000868228])
34355   , -2168.5     , array([ 0.0322545  ,  0.132604   ,  1.05564e-24,  0.0015476  ])
34356   , -2168.5     , array([ 0.0322545  ,  0.132604   ,  1.05564e-24,  0.0015476  ])
34357   , -2168.5     , array([ 0.0322868  ,  0.132604   ,  1.05564e-24,  0.0015476  ])
34358   , -2168.66    , array([ 0.0322545  ,  0.132737   ,  1.05564e-24,  0.0015476  ])
34359   , -2168.5     , array([ 0.0322545  ,  0.132604   ,  1.05669e-24,  0.0015476  ])
34360   , -2168.35    , array([ 0.0322545  ,  0.132604   ,  1.05564e-24,  0.00154915 ])
34361   , -5201.68    , array([ 0.0322545  ,  0.00482756 ,  1.05564e-24,  0.0156228  ])
34362   , -5201.68    , array([ 0.0322545  ,  0.00482756 ,  1.05564e-24,  0.0156228  ])
34363   , -5201.68    , array([ 0.0322868  ,  0.00482756 ,  1.05564e-24,  0.0156228  ])
34364   , -5207.61    , array([ 0.0322545  ,  0.00483239 ,  1.05564e-24,  0.0156228  ])
34365   , -5201.68    , array([ 0.0322545  ,  0.00482756 ,  1.05669e-24,  0.0156228  ])
34366   , -5193.02    , array([ 0.0322545  ,  0.00482756 ,  1.05564e-24,  0.0156384  ])
34367   , -2160.43    , array([ 0.0322545  ,  0.128749   ,  1.05564e-24,  0.00157979 ])
34368   , -2160.43    , array([ 0.0322545  ,  0.128749   ,  1.05564e-24,  0.00157979 ])
34369   , -2160.43    , array([ 0.0322868  ,  0.128749   ,  1.05564e-24,  0.00157979 ])
34370   , -2160.61    , array([ 0.0322545  ,  0.128878   ,  1.05564e-24,  0.00157979 ])
34371   , -2160.43    , array([ 0.0322545  ,  0.128749   ,  1.05669e-24,  0.00157979 ])
34372   , -2160.28    , array([ 0.0322545  ,  0.128749   ,  1.05564e-24,  0.00158137 ])
34373   , -2151.88    , array([ 0.0322545  ,  0.124917   ,  1.05564e-24,  0.00161345 ])
34374   , -2151.88    , array([ 0.0322545  ,  0.124917   ,  1.05564e-24,  0.00161345 ])
34375   , -2151.88    , array([ 0.0322868  ,  0.124917   ,  1.05564e-24,  0.00161345 ])
34376   , -2152.06    , array([ 0.0322545  ,  0.125042   ,  1.05564e-24,  0.00161345 ])
34377   , -2151.88    , array([ 0.0322545  ,  0.124917   ,  1.05669e-24,  0.00161345 ])
34378   , -2151.72    , array([ 0.0322545  ,  0.124917   ,  1.05564e-24,  0.00161507 ])
34379   , -2099.35    , array([ 0.0322545  ,  0.024557   ,  1.05564e-24,  0.00502063 ])
34380   , -2099.35    , array([ 0.0322545  ,  0.024557   ,  1.05564e-24,  0.00502063 ])
34381   , -2099.35    , array([ 0.0322868  ,  0.024557   ,  1.05564e-24,  0.00502063 ])
34382   , -2098.27    , array([ 0.0322545  ,  0.0245816  ,  1.05564e-24,  0.00502063 ])
34383   , -2099.35    , array([ 0.0322545  ,  0.024557   ,  1.05669e-24,  0.00502063 ])
34384   , -2100.26    , array([ 0.0322545  ,  0.024557   ,  1.05564e-24,  0.00502565 ])
34385   , -2075.18    , array([ 0.0322545  ,  0.0988477  ,  1.05564e-24,  0.00189976 ])
34386   , -2075.18    , array([ 0.0322545  ,  0.0988477  ,  1.05564e-24,  0.00189976 ])
34387   , -2075.18    , array([ 0.0322868  ,  0.0988477  ,  1.05564e-24,  0.00189976 ])
34388   , -2075.41    , array([ 0.0322545  ,  0.0989466  ,  1.05564e-24,  0.00189976 ])
34389   , -2075.18    , array([ 0.0322545  ,  0.0988477  ,  1.05669e-24,  0.00189976 ])
34390   , -2074.98    , array([ 0.0322545  ,  0.0988477  ,  1.05564e-24,  0.00190166 ])
34391   , -1759.12    , array([ 0.0322545  ,  0.0415987  ,  1.05564e-24,  0.00347548 ])
34392   , -1759.12    , array([ 0.0322545  ,  0.0415987  ,  1.05564e-24,  0.00347548 ])
34393   , -1759.12    , array([ 0.0322868  ,  0.0415987  ,  1.05564e-24,  0.00347548 ])
34394   , -1759.16    , array([ 0.0322545  ,  0.0416404  ,  1.05564e-24,  0.00347548 ])
34395   , -1759.12    , array([ 0.0322545  ,  0.0415987  ,  1.05669e-24,  0.00347548 ])
34396   , -1759.05    , array([ 0.0322545  ,  0.0415987  ,  1.05564e-24,  0.00347895 ])
34397   , -1757.18    , array([ 0.0322545  ,  0.0389429  ,  1.05564e-24,  0.00363923 ])
34398   , -1757.18    , array([ 0.0322545  ,  0.0389429  ,  1.05564e-24,  0.00363923 ])
34399   , -1757.18    , array([ 0.0322868  ,  0.0389429  ,  1.05564e-24,  0.00363923 ])
34400   , -1757.14    , array([ 0.0322545  ,  0.0389818  ,  1.05564e-24,  0.00363923 ])
34401   , -1757.18    , array([ 0.0322545  ,  0.0389429  ,  1.05669e-24,  0.00363923 ])
34402   , -1757.17    , array([ 0.0322545  ,  0.0389429  ,  1.05564e-24,  0.00364287 ])
34409   , -1757.18    , array([ 0.0322545  ,  0.0389431  ,  1.05564e-24,  0.00363928 ])
34410   , -1757.18    , array([ 0.0322545  ,  0.0389431  ,  1.05564e-24,  0.00363928 ])
34411   , -1757.18    , array([ 0.0322868  ,  0.0389431  ,  1.05564e-24,  0.00363928 ])
34412   , -1757.14    , array([ 0.0322545  ,  0.038982   ,  1.05564e-24,  0.00363928 ])
34413   , -1757.18    , array([ 0.0322545  ,  0.0389431  ,  1.05669e-24,  0.00363928 ])
34414   , -1757.17    , array([ 0.0322545  ,  0.0389431  ,  1.05564e-24,  0.00364292 ])
34415   , -1757.18    , array([ 0.0322545  ,  0.0389435  ,  1.05564e-24,  0.00363939 ])
34416   , -1757.18    , array([ 0.0322545  ,  0.0389435  ,  1.05564e-24,  0.00363939 ])
34417   , -1757.18    , array([ 0.0322868  ,  0.0389435  ,  1.05564e-24,  0.00363939 ])
34418   , -1757.14    , array([ 0.0322545  ,  0.0389824  ,  1.05564e-24,  0.00363939 ])
34419   , -1757.18    , array([ 0.0322545  ,  0.0389435  ,  1.05669e-24,  0.00363939 ])
