59537   , -77970.6    , array([ 19.4014    ,  0.388038   ,  1.09586e-25,  3.79239e-19,  0.00036626 ])
59538   , -77970.6    , array([ 19.4208    ,  0.388038   ,  1.09586e-25,  3.79239e-19,  0.00036626 ])
59539   , -77971.7    , array([ 19.4014    ,  0.388427   ,  1.09586e-25,  3.79239e-19,  0.00036626 ])
59540   , -77970.6    , array([ 19.4014    ,  0.388038   ,  1.09696e-25,  3.79239e-19,  0.00036626 ])
59541   , -77970.6    , array([ 19.4014    ,  0.388038   ,  1.09586e-25,  3.79619e-19,  0.00036626 ])
59542   , -77969.5    , array([ 19.4014    ,  0.388038   ,  1.09586e-25,  3.79239e-19,  0.000366627])
59543   , -77970.6    , array([ 19.4014    ,  0.388038   ,  1.09586e-25,  3.79239e-19,  0.00036626 ])
59544   , -74601.9    , array([ 19.2158    ,  0.191298   ,  1.09586e-25,  3.79239e-19,  0.000753174])
59545   , -74601.9    , array([ 19.2158    ,  0.191298   ,  1.09586e-25,  3.79239e-19,  0.000753174])
59546   , -74601.9    , array([ 19.235     ,  0.191298   ,  1.09586e-25,  3.79239e-19,  0.000753174])
59547   , -74606.2    , array([ 19.2158    ,  0.191489   ,  1.09586e-25,  3.79239e-19,  0.000753174])
59548   , -74601.9    , array([ 19.2158    ,  0.191298   ,  1.09696e-25,  3.79239e-19,  0.000753174])
59549   , -74601.9    , array([ 19.2158    ,  0.191298   ,  1.09586e-25,  3.79619e-19,  0.000753174])
59550   , -74597.6    , array([ 19.2158    ,  0.191298   ,  1.09586e-25,  3.79239e-19,  0.000753928])
59551   , -27780      , array([ 18.4907    ,  0.0112993  ,  1.09586e-25,  3.79239e-19,  0.0134685  ])
59552   , -27780      , array([ 18.4907    ,  0.0112993  ,  1.09586e-25,  3.79239e-19,  0.0134685  ])
59553   , -27780      , array([ 18.5092    ,  0.0112993  ,  1.09586e-25,  3.79239e-19,  0.0134685  ])
59554   , -27734.8    , array([ 18.4907    ,  0.0113106  ,  1.09586e-25,  3.79239e-19,  0.0134685  ])
59555   , -27780      , array([ 18.4907    ,  0.0112993  ,  1.09696e-25,  3.79239e-19,  0.0134685  ])
59556   , -27780      , array([ 18.4907    ,  0.0112993  ,  1.09586e-25,  3.79619e-19,  0.0134685  ])
59557   , -27823.5    , array([ 18.4907    ,  0.0112993  ,  1.09586e-25,  3.79239e-19,  0.013482   ])
