315535  , -79089.4    , array([ 0.394271   ,  4.06037    ,  6.14371e-18,  8.225e-16  ,  1.22494e-08])
315536  , -79089.4    , array([ 0.394665   ,  4.06037    ,  6.14371e-18,  8.225e-16  ,  1.22494e-08])
315537  , -79089.4    , array([ 0.394271   ,  4.06443    ,  6.14371e-18,  8.225e-16  ,  1.22494e-08])
315538  , -79089.4    , array([ 0.394271   ,  4.06037    ,  6.14985e-18,  8.225e-16  ,  1.22494e-08])
315539  , -79089.4    , array([ 0.394271   ,  4.06037    ,  6.14371e-18,  8.23323e-16,  1.22494e-08])
315540  , -79089.4    , array([ 0.394271   ,  4.06037    ,  6.14371e-18,  8.225e-16  ,  1.22617e-08])
315541  , -79089.4    , array([ 0.394271   ,  4.06037    ,  6.14371e-18,  8.225e-16  ,  1.22494e-08])
315542  , -79089.4    , array([ 0.384613   ,  4.04601    ,  6.14371e-18,  8.225e-16  ,  1.26045e-08])
315543  , -79089.4    , array([ 0.384613   ,  4.04601    ,  6.14371e-18,  8.225e-16  ,  1.26045e-08])
315544  , -79089.4    , array([ 0.384998   ,  4.04601    ,  6.14371e-18,  8.225e-16  ,  1.26045e-08])
315545  , -79089.4    , array([ 0.384613   ,  4.05006    ,  6.14371e-18,  8.225e-16  ,  1.26045e-08])
315546  , -79089.4    , array([ 0.384613   ,  4.04601    ,  6.14985e-18,  8.225e-16  ,  1.26045e-08])
315547  , -79089.4    , array([ 0.384613   ,  4.04601    ,  6.14371e-18,  8.23323e-16,  1.26045e-08])
315548  , -79089.4    , array([ 0.384613   ,  4.04601    ,  6.14371e-18,  8.225e-16  ,  1.26171e-08])
315549  , -79089.4    , array([ 0.348292   ,  3.98908    ,  6.14371e-18,  8.225e-16  ,  1.41307e-08])
315550  , -79089.4    , array([ 0.348292   ,  3.98908    ,  6.14371e-18,  8.225e-16  ,  1.41307e-08])
315551  , -79089.4    , array([ 0.34864    ,  3.98908    ,  6.14371e-18,  8.225e-16  ,  1.41307e-08])
315552  , -79089.4    , array([ 0.348292   ,  3.99307    ,  6.14371e-18,  8.225e-16  ,  1.41307e-08])
315553  , -79089.4    , array([ 0.348292   ,  3.98908    ,  6.14985e-18,  8.225e-16  ,  1.41307e-08])
315554  , -79089.4    , array([ 0.348292   ,  3.98908    ,  6.14371e-18,  8.23323e-16,  1.41307e-08])
315555  , -79089.4    , array([ 0.348292   ,  3.98908    ,  6.14371e-18,  8.225e-16  ,  1.41448e-08])
315556  , -79089.4    , array([ 0.234217   ,  3.76925    ,  6.14371e-18,  8.225e-16  ,  2.23211e-08])
315557  , -79089.4    , array([ 0.234217   ,  3.76925    ,  6.14371e-18,  8.225e-16  ,  2.23211e-08])
315558  , -79089.4    , array([ 0.234451   ,  3.76925    ,  6.14371e-18,  8.225e-16  ,  2.23211e-08])
315559  , -79089.4    , array([ 0.234217   ,  3.77302    ,  6.14371e-18,  8.225e-16  ,  2.23211e-08])
315560  , -79089.4    , array([ 0.234217   ,  3.76925    ,  6.14985e-18,  8.225e-16  ,  2.23211e-08])
315561  , -79089.4    , array([ 0.234217   ,  3.76925    ,  6.14371e-18,  8.23323e-16,  2.23211e-08])
315562  , -79089.4    , array([ 0.234217   ,  3.76925    ,  6.14371e-18,  8.225e-16  ,  2.23435e-08])
315563  , -79087.1    , array([ 0.0478983  ,  3.00459    ,  6.14371e-18,  8.225e-16  ,  1.38972e-07])
315564  , -79087.1    , array([ 0.0478983  ,  3.00459    ,  6.14371e-18,  8.225e-16  ,  1.38972e-07])
315565  , -79087.1    , array([ 0.0479462  ,  3.00459    ,  6.14371e-18,  8.225e-16  ,  1.38972e-07])
315566  , -79087.1    , array([ 0.0478983  ,  3.00759    ,  6.14371e-18,  8.225e-16  ,  1.38972e-07])
315567  , -79087.1    , array([ 0.0478983  ,  3.00459    ,  6.14985e-18,  8.225e-16  ,  1.38972e-07])
