311386  , -1.01106e+06, array([ 0.0257365  ,  0.194254   ,  1.05269e-27,  2.13517e-52,  0.575541   ])
311387  , -1.01017e+06, array([ 0.0257623  ,  0.194254   ,  1.05269e-27,  2.13517e-52,  0.575541   ])
311388  , -1.01097e+06, array([ 0.0257365  ,  0.194449   ,  1.05269e-27,  2.13517e-52,  0.575541   ])
311389  , -1.01106e+06, array([ 0.0257365  ,  0.194254   ,  1.05374e-27,  2.13517e-52,  0.575541   ])
311390  , -1.01106e+06, array([ 0.0257365  ,  0.194254   ,  1.05269e-27,  2.13731e-52,  0.575541   ])
311391  , -1.01204e+06, array([ 0.0257365  ,  0.194254   ,  1.05269e-27,  2.13517e-52,  0.576117   ])
311392  , -1.01106e+06, array([ 0.0257365  ,  0.194254   ,  1.05269e-27,  2.13517e-52,  0.575541   ])
311393  , -281042     , array([ 0.0506764  ,  0.207407   ,  1.05269e-27,  2.13517e-52,  0.272916   ])
311394  , -281042     , array([ 0.0506764  ,  0.207407   ,  1.05269e-27,  2.13517e-52,  0.272916   ])
311395  , -280806     , array([ 0.0507271  ,  0.207407   ,  1.05269e-27,  2.13517e-52,  0.272916   ])
311396  , -281023     , array([ 0.0506764  ,  0.207615   ,  1.05269e-27,  2.13517e-52,  0.272916   ])
311397  , -281042     , array([ 0.0506764  ,  0.207407   ,  1.05374e-27,  2.13517e-52,  0.272916   ])
311398  , -281042     , array([ 0.0506764  ,  0.207407   ,  1.05269e-27,  2.13731e-52,  0.272916   ])
311399  , -281291     , array([ 0.0506764  ,  0.207407   ,  1.05269e-27,  2.13517e-52,  0.273189   ])
311407  , -280743     , array([ 0.0640066  ,  0.185447   ,  1.05269e-27,  2.13517e-52,  0.332854   ])
311408  , -280743     , array([ 0.0640066  ,  0.185447   ,  1.05269e-27,  2.13517e-52,  0.332854   ])
311409  , -280516     , array([ 0.0640707  ,  0.185447   ,  1.05269e-27,  2.13517e-52,  0.332854   ])
311410  , -280704     , array([ 0.0640066  ,  0.185633   ,  1.05269e-27,  2.13517e-52,  0.332854   ])
311411  , -280743     , array([ 0.0640066  ,  0.185447   ,  1.05374e-27,  2.13517e-52,  0.332854   ])
311412  , -280743     , array([ 0.0640066  ,  0.185447   ,  1.05269e-27,  2.13731e-52,  0.332854   ])
311413  , -281006     , array([ 0.0640066  ,  0.185447   ,  1.05269e-27,  2.13517e-52,  0.333187   ])
311414  , -280005     , array([ 0.0570776  ,  0.195915   ,  1.05269e-27,  2.13517e-52,  0.30196    ])
311415  , -280005     , array([ 0.0570776  ,  0.195915   ,  1.05269e-27,  2.13517e-52,  0.30196    ])
311416  , -279773     , array([ 0.0571347  ,  0.195915   ,  1.05269e-27,  2.13517e-52,  0.30196    ])
311417  , -279976     , array([ 0.0570776  ,  0.196111   ,  1.05269e-27,  2.13517e-52,  0.30196    ])
311418  , -280005     , array([ 0.0570776  ,  0.195915   ,  1.05374e-27,  2.13517e-52,  0.30196    ])
311419  , -280005     , array([ 0.0570776  ,  0.195915   ,  1.05269e-27,  2.13731e-52,  0.30196    ])
311420  , -280260     , array([ 0.0570776  ,  0.195915   ,  1.05269e-27,  2.13517e-52,  0.302262   ])
311421  , -278274     , array([ 0.0700616  ,  0.249261   ,  1.05269e-27,  2.13517e-52,  0.370702   ])
311422  , -278274     , array([ 0.0700616  ,  0.249261   ,  1.05269e-27,  2.13517e-52,  0.370702   ])
311423  , -278043     , array([ 0.0701317  ,  0.249261   ,  1.05269e-27,  2.13517e-52,  0.370702   ])
311424  , -278248     , array([ 0.0700616  ,  0.24951    ,  1.05269e-27,  2.13517e-52,  0.370702   ])
311425  , -278274     , array([ 0.0700616  ,  0.249261   ,  1.05374e-27,  2.13517e-52,  0.370702   ])
311426  , -278274     , array([ 0.0700616  ,  0.249261   ,  1.05269e-27,  2.13731e-52,  0.370702   ])
311427  , -278530     , array([ 0.0700616  ,  0.249261   ,  1.05269e-27,  2.13517e-52,  0.371073   ])
311428  , -274799     , array([ 0.071186   ,  0.251316   ,  1.05269e-27,  2.13517e-52,  0.371274   ])
311429  , -274799     , array([ 0.071186   ,  0.251316   ,  1.05269e-27,  2.13517e-52,  0.371274   ])
311430  , -274571     , array([ 0.0712572  ,  0.251316   ,  1.05269e-27,  2.13517e-52,  0.371274   ])
311431  , -274773     , array([ 0.071186   ,  0.251568   ,  1.05269e-27,  2.13517e-52,  0.371274   ])
311432  , -274799     , array([ 0.071186   ,  0.251316   ,  1.05374e-27,  2.13517e-52,  0.371274   ])
311433  , -274799     , array([ 0.071186   ,  0.251316   ,  1.05269e-27,  2.13731e-52,  0.371274   ])
311434  , -275051     , array([ 0.071186   ,  0.251316   ,  1.05269e-27,  2.13517e-52,  0.371646   ])
311435  , -261342     , array([ 0.0758668  ,  0.259707   ,  1.05269e-27,  2.13517e-52,  0.373574   ])
311436  , -261342     , array([ 0.0758668  ,  0.259707   ,  1.05269e-27,  2.13517e-52,  0.373574   ])
311437  , -261125     , array([ 0.0759427  ,  0.259707   ,  1.05269e-27,  2.13517e-52,  0.373574   ])
311438  , -261317     , array([ 0.0758668  ,  0.259967   ,  1.05269e-27,  2.13517e-52,  0.373574   ])
311439  , -261342     , array([ 0.0758668  ,  0.259707   ,  1.05374e-27,  2.13517e-52,  0.373574   ])
311440  , -261342     , array([ 0.0758668  ,  0.259707   ,  1.05269e-27,  2.13731e-52,  0.373574   ])
311441  , -261581     , array([ 0.0758668  ,  0.259707   ,  1.05269e-27,  2.13517e-52,  0.373947   ])
311442  , -214022     , array([ 0.0978769  ,  0.296167   ,  1.05269e-27,  2.13517e-52,  0.382914   ])
311443  , -214022     , array([ 0.0978769  ,  0.296167   ,  1.05269e-27,  2.13517e-52,  0.382914   ])
311444  , -213846     , array([ 0.0979749  ,  0.296167   ,  1.05269e-27,  2.13517e-52,  0.382914   ])
311445  , -214003     , array([ 0.0978769  ,  0.296464   ,  1.05269e-27,  2.13517e-52,  0.382914   ])
311446  , -214022     , array([ 0.0978769  ,  0.296167   ,  1.05374e-27,  2.13517e-52,  0.382914   ])
311447  , -214022     , array([ 0.0978769  ,  0.296167   ,  1.05269e-27,  2.13731e-52,  0.382914   ])
311448  , -214217     , array([ 0.0978769  ,  0.296167   ,  1.05269e-27,  2.13517e-52,  0.383297   ])
311449  , -117458     , array([ 0.157254   ,  0.31239    ,  1.05269e-27,  2.13517e-52,  0.303754   ])
311450  , -117458     , array([ 0.157254   ,  0.31239    ,  1.05269e-27,  2.13517e-52,  0.303754   ])
311451  , -117364     , array([ 0.157411   ,  0.31239    ,  1.05269e-27,  2.13517e-52,  0.303754   ])
311452  , -117449     , array([ 0.157254   ,  0.312702   ,  1.05269e-27,  2.13517e-52,  0.303754   ])
311453  , -117458     , array([ 0.157254   ,  0.31239    ,  1.05374e-27,  2.13517e-52,  0.303754   ])
311454  , -117458     , array([ 0.157254   ,  0.31239    ,  1.05269e-27,  2.13731e-52,  0.303754   ])
311455  , -117564     , array([ 0.157254   ,  0.31239    ,  1.05269e-27,  2.13517e-52,  0.304058   ])
311456  , -58059.1    , array([ 0.247244   ,  0.297168   ,  1.05269e-27,  2.13517e-52,  0.210022   ])
311457  , -58059.1    , array([ 0.247244   ,  0.297168   ,  1.05269e-27,  2.13517e-52,  0.210022   ])
311458  , -58009.4    , array([ 0.247492   ,  0.297168   ,  1.05269e-27,  2.13517e-52,  0.210022   ])
311459  , -58053.4    , array([ 0.247244   ,  0.297465   ,  1.05269e-27,  2.13517e-52,  0.210022   ])
311460  , -58059.1    , array([ 0.247244   ,  0.297168   ,  1.05374e-27,  2.13517e-52,  0.210022   ])
311461  , -58059.1    , array([ 0.247244   ,  0.297168   ,  1.05269e-27,  2.13731e-52,  0.210022   ])
311462  , -58115.2    , array([ 0.247244   ,  0.297168   ,  1.05269e-27,  2.13517e-52,  0.210232   ])
