40460   , -2157.96    , array([ 31.2703    ,  0.11648    ,  1.02828e-40,  0.0014335  ])
40461   , -2157.96    , array([ 31.3016    ,  0.11648    ,  1.02828e-40,  0.0014335  ])
40462   , -2158.13    , array([ 31.2703    ,  0.116596   ,  1.02828e-40,  0.0014335  ])
40463   , -2157.96    , array([ 31.2703    ,  0.11648    ,  1.0293e-40 ,  0.0014335  ])
40464   , -2157.81    , array([ 31.2703    ,  0.11648    ,  1.02828e-40,  0.00143494 ])
40465   , -2157.96    , array([ 31.2703    ,  0.11648    ,  1.02828e-40,  0.0014335  ])
40466   , -1835.84    , array([ 31.2703    ,  0.0547638  ,  1.02828e-40,  0.00280484 ])
40467   , -1835.84    , array([ 31.2703    ,  0.0547638  ,  1.02828e-40,  0.00280484 ])
40468   , -1835.84    , array([ 31.3016    ,  0.0547638  ,  1.02828e-40,  0.00280484 ])
40469   , -1836.06    , array([ 31.2703    ,  0.0548186  ,  1.02828e-40,  0.00280484 ])
40470   , -1835.84    , array([ 31.2703    ,  0.0547638  ,  1.0293e-40 ,  0.00280484 ])
40471   , -1835.61    , array([ 31.2703    ,  0.0547638  ,  1.02828e-40,  0.00280765 ])
40472   , -2336.1     , array([ 31.2703    ,  0.00267587 ,  1.02828e-40,  0.0411101  ])
40473   , -2336.1     , array([ 31.2703    ,  0.00267587 ,  1.02828e-40,  0.0411101  ])
40474   , -2336.1     , array([ 31.3016    ,  0.00267587 ,  1.02828e-40,  0.0411101  ])
40475   , -2336.09    , array([ 31.2703    ,  0.00267855 ,  1.02828e-40,  0.0411101  ])
40476   , -2336.1     , array([ 31.2703    ,  0.00267587 ,  1.0293e-40 ,  0.0411101  ])
40477   , -2336.11    , array([ 31.2703    ,  0.00267587 ,  1.02828e-40,  0.0411512  ])
40478   , -1871.18    , array([ 31.2703    ,  0.0307531  ,  1.02828e-40,  0.00468596 ])
40479   , -1871.18    , array([ 31.2703    ,  0.0307531  ,  1.02828e-40,  0.00468596 ])
40480   , -1871.18    , array([ 31.3016    ,  0.0307531  ,  1.02828e-40,  0.00468596 ])
40481   , -1870.62    , array([ 31.2703    ,  0.0307838  ,  1.02828e-40,  0.00468596 ])
40482   , -1871.18    , array([ 31.2703    ,  0.0307531  ,  1.0293e-40 ,  0.00468596 ])
40483   , -1871.64    , array([ 31.2703    ,  0.0307531  ,  1.02828e-40,  0.00469065 ])
40484   , -1756.85    , array([ 31.2703    ,  0.0414304  ,  1.02828e-40,  0.00359486 ])
40485   , -1756.85    , array([ 31.2703    ,  0.0414304  ,  1.02828e-40,  0.00359486 ])
40486   , -1756.85    , array([ 31.3016    ,  0.0414304  ,  1.02828e-40,  0.00359486 ])
40487   , -1756.86    , array([ 31.2703    ,  0.0414718  ,  1.02828e-40,  0.00359486 ])
40488   , -1756.85    , array([ 31.2703    ,  0.0414304  ,  1.0293e-40 ,  0.00359486 ])
40489   , -1756.79    , array([ 31.2703    ,  0.0414304  ,  1.02828e-40,  0.00359846 ])
40496   , -1756.85    , array([ 31.2703    ,  0.041431   ,  1.02828e-40,  0.00359495 ])
40497   , -1756.85    , array([ 31.2703    ,  0.041431   ,  1.02828e-40,  0.00359495 ])
40498   , -1756.85    , array([ 31.3016    ,  0.041431   ,  1.02828e-40,  0.00359495 ])
40499   , -1756.86    , array([ 31.2703    ,  0.0414724  ,  1.02828e-40,  0.00359495 ])
40500   , -1756.85    , array([ 31.2703    ,  0.041431   ,  1.0293e-40 ,  0.00359495 ])
40501   , -1756.79    , array([ 31.2703    ,  0.041431   ,  1.02828e-40,  0.00359854 ])
40502   , -1756.84    , array([ 31.2703    ,  0.0414332  ,  1.02828e-40,  0.00359526 ])
40503   , -1756.84    , array([ 31.2703    ,  0.0414332  ,  1.02828e-40,  0.00359526 ])
40504   , -1756.84    , array([ 31.3016    ,  0.0414332  ,  1.02828e-40,  0.00359526 ])
40505   , -1756.86    , array([ 31.2703    ,  0.0414746  ,  1.02828e-40,  0.00359526 ])
40506   , -1756.84    , array([ 31.2703    ,  0.0414332  ,  1.0293e-40 ,  0.00359526 ])
40507   , -1756.79    , array([ 31.2703    ,  0.0414332  ,  1.02828e-40,  0.00359885 ])
40514   , -1756.84    , array([ 31.2703    ,  0.0414333  ,  1.02828e-40,  0.00359528 ])
40515   , -1756.84    , array([ 31.2703    ,  0.0414333  ,  1.02828e-40,  0.00359528 ])
40516   , -1756.84    , array([ 31.3016    ,  0.0414333  ,  1.02828e-40,  0.00359528 ])
40517   , -1756.86    , array([ 31.2703    ,  0.0414748  ,  1.02828e-40,  0.00359528 ])
40518   , -1756.84    , array([ 31.2703    ,  0.0414333  ,  1.0293e-40 ,  0.00359528 ])
40519   , -1756.79    , array([ 31.2703    ,  0.0414333  ,  1.02828e-40,  0.00359888 ])
40520   , -1756.84    , array([ 31.2703    ,  0.0414339  ,  1.02828e-40,  0.00359536 ])
40521   , -1756.84    , array([ 31.2703    ,  0.0414339  ,  1.02828e-40,  0.00359536 ])
40522   , -1756.84    , array([ 31.3016    ,  0.0414339  ,  1.02828e-40,  0.00359536 ])
40523   , -1756.86    , array([ 31.2703    ,  0.0414753  ,  1.02828e-40,  0.00359536 ])
40524   , -1756.84    , array([ 31.2703    ,  0.0414339  ,  1.0293e-40 ,  0.00359536 ])
40525   , -1756.79    , array([ 31.2703    ,  0.0414339  ,  1.02828e-40,  0.00359895 ])
40526   , -1137.15    , array([ 31.2703    ,  0.647101   ,  1.02828e-40,  0.314712   ])
40527   , -1137.15    , array([ 31.2703    ,  0.647101   ,  1.02828e-40,  0.314712   ])
40528   , -1137.15    , array([ 31.3016    ,  0.647101   ,  1.02828e-40,  0.314712   ])
40529   , -1139.23    , array([ 31.2703    ,  0.647749   ,  1.02828e-40,  0.314712   ])
40530   , -1137.15    , array([ 31.2703    ,  0.647101   ,  1.0293e-40 ,  0.314712   ])
40531   , -1136.92    , array([ 31.2703    ,  0.647101   ,  1.02828e-40,  0.315027   ])
40532   , -1748.53    , array([ 31.2703    ,  0.0464033  ,  1.02828e-40,  0.004323   ])
40533   , -1748.53    , array([ 31.2703    ,  0.0464033  ,  1.02828e-40,  0.004323   ])
40534   , -1748.53    , array([ 31.3016    ,  0.0464033  ,  1.02828e-40,  0.004323   ])
40535   , -1748.51    , array([ 31.2703    ,  0.0464497  ,  1.02828e-40,  0.004323   ])
40536   , -1748.53    , array([ 31.2703    ,  0.0464033  ,  1.0293e-40 ,  0.004323   ])
40537   , -1748.5     , array([ 31.2703    ,  0.0464033  ,  1.02828e-40,  0.00432733 ])
40538   , -959.067    , array([ 31.2703    ,  0.32007    ,  1.02828e-40,  0.100105   ])
40539   , -959.067    , array([ 31.2703    ,  0.32007    ,  1.02828e-40,  0.100105   ])
40540   , -959.067    , array([ 31.3016    ,  0.32007    ,  1.02828e-40,  0.100105   ])
40541   , -959.35     , array([ 31.2703    ,  0.32039    ,  1.02828e-40,  0.100105   ])
40542   , -959.067    , array([ 31.2703    ,  0.32007    ,  1.0293e-40 ,  0.100105   ])
40543   , -958.463    , array([ 31.2703    ,  0.32007    ,  1.02828e-40,  0.100205   ])
40544   , -829.314    , array([ 31.2703    ,  0.438127   ,  1.02828e-40,  0.166849   ])
40545   , -829.314    , array([ 31.2703    ,  0.438127   ,  1.02828e-40,  0.166849   ])
40546   , -829.314    , array([ 31.3016    ,  0.438127   ,  1.02828e-40,  0.166849   ])
40547   , -830.252    , array([ 31.2703    ,  0.438565   ,  1.02828e-40,  0.166849   ])
40548   , -829.314    , array([ 31.2703    ,  0.438127   ,  1.0293e-40 ,  0.166849   ])
40549   , -828.731    , array([ 31.2703    ,  0.438127   ,  1.02828e-40,  0.167015   ])
40556   , -829.308    , array([ 31.2703    ,  0.438159   ,  1.02828e-40,  0.16687    ])
40557   , -829.308    , array([ 31.2703    ,  0.438159   ,  1.02828e-40,  0.16687    ])
40558   , -829.308    , array([ 31.3016    ,  0.438159   ,  1.02828e-40,  0.16687    ])
40559   , -830.246    , array([ 31.2703    ,  0.438597   ,  1.02828e-40,  0.16687    ])
40560   , -829.308    , array([ 31.2703    ,  0.438159   ,  1.0293e-40 ,  0.16687    ])
40561   , -828.725    , array([ 31.2703    ,  0.438159   ,  1.02828e-40,  0.167037   ])
40562   , -829.294    , array([ 31.2703    ,  0.438234   ,  1.02828e-40,  0.16692    ])
40563   , -829.294    , array([ 31.2703    ,  0.438234   ,  1.02828e-40,  0.16692    ])
40564   , -829.294    , array([ 31.3016    ,  0.438234   ,  1.02828e-40,  0.16692    ])
40565   , -830.233    , array([ 31.2703    ,  0.438673   ,  1.02828e-40,  0.16692    ])
40566   , -829.294    , array([ 31.2703    ,  0.438234   ,  1.0293e-40 ,  0.16692    ])
40567   , -828.711    , array([ 31.2703    ,  0.438234   ,  1.02828e-40,  0.167087   ])
40574   , -829.292    , array([ 31.2703    ,  0.438242   ,  1.02828e-40,  0.166925   ])
40575   , -829.292    , array([ 31.2703    ,  0.438242   ,  1.02828e-40,  0.166925   ])
40576   , -829.292    , array([ 31.3016    ,  0.438242   ,  1.02828e-40,  0.166925   ])
40577   , -830.232    , array([ 31.2703    ,  0.438681   ,  1.02828e-40,  0.166925   ])
