123570  , -31453.2    , array([ 4.50726    ,  1.81191    ,  1.316e-22  ,  2.08006e-56,  0.685603   ])
123571  , -31450.9    , array([ 4.51177    ,  1.81191    ,  1.316e-22  ,  2.08006e-56,  0.685603   ])
123572  , -31454.9    , array([ 4.50726    ,  1.81372    ,  1.316e-22  ,  2.08006e-56,  0.685603   ])
123573  , -31453.2    , array([ 4.50726    ,  1.81191    ,  1.31731e-22,  2.08006e-56,  0.685603   ])
123574  , -31453.2    , array([ 4.50726    ,  1.81191    ,  1.316e-22  ,  2.08214e-56,  0.685603   ])
123575  , -31477.3    , array([ 4.50726    ,  1.81191    ,  1.316e-22  ,  2.08006e-56,  0.686289   ])
123576  , -31453.2    , array([ 4.50726    ,  1.81191    ,  1.316e-22  ,  2.08006e-56,  0.685603   ])
123577  , -23099.4    , array([ 4.96417    ,  1.69253    ,  1.316e-22  ,  2.08006e-56,  0.251448   ])
123578  , -23099.4    , array([ 4.96417    ,  1.69253    ,  1.316e-22  ,  2.08006e-56,  0.251448   ])
123579  , -23103.9    , array([ 4.96914    ,  1.69253    ,  1.316e-22  ,  2.08006e-56,  0.251448   ])
123580  , -23117.3    , array([ 4.96417    ,  1.69423    ,  1.316e-22  ,  2.08006e-56,  0.251448   ])
123581  , -23099.4    , array([ 4.96417    ,  1.69253    ,  1.31731e-22,  2.08006e-56,  0.251448   ])
123582  , -23099.4    , array([ 4.96417    ,  1.69253    ,  1.316e-22  ,  2.08214e-56,  0.251448   ])
123583  , -23093.1    , array([ 4.96417    ,  1.69253    ,  1.316e-22  ,  2.08006e-56,  0.2517     ])
123584  , -9063.07    , array([ 4.19541    ,  0.545615   ,  1.316e-22  ,  2.08006e-56,  0.132435   ])
123585  , -9063.07    , array([ 4.19541    ,  0.545615   ,  1.316e-22  ,  2.08006e-56,  0.132435   ])
123586  , -9064.83    , array([ 4.19961    ,  0.545615   ,  1.316e-22  ,  2.08006e-56,  0.132435   ])
123587  , -9074.44    , array([ 4.19541    ,  0.546161   ,  1.316e-22  ,  2.08006e-56,  0.132435   ])
123588  , -9063.07    , array([ 4.19541    ,  0.545615   ,  1.31731e-22,  2.08006e-56,  0.132435   ])
123589  , -9063.07    , array([ 4.19541    ,  0.545615   ,  1.316e-22  ,  2.08214e-56,  0.132435   ])
123590  , -9058.99    , array([ 4.19541    ,  0.545615   ,  1.316e-22  ,  2.08006e-56,  0.132567   ])
123598  , -9061.73    , array([ 4.19726    ,  0.545514   ,  1.316e-22  ,  2.08006e-56,  0.132435   ])
123599  , -9061.73    , array([ 4.19726    ,  0.545514   ,  1.316e-22  ,  2.08006e-56,  0.132435   ])
123600  , -9063.49    , array([ 4.20146    ,  0.545514   ,  1.316e-22  ,  2.08006e-56,  0.132435   ])
123601  , -9073.1     , array([ 4.19726    ,  0.54606    ,  1.316e-22  ,  2.08006e-56,  0.132435   ])
123602  , -9061.73    , array([ 4.19726    ,  0.545514   ,  1.31731e-22,  2.08006e-56,  0.132435   ])
123603  , -9061.73    , array([ 4.19726    ,  0.545514   ,  1.316e-22  ,  2.08214e-56,  0.132435   ])
123604  , -9057.66    , array([ 4.19726    ,  0.545514   ,  1.316e-22  ,  2.08006e-56,  0.132567   ])
123605  , -7678.38    , array([ 12.2296    ,  0.347552   ,  1.316e-22  ,  2.08006e-56,  0.132223   ])
123606  , -7678.38    , array([ 12.2296    ,  0.347552   ,  1.316e-22  ,  2.08006e-56,  0.132223   ])
123607  , -7679.45    , array([ 12.2418    ,  0.347552   ,  1.316e-22  ,  2.08006e-56,  0.132223   ])
123608  , -7679.16    , array([ 12.2296    ,  0.3479     ,  1.316e-22  ,  2.08006e-56,  0.132223   ])
123609  , -7678.38    , array([ 12.2296    ,  0.347552   ,  1.31731e-22,  2.08006e-56,  0.132223   ])
123610  , -7678.38    , array([ 12.2296    ,  0.347552   ,  1.316e-22  ,  2.08214e-56,  0.132223   ])
123611  , -7686.46    , array([ 12.2296    ,  0.347552   ,  1.316e-22  ,  2.08006e-56,  0.132355   ])
123612  , -5320.72    , array([ 9.47316    ,  0.260094   ,  1.316e-22  ,  2.08006e-56,  0.0994966  ])
123613  , -5320.72    , array([ 9.47316    ,  0.260094   ,  1.316e-22  ,  2.08006e-56,  0.0994966  ])
123614  , -5321.52    , array([ 9.48263    ,  0.260094   ,  1.316e-22  ,  2.08006e-56,  0.0994966  ])
123615  , -5320.82    , array([ 9.47316    ,  0.260354   ,  1.316e-22  ,  2.08006e-56,  0.0994966  ])
123616  , -5320.72    , array([ 9.47316    ,  0.260094   ,  1.31731e-22,  2.08006e-56,  0.0994966  ])
123617  , -5320.72    , array([ 9.47316    ,  0.260094   ,  1.316e-22  ,  2.08214e-56,  0.0994966  ])
123618  , -5326.8     , array([ 9.47316    ,  0.260094   ,  1.316e-22  ,  2.08006e-56,  0.0995962  ])
123619  , -2378.9     , array([ 3.67719    ,  0.148668   ,  1.316e-22  ,  2.08006e-56,  0.0519695  ])
123620  , -2378.9     , array([ 3.67719    ,  0.148668   ,  1.316e-22  ,  2.08006e-56,  0.0519695  ])
123621  , -2379.32    , array([ 3.68087    ,  0.148668   ,  1.316e-22  ,  2.08006e-56,  0.0519695  ])
123622  , -2380.57    , array([ 3.67719    ,  0.148817   ,  1.316e-22  ,  2.08006e-56,  0.0519695  ])
123623  , -2378.9     , array([ 3.67719    ,  0.148668   ,  1.31731e-22,  2.08006e-56,  0.0519695  ])
123624  , -2378.9     , array([ 3.67719    ,  0.148668   ,  1.316e-22  ,  2.08214e-56,  0.0519695  ])
123625  , -2379.13    , array([ 3.67719    ,  0.148668   ,  1.316e-22  ,  2.08006e-56,  0.0520215  ])
123626  , -1828.54    , array([ 2.72759    ,  0.101582   ,  1.316e-22  ,  2.08006e-56,  0.0371197  ])
123627  , -1828.54    , array([ 2.72759    ,  0.101582   ,  1.316e-22  ,  2.08006e-56,  0.0371197  ])
123628  , -1828.77    , array([ 2.73032    ,  0.101582   ,  1.316e-22  ,  2.08006e-56,  0.0371197  ])
123629  , -1828.46    , array([ 2.72759    ,  0.101684   ,  1.316e-22  ,  2.08006e-56,  0.0371197  ])
123630  , -1828.54    , array([ 2.72759    ,  0.101582   ,  1.31731e-22,  2.08006e-56,  0.0371197  ])
123631  , -1828.54    , array([ 2.72759    ,  0.101582   ,  1.316e-22  ,  2.08214e-56,  0.0371197  ])
123632  , -1829.35    , array([ 2.72759    ,  0.101582   ,  1.316e-22  ,  2.08006e-56,  0.0371568  ])
123633  , -1659.02    , array([ 1.65981    ,  0.0821076  ,  1.316e-22  ,  2.08006e-56,  0.0287708  ])
123634  , -1659.02    , array([ 1.65981    ,  0.0821076  ,  1.316e-22  ,  2.08006e-56,  0.0287708  ])
123635  , -1659.08    , array([ 1.66148    ,  0.0821076  ,  1.316e-22  ,  2.08006e-56,  0.0287708  ])
123636  , -1659.83    , array([ 1.65981    ,  0.0821898  ,  1.316e-22  ,  2.08006e-56,  0.0287708  ])
123637  , -1659.02    , array([ 1.65981    ,  0.0821076  ,  1.31731e-22,  2.08006e-56,  0.0287708  ])
123638  , -1659.02    , array([ 1.65981    ,  0.0821076  ,  1.316e-22  ,  2.08214e-56,  0.0287708  ])
