Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-397.39	802.78	605.16	23683.27	30.0,0.3123,1.5166,0.7091
our_model	Round_1_Replicate_2	-395.28	798.56	601.25	9743.74	30.0,0.761,7.8362,1.9555
our_model	Round_1_Replicate_3	-394.81	797.62	599.55	24446.51	4.3467,0.3046,3.378,0.7563
our_model	Round_1_Replicate_4	-396.7	801.4	603.89	10422.73	4.1707,0.7102,30.0,1.3792
our_model	Round_1_Replicate_5	-393.28	794.56	597.47	7453.84	30.0,0.998,29.8503,3.274
our_model	Round_1_Replicate_6	-394.15	796.3	599.19	31060.79	10.4403,0.2391,2.462,0.6715
our_model	Round_1_Replicate_7	-396.1	800.2	602.78	46154.86	1.0022,0.1605,23.5094,0.3239
our_model	Round_1_Replicate_8	-398.98	805.96	608.06	23723.51	30.0,0.3112,1.207,0.6614
our_model	Round_1_Replicate_9	-395.3	798.6	600.49	31048.79	2.15,0.2397,2.6864,0.5418
our_model	Round_1_Replicate_10	-395.36	798.72	600.6	13109.28	5.037,0.5676,8.4055,1.2776
our_model	Round_2_Replicate_1	-399.44	806.88	608.9	2240.99	30.0,3.2935,30.0,6.3698
our_model	Round_2_Replicate_2	-397.56	803.12	605.47	2732.16	30.0,2.7064,26.8212,5.6755
our_model	Round_2_Replicate_3	-400.12	808.24	610.13	2170.76	30.0,3.3982,30.0,6.4382
our_model	Round_2_Replicate_4	-400.11	808.22	610.11	2171.92	30.0,3.3964,30.0,6.437
our_model	Round_2_Replicate_5	-394.82	797.64	600.38	5594.32	11.0887,1.3264,30.0,3.0384
our_model	Round_2_Replicate_6	-398.53	805.06	607.25	2354.14	30.0,3.1379,30.0,6.2583
our_model	Round_2_Replicate_7	-396.52	801.04	603.55	14286.08	3.0943,0.5182,30.0,1.0174
our_model	Round_2_Replicate_8	-399.42	806.84	608.86	2243.41	30.0,3.2901,30.0,6.3674
our_model	Round_2_Replicate_9	-399.11	806.22	608.31	2278.52	30.0,3.2402,30.0,6.333
our_model	Round_2_Replicate_10	-396.22	800.44	602.99	7029.98	6.5801,1.0535,30.0,2.1151
our_model	Round_3_Replicate_1	-394.52	797.04	599.83	5500.95	12.533,1.3495,30.0,3.2163
our_model	Round_3_Replicate_2	-396.26	800.52	603.08	7456.55	6.1497,0.9932,30.0,1.9865
our_model	Round_3_Replicate_3	-394.92	797.84	600.58	3449.75	29.991,2.1507,30.0,5.2552
our_model	Round_3_Replicate_4	-393.57	795.14	598.02	5627.54	30.0,1.3212,29.8682,3.939
our_model	Round_3_Replicate_5	-397.57	803.14	605.5	2675.91	30.0,2.7633,27.5306,5.7763
our_model	Round_3_Replicate_6	-396.66	801.32	603.8	3505.82	30.0,2.1113,21.5654,4.7152
our_model	Round_3_Replicate_7	-393.22	794.44	597.37	8146.94	30.0,0.9132,29.553,3.076
our_model	Round_3_Replicate_8	-396.93	801.86	604.31	2875.42	30.0,2.5734,26.8482,5.5553
our_model	Round_3_Replicate_9	-394.95	797.9	600.64	9634.8	5.7419,0.77,30.0,1.7138
our_model	Round_3_Replicate_10	-398.14	804.28	606.53	2412.55	30.0,3.0631,30.0,6.2006
our_model	Round_3_Replicate_11	-395.81	799.62	602.23	7857.02	6.1628,0.9431,30.0,1.9482
our_model	Round_3_Replicate_12	-398.46	804.92	607.11	2364.9	30.0,3.1238,30.0,6.2477
our_model	Round_3_Replicate_13	-393.19	794.38	597.3	9772.45	19.9824,0.7614,29.7861,2.5507
our_model	Round_3_Replicate_14	-393.75	795.5	598.37	8562.21	30.0,0.8681,15.4695,2.5883
our_model	Round_3_Replicate_15	-393.15	794.3	597.24	9187.06	29.9084,0.8099,29.9217,2.8347
our_model	Round_3_Replicate_16	-393.93	795.86	598.04	6788.1	13.5133,1.0978,27.326,2.9212
our_model	Round_3_Replicate_17	-394.44	796.88	599.68	3861.0	29.9621,1.923,29.9992,4.9424
our_model	Round_3_Replicate_18	-393.08	794.16	597.09	11535.4	28.3165,0.6451,29.7339,2.3923
our_model	Round_3_Replicate_19	-396.56	801.12	603.63	9220.16	4.784,0.8029,30.0,1.5728
our_model	Round_3_Replicate_20	-394.14	796.28	599.1	4243.45	30.0,1.7505,29.9992,4.6842
