201666  , -79088.1    , array([ 0.0073671  ,  1.172      ,  1.1709e-74 ,  1.80283e-25,  1.2364e-08 ])
201667  , -79088.1    , array([ 0.00737447 ,  1.172      ,  1.1709e-74 ,  1.80283e-25,  1.2364e-08 ])
201668  , -79088.1    , array([ 0.0073671  ,  1.17317    ,  1.1709e-74 ,  1.80283e-25,  1.2364e-08 ])
201669  , -79088.1    , array([ 0.0073671  ,  1.172      ,  1.17207e-74,  1.80283e-25,  1.2364e-08 ])
201670  , -79088.1    , array([ 0.0073671  ,  1.172      ,  1.1709e-74 ,  1.80463e-25,  1.2364e-08 ])
201671  , -79088.1    , array([ 0.0073671  ,  1.172      ,  1.1709e-74 ,  1.80283e-25,  1.23764e-08])
201672  , -79088.1    , array([ 0.0073671  ,  1.172      ,  1.1709e-74 ,  1.80283e-25,  1.2364e-08 ])
201673  , -79083.8    , array([ 0.00362035 ,  1.16433    ,  1.1709e-74 ,  1.80283e-25,  2.53465e-08])
201674  , -79083.8    , array([ 0.00362035 ,  1.16433    ,  1.1709e-74 ,  1.80283e-25,  2.53465e-08])
201675  , -79083.8    , array([ 0.00362397 ,  1.16433    ,  1.1709e-74 ,  1.80283e-25,  2.53465e-08])
201676  , -79083.8    , array([ 0.00362035 ,  1.16549    ,  1.1709e-74 ,  1.80283e-25,  2.53465e-08])
201677  , -79083.8    , array([ 0.00362035 ,  1.16433    ,  1.17207e-74,  1.80283e-25,  2.53465e-08])
201678  , -79083.8    , array([ 0.00362035 ,  1.16433    ,  1.1709e-74 ,  1.80463e-25,  2.53465e-08])
201679  , -79083.8    , array([ 0.00362035 ,  1.16433    ,  1.1709e-74 ,  1.80283e-25,  2.53719e-08])
201687  , -79083.8    , array([ 0.00362035 ,  1.16433    ,  1.1709e-74 ,  1.80283e-25,  2.53465e-08])
201688  , -79083.8    , array([ 0.00362035 ,  1.16433    ,  1.1709e-74 ,  1.80283e-25,  2.53465e-08])
201689  , -79083.8    , array([ 0.00362397 ,  1.16433    ,  1.1709e-74 ,  1.80283e-25,  2.53465e-08])
201690  , -79083.8    , array([ 0.00362035 ,  1.16549    ,  1.1709e-74 ,  1.80283e-25,  2.53465e-08])
201691  , -79083.8    , array([ 0.00362035 ,  1.16433    ,  1.17207e-74,  1.80283e-25,  2.53465e-08])
201692  , -79083.8    , array([ 0.00362035 ,  1.16433    ,  1.1709e-74 ,  1.80463e-25,  2.53465e-08])
201693  , -79083.8    , array([ 0.00362035 ,  1.16433    ,  1.1709e-74 ,  1.80283e-25,  2.53719e-08])
201694  , -79083.8    , array([ 0.00362035 ,  1.16433    ,  1.1709e-74 ,  1.80283e-25,  2.53465e-08])
201695  , -79083.8    , array([ 0.00362035 ,  1.16433    ,  1.1709e-74 ,  1.80283e-25,  2.53465e-08])
201696  , -79083.8    , array([ 0.00362397 ,  1.16433    ,  1.1709e-74 ,  1.80283e-25,  2.53465e-08])
201697  , -79083.8    , array([ 0.00362035 ,  1.16549    ,  1.1709e-74 ,  1.80283e-25,  2.53465e-08])
201698  , -79083.8    , array([ 0.00362035 ,  1.16433    ,  1.17207e-74,  1.80283e-25,  2.53465e-08])
201699  , -79083.8    , array([ 0.00362035 ,  1.16433    ,  1.1709e-74 ,  1.80463e-25,  2.53465e-08])
201700  , -79083.8    , array([ 0.00362035 ,  1.16433    ,  1.1709e-74 ,  1.80283e-25,  2.53719e-08])
201708  , -79083.8    , array([ 0.00362035 ,  1.16433    ,  1.1709e-74 ,  1.80283e-25,  2.53465e-08])
201709  , -79083.8    , array([ 0.00362035 ,  1.16433    ,  1.1709e-74 ,  1.80283e-25,  2.53465e-08])
201710  , -79083.8    , array([ 0.00362397 ,  1.16433    ,  1.1709e-74 ,  1.80283e-25,  2.53465e-08])
201711  , -79083.8    , array([ 0.00362035 ,  1.16549    ,  1.1709e-74 ,  1.80283e-25,  2.53465e-08])
201712  , -79083.8    , array([ 0.00362035 ,  1.16433    ,  1.17207e-74,  1.80283e-25,  2.53465e-08])
201713  , -79083.8    , array([ 0.00362035 ,  1.16433    ,  1.1709e-74 ,  1.80463e-25,  2.53465e-08])
201714  , -79083.8    , array([ 0.00362035 ,  1.16433    ,  1.1709e-74 ,  1.80283e-25,  2.53719e-08])
201715  , -79083.8    , array([ 0.00362035 ,  1.16433    ,  1.1709e-74 ,  1.80283e-25,  2.53465e-08])
201716  , -79083.8    , array([ 0.00362035 ,  1.16433    ,  1.1709e-74 ,  1.80283e-25,  2.53465e-08])
201717  , -79083.8    , array([ 0.00362397 ,  1.16433    ,  1.1709e-74 ,  1.80283e-25,  2.53465e-08])
201718  , -79083.8    , array([ 0.00362035 ,  1.16549    ,  1.1709e-74 ,  1.80283e-25,  2.53465e-08])
