41830   , -39362.3    , array([ 0.646014   ,  38.1926    ,  0.0126506  ,  2.79387    ])
41831   , -39362.4    , array([ 0.646661   ,  38.1926    ,  0.0126506  ,  2.79387    ])
41832   , -39373.1    , array([ 0.646014   ,  38.2308    ,  0.0126506  ,  2.79387    ])
41833   , -39362.3    , array([ 0.646014   ,  38.1926    ,  0.0126633  ,  2.79387    ])
41834   , -39370.3    , array([ 0.646014   ,  38.1926    ,  0.0126506  ,  2.79667    ])
41835   , -39362.3    , array([ 0.646014   ,  38.1926    ,  0.0126506  ,  2.79387    ])
41836   , -26645.4    , array([ 0.644327   ,  16.958     ,  0.0126588  ,  1.53215    ])
41837   , -26645.4    , array([ 0.644327   ,  16.958     ,  0.0126588  ,  1.53215    ])
41838   , -26645.4    , array([ 0.644972   ,  16.958     ,  0.0126588  ,  1.53215    ])
41839   , -26654.6    , array([ 0.644327   ,  16.975     ,  0.0126588  ,  1.53215    ])
41840   , -26645.3    , array([ 0.644327   ,  16.958     ,  0.0126715  ,  1.53215    ])
41841   , -26652.4    , array([ 0.644327   ,  16.958     ,  0.0126588  ,  1.53368    ])
41848   , -26644.2    , array([ 0.644233   ,  16.9639    ,  0.0126594  ,  1.53122    ])
41849   , -26644.2    , array([ 0.644233   ,  16.9639    ,  0.0126594  ,  1.53122    ])
41850   , -26644.3    , array([ 0.644878   ,  16.9639    ,  0.0126594  ,  1.53122    ])
41851   , -26653.5    , array([ 0.644233   ,  16.9809    ,  0.0126594  ,  1.53122    ])
41852   , -26644.2    , array([ 0.644233   ,  16.9639    ,  0.0126721  ,  1.53122    ])
41853   , -26651.3    , array([ 0.644233   ,  16.9639    ,  0.0126594  ,  1.53276    ])
41854   , -26643.1    , array([ 0.644139   ,  16.9698    ,  0.0126601  ,  1.53029    ])
41855   , -26643.1    , array([ 0.644139   ,  16.9698    ,  0.0126601  ,  1.53029    ])
41856   , -26643.2    , array([ 0.644783   ,  16.9698    ,  0.0126601  ,  1.53029    ])
41857   , -26652.4    , array([ 0.644139   ,  16.9868    ,  0.0126601  ,  1.53029    ])
41858   , -26643.1    , array([ 0.644139   ,  16.9698    ,  0.0126727  ,  1.53029    ])
41859   , -26650.2    , array([ 0.644139   ,  16.9698    ,  0.0126601  ,  1.53182    ])
41866   , -26642.8    , array([ 0.644115   ,  16.9713    ,  0.0126602  ,  1.53006    ])
41867   , -26642.8    , array([ 0.644115   ,  16.9713    ,  0.0126602  ,  1.53006    ])
41868   , -26642.9    , array([ 0.64476    ,  16.9713    ,  0.0126602  ,  1.53006    ])
41869   , -26652.1    , array([ 0.644115   ,  16.9883    ,  0.0126602  ,  1.53006    ])
41870   , -26642.8    , array([ 0.644115   ,  16.9713    ,  0.0126729  ,  1.53006    ])
41871   , -26649.9    , array([ 0.644115   ,  16.9713    ,  0.0126602  ,  1.53159    ])
41872   , -26642.6    , array([ 0.644091   ,  16.9728    ,  0.0126604  ,  1.52982    ])
41873   , -26642.6    , array([ 0.644091   ,  16.9728    ,  0.0126604  ,  1.52982    ])
41874   , -26642.6    , array([ 0.644736   ,  16.9728    ,  0.0126604  ,  1.52982    ])
41875   , -26651.8    , array([ 0.644091   ,  16.9897    ,  0.0126604  ,  1.52982    ])
41876   , -26642.5    , array([ 0.644091   ,  16.9728    ,  0.012673   ,  1.52982    ])
41877   , -26649.7    , array([ 0.644091   ,  16.9728    ,  0.0126604  ,  1.53135    ])
41884   , -26642.5    , array([ 0.644085   ,  16.9731    ,  0.0126604  ,  1.52976    ])
41885   , -26642.5    , array([ 0.644085   ,  16.9731    ,  0.0126604  ,  1.52976    ])
41886   , -26642.6    , array([ 0.64473    ,  16.9731    ,  0.0126604  ,  1.52976    ])
41887   , -26651.7    , array([ 0.644085   ,  16.9901    ,  0.0126604  ,  1.52976    ])
41888   , -26642.5    , array([ 0.644085   ,  16.9731    ,  0.0126731  ,  1.52976    ])
41889   , -26649.6    , array([ 0.644085   ,  16.9731    ,  0.0126604  ,  1.53129    ])
41890   , -26642.4    , array([ 0.64408    ,  16.9735    ,  0.0126605  ,  1.52971    ])
41891   , -26642.4    , array([ 0.64408    ,  16.9735    ,  0.0126605  ,  1.52971    ])
41892   , -26642.5    , array([ 0.644724   ,  16.9735    ,  0.0126605  ,  1.52971    ])
41893   , -26651.6    , array([ 0.64408    ,  16.9905    ,  0.0126605  ,  1.52971    ])
41894   , -26642.4    , array([ 0.64408    ,  16.9735    ,  0.0126731  ,  1.52971    ])
41895   , -26649.5    , array([ 0.64408    ,  16.9735    ,  0.0126605  ,  1.53124    ])
41896   , -11162.1    , array([ 0.421112   ,  46.62      ,  0.0146067  ,  0.261151   ])
