114151  , -78226.5    , array([ 0.941707   ,  2.69568    ,  3.97705e-52,  7.1238e-38 ,  0.000670553])
114152  , -78227.1    , array([ 0.942649   ,  2.69568    ,  3.97705e-52,  7.1238e-38 ,  0.000670553])
114153  , -78226.8    , array([ 0.941707   ,  2.69838    ,  3.97705e-52,  7.1238e-38 ,  0.000670553])
114154  , -78226.5    , array([ 0.941707   ,  2.69568    ,  3.98103e-52,  7.1238e-38 ,  0.000670553])
114155  , -78226.5    , array([ 0.941707   ,  2.69568    ,  3.97705e-52,  7.13093e-38,  0.000670553])
114156  , -78225.7    , array([ 0.941707   ,  2.69568    ,  3.97705e-52,  7.1238e-38 ,  0.000671224])
114157  , -78226.5    , array([ 0.941707   ,  2.69568    ,  3.97705e-52,  7.1238e-38 ,  0.000670553])
114158  , -76130.3    , array([ 0.554397   ,  2.04903    ,  3.97705e-52,  7.1238e-38 ,  0.00151484 ])
114159  , -76130.3    , array([ 0.554397   ,  2.04903    ,  3.97705e-52,  7.1238e-38 ,  0.00151484 ])
114160  , -76132.3    , array([ 0.554951   ,  2.04903    ,  3.97705e-52,  7.1238e-38 ,  0.00151484 ])
114161  , -76131.1    , array([ 0.554397   ,  2.05108    ,  3.97705e-52,  7.1238e-38 ,  0.00151484 ])
114162  , -76130.3    , array([ 0.554397   ,  2.04903    ,  3.98103e-52,  7.1238e-38 ,  0.00151484 ])
114163  , -76130.3    , array([ 0.554397   ,  2.04903    ,  3.97705e-52,  7.13093e-38,  0.00151484 ])
114164  , -76127.4    , array([ 0.554397   ,  2.04903    ,  3.97705e-52,  7.1238e-38 ,  0.00151636 ])
114165  , -73627.7    , array([ 0.0665947  ,  0.684021   ,  3.97705e-52,  7.1238e-38 ,  0.0394552  ])
114166  , -73627.7    , array([ 0.0665947  ,  0.684021   ,  3.97705e-52,  7.1238e-38 ,  0.0394552  ])
114167  , -73572.3    , array([ 0.0666613  ,  0.684021   ,  3.97705e-52,  7.1238e-38 ,  0.0394552  ])
114168  , -73639.1    , array([ 0.0665947  ,  0.684705   ,  3.97705e-52,  7.1238e-38 ,  0.0394552  ])
