3420    , -2269.21    , array([ 0.0390153  ,  0.455593   ,  5.83592e-12,  0.00309896 ])
3421    , -2269.21    , array([ 0.0390543  ,  0.455593   ,  5.83592e-12,  0.00309896 ])
3422    , -2269.32    , array([ 0.0390153  ,  0.456049   ,  5.83592e-12,  0.00309896 ])
3423    , -2269.21    , array([ 0.0390153  ,  0.455593   ,  5.84176e-12,  0.00309896 ])
3424    , -2269.14    , array([ 0.0390153  ,  0.455593   ,  5.83592e-12,  0.00310206 ])
3425    , -2269.21    , array([ 0.0390153  ,  0.455593   ,  5.83592e-12,  0.00309896 ])
3426    , -2021.15    , array([ 0.0390153  ,  0.187858   ,  5.83592e-12,  0.0050334  ])
3427    , -2021.15    , array([ 0.0390153  ,  0.187858   ,  5.83592e-12,  0.0050334  ])
3428    , -2021.15    , array([ 0.0390543  ,  0.187858   ,  5.83592e-12,  0.0050334  ])
3429    , -2021.43    , array([ 0.0390153  ,  0.188046   ,  5.83592e-12,  0.0050334  ])
3430    , -2021.15    , array([ 0.0390153  ,  0.187858   ,  5.84176e-12,  0.0050334  ])
3431    , -2020.91    , array([ 0.0390153  ,  0.187858   ,  5.83592e-12,  0.00503843 ])
3432    , -810.613    , array([ 0.0390153  ,  0.00543042 ,  5.83592e-12,  0.03503    ])
3433    , -810.613    , array([ 0.0390153  ,  0.00543042 ,  5.83592e-12,  0.03503    ])
3434    , -810.613    , array([ 0.0390543  ,  0.00543042 ,  5.83592e-12,  0.03503    ])
3435    , -806.453    , array([ 0.0390153  ,  0.00543586 ,  5.83592e-12,  0.03503    ])
3436    , -810.613    , array([ 0.0390153  ,  0.00543042 ,  5.84176e-12,  0.03503    ])
3437    , -815.553    , array([ 0.0390153  ,  0.00543042 ,  5.83592e-12,  0.035065   ])
3438    , -1932.56    , array([ 0.0390153  ,  0.153416   ,  5.83592e-12,  0.00562363 ])
3439    , -1932.56    , array([ 0.0390153  ,  0.153416   ,  5.83592e-12,  0.00562363 ])
3440    , -1932.56    , array([ 0.0390543  ,  0.153416   ,  5.83592e-12,  0.00562363 ])
3441    , -1932.87    , array([ 0.0390153  ,  0.15357    ,  5.83592e-12,  0.00562363 ])
3442    , -1932.56    , array([ 0.0390153  ,  0.153416   ,  5.84176e-12,  0.00562363 ])
3443    , -1932.29    , array([ 0.0390153  ,  0.153416   ,  5.83592e-12,  0.00562925 ])
3444    , -6065.6     , array([ 0.0390153  ,  0.0154693  ,  5.83592e-12,  0.0197484  ])
3445    , -6065.6     , array([ 0.0390153  ,  0.0154693  ,  5.83592e-12,  0.0197484  ])
3446    , -6065.6     , array([ 0.0390543  ,  0.0154693  ,  5.83592e-12,  0.0197484  ])
3447    , -6063.68    , array([ 0.0390153  ,  0.0154848  ,  5.83592e-12,  0.0197484  ])
3448    , -6065.6     , array([ 0.0390153  ,  0.0154693  ,  5.84176e-12,  0.0197484  ])
3449    , -6065.86    , array([ 0.0390153  ,  0.0154693  ,  5.83592e-12,  0.0197682  ])
3450    , -421.635    , array([ 0.0390153  ,  0.00619506 ,  5.83592e-12,  0.0325925  ])
3451    , -421.635    , array([ 0.0390153  ,  0.00619506 ,  5.83592e-12,  0.0325925  ])
3452    , -421.635    , array([ 0.0390543  ,  0.00619506 ,  5.83592e-12,  0.0325925  ])
3453    , -422.99     , array([ 0.0390153  ,  0.00620126 ,  5.83592e-12,  0.0325925  ])
3454    , -421.635    , array([ 0.0390153  ,  0.00619506 ,  5.84176e-12,  0.0325925  ])
3455    , -420.005    , array([ 0.0390153  ,  0.00619506 ,  5.83592e-12,  0.0326251  ])
3456    , -394.985    , array([ 0.0390153  ,  0.00599704 ,  5.83592e-12,  0.0331774  ])
3457    , -394.985    , array([ 0.0390153  ,  0.00599704 ,  5.83592e-12,  0.0331774  ])
3458    , -394.985    , array([ 0.0390543  ,  0.00599704 ,  5.83592e-12,  0.0331774  ])
3459    , -394.646    , array([ 0.0390153  ,  0.00600304 ,  5.83592e-12,  0.0331774  ])
3460    , -394.985    , array([ 0.0390153  ,  0.00599704 ,  5.84176e-12,  0.0331774  ])
3461    , -395.442    , array([ 0.0390153  ,  0.00599704 ,  5.83592e-12,  0.0332106  ])
3462    , -392.944    , array([ 0.0390153  ,  0.00603824 ,  5.83592e-12,  0.0330532  ])
3463    , -392.944    , array([ 0.0390153  ,  0.00603824 ,  5.83592e-12,  0.0330532  ])
3464    , -392.944    , array([ 0.0390543  ,  0.00603824 ,  5.83592e-12,  0.0330532  ])
3465    , -392.958    , array([ 0.0390153  ,  0.00604428 ,  5.83592e-12,  0.0330532  ])
3466    , -392.944    , array([ 0.0390153  ,  0.00603824 ,  5.84176e-12,  0.0330532  ])
3467    , -392.969    , array([ 0.0390153  ,  0.00603824 ,  5.83592e-12,  0.0330863  ])
3474    , -392.944    , array([ 0.0390153  ,  0.00603808 ,  5.83592e-12,  0.0330522  ])
3475    , -392.944    , array([ 0.0390153  ,  0.00603808 ,  5.83592e-12,  0.0330522  ])
3476    , -392.944    , array([ 0.0390543  ,  0.00603808 ,  5.83592e-12,  0.0330522  ])
3477    , -392.958    , array([ 0.0390153  ,  0.00604412 ,  5.83592e-12,  0.0330522  ])
3478    , -392.944    , array([ 0.0390153  ,  0.00603808 ,  5.84176e-12,  0.0330522  ])
3479    , -392.969    , array([ 0.0390153  ,  0.00603808 ,  5.83592e-12,  0.0330853  ])
3480    , -393.115    , array([ 0.0390153  ,  0.00598966 ,  5.83592e-12,  0.0327459  ])
3481    , -393.115    , array([ 0.0390153  ,  0.00598966 ,  5.83592e-12,  0.0327459  ])
3482    , -393.115    , array([ 0.0390543  ,  0.00598966 ,  5.83592e-12,  0.0327459  ])
3483    , -393.234    , array([ 0.0390153  ,  0.00599566 ,  5.83592e-12,  0.0327459  ])
3484    , -393.115    , array([ 0.0390153  ,  0.00598966 ,  5.84176e-12,  0.0327459  ])
3485    , -393.012    , array([ 0.0390153  ,  0.00598966 ,  5.83592e-12,  0.0327786  ])
3486    , -392.948    , array([ 0.0390153  ,  0.00602993 ,  5.83592e-12,  0.0330006  ])
3487    , -392.948    , array([ 0.0390153  ,  0.00602993 ,  5.83592e-12,  0.0330006  ])
3488    , -392.948    , array([ 0.0390543  ,  0.00602993 ,  5.83592e-12,  0.0330006  ])
3489    , -392.98     , array([ 0.0390153  ,  0.00603596 ,  5.83592e-12,  0.0330006  ])
3490    , -392.948    , array([ 0.0390153  ,  0.00602993 ,  5.84176e-12,  0.0330006  ])
