Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-2133.65	4277.3	1589.35	2523.79	7.6002,0.8398,0.3703,0.9884,30.0
our_model	Round_1_Replicate_2	-1362.32	2734.64	101.63	20036.28	0.9068,0.1263,5.5382,1.5564,0.0623
our_model	Round_1_Replicate_3	-1331.2	2672.4	40.4	19996.04	0.9514,0.1158,5.3354,1.762,0.0564
our_model	Round_1_Replicate_4	-2049.48	4108.96	1421.29	5067.89	3.7991,0.3771,0.7586,2.2208,30.0
our_model	Round_1_Replicate_5	-1348.73	2707.46	74.88	19595.7	1.2725,0.0991,4.365,2.5587,0.0488
our_model	Round_1_Replicate_6	-1367.23	2744.46	113.63	20015.31	0.9313,0.1253,5.7281,1.2563,0.0594
our_model	Round_1_Replicate_7	-1361.54	2733.08	100.42	19539.24	1.3174,0.0973,4.2332,2.9971,0.0488
our_model	Round_1_Replicate_8	-1372.96	2755.92	125.69	20058.33	0.9182,0.1265,5.8743,1.1887,0.0604
our_model	Round_1_Replicate_9	-2006.39	4022.78	1333.93	4325.19	4.5343,0.3906,0.6547,2.1711,30.0
our_model	Round_1_Replicate_10	-1315.55	2641.1	9.31	19991.44	0.9928,0.1049,5.1326,1.9233,0.0505
our_model	Round_2_Replicate_1	-1346.1	2702.2	71.92	20160.16	0.9897,0.0777,4.746,3.2462,0.0369
our_model	Round_2_Replicate_2	-1377.75	2765.5	136.61	20067.48	1.0828,0.0693,4.1756,4.3308,0.0333
our_model	Round_2_Replicate_3	-1489.7	2989.4	374.72	20129.78	1.1238,0.0543,3.1539,3.9822,0.0231
our_model	Round_2_Replicate_4	-1427.75	2865.5	241.17	19872.71	1.3509,0.0645,3.6232,4.2988,0.0298
our_model	Round_2_Replicate_5	-1520.9	3051.8	431.93	20326.95	0.9081,0.0509,2.988,4.6652,0.0218
our_model	Round_2_Replicate_6	-1313.5	2637.0	5.1	19954.97	0.9982,0.1064,5.026,2.3544,0.0538
our_model	Round_2_Replicate_7	-2011.21	4032.42	1337.22	22881.88	0.8256,0.0785,3.6594,10.7424,1.2323
our_model	Round_2_Replicate_8	-1380.78	2771.56	138.91	19652.22	1.3455,0.0807,3.7746,4.1398,0.0412
our_model	Round_2_Replicate_9	-1358.92	2727.84	98.39	19951.89	1.1577,0.0766,4.3854,3.3041,0.0361
our_model	Round_2_Replicate_10	-1316.8	2643.6	11.71	20018.46	0.9652,0.1082,5.2352,2.2562,0.0544
our_model	Round_3_Replicate_1	-1312.2	2634.4	2.54	19967.64	1.0006,0.1042,5.0346,2.3493,0.0519
our_model	Round_3_Replicate_2	-1311.07	2632.14	0.28	20003.75	1.0009,0.0988,4.9659,2.5971,0.0496
our_model	Round_3_Replicate_3	-1311.13	2632.26	0.39	20011.89	0.9983,0.0983,4.9692,2.5885,0.0492
our_model	Round_3_Replicate_4	-1337.27	2684.54	53.0	20138.53	0.98,0.0815,4.8148,3.584,0.0399
our_model	Round_3_Replicate_5	-1370.29	2750.58	120.29	19804.29	1.2766,0.0776,4.1281,3.5711,0.0371
our_model	Round_3_Replicate_6	-1312.91	2635.82	3.97	19931.73	1.03,0.1018,4.9758,2.6297,0.0515
our_model	Round_3_Replicate_7	-1367.01	2744.02	111.41	19516.94	1.145,0.1259,4.5851,1.4201,0.0599
our_model	Round_3_Replicate_8	-1334.14	2678.28	46.58	19849.98	1.0155,0.1183,5.086,1.4868,0.0572
our_model	Round_3_Replicate_9	-1336.81	2683.62	52.5	20187.36	0.9727,0.0805,5.003,3.6825,0.0406
our_model	Round_3_Replicate_10	-1379.14	2768.28	135.93	20155.89	0.891,0.1283,5.8034,1.7448,0.07
our_model	Round_3_Replicate_11	-1315.21	2640.42	8.57	20088.11	0.9502,0.1048,5.3045,2.4565,0.054
our_model	Round_3_Replicate_12	-1311.36	2632.72	0.86	19990.05	1.0058,0.0983,4.878,2.53,0.0488
our_model	Round_3_Replicate_13	-1314.51	2639.02	7.21	20078.77	0.9876,0.0929,5.0389,2.6776,0.0458
our_model	Round_3_Replicate_14	-1311.13	2632.26	0.41	19975.21	1.0069,0.1016,4.9922,2.4334,0.0508
our_model	Round_3_Replicate_15	-1322.95	2655.9	24.24	20093.24	0.9963,0.0864,4.8689,3.1974,0.0428
our_model	Round_3_Replicate_16	-1312.25	2634.5	2.65	20019.22	0.9864,0.1024,5.1371,2.2252,0.0503
our_model	Round_3_Replicate_17	-1314.52	2639.04	7.19	20008.58	0.9793,0.1053,5.167,2.1185,0.0515
our_model	Round_3_Replicate_18	-1371.6	2753.2	120.88	20005.56	0.9472,0.1271,5.5498,1.7998,0.0697
our_model	Round_3_Replicate_19	-1315.5	2641.0	9.12	20012.95	1.0067,0.0935,4.7594,2.5227,0.0452
our_model	Round_3_Replicate_20	-1311.42	2632.84	0.97	19994.0	0.9949,0.1026,5.0454,2.4529,0.0517
