Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-396.95	801.9	603.25	44160.54	0.8801,0.1684,0.427,0.3221
our_model	Round_1_Replicate_2	-394.72	797.44	599.64	58384.59	0.6687,0.1274,0.0522,0.2891
our_model	Round_1_Replicate_3	-395.36	798.72	600.63	17033.42	3.4853,0.4368,7.3152,0.9659
our_model	Round_1_Replicate_4	-398.91	805.82	607.94	11170.22	30.0,0.6611,4.2595,1.4516
our_model	Round_1_Replicate_5	-393.34	794.68	597.58	6916.64	29.8345,1.0754,29.9996,3.4433
our_model	Round_1_Replicate_6	-394.87	797.74	599.68	34035.69	3.7926,0.2188,1.7737,0.5463
our_model	Round_1_Replicate_7	-395.93	799.86	601.67	46032.17	29.9999,0.1615,0.1841,0.3571
our_model	Round_1_Replicate_8	-394.64	797.28	600.05	10602.32	29.999,0.7001,8.272,1.8969
our_model	Round_1_Replicate_9	-393.21	794.42	597.34	8291.01	29.9951,0.8974,29.9204,3.0455
our_model	Round_1_Replicate_10	-395.44	798.88	600.7	18542.62	4.0606,0.4013,4.7623,0.9169
our_model	Round_2_Replicate_1	-394.59	797.18	599.9	5600.67	11.8974,1.3257,29.9999,3.1257
our_model	Round_2_Replicate_2	-394.73	797.46	600.22	9348.75	30.0,0.7938,9.3814,2.1242
our_model	Round_2_Replicate_3	-399.62	807.24	609.23	2220.79	30.0,3.323,30.0,6.3896
our_model	Round_2_Replicate_4	-394.28	796.56	599.37	4056.47	30.0,1.8308,29.8971,4.8036
our_model	Round_2_Replicate_5	-394.13	796.26	599.09	14108.17	6.3731,0.5265,10.1253,1.3525
our_model	Round_2_Replicate_6	-396.37	800.74	603.28	7710.41	30.0,0.9603,8.7096,2.2998
our_model	Round_2_Replicate_7	-394.28	796.56	598.55	7178.74	11.0425,1.0382,23.2331,2.6098
our_model	Round_2_Replicate_8	-394.25	796.5	599.31	8202.76	8.2749,0.9054,30.0,2.2081
our_model	Round_2_Replicate_9	-396.2	800.4	602.96	6114.49	7.6779,1.2113,30.0,2.4406
our_model	Round_2_Replicate_10	-398.99	805.98	608.08	2294.07	30.0,3.2186,30.0,6.3176
our_model	Round_3_Replicate_1	-393.79	795.58	598.44	6462.88	29.9229,1.15,21.1977,3.3431
our_model	Round_3_Replicate_2	-396.71	801.42	603.91	2699.32	30.0,2.742,30.0,5.9201
our_model	Round_3_Replicate_3	-393.13	794.26	597.2	9666.03	30.0,0.7698,29.7493,2.7336
our_model	Round_3_Replicate_4	-396.41	800.82	603.36	2979.06	30.0,2.4854,27.3778,5.5029
our_model	Round_3_Replicate_5	-396.54	801.08	603.59	6859.42	6.5135,1.0793,30.0,2.1218
our_model	Round_3_Replicate_6	-393.36	794.72	597.64	7503.09	30.0,0.9913,25.8596,3.1724
our_model	Round_3_Replicate_7	-393.11	794.22	597.15	10404.46	30.0,0.7152,29.6427,2.593
our_model	Round_3_Replicate_8	-393.38	794.76	597.66	6638.62	30.0,1.1204,29.8054,3.5369
our_model	Round_3_Replicate_9	-393.26	794.52	597.45	7599.76	30.0,0.9789,29.7926,3.2302
our_model	Round_3_Replicate_10	-396.26	800.52	603.08	7752.11	5.9047,0.9553,30.0,1.9101
our_model	Round_3_Replicate_11	-396.34	800.68	603.22	9198.6	4.9096,0.805,30.0,1.5998
our_model	Round_3_Replicate_12	-394.49	796.98	599.45	8209.9	7.6605,0.9055,29.9973,2.1382
our_model	Round_3_Replicate_13	-394.05	796.1	598.94	4379.7	30.0,1.6963,29.9994,4.5984
our_model	Round_3_Replicate_14	-393.79	795.58	598.44	4939.1	29.7755,1.5048,29.9303,4.2703
our_model	Round_3_Replicate_15	-394.54	797.08	599.86	6888.23	9.2251,1.0777,30.0,2.5331
our_model	Round_3_Replicate_16	-395.56	799.12	601.77	5880.5	8.8287,1.2605,30.0,2.6729
our_model	Round_3_Replicate_17	-395.02	798.04	600.77	9329.43	5.8561,0.7951,30.0,1.7576
our_model	Round_3_Replicate_18	-397.56	803.12	605.48	2694.12	30.0,2.7446,27.3151,5.7446
our_model	Round_3_Replicate_19	-396.46	800.92	603.44	7989.67	5.5981,0.9267,30.0,1.8283
our_model	Round_3_Replicate_20	-393.03	794.06	597.0	16256.17	27.0013,0.4578,24.8484,1.8031
