272077  , -35677.5    , array([ 0.462561   ,  1.88958    ,  0.000452715,  1.12582e-60,  0.05711    ])
272078  , -35674.9    , array([ 0.463023   ,  1.88958    ,  0.000452715,  1.12582e-60,  0.05711    ])
272079  , -35687.1    , array([ 0.462561   ,  1.89147    ,  0.000452715,  1.12582e-60,  0.05711    ])
272080  , -35677.5    , array([ 0.462561   ,  1.88958    ,  0.000453168,  1.12582e-60,  0.05711    ])
272081  , -35677.5    , array([ 0.462561   ,  1.88958    ,  0.000452715,  1.12694e-60,  0.05711    ])
272082  , -35669.2    , array([ 0.462561   ,  1.88958    ,  0.000452715,  1.12582e-60,  0.0571671  ])
272083  , -35677.5    , array([ 0.462561   ,  1.88958    ,  0.000452715,  1.12582e-60,  0.05711    ])
272084  , -22091.6    , array([ 0.565547   ,  0.896455   ,  0.000452714,  1.12582e-60,  0.109496   ])
272085  , -22091.6    , array([ 0.565547   ,  0.896455   ,  0.000452714,  1.12582e-60,  0.109496   ])
272086  , -22077.4    , array([ 0.566113   ,  0.896455   ,  0.000452714,  1.12582e-60,  0.109496   ])
272087  , -22105      , array([ 0.565547   ,  0.897352   ,  0.000452714,  1.12582e-60,  0.109496   ])
272088  , -22091.6    , array([ 0.565547   ,  0.896455   ,  0.000453167,  1.12582e-60,  0.109496   ])
272089  , -22091.6    , array([ 0.565547   ,  0.896455   ,  0.000452714,  1.12694e-60,  0.109496   ])
272090  , -22093.6    , array([ 0.565547   ,  0.896455   ,  0.000452714,  1.12582e-60,  0.109606   ])
272091  , -74518.4    , array([ 1.00381    ,  0.176546   ,  0.000452716,  1.12582e-60,  0.378592   ])
272092  , -74518.4    , array([ 1.00381    ,  0.176546   ,  0.000452716,  1.12582e-60,  0.378592   ])
272093  , -74504.9    , array([ 1.00481    ,  0.176546   ,  0.000452716,  1.12582e-60,  0.378592   ])
272094  , -74448.7    , array([ 1.00381    ,  0.176723   ,  0.000452716,  1.12582e-60,  0.378592   ])
272095  , -74518.3    , array([ 1.00381    ,  0.176546   ,  0.000453169,  1.12582e-60,  0.378592   ])
272096  , -74518.4    , array([ 1.00381    ,  0.176546   ,  0.000452716,  1.12694e-60,  0.378592   ])
272097  , -74611.5    , array([ 1.00381    ,  0.176546   ,  0.000452716,  1.12582e-60,  0.378971   ])
272098  , -17082      , array([ 0.657976   ,  0.583918   ,  0.000452714,  1.12582e-60,  0.151895   ])
272099  , -17082      , array([ 0.657976   ,  0.583918   ,  0.000452714,  1.12582e-60,  0.151895   ])
272100  , -17065.1    , array([ 0.658635   ,  0.583918   ,  0.000452714,  1.12582e-60,  0.151895   ])
272101  , -17089.9    , array([ 0.657976   ,  0.584502   ,  0.000452714,  1.12582e-60,  0.151895   ])
272102  , -17082      , array([ 0.657976   ,  0.583918   ,  0.000453167,  1.12582e-60,  0.151895   ])
272103  , -17082      , array([ 0.657976   ,  0.583918   ,  0.000452714,  1.12694e-60,  0.151895   ])
272104  , -17094.8    , array([ 0.657976   ,  0.583918   ,  0.000452714,  1.12582e-60,  0.152047   ])
272112  , -17081.9    , array([ 0.657444   ,  0.583468   ,  0.000452726,  1.12582e-60,  0.151801   ])
272113  , -17081.9    , array([ 0.657444   ,  0.583468   ,  0.000452726,  1.12582e-60,  0.151801   ])
272114  , -17064.9    , array([ 0.658102   ,  0.583468   ,  0.000452726,  1.12582e-60,  0.151801   ])
272115  , -17089.7    , array([ 0.657444   ,  0.584051   ,  0.000452726,  1.12582e-60,  0.151801   ])
272116  , -17081.9    , array([ 0.657444   ,  0.583468   ,  0.000453179,  1.12582e-60,  0.151801   ])
272117  , -17081.9    , array([ 0.657444   ,  0.583468   ,  0.000452726,  1.12694e-60,  0.151801   ])
272118  , -17094.7    , array([ 0.657444   ,  0.583468   ,  0.000452726,  1.12582e-60,  0.151953   ])
272119  , -17080.3    , array([ 0.642696   ,  0.570968   ,  0.000453048,  1.12582e-60,  0.149203   ])
272120  , -17080.3    , array([ 0.642696   ,  0.570968   ,  0.000453048,  1.12582e-60,  0.149203   ])
272121  , -17063.1    , array([ 0.643339   ,  0.570968   ,  0.000453048,  1.12582e-60,  0.149203   ])
272122  , -17088.1    , array([ 0.642696   ,  0.571539   ,  0.000453048,  1.12582e-60,  0.149203   ])
272123  , -17080.3    , array([ 0.642696   ,  0.570968   ,  0.000453501,  1.12582e-60,  0.149203   ])
272124  , -17080.3    , array([ 0.642696   ,  0.570968   ,  0.000453048,  1.12694e-60,  0.149203   ])
272125  , -17093.1    , array([ 0.642696   ,  0.570968   ,  0.000453048,  1.12582e-60,  0.149352   ])
272126  , -17076.7    , array([ 0.642745   ,  0.570803   ,  0.000453622,  1.12582e-60,  0.149203   ])
272127  , -17076.7    , array([ 0.642745   ,  0.570803   ,  0.000453622,  1.12582e-60,  0.149203   ])
272128  , -17059.6    , array([ 0.643388   ,  0.570803   ,  0.000453622,  1.12582e-60,  0.149203   ])
272129  , -17084.5    , array([ 0.642745   ,  0.571374   ,  0.000453622,  1.12582e-60,  0.149203   ])
272130  , -17076.7    , array([ 0.642745   ,  0.570803   ,  0.000454076,  1.12582e-60,  0.149203   ])
272131  , -17076.7    , array([ 0.642745   ,  0.570803   ,  0.000453622,  1.12694e-60,  0.149203   ])
272132  , -17089.6    , array([ 0.642745   ,  0.570803   ,  0.000453622,  1.12582e-60,  0.149352   ])
272133  , -17062.5    , array([ 0.642943   ,  0.570143   ,  0.000455926,  1.12582e-60,  0.149203   ])
272134  , -17062.5    , array([ 0.642943   ,  0.570143   ,  0.000455926,  1.12582e-60,  0.149203   ])
272135  , -17045.4    , array([ 0.643587   ,  0.570143   ,  0.000455926,  1.12582e-60,  0.149203   ])
272136  , -17070.3    , array([ 0.642943   ,  0.570714   ,  0.000455926,  1.12582e-60,  0.149203   ])
272137  , -17062.5    , array([ 0.642943   ,  0.570143   ,  0.000456382,  1.12582e-60,  0.149203   ])
272138  , -17062.5    , array([ 0.642943   ,  0.570143   ,  0.000455926,  1.12694e-60,  0.149203   ])
272139  , -17075.4    , array([ 0.642943   ,  0.570143   ,  0.000455926,  1.12582e-60,  0.149353   ])
272140  , -17006      , array([ 0.643737   ,  0.567513   ,  0.00046526 ,  1.12582e-60,  0.149206   ])
272141  , -17006      , array([ 0.643737   ,  0.567513   ,  0.00046526 ,  1.12582e-60,  0.149206   ])
272142  , -16988.9    , array([ 0.644381   ,  0.567513   ,  0.00046526 ,  1.12582e-60,  0.149206   ])
272143  , -17013.7    , array([ 0.643737   ,  0.568081   ,  0.00046526 ,  1.12582e-60,  0.149206   ])
272144  , -17006      , array([ 0.643737   ,  0.567513   ,  0.000465725,  1.12582e-60,  0.149206   ])
272145  , -17006      , array([ 0.643737   ,  0.567513   ,  0.00046526 ,  1.12694e-60,  0.149206   ])
272146  , -17018.8    , array([ 0.643737   ,  0.567513   ,  0.00046526 ,  1.12582e-60,  0.149356   ])
272147  , -16783.3    , array([ 0.646919   ,  0.557115   ,  0.000504544,  1.12582e-60,  0.149218   ])
272148  , -16783.3    , array([ 0.646919   ,  0.557115   ,  0.000504544,  1.12582e-60,  0.149218   ])
272149  , -16766.3    , array([ 0.647566   ,  0.557115   ,  0.000504544,  1.12582e-60,  0.149218   ])
272150  , -16790.7    , array([ 0.646919   ,  0.557672   ,  0.000504544,  1.12582e-60,  0.149218   ])
272151  , -16783.3    , array([ 0.646919   ,  0.557115   ,  0.000505049,  1.12582e-60,  0.149218   ])
272152  , -16783.3    , array([ 0.646919   ,  0.557115   ,  0.000504544,  1.12694e-60,  0.149218   ])
272153  , -16796.3    , array([ 0.646919   ,  0.557115   ,  0.000504544,  1.12582e-60,  0.149367   ])
272154  , -15951.7    , array([ 0.659807   ,  0.517392   ,  0.000697775,  1.12582e-60,  0.149263   ])
272155  , -15951.7    , array([ 0.659807   ,  0.517392   ,  0.000697775,  1.12582e-60,  0.149263   ])
272156  , -15935.3    , array([ 0.660467   ,  0.517392   ,  0.000697775,  1.12582e-60,  0.149263   ])
272157  , -15958      , array([ 0.659807   ,  0.51791    ,  0.000697775,  1.12582e-60,  0.149263   ])
272158  , -15951.7    , array([ 0.659807   ,  0.517392   ,  0.000698473,  1.12582e-60,  0.149263   ])
272159  , -15951.7    , array([ 0.659807   ,  0.517392   ,  0.000697775,  1.12694e-60,  0.149263   ])
272160  , -15965.4    , array([ 0.659807   ,  0.517392   ,  0.000697775,  1.12582e-60,  0.149412   ])
272161  , -13795.1    , array([ 0.673835   ,  0.445562   ,  0.00931565 ,  1.12582e-60,  0.138843   ])
272162  , -13795.1    , array([ 0.673835   ,  0.445562   ,  0.00931565 ,  1.12582e-60,  0.138843   ])
272163  , -13780.5    , array([ 0.674509   ,  0.445562   ,  0.00931565 ,  1.12582e-60,  0.138843   ])
272164  , -13799.8    , array([ 0.673835   ,  0.446008   ,  0.00931565 ,  1.12582e-60,  0.138843   ])
272165  , -13795      , array([ 0.673835   ,  0.445562   ,  0.00932497 ,  1.12582e-60,  0.138843   ])
272166  , -13795.1    , array([ 0.673835   ,  0.445562   ,  0.00931565 ,  1.12694e-60,  0.138843   ])
272167  , -13808.1    , array([ 0.673835   ,  0.445562   ,  0.00931565 ,  1.12582e-60,  0.138982   ])
272175  , -13795      , array([ 0.673836   ,  0.445559   ,  0.00931699 ,  1.12582e-60,  0.138843   ])
272176  , -13795      , array([ 0.673836   ,  0.445559   ,  0.00931699 ,  1.12582e-60,  0.138843   ])
272177  , -13780.4    , array([ 0.67451    ,  0.445559   ,  0.00931699 ,  1.12582e-60,  0.138843   ])
272178  , -13799.7    , array([ 0.673836   ,  0.446004   ,  0.00931699 ,  1.12582e-60,  0.138843   ])
272179  , -13794.9    , array([ 0.673836   ,  0.445559   ,  0.00932631 ,  1.12582e-60,  0.138843   ])
