15751   , -1896.7     , array([ 0.0627802  ,  0.0547415  ,  6.17062e-14,  0.0108521  ])
15752   , -1896.7     , array([ 0.062843   ,  0.0547415  ,  6.17062e-14,  0.0108521  ])
15753   , -1895.85    , array([ 0.0627802  ,  0.0547962  ,  6.17062e-14,  0.0108521  ])
15754   , -1896.7     , array([ 0.0627802  ,  0.0547415  ,  6.17679e-14,  0.0108521  ])
15755   , -1897.25    , array([ 0.0627802  ,  0.0547415  ,  6.17062e-14,  0.0108629  ])
15756   , -1896.7     , array([ 0.0627802  ,  0.0547415  ,  6.17062e-14,  0.0108521  ])
15757   , -1847.81    , array([ 0.0627802  ,  0.127396   ,  6.17062e-14,  0.00623778 ])
15758   , -1847.81    , array([ 0.0627802  ,  0.127396   ,  6.17062e-14,  0.00623778 ])
15759   , -1847.81    , array([ 0.062843   ,  0.127396   ,  6.17062e-14,  0.00623778 ])
15760   , -1848.1     , array([ 0.0627802  ,  0.127523   ,  6.17062e-14,  0.00623778 ])
15761   , -1847.81    , array([ 0.0627802  ,  0.127396   ,  6.17679e-14,  0.00623778 ])
15762   , -1847.53    , array([ 0.0627802  ,  0.127396   ,  6.17062e-14,  0.00624402 ])
15763   , -1758.03    , array([ 0.0627802  ,  0.358249   ,  6.17062e-14,  0.0258619  ])
15764   , -1758.03    , array([ 0.0627802  ,  0.358249   ,  6.17062e-14,  0.0258619  ])
15765   , -1758.03    , array([ 0.062843   ,  0.358249   ,  6.17062e-14,  0.0258619  ])
15766   , -1758.57    , array([ 0.0627802  ,  0.358608   ,  6.17062e-14,  0.0258619  ])
15767   , -1758.03    , array([ 0.0627802  ,  0.358249   ,  6.17679e-14,  0.0258619  ])
15768   , -1757.61    , array([ 0.0627802  ,  0.358249   ,  6.17062e-14,  0.0258878  ])
15769   , -1992.5     , array([ 0.0627802  ,  0.837661   ,  6.17062e-14,  0.122949   ])
15770   , -1992.5     , array([ 0.0627802  ,  0.837661   ,  6.17062e-14,  0.122949   ])
15771   , -1992.5     , array([ 0.062843   ,  0.837661   ,  6.17062e-14,  0.122949   ])
15772   , -1994.39    , array([ 0.0627802  ,  0.838499   ,  6.17062e-14,  0.122949   ])
15773   , -1992.5     , array([ 0.0627802  ,  0.837661   ,  6.17679e-14,  0.122949   ])
15774   , -1992.26    , array([ 0.0627802  ,  0.837661   ,  6.17062e-14,  0.123072   ])
15775   , -1713.19    , array([ 0.0627802  ,  0.472063   ,  6.17062e-14,  0.0429115  ])
15776   , -1713.19    , array([ 0.0627802  ,  0.472063   ,  6.17062e-14,  0.0429115  ])
15777   , -1713.19    , array([ 0.062843   ,  0.472063   ,  6.17062e-14,  0.0429115  ])
15778   , -1713.97    , array([ 0.0627802  ,  0.472535   ,  6.17062e-14,  0.0429115  ])
15779   , -1713.19    , array([ 0.0627802  ,  0.472063   ,  6.17679e-14,  0.0429115  ])
15780   , -1712.73    , array([ 0.0627802  ,  0.472063   ,  6.17062e-14,  0.0429544  ])
15781   , -1621.52    , array([ 0.0627802  ,  0.51616    ,  6.17062e-14,  0.0604516  ])
15782   , -1621.52    , array([ 0.0627802  ,  0.51616    ,  6.17062e-14,  0.0604516  ])
15783   , -1621.52    , array([ 0.062843   ,  0.51616    ,  6.17062e-14,  0.0604516  ])
15784   , -1622.5     , array([ 0.0627802  ,  0.516677   ,  6.17062e-14,  0.0604516  ])
15785   , -1621.52    , array([ 0.0627802  ,  0.51616    ,  6.17679e-14,  0.0604516  ])
15786   , -1621.01    , array([ 0.0627802  ,  0.51616    ,  6.17062e-14,  0.0605121  ])
15787   , -1514.01    , array([ 0.0627802  ,  0.737774   ,  6.17062e-14,  0.238093   ])
15788   , -1514.01    , array([ 0.0627802  ,  0.737774   ,  6.17062e-14,  0.238093   ])
15789   , -1514.01    , array([ 0.062843   ,  0.737774   ,  6.17062e-14,  0.238093   ])
15790   , -1516.38    , array([ 0.0627802  ,  0.738512   ,  6.17062e-14,  0.238093   ])
15791   , -1514.01    , array([ 0.0627802  ,  0.737774   ,  6.17679e-14,  0.238093   ])
15792   , -1513.68    , array([ 0.0627802  ,  0.737774   ,  6.17062e-14,  0.238331   ])
15793   , -1477.46    , array([ 0.0627802  ,  0.610915   ,  6.17062e-14,  0.115424   ])
15794   , -1477.46    , array([ 0.0627802  ,  0.610915   ,  6.17062e-14,  0.115424   ])
15795   , -1477.46    , array([ 0.062843   ,  0.610915   ,  6.17062e-14,  0.115424   ])
15796   , -1478.97    , array([ 0.0627802  ,  0.611526   ,  6.17062e-14,  0.115424   ])
15797   , -1477.46    , array([ 0.0627802  ,  0.610915   ,  6.17679e-14,  0.115424   ])
15798   , -1476.92    , array([ 0.0627802  ,  0.610915   ,  6.17062e-14,  0.115539   ])
15799   , -1312.63    , array([ 0.0627802  ,  0.711556   ,  6.17062e-14,  0.430586   ])
15800   , -1312.63    , array([ 0.0627802  ,  0.711556   ,  6.17062e-14,  0.430586   ])
15801   , -1312.63    , array([ 0.062843   ,  0.711556   ,  6.17062e-14,  0.430586   ])
15802   , -1314.99    , array([ 0.0627802  ,  0.712268   ,  6.17062e-14,  0.430586   ])
15803   , -1312.63    , array([ 0.0627802  ,  0.711556   ,  6.17679e-14,  0.430586   ])
15804   , -1312.63    , array([ 0.0627802  ,  0.711556   ,  6.17062e-14,  0.431017   ])
15805   , -1016.76    , array([ 0.0627802  ,  0.617958   ,  6.17062e-14,  0.417832   ])
15806   , -1016.76    , array([ 0.0627802  ,  0.617958   ,  6.17062e-14,  0.417832   ])
15807   , -1016.76    , array([ 0.062843   ,  0.617958   ,  6.17062e-14,  0.417832   ])
15808   , -1018.6     , array([ 0.0627802  ,  0.618577   ,  6.17062e-14,  0.417832   ])
15809   , -1016.76    , array([ 0.0627802  ,  0.617958   ,  6.17679e-14,  0.417832   ])
15810   , -1016.8     , array([ 0.0627802  ,  0.617958   ,  6.17062e-14,  0.41825    ])
15811   , -607.405    , array([ 0.0627802  ,  0.449225   ,  6.17062e-14,  0.301453   ])
15812   , -607.405    , array([ 0.0627802  ,  0.449225   ,  6.17062e-14,  0.301453   ])
15813   , -607.405    , array([ 0.062843   ,  0.449225   ,  6.17062e-14,  0.301453   ])
15814   , -608.303    , array([ 0.0627802  ,  0.449675   ,  6.17062e-14,  0.301453   ])
15815   , -607.405    , array([ 0.0627802  ,  0.449225   ,  6.17679e-14,  0.301453   ])
15816   , -607.22     , array([ 0.0627802  ,  0.449225   ,  6.17062e-14,  0.301754   ])
15817   , -480.401    , array([ 0.0627802  ,  0.321865   ,  6.17062e-14,  0.445134   ])
15818   , -480.401    , array([ 0.0627802  ,  0.321865   ,  6.17062e-14,  0.445134   ])
15819   , -480.401    , array([ 0.062843   ,  0.321865   ,  6.17062e-14,  0.445134   ])
15820   , -480.565    , array([ 0.0627802  ,  0.322187   ,  6.17062e-14,  0.445134   ])
15821   , -480.401    , array([ 0.0627802  ,  0.321865   ,  6.17679e-14,  0.445134   ])
15822   , -480.852    , array([ 0.0627802  ,  0.321865   ,  6.17062e-14,  0.445579   ])
15823   , -442.539    , array([ 0.0627802  ,  0.268098   ,  6.17062e-14,  0.297834   ])
15824   , -442.539    , array([ 0.0627802  ,  0.268098   ,  6.17062e-14,  0.297834   ])
15825   , -442.539    , array([ 0.062843   ,  0.268098   ,  6.17062e-14,  0.297834   ])
15826   , -442.524    , array([ 0.0627802  ,  0.268366   ,  6.17062e-14,  0.297834   ])
15827   , -442.539    , array([ 0.0627802  ,  0.268098   ,  6.17679e-14,  0.297834   ])
15828   , -442.234    , array([ 0.0627802  ,  0.268098   ,  6.17062e-14,  0.298132   ])
15829   , -414.305    , array([ 0.0627802  ,  0.278833   ,  6.17062e-14,  0.348324   ])
15830   , -414.305    , array([ 0.0627802  ,  0.278833   ,  6.17062e-14,  0.348324   ])
15831   , -414.305    , array([ 0.062843   ,  0.278833   ,  6.17062e-14,  0.348324   ])
15832   , -414.387    , array([ 0.0627802  ,  0.279112   ,  6.17062e-14,  0.348324   ])
15833   , -414.305    , array([ 0.0627802  ,  0.278833   ,  6.17679e-14,  0.348324   ])
15834   , -414.247    , array([ 0.0627802  ,  0.278833   ,  6.17062e-14,  0.348672   ])
15835   , -409.919    , array([ 0.0627802  ,  0.266491   ,  6.17062e-14,  0.362926   ])
15836   , -409.919    , array([ 0.0627802  ,  0.266491   ,  6.17062e-14,  0.362926   ])
15837   , -409.919    , array([ 0.062843   ,  0.266491   ,  6.17062e-14,  0.362926   ])
15838   , -409.989    , array([ 0.0627802  ,  0.266757   ,  6.17062e-14,  0.362926   ])
15839   , -409.919    , array([ 0.0627802  ,  0.266491   ,  6.17679e-14,  0.362926   ])
15840   , -409.938    , array([ 0.0627802  ,  0.266491   ,  6.17062e-14,  0.363289   ])
15841   , -405.664    , array([ 0.0627802  ,  0.242737   ,  6.17062e-14,  0.36886    ])
15842   , -405.664    , array([ 0.0627802  ,  0.242737   ,  6.17062e-14,  0.36886    ])
15843   , -405.664    , array([ 0.062843   ,  0.242737   ,  6.17062e-14,  0.36886    ])
15844   , -405.7      , array([ 0.0627802  ,  0.24298    ,  6.17062e-14,  0.36886    ])
15845   , -405.664    , array([ 0.0627802  ,  0.242737   ,  6.17679e-14,  0.36886    ])
15846   , -405.742    , array([ 0.0627802  ,  0.242737   ,  6.17062e-14,  0.369229   ])
15847   , -401.47     , array([ 0.0627802  ,  0.218774   ,  6.17062e-14,  0.360052   ])
15848   , -401.47     , array([ 0.0627802  ,  0.218774   ,  6.17062e-14,  0.360052   ])
15849   , -401.47     , array([ 0.062843   ,  0.218774   ,  6.17062e-14,  0.360052   ])
15850   , -401.488    , array([ 0.0627802  ,  0.218993   ,  6.17062e-14,  0.360052   ])
15851   , -401.47     , array([ 0.0627802  ,  0.218774   ,  6.17679e-14,  0.360052   ])
15852   , -401.527    , array([ 0.0627802  ,  0.218774   ,  6.17062e-14,  0.360413   ])
15853   , -398.463    , array([ 0.0627802  ,  0.194033   ,  6.17062e-14,  0.345709   ])
15854   , -398.463    , array([ 0.0627802  ,  0.194033   ,  6.17062e-14,  0.345709   ])
15855   , -398.463    , array([ 0.062843   ,  0.194033   ,  6.17062e-14,  0.345709   ])
15856   , -398.478    , array([ 0.0627802  ,  0.194227   ,  6.17062e-14,  0.345709   ])
15857   , -398.463    , array([ 0.0627802  ,  0.194033   ,  6.17679e-14,  0.345709   ])
15858   , -398.475    , array([ 0.0627802  ,  0.194033   ,  6.17062e-14,  0.346055   ])
15859   , -397.548    , array([ 0.0627802  ,  0.162833   ,  6.17062e-14,  0.332318   ])
15860   , -397.548    , array([ 0.0627802  ,  0.162833   ,  6.17062e-14,  0.332318   ])
15861   , -397.548    , array([ 0.0628431  ,  0.162833   ,  6.17062e-14,  0.332318   ])
15862   , -397.508    , array([ 0.0627802  ,  0.162996   ,  6.17062e-14,  0.332318   ])
15863   , -397.548    , array([ 0.0627802  ,  0.162833   ,  6.17679e-14,  0.332318   ])
15864   , -397.674    , array([ 0.0627802  ,  0.162833   ,  6.17062e-14,  0.33265    ])
15865   , -396.223    , array([ 0.0627802  ,  0.157883   ,  6.17062e-14,  0.324313   ])
15866   , -396.223    , array([ 0.0627802  ,  0.157883   ,  6.17062e-14,  0.324313   ])
15867   , -396.223    , array([ 0.0628431  ,  0.157883   ,  6.17062e-14,  0.324313   ])
15868   , -396.21     , array([ 0.0627802  ,  0.158041   ,  6.17062e-14,  0.324313   ])
15869   , -396.223    , array([ 0.0627802  ,  0.157883   ,  6.17679e-14,  0.324313   ])
15870   , -396.28     , array([ 0.0627802  ,  0.157883   ,  6.17062e-14,  0.324637   ])
15871   , -394.965    , array([ 0.0627802  ,  0.133267   ,  6.17062e-14,  0.299653   ])
15872   , -394.965    , array([ 0.0627802  ,  0.133267   ,  6.17062e-14,  0.299653   ])
15873   , -394.965    , array([ 0.0628431  ,  0.133267   ,  6.17062e-14,  0.299653   ])
15874   , -394.955    , array([ 0.0627802  ,  0.133401   ,  6.17062e-14,  0.299653   ])
15875   , -394.965    , array([ 0.0627802  ,  0.133267   ,  6.17679e-14,  0.299653   ])
15876   , -395.003    , array([ 0.0627802  ,  0.133267   ,  6.17062e-14,  0.299953   ])
15877   , -394.514    , array([ 0.0627802  ,  0.110858   ,  6.17062e-14,  0.274068   ])
15878   , -394.514    , array([ 0.0627802  ,  0.110858   ,  6.17062e-14,  0.274068   ])
