14165   , -79089.2    , array([ 0.249684   ,  0.979765   ,  5.69907e-16,  6.5825e-16 ,  6.1381e-08 ])
14166   , -79089.2    , array([ 0.249934   ,  0.979765   ,  5.69907e-16,  6.5825e-16 ,  6.1381e-08 ])
14167   , -79089.2    , array([ 0.249684   ,  0.980745   ,  5.69907e-16,  6.5825e-16 ,  6.1381e-08 ])
14168   , -79089.2    , array([ 0.249684   ,  0.979765   ,  5.70477e-16,  6.5825e-16 ,  6.1381e-08 ])
14169   , -79089.2    , array([ 0.249684   ,  0.979765   ,  5.69907e-16,  6.58909e-16,  6.1381e-08 ])
14170   , -79089.2    , array([ 0.249684   ,  0.979765   ,  5.69907e-16,  6.5825e-16 ,  6.14424e-08])
14171   , -79089.2    , array([ 0.249684   ,  0.979765   ,  5.69907e-16,  6.5825e-16 ,  6.1381e-08 ])
14172   , -79089      , array([ 0.205196   ,  0.910268   ,  5.69907e-16,  6.5825e-16 ,  8.04946e-08])
14173   , -79089      , array([ 0.205196   ,  0.910268   ,  5.69907e-16,  6.5825e-16 ,  8.04946e-08])
14174   , -79089      , array([ 0.205402   ,  0.910268   ,  5.69907e-16,  6.5825e-16 ,  8.04946e-08])
14175   , -79089      , array([ 0.205196   ,  0.911179   ,  5.69907e-16,  6.5825e-16 ,  8.04946e-08])
14176   , -79089      , array([ 0.205196   ,  0.910268   ,  5.70477e-16,  6.5825e-16 ,  8.04946e-08])
14177   , -79089      , array([ 0.205196   ,  0.910268   ,  5.69907e-16,  6.58909e-16,  8.04946e-08])
14178   , -79089      , array([ 0.205196   ,  0.910268   ,  5.69907e-16,  6.5825e-16 ,  8.05752e-08])
14179   , -79087      , array([ 0.0936022  ,  0.678204   ,  5.69907e-16,  6.5825e-16 ,  2.38067e-07])
14180   , -79087      , array([ 0.0936022  ,  0.678204   ,  5.69907e-16,  6.5825e-16 ,  2.38067e-07])
14181   , -79087      , array([ 0.0936958  ,  0.678204   ,  5.69907e-16,  6.5825e-16 ,  2.38067e-07])
14182   , -79087      , array([ 0.0936022  ,  0.678882   ,  5.69907e-16,  6.5825e-16 ,  2.38067e-07])
14183   , -79087      , array([ 0.0936022  ,  0.678204   ,  5.70477e-16,  6.5825e-16 ,  2.38067e-07])
