Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-2014.06	4038.12	1349.85	8926.53	2.1863,0.1951,1.3481,4.3328,30.0
our_model	Round_1_Replicate_2	-1370.41	2750.82	116.42	20065.33	0.8952,0.1284,5.448,1.8906,0.0689
our_model	Round_1_Replicate_3	-1312.87	2635.74	3.88	19973.16	0.9991,0.1051,5.0829,2.1698,0.052
our_model	Round_1_Replicate_4	-1362.82	2735.64	103.04	20149.59	0.9988,0.0756,4.7207,5.0061,0.0403
our_model	Round_1_Replicate_5	-2683.01	5376.02	2576.48	2774.08	6.3118,1.1927,0.4141,0.6532,30.0
our_model	Round_1_Replicate_6	-3060.83	6131.66	3230.78	2486.55	6.8143,1.5588,0.3779,0.4852,30.0
our_model	Round_1_Replicate_7	-2552.19	5114.38	2349.6	2633.88	6.7755,1.1663,0.3899,0.6766,30.0
our_model	Round_1_Replicate_8	-2006.05	4022.1	1333.2	4775.91	4.1049,0.3539,0.7233,2.3959,30.0
our_model	Round_1_Replicate_9	-2007.01	4024.02	1335.22	4668.8	4.1973,0.3632,0.7067,2.3336,30.0
our_model	Round_1_Replicate_10	-3485.41	6980.82	3932.56	3483.46	4.6174,1.2922,0.5497,0.5637,30.0
our_model	Round_2_Replicate_1	-1324.42	2658.84	27.06	20006.03	0.9637,0.1135,5.3426,1.7468,0.056
our_model	Round_2_Replicate_2	-1316.84	2643.68	11.79	19958.84	1.0483,0.0932,4.8332,3.1219,0.0474
our_model	Round_2_Replicate_3	-1678.52	3367.04	783.96	20569.12	0.7529,0.0368,2.9199,6.1424,0.0152
our_model	Round_2_Replicate_4	-1499.19	3008.38	387.65	20048.99	1.2033,0.0516,2.5191,5.8138,0.0231
our_model	Round_2_Replicate_5	-1311.18	2632.36	0.5	19987.17	0.9999,0.1016,4.9894,2.4866,0.0512
our_model	Round_2_Replicate_6	-1404.9	2819.8	197.71	20273.08	1.0125,0.0673,5.4625,3.4955,0.0311
our_model	Round_2_Replicate_7	-1524.65	3059.3	455.73	20109.98	1.2207,0.0509,3.1149,4.0268,0.0215
our_model	Round_2_Replicate_8	-1312.15	2634.3	2.42	19983.42	0.9929,0.1045,5.0559,2.3152,0.0523
our_model	Round_2_Replicate_9	-1480.88	2971.76	355.01	20060.22	1.2068,0.0543,3.1475,4.8858,0.024
our_model	Round_2_Replicate_10	-1318.16	2646.32	14.42	19821.49	1.0728,0.1061,4.8785,2.4441,0.0538
our_model	Round_3_Replicate_1	-1366.51	2743.02	109.38	19564.23	1.0973,0.1293,4.7034,1.5161,0.0634
our_model	Round_3_Replicate_2	-1311.12	2632.24	0.39	19977.37	1.0077,0.1014,5.0066,2.4407,0.0507
our_model	Round_3_Replicate_3	-1336.54	2683.08	51.24	20095.09	1.0104,0.0818,4.7023,3.9599,0.0426
our_model	Round_3_Replicate_4	-1336.67	2683.34	52.22	20123.42	0.9975,0.0804,4.7292,3.3896,0.039
our_model	Round_3_Replicate_5	-1356.47	2722.94	90.33	19818.87	0.9974,0.1281,5.2581,1.4288,0.0629
our_model	Round_3_Replicate_6	-1311.64	2633.28	1.41	19948.14	1.024,0.1016,4.9834,2.4392,0.0507
our_model	Round_3_Replicate_7	-1313.8	2637.6	5.74	20029.98	1.0038,0.0936,4.8837,2.9147,0.0473
our_model	Round_3_Replicate_8	-1312.44	2634.88	3.02	20006.61	0.9802,0.1044,5.0742,2.2791,0.052
our_model	Round_3_Replicate_9	-1332.11	2674.22	42.15	20058.34	1.0003,0.0838,4.4481,3.4224,0.0409
our_model	Round_3_Replicate_10	-1327.81	2665.62	34.18	20038.96	1.049,0.0867,5.0759,3.1629,0.0427
our_model	Round_3_Replicate_11	-1311.25	2632.5	0.63	20041.45	0.9833,0.0992,5.0696,2.5724,0.05
our_model	Round_3_Replicate_12	-1343.01	2696.02	65.19	20093.23	1.0106,0.0827,4.7074,2.374,0.0376
our_model	Round_3_Replicate_13	-1325.2	2660.4	28.12	19810.92	1.025,0.1147,4.7879,1.9816,0.0569
our_model	Round_3_Replicate_14	-1311.2	2632.4	0.54	20011.67	1.0011,0.0979,4.9747,2.5967,0.0489
our_model	Round_3_Replicate_15	-1314.8	2639.6	7.77	19956.33	1.0516,0.0946,4.8833,2.6326,0.0465
our_model	Round_3_Replicate_16	-1322.63	2655.26	23.06	19971.05	1.0213,0.09,4.3704,3.0493,0.044
our_model	Round_3_Replicate_17	-1312.88	2635.76	3.89	19953.67	1.0058,0.105,5.0474,2.3814,0.0526
our_model	Round_3_Replicate_18	-1385.04	2780.08	152.86	19919.32	1.2303,0.0733,4.2251,3.052,0.0333
our_model	Round_3_Replicate_19	-1325.49	2660.98	29.28	20085.83	0.9391,0.1129,5.554,1.9815,0.0574
our_model	Round_3_Replicate_20	-1317.8	2645.6	13.82	20048.78	1.0079,0.0896,4.8225,3.0322,0.0447
