14580   , -26970      , array([ 0.188839   ,  0.0770942  ,  1.28033e-15,  9.66444e-32,  0.0593032  ])
14581   , -26947.6    , array([ 0.189028   ,  0.0770942  ,  1.28033e-15,  9.66444e-32,  0.0593032  ])
14582   , -26952.4    , array([ 0.188839   ,  0.0771713  ,  1.28033e-15,  9.66444e-32,  0.0593032  ])
14583   , -26970      , array([ 0.188839   ,  0.0770942  ,  1.28161e-15,  9.66444e-32,  0.0593032  ])
14584   , -26970      , array([ 0.188839   ,  0.0770942  ,  1.28033e-15,  9.67411e-32,  0.0593032  ])
14585   , -27007.2    , array([ 0.188839   ,  0.0770942  ,  1.28033e-15,  9.66444e-32,  0.0593626  ])
14586   , -26970      , array([ 0.188839   ,  0.0770942  ,  1.28033e-15,  9.66444e-32,  0.0593032  ])
14587   , -6611.31    , array([ 0.306483   ,  0.112728   ,  1.28033e-15,  9.66444e-32,  0.0266263  ])
14588   , -6611.31    , array([ 0.306483   ,  0.112728   ,  1.28033e-15,  9.66444e-32,  0.0266263  ])
14589   , -6605.2     , array([ 0.30679    ,  0.112728   ,  1.28033e-15,  9.66444e-32,  0.0266263  ])
14590   , -6620.56    , array([ 0.306483   ,  0.112841   ,  1.28033e-15,  9.66444e-32,  0.0266263  ])
14591   , -6611.31    , array([ 0.306483   ,  0.112728   ,  1.28161e-15,  9.66444e-32,  0.0266263  ])
14592   , -6611.31    , array([ 0.306483   ,  0.112728   ,  1.28033e-15,  9.67411e-32,  0.0266263  ])
14593   , -6607.27    , array([ 0.306483   ,  0.112728   ,  1.28033e-15,  9.66444e-32,  0.026653   ])
14594   , -56947      , array([ 7.73479    ,  0.00972971 ,  1.28033e-15,  9.66444e-32,  0.0193781  ])
14595   , -56947      , array([ 7.73479    ,  0.00972971 ,  1.28033e-15,  9.66444e-32,  0.0193781  ])
14596   , -56947.1    , array([ 7.74253    ,  0.00972971 ,  1.28033e-15,  9.66444e-32,  0.0193781  ])
14597   , -56873.2    , array([ 7.73479    ,  0.00973945 ,  1.28033e-15,  9.66444e-32,  0.0193781  ])
14598   , -56947      , array([ 7.73479    ,  0.00972971 ,  1.28161e-15,  9.66444e-32,  0.0193781  ])
14599   , -56947      , array([ 7.73479    ,  0.00972971 ,  1.28033e-15,  9.67411e-32,  0.0193781  ])
14600   , -57018.3    , array([ 7.73479    ,  0.00972971 ,  1.28033e-15,  9.66444e-32,  0.0193975  ])
14601   , -2125.66    , array([ 0.663054   ,  0.0627641  ,  1.28033e-15,  9.66444e-32,  0.0246788  ])
14602   , -2125.66    , array([ 0.663054   ,  0.0627641  ,  1.28033e-15,  9.66444e-32,  0.0246788  ])
14603   , -2124.48    , array([ 0.663718   ,  0.0627641  ,  1.28033e-15,  9.66444e-32,  0.0246788  ])
14604   , -2122.68    , array([ 0.663054   ,  0.0628269  ,  1.28033e-15,  9.66444e-32,  0.0246788  ])
14605   , -2125.66    , array([ 0.663054   ,  0.0627641  ,  1.28161e-15,  9.66444e-32,  0.0246788  ])
14606   , -2125.66    , array([ 0.663054   ,  0.0627641  ,  1.28033e-15,  9.67411e-32,  0.0246788  ])
14607   , -2129.4     , array([ 0.663054   ,  0.0627641  ,  1.28033e-15,  9.66444e-32,  0.0247035  ])
14615   , -2125.5     , array([ 0.66336    ,  0.0627967  ,  1.28033e-15,  9.66444e-32,  0.0246917  ])
14616   , -2125.5     , array([ 0.66336    ,  0.0627967  ,  1.28033e-15,  9.66444e-32,  0.0246917  ])
14617   , -2124.32    , array([ 0.664024   ,  0.0627967  ,  1.28033e-15,  9.66444e-32,  0.0246917  ])
14618   , -2122.52    , array([ 0.66336    ,  0.0628595  ,  1.28033e-15,  9.66444e-32,  0.0246917  ])
14619   , -2125.5     , array([ 0.66336    ,  0.0627967  ,  1.28161e-15,  9.66444e-32,  0.0246917  ])
14620   , -2125.5     , array([ 0.66336    ,  0.0627967  ,  1.28033e-15,  9.67411e-32,  0.0246917  ])
14621   , -2129.25    , array([ 0.66336    ,  0.0627967  ,  1.28033e-15,  9.66444e-32,  0.0247164  ])
14622   , -2125.38    , array([ 0.663598   ,  0.062822   ,  1.28033e-15,  9.66444e-32,  0.0247017  ])
14623   , -2125.38    , array([ 0.663598   ,  0.062822   ,  1.28033e-15,  9.66444e-32,  0.0247017  ])
14624   , -2124.2     , array([ 0.664262   ,  0.062822   ,  1.28033e-15,  9.66444e-32,  0.0247017  ])
14625   , -2122.41    , array([ 0.663598   ,  0.0628848  ,  1.28033e-15,  9.66444e-32,  0.0247017  ])
14626   , -2125.38    , array([ 0.663598   ,  0.062822   ,  1.28161e-15,  9.66444e-32,  0.0247017  ])
14627   , -2125.38    , array([ 0.663598   ,  0.062822   ,  1.28033e-15,  9.67411e-32,  0.0247017  ])
14628   , -2129.13    , array([ 0.663598   ,  0.062822   ,  1.28033e-15,  9.66444e-32,  0.0247264  ])
14636   , -2125.35    , array([ 0.663674   ,  0.0628301  ,  1.28033e-15,  9.66444e-32,  0.0247049  ])
14637   , -2125.35    , array([ 0.663674   ,  0.0628301  ,  1.28033e-15,  9.66444e-32,  0.0247049  ])
14638   , -2124.17    , array([ 0.664338   ,  0.0628301  ,  1.28033e-15,  9.66444e-32,  0.0247049  ])
14639   , -2122.37    , array([ 0.663674   ,  0.0628929  ,  1.28033e-15,  9.66444e-32,  0.0247049  ])
14640   , -2125.35    , array([ 0.663674   ,  0.0628301  ,  1.28161e-15,  9.66444e-32,  0.0247049  ])
14641   , -2125.35    , array([ 0.663674   ,  0.0628301  ,  1.28033e-15,  9.67411e-32,  0.0247049  ])
14642   , -2129.09    , array([ 0.663674   ,  0.0628301  ,  1.28033e-15,  9.66444e-32,  0.0247296  ])
14643   , -2125.32    , array([ 0.663734   ,  0.0628364  ,  1.28033e-15,  9.66444e-32,  0.0247073  ])
14644   , -2125.32    , array([ 0.663734   ,  0.0628364  ,  1.28033e-15,  9.66444e-32,  0.0247073  ])
14645   , -2124.14    , array([ 0.664398   ,  0.0628364  ,  1.28033e-15,  9.66444e-32,  0.0247073  ])
14646   , -2122.34    , array([ 0.663734   ,  0.0628992  ,  1.28033e-15,  9.66444e-32,  0.0247073  ])
14647   , -2125.32    , array([ 0.663734   ,  0.0628364  ,  1.28161e-15,  9.66444e-32,  0.0247073  ])
14648   , -2125.32    , array([ 0.663734   ,  0.0628364  ,  1.28033e-15,  9.67411e-32,  0.0247073  ])
14649   , -2129.06    , array([ 0.663734   ,  0.0628364  ,  1.28033e-15,  9.66444e-32,  0.0247321  ])
14657   , -2125.31    , array([ 0.663753   ,  0.0628384  ,  1.28033e-15,  9.66444e-32,  0.0247081  ])
14658   , -2125.31    , array([ 0.663753   ,  0.0628384  ,  1.28033e-15,  9.66444e-32,  0.0247081  ])
14659   , -2124.13    , array([ 0.664417   ,  0.0628384  ,  1.28033e-15,  9.66444e-32,  0.0247081  ])
14660   , -2122.33    , array([ 0.663753   ,  0.0629013  ,  1.28033e-15,  9.66444e-32,  0.0247081  ])
14661   , -2125.31    , array([ 0.663753   ,  0.0628384  ,  1.28161e-15,  9.66444e-32,  0.0247081  ])
14662   , -2125.31    , array([ 0.663753   ,  0.0628384  ,  1.28033e-15,  9.67411e-32,  0.0247081  ])
14663   , -2129.05    , array([ 0.663753   ,  0.0628384  ,  1.28033e-15,  9.66444e-32,  0.0247329  ])
14664   , -2125.3     , array([ 0.663767   ,  0.06284    ,  1.28033e-15,  9.66444e-32,  0.0247088  ])
14665   , -2125.3     , array([ 0.663767   ,  0.06284    ,  1.28033e-15,  9.66444e-32,  0.0247088  ])
14666   , -2124.12    , array([ 0.664432   ,  0.06284    ,  1.28033e-15,  9.66444e-32,  0.0247088  ])
14667   , -2122.32    , array([ 0.663767   ,  0.0629028  ,  1.28033e-15,  9.66444e-32,  0.0247088  ])
14668   , -2125.3     , array([ 0.663767   ,  0.06284    ,  1.28161e-15,  9.66444e-32,  0.0247088  ])
14669   , -2125.3     , array([ 0.663767   ,  0.06284    ,  1.28033e-15,  9.67411e-32,  0.0247088  ])
14670   , -2129.05    , array([ 0.663767   ,  0.06284    ,  1.28033e-15,  9.66444e-32,  0.0247335  ])
14671   , -64446.2    , array([ 30.2629    ,  4.58149    ,  1.28033e-15,  9.66444e-32,  1.83946    ])
14672   , -64446.2    , array([ 30.2629    ,  4.58149    ,  1.28033e-15,  9.66444e-32,  1.83946    ])
14673   , -64454.7    , array([ 30.2932    ,  4.58149    ,  1.28033e-15,  9.66444e-32,  1.83946    ])
14674   , -64447.2    , array([ 30.2629    ,  4.58608    ,  1.28033e-15,  9.66444e-32,  1.83946    ])
14675   , -64446.2    , array([ 30.2629    ,  4.58149    ,  1.28161e-15,  9.66444e-32,  1.83946    ])
14676   , -64446.2    , array([ 30.2629    ,  4.58149    ,  1.28033e-15,  9.67411e-32,  1.83946    ])
14677   , -64471.8    , array([ 30.2629    ,  4.58149    ,  1.28033e-15,  9.66444e-32,  1.8413     ])
14678   , -2112.36    , array([ 0.692556   ,  0.0659084  ,  1.28033e-15,  9.66444e-32,  0.0259213  ])
14679   , -2112.36    , array([ 0.692556   ,  0.0659084  ,  1.28033e-15,  9.66444e-32,  0.0259213  ])
14680   , -2111.19    , array([ 0.693248   ,  0.0659084  ,  1.28033e-15,  9.66444e-32,  0.0259213  ])
14681   , -2109.41    , array([ 0.692556   ,  0.0659743  ,  1.28033e-15,  9.66444e-32,  0.0259213  ])
14682   , -2112.36    , array([ 0.692556   ,  0.0659084  ,  1.28161e-15,  9.66444e-32,  0.0259213  ])
14683   , -2112.36    , array([ 0.692556   ,  0.0659084  ,  1.28033e-15,  9.67411e-32,  0.0259213  ])
14684   , -2116.11    , array([ 0.692556   ,  0.0659084  ,  1.28033e-15,  9.66444e-32,  0.0259472  ])
14685   , -2085.78    , array([ 0.702553   ,  0.0667931  ,  1.28033e-15,  9.66444e-32,  0.0261234  ])
14686   , -2085.78    , array([ 0.702553   ,  0.0667931  ,  1.28033e-15,  9.66444e-32,  0.0261234  ])
14687   , -2084.64    , array([ 0.703255   ,  0.0667931  ,  1.28033e-15,  9.66444e-32,  0.0261234  ])
14688   , -2083.01    , array([ 0.702553   ,  0.0668599  ,  1.28033e-15,  9.66444e-32,  0.0261234  ])
14689   , -2085.78    , array([ 0.702553   ,  0.0667931  ,  1.28161e-15,  9.66444e-32,  0.0261234  ])
14690   , -2085.78    , array([ 0.702553   ,  0.0667931  ,  1.28033e-15,  9.67411e-32,  0.0261234  ])
14691   , -2089.35    , array([ 0.702553   ,  0.0667931  ,  1.28033e-15,  9.66444e-32,  0.0261495  ])
14692   , -1992.07    , array([ 0.744004   ,  0.0704524  ,  1.28033e-15,  9.66444e-32,  0.0269476  ])
14693   , -1992.07    , array([ 0.744004   ,  0.0704524  ,  1.28033e-15,  9.66444e-32,  0.0269476  ])
14694   , -1991.02    , array([ 0.744749   ,  0.0704524  ,  1.28033e-15,  9.66444e-32,  0.0269476  ])
14695   , -1989.99    , array([ 0.744004   ,  0.0705229  ,  1.28033e-15,  9.66444e-32,  0.0269476  ])
14696   , -1992.07    , array([ 0.744004   ,  0.0704524  ,  1.28161e-15,  9.66444e-32,  0.0269476  ])
14697   , -1992.07    , array([ 0.744004   ,  0.0704524  ,  1.28033e-15,  9.67411e-32,  0.0269476  ])
14698   , -1994.93    , array([ 0.744004   ,  0.0704524  ,  1.28033e-15,  9.66444e-32,  0.0269745  ])
14699   , -1803.93    , array([ 0.876901   ,  0.075618   ,  1.28033e-15,  9.66444e-32,  0.0276824  ])
14700   , -1803.93    , array([ 0.876901   ,  0.075618   ,  1.28033e-15,  9.66444e-32,  0.0276824  ])
14701   , -1803.23    , array([ 0.877778   ,  0.075618   ,  1.28033e-15,  9.66444e-32,  0.0276824  ])
14702   , -1803.2     , array([ 0.876901   ,  0.0756937  ,  1.28033e-15,  9.66444e-32,  0.0276824  ])
14703   , -1803.93    , array([ 0.876901   ,  0.075618   ,  1.28161e-15,  9.66444e-32,  0.0276824  ])
14704   , -1803.93    , array([ 0.876901   ,  0.075618   ,  1.28033e-15,  9.67411e-32,  0.0276824  ])
14705   , -1805.26    , array([ 0.876901   ,  0.075618   ,  1.28033e-15,  9.66444e-32,  0.0277101  ])
14706   , -1682.72    , array([ 1.07689    ,  0.0757185  ,  1.28033e-15,  9.66444e-32,  0.0266595  ])
14707   , -1682.72    , array([ 1.07689    ,  0.0757185  ,  1.28033e-15,  9.66444e-32,  0.0266595  ])
14708   , -1682.42    , array([ 1.07797    ,  0.0757185  ,  1.28033e-15,  9.66444e-32,  0.0266595  ])
14709   , -1683.17    , array([ 1.07689    ,  0.0757942  ,  1.28033e-15,  9.66444e-32,  0.0266595  ])
14710   , -1682.72    , array([ 1.07689    ,  0.0757185  ,  1.28161e-15,  9.66444e-32,  0.0266595  ])
14711   , -1682.72    , array([ 1.07689    ,  0.0757185  ,  1.28033e-15,  9.67411e-32,  0.0266595  ])
14712   , -1682.57    , array([ 1.07689    ,  0.0757185  ,  1.28033e-15,  9.66444e-32,  0.0266861  ])
14713   , -1649.79    , array([ 1.21592    ,  0.0734503  ,  1.28033e-15,  9.66444e-32,  0.025902   ])
14714   , -1649.79    , array([ 1.21592    ,  0.0734503  ,  1.28033e-15,  9.66444e-32,  0.025902   ])
14715   , -1649.64    , array([ 1.21714    ,  0.0734503  ,  1.28033e-15,  9.66444e-32,  0.025902   ])
14716   , -1650.22    , array([ 1.21592    ,  0.0735238  ,  1.28033e-15,  9.66444e-32,  0.025902   ])
14717   , -1649.79    , array([ 1.21592    ,  0.0734503  ,  1.28161e-15,  9.66444e-32,  0.025902   ])
