332045  , -24222      , array([ 0.246515   ,  0.0463841  ,  6.24115e-48,  1.25459e-38,  0.0448393  ])
332046  , -24210.7    , array([ 0.246762   ,  0.0463841  ,  6.24115e-48,  1.25459e-38,  0.0448393  ])
332047  , -24191.7    , array([ 0.246515   ,  0.0464305  ,  6.24115e-48,  1.25459e-38,  0.0448393  ])
332048  , -24222      , array([ 0.246515   ,  0.0463841  ,  6.24739e-48,  1.25459e-38,  0.0448393  ])
332049  , -24222      , array([ 0.246515   ,  0.0463841  ,  6.24115e-48,  1.25585e-38,  0.0448393  ])
332050  , -24261.1    , array([ 0.246515   ,  0.0463841  ,  6.24115e-48,  1.25459e-38,  0.0448841  ])
332051  , -24222      , array([ 0.246515   ,  0.0463841  ,  6.24115e-48,  1.25459e-38,  0.0448393  ])
332052  , -5254.76    , array([ 0.308163   ,  0.0846805  ,  6.24115e-48,  1.25459e-38,  0.0205604  ])
332053  , -5254.76    , array([ 0.308163   ,  0.0846805  ,  6.24115e-48,  1.25459e-38,  0.0205604  ])
332054  , -5250.74    , array([ 0.308471   ,  0.0846805  ,  6.24115e-48,  1.25459e-38,  0.0205604  ])
332055  , -5263.66    , array([ 0.308163   ,  0.0847653  ,  6.24115e-48,  1.25459e-38,  0.0205604  ])
332056  , -5254.76    , array([ 0.308163   ,  0.0846805  ,  6.24739e-48,  1.25459e-38,  0.0205604  ])
332057  , -5254.76    , array([ 0.308163   ,  0.0846805  ,  6.24115e-48,  1.25585e-38,  0.0205604  ])
332058  , -5249.14    , array([ 0.308163   ,  0.0846805  ,  6.24115e-48,  1.25459e-38,  0.0205809  ])
332059  , -15836      , array([ 73.8997    ,  0.00492994 ,  6.24115e-48,  1.25459e-38,  0.00413355 ])
332060  , -15836      , array([ 73.8997    ,  0.00492994 ,  6.24115e-48,  1.25459e-38,  0.00413355 ])
332061  , -15836      , array([ 73.9736    ,  0.00492994 ,  6.24115e-48,  1.25459e-38,  0.00413355 ])
332062  , -15804.3    , array([ 73.8997    ,  0.00493488 ,  6.24115e-48,  1.25459e-38,  0.00413355 ])
332063  , -15836      , array([ 73.8997    ,  0.00492994 ,  6.24739e-48,  1.25459e-38,  0.00413355 ])
332064  , -15836      , array([ 73.8997    ,  0.00492994 ,  6.24115e-48,  1.25585e-38,  0.00413355 ])
332065  , -15866.9    , array([ 73.8997    ,  0.00492994 ,  6.24115e-48,  1.25459e-38,  0.00413769 ])
332066  , -1879.73    , array([ 1.85146    ,  0.0333955  ,  6.24115e-48,  1.25459e-38,  0.0121634  ])
332067  , -1879.73    , array([ 1.85146    ,  0.0333955  ,  6.24115e-48,  1.25459e-38,  0.0121634  ])
332068  , -1879.81    , array([ 1.85331    ,  0.0333955  ,  6.24115e-48,  1.25459e-38,  0.0121634  ])
332069  , -1878.81    , array([ 1.85146    ,  0.0334289  ,  6.24115e-48,  1.25459e-38,  0.0121634  ])
332070  , -1879.73    , array([ 1.85146    ,  0.0333955  ,  6.24739e-48,  1.25459e-38,  0.0121634  ])
