98742   , -79089      , array([ 3.85047    ,  12.9079    ,  3.9527e-71 ,  2.64134e-21,  1.46272e-06])
98743   , -79089      , array([ 3.85047    ,  12.9079    ,  3.9527e-71 ,  2.64134e-21,  1.46272e-06])
98744   , -79089      , array([ 4.85047    ,  12.9079    ,  3.9527e-71 ,  2.64134e-21,  1.46272e-06])
98745   , -79088.8    , array([ 2.23243    ,  12.9079    ,  3.9527e-71 ,  2.64134e-21,  1.46272e-06])
98747   , -79088.8    , array([ 2.23243    ,  12.9079    ,  3.9527e-71 ,  2.64134e-21,  1.46272e-06])
98748   , -79088.3    , array([ 1.23243    ,  12.9079    ,  3.9527e-71 ,  2.64134e-21,  1.46272e-06])
98749   , -79087.4    , array([ 0.614397   ,  12.9079    ,  3.9527e-71 ,  2.64134e-21,  1.46272e-06])
98750   , -79084.3    , array([ 0.232431   ,  12.9079    ,  3.9527e-71 ,  2.64134e-21,  1.46272e-06])
98752   , -79086.2    , array([ 0.378329   ,  12.9079    ,  3.9527e-71 ,  2.64134e-21,  1.46272e-06])
98753   , -79081.1    , array([ 0.142261   ,  12.9079    ,  3.9527e-71 ,  2.64134e-21,  1.46272e-06])
98754   , -79075.8    , array([ 0.0865333  ,  12.9079    ,  3.9527e-71 ,  2.64134e-21,  1.46272e-06])
98755   , -79065.4    , array([ 0.048894   ,  12.9079    ,  3.9527e-71 ,  2.64134e-21,  1.46272e-06])
98756   , -79065.4    , array([ 0.048894   ,  12.9079    ,  3.9527e-71 ,  2.64134e-21,  1.46272e-06])
98757   , -79065.4    , array([ 0.048894   ,  13.9079    ,  3.9527e-71 ,  2.64134e-21,  1.46272e-06])
98758   , -79065.4    , array([ 0.048894   ,  11.2898    ,  3.9527e-71 ,  2.64134e-21,  1.46272e-06])
98759   , -79065.3    , array([ 0.048894   ,  8.67181    ,  3.9527e-71 ,  2.64134e-21,  1.46272e-06])
98760   , -79065.2    , array([ 0.048894   ,  4.43574    ,  3.9527e-71 ,  2.64134e-21,  1.46272e-06])
98762   , -79065.2    , array([ 0.048894   ,  4.43574    ,  3.9527e-71 ,  2.64134e-21,  1.46272e-06])
98763   , -79064.6    , array([ 0.048894   ,  1.81771    ,  3.9527e-71 ,  2.64134e-21,  1.46272e-06])
98764   , -79056.9    , array([ 0.048894   ,  0.199674   ,  3.9527e-71 ,  2.64134e-21,  1.46272e-06])
98766   , -79063.4    , array([ 0.048894   ,  0.817708   ,  3.9527e-71 ,  2.64134e-21,  1.46272e-06])
98768   , -79061.6    , array([ 0.048894   ,  0.435742   ,  3.9527e-71 ,  2.64134e-21,  1.46272e-06])
98769   , -79033.6    , array([ 0.048894   ,  0.0537759  ,  3.9527e-71 ,  2.64134e-21,  1.46272e-06])
98770   , -79033.6    , array([ 0.048894   ,  0.0537759  ,  3.9527e-71 ,  2.64134e-21,  1.46272e-06])
98771   , -79033.6    , array([ 0.048894   ,  0.0537759  ,  1          ,  2.64134e-21,  1.46272e-06])
98772   , -79033.6    , array([ 0.048894   ,  0.0537759  ,  2.61803    ,  2.64134e-21,  1.46272e-06])
98774   , -79033.6    , array([ 0.048894   ,  0.0537759  ,  2.61803    ,  2.64134e-21,  1.46272e-06])
98778   , -79033.6    , array([ 0.048894   ,  0.0537759  ,  6.3722     ,  2.64134e-21,  1.46272e-06])
98779   , -79033.6    , array([ 0.048894   ,  0.0537759  ,  4.49511    ,  2.64134e-21,  1.46272e-06])
