Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-1323.54	2657.08	25.41	20087.46	0.9448,0.1074,5.4415,1.7,0.0512
our_model	Round_1_Replicate_2	-2855.77	5721.54	2868.5	4053.91	4.196,0.8904,0.6142,0.8604,30.0
our_model	Round_1_Replicate_3	-2008.16	4026.32	1335.01	8859.65	2.1965,0.1907,1.3198,4.4476,30.0
our_model	Round_1_Replicate_4	-1547.32	3104.64	473.96	19642.74	0.9743,0.1588,5.538,0.372,0.0694
our_model	Round_1_Replicate_5	-1992.89	3995.78	1304.93	6643.23	2.9741,0.2399,1.0136,3.5543,30.0
our_model	Round_1_Replicate_6	-2018.75	4047.5	1359.48	9535.93	2.0422,0.1854,1.4379,4.5535,30.0
our_model	Round_1_Replicate_7	-2434.84	4879.68	2134.86	3691.19	4.8512,0.7828,0.5477,1.0164,30.0
our_model	Round_1_Replicate_8	-2038.43	4086.86	1399.25	7977.43	2.4221,0.2337,1.197,3.5925,30.0
our_model	Round_1_Replicate_9	-1499.75	3009.5	391.74	19746.82	1.0059,0.1438,5.7236,0.0124,0.0606
our_model	Round_1_Replicate_10	-2737.74	5485.48	2664.91	5966.52	2.8841,0.5741,0.8983,1.3467,30.0
our_model	Round_2_Replicate_1	-1312.21	2634.42	2.56	19974.63	1.0061,0.1025,5.0238,2.5744,0.0525
our_model	Round_2_Replicate_2	-1314.52	2639.04	7.2	20123.97	0.9451,0.1014,5.3675,2.2535,0.0502
our_model	Round_2_Replicate_3	-1327.41	2664.82	33.4	19954.24	1.0919,0.0867,4.6951,2.8893,0.0419
our_model	Round_2_Replicate_4	-1312.36	2634.72	2.84	19942.09	1.0063,0.1043,4.8954,2.3625,0.0522
our_model	Round_2_Replicate_5	-1311.07	2632.14	0.29	19992.94	0.9989,0.1014,5.0179,2.4115,0.0506
our_model	Round_2_Replicate_6	-1318.42	2646.84	14.83	19947.88	0.9904,0.1098,5.0617,2.3894,0.0571
our_model	Round_2_Replicate_7	-1323.67	2657.34	25.33	20004.43	1.0197,0.0878,4.4725,3.0582,0.0426
our_model	Round_2_Replicate_8	-1324.0	2658.0	25.84	19863.8	1.0149,0.1145,5.018,2.1274,0.0587
our_model	Round_2_Replicate_9	-1368.95	2747.9	115.04	19404.35	1.3196,0.1062,3.9405,2.5947,0.0529
our_model	Round_2_Replicate_10	-1324.28	2658.56	26.51	19834.67	1.0317,0.1146,5.0216,1.9773,0.0572
our_model	Round_2_Replicate_11	-1349.16	2708.32	78.05	20101.39	1.0224,0.0778,4.5572,3.0341,0.0361
our_model	Round_2_Replicate_12	-1320.24	2650.48	18.41	19970.19	0.974,0.1105,5.0511,2.4012,0.0577
our_model	Round_2_Replicate_13	-1314.08	2638.16	6.33	19966.79	1.0431,0.0947,4.8843,2.6353,0.0466
our_model	Round_2_Replicate_14	-1400.37	2810.74	183.6	20101.66	1.0824,0.0644,3.955,4.7779,0.0312
our_model	Round_2_Replicate_15	-1315.92	2641.84	10.03	20051.8	1.0004,0.0913,4.882,2.8362,0.045
our_model	Round_2_Replicate_16	-1316.95	2643.9	12.01	19863.5	1.0774,0.0994,4.824,2.8311,0.0507
our_model	Round_2_Replicate_17	-1342.04	2694.08	63.74	20247.08	0.9569,0.0805,5.3946,3.1455,0.0389
our_model	Round_2_Replicate_18	-1331.47	2672.94	40.71	19997.52	1.0299,0.0846,4.3205,3.5243,0.0417
our_model	Round_2_Replicate_19	-1321.48	2652.96	21.24	20042.58	1.02,0.0874,4.7899,3.1733,0.0433
our_model	Round_2_Replicate_20	-1429.81	2869.62	231.86	19270.28	1.1647,0.1364,4.1003,2.0205,0.0733
