8153    , -59580.9    , array([ 0.849377   ,  5.21669    ,  2.0577e-17 ,  1.15474e-38,  0.0227743  ])
8154    , -59580.9    , array([ 0.849377   ,  5.21669    ,  2.0577e-17 ,  1.15474e-38,  0.0227743  ])
8155    , -66480.5    , array([ 1.84938    ,  5.21669    ,  2.0577e-17 ,  1.15474e-38,  0.0227743  ])
8157    , -59580.9    , array([ 0.849377   ,  5.21669    ,  2.0577e-17 ,  1.15474e-38,  0.0227743  ])
8158    , -48043.8    , array([ 0.231343   ,  5.21669    ,  2.0577e-17 ,  1.15474e-38,  0.0227743  ])
8160    , -54686      , array([ 0.540325   ,  5.21669    ,  2.0577e-17 ,  1.15474e-38,  0.0227743  ])
8161    , -59221.4    , array([ 0.0854453  ,  5.21669    ,  2.0577e-17 ,  1.15474e-38,  0.0227743  ])
8162    , -50052.2    , array([ 0.335999   ,  5.21669    ,  2.0577e-17 ,  1.15474e-38,  0.0227743  ])
8163    , -48260.5    , array([ 0.175615   ,  5.21669    ,  2.0577e-17 ,  1.15474e-38,  0.0227743  ])
8164    , -47941.5    , array([ 0.216987   ,  5.21669    ,  2.0577e-17 ,  1.15474e-38,  0.0227743  ])
8165    , -47923.5    , array([ 0.210663   ,  5.21669    ,  2.0577e-17 ,  1.15474e-38,  0.0227743  ])
8166    , -47925.2    , array([ 0.204276   ,  5.21669    ,  2.0577e-17 ,  1.15474e-38,  0.0227743  ])
8167    , -47923.5    , array([ 0.210663   ,  5.21669    ,  2.0577e-17 ,  1.15474e-38,  0.0227743  ])
8168    , -48263      , array([ 0.210663   ,  6.21669    ,  2.0577e-17 ,  1.15474e-38,  0.0227743  ])
8169    , -46991.2    , array([ 0.210663   ,  3.59865    ,  2.0577e-17 ,  1.15474e-38,  0.0227743  ])
8170    , -39869.4    , array([ 0.210663   ,  0.980619   ,  2.0577e-17 ,  1.15474e-38,  0.0227743  ])
8172    , -39869.4    , array([ 0.210663   ,  0.980619   ,  2.0577e-17 ,  1.15474e-38,  0.0227743  ])
8174    , -44647.5    , array([ 0.210663   ,  1.98062    ,  2.0577e-17 ,  1.15474e-38,  0.0227743  ])
8175    , -42986.5    , array([ 0.210663   ,  1.48052    ,  2.0577e-17 ,  1.15474e-38,  0.0227743  ])
8176    , -27862      , array([ 0.210663   ,  0.362585   ,  2.0577e-17 ,  1.15474e-38,  0.0227743  ])
8178    , -34727.4    , array([ 0.210663   ,  0.598653   ,  2.0577e-17 ,  1.15474e-38,  0.0227743  ])
8179    , -19639.7    , array([ 0.210663   ,  0.216687   ,  2.0577e-17 ,  1.15474e-38,  0.0227743  ])
8180    , -11492.3    , array([ 0.210663   ,  0.126517   ,  2.0577e-17 ,  1.15474e-38,  0.0227743  ])
8181    , -6524.92    , array([ 0.210663   ,  0.0707887  ,  2.0577e-17 ,  1.15474e-38,  0.0227743  ])
8182    , -6524.92    , array([ 0.210663   ,  0.0707887  ,  2.0577e-17 ,  1.15474e-38,  0.0227743  ])
8183    , -6189.4     , array([ 0.210663   ,  0.0707887  ,  1          ,  1.15474e-38,  0.0227743  ])
8184    , -5737.12    , array([ 0.210663   ,  0.0707887  ,  2.61803    ,  1.15474e-38,  0.0227743  ])
8185    , -4786.53    , array([ 0.210663   ,  0.0707887  ,  8.34286    ,  1.15474e-38,  0.0227743  ])
8187    , -4786.53    , array([ 0.210663   ,  0.0707887  ,  8.34286    ,  1.15474e-38,  0.0227743  ])
8189    , -5049.65    , array([ 0.210663   ,  0.0707887  ,  6.15617    ,  1.15474e-38,  0.0227743  ])
8190    , -4904.63    , array([ 0.210663   ,  0.0707887  ,  7.24953    ,  1.15474e-38,  0.0227743  ])
8191    , -4674.61    , array([ 0.210663   ,  0.0707887  ,  9.69431    ,  1.15474e-38,  0.0227743  ])
8193    , -4713.11    , array([ 0.210663   ,  0.0707887  ,  9.17811    ,  1.15474e-38,  0.0227743  ])
8195    , -4688.71    , array([ 0.210663   ,  0.0707887  ,  9.49714    ,  1.15474e-38,  0.0227743  ])
8196    , -4666.26    , array([ 0.210663   ,  0.0707887  ,  9.81617    ,  1.15474e-38,  0.0227743  ])
8197    , -4659.73    , array([ 0.210663   ,  0.0707887  ,  9.91434    ,  1.15474e-38,  0.0227743  ])
8198    , -4659.73    , array([ 0.210663   ,  0.0707887  ,  9.91434    ,  1.15474e-38,  0.0227743  ])
8199    , -4830.48    , array([ 0.210663   ,  0.0707887  ,  9.91434    ,  1          ,  0.0227743  ])
8201    , -4659.73    , array([ 0.210663   ,  0.0707887  ,  9.91434    ,  1.15474e-38,  0.0227743  ])
8203    , -4720.65    , array([ 0.210663   ,  0.0707887  ,  9.91434    ,  0.381966   ,  0.0227743  ])
8204    , -4689.49    , array([ 0.210663   ,  0.0707887  ,  9.91434    ,  0.190983   ,  0.0227743  ])
8207    , -4670.93    , array([ 0.210663   ,  0.0707887  ,  9.91434    ,  0.0729488  ,  0.0227743  ])
8209    , -4663.98    , array([ 0.210663   ,  0.0707887  ,  9.91434    ,  0.027864   ,  0.0227743  ])
8211    , -4661.35    , array([ 0.210663   ,  0.0707887  ,  9.91434    ,  0.0106431  ,  0.0227743  ])
8213    , -4660.35    , array([ 0.210663   ,  0.0707887  ,  9.91434    ,  0.0040653  ,  0.0227743  ])
8215    , -4659.97    , array([ 0.210663   ,  0.0707887  ,  9.91434    ,  0.00155281 ,  0.0227743  ])
8217    , -4659.82    , array([ 0.210663   ,  0.0707887  ,  9.91434    ,  0.000593119,  0.0227743  ])
8219    , -4659.77    , array([ 0.210663   ,  0.0707887  ,  9.91434    ,  0.000226551,  0.0227743  ])
8221    , -4659.74    , array([ 0.210663   ,  0.0707887  ,  9.91434    ,  8.65349e-05,  0.0227743  ])
8223    , -4659.74    , array([ 0.210663   ,  0.0707887  ,  9.91434    ,  3.30534e-05,  0.0227743  ])
8225    , -4659.73    , array([ 0.210663   ,  0.0707887  ,  9.91434    ,  1.26253e-05,  0.0227743  ])
8227    , -4659.73    , array([ 0.210663   ,  0.0707887  ,  9.91434    ,  4.82242e-06,  0.0227743  ])
8229    , -4659.73    , array([ 0.210663   ,  0.0707887  ,  9.91434    ,  1.842e-06  ,  0.0227743  ])
8231    , -4659.73    , array([ 0.210663   ,  0.0707887  ,  9.91434    ,  7.03582e-07,  0.0227743  ])
8233    , -4659.73    , array([ 0.210663   ,  0.0707887  ,  9.91434    ,  2.68744e-07,  0.0227743  ])
8235    , -4659.73    , array([ 0.210663   ,  0.0707887  ,  9.91434    ,  1.02651e-07,  0.0227743  ])
8237    , -4659.73    , array([ 0.210663   ,  0.0707887  ,  9.91434    ,  3.92093e-08,  0.0227743  ])
8239    , -4659.73    , array([ 0.210663   ,  0.0707887  ,  9.91434    ,  1.49766e-08,  0.0227743  ])
8241    , -4659.73    , array([ 0.210663   ,  0.0707887  ,  9.91434    ,  5.72056e-09,  0.0227743  ])
8243    , -4659.73    , array([ 0.210663   ,  0.0707887  ,  9.91434    ,  2.18506e-09,  0.0227743  ])
8245    , -4659.73    , array([ 0.210663   ,  0.0707887  ,  9.91434    ,  8.34618e-10,  0.0227743  ])
8247    , -4659.73    , array([ 0.210663   ,  0.0707887  ,  9.91434    ,  3.18796e-10,  0.0227743  ])
8249    , -4659.73    , array([ 0.210663   ,  0.0707887  ,  9.91434    ,  1.21769e-10,  0.0227743  ])
8251    , -4659.73    , array([ 0.210663   ,  0.0707887  ,  9.91434    ,  4.65117e-11,  0.0227743  ])
8253    , -4659.73    , array([ 0.210663   ,  0.0707887  ,  9.91434    ,  1.77659e-11,  0.0227743  ])
8255    , -4659.73    , array([ 0.210663   ,  0.0707887  ,  9.91434    ,  1.15474e-38,  0.0227743  ])
8256    , -33077.3    , array([ 0.210663   ,  0.0707887  ,  9.91434    ,  1.15474e-38,  1.02277    ])
8258    , -4659.73    , array([ 0.210663   ,  0.0707887  ,  9.91434    ,  1.15474e-38,  0.0227743  ])
8260    , -36955.2    , array([ 0.210663   ,  0.0707887  ,  9.91434    ,  1.15474e-38,  0.40474    ])
8261    , -35162.7    , array([ 0.210663   ,  0.0707887  ,  9.91434    ,  1.15474e-38,  0.213496   ])
