Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-398.65	805.3	607.48	8657.35	30.0,0.8532,6.0447,1.8815
our_model	Round_1_Replicate_2	-394.61	797.22	599.21	20129.53	4.1143,0.37,5.5962,0.907
our_model	Round_1_Replicate_3	-395.86	799.72	602.33	36251.26	1.3134,0.2044,29.9679,0.4197
our_model	Round_1_Replicate_4	-398.9	805.8	607.93	8640.83	30.0,0.8546,5.951,1.8707
our_model	Round_1_Replicate_5	-393.34	794.68	597.6	6867.82	29.7471,1.0831,29.9008,3.456
our_model	Round_1_Replicate_6	-394.27	796.54	598.93	19520.28	17.0805,0.3811,4.5313,1.0717
our_model	Round_1_Replicate_7	-397.92	803.84	606.13	9837.4	30.0,0.7514,5.4608,1.702
our_model	Round_1_Replicate_8	-397.42	802.84	605.21	6283.76	30.0,1.1769,9.9043,2.6719
our_model	Round_1_Replicate_9	-395.25	798.5	601.3	17786.23	2.9301,0.4167,29.9983,0.9001
our_model	Round_1_Replicate_10	-393.77	795.54	597.8	28743.76	3.7668,0.2593,5.3682,0.7188
our_model	Round_2_Replicate_1	-393.5	795.0	597.89	6173.87	30.0,1.2045,28.3783,3.6736
our_model	Round_2_Replicate_2	-394.17	796.34	599.16	4978.48	18.0539,1.492,29.9994,3.8173
our_model	Round_2_Replicate_3	-398.5	805.0	607.19	2359.1	30.0,3.1314,30.0,6.2534
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-395.79	799.58	602.19	19193.15	30.0,0.3861,2.891,0.9656
our_model	Round_1_Replicate_2	-395.35	798.7	600.63	28319.67	2.0441,0.2627,4.0306,0.5786
our_model	Round_1_Replicate_3	-394.53	797.06	599.07	32132.58	2.3364,0.2318,3.5477,0.5641
our_model	Round_1_Replicate_4	-399.01	806.02	608.12	19008.89	30.0,0.3884,1.8788,0.8395
our_model	Round_1_Replicate_5	-394.14	796.28	598.36	48950.61	2.2484,0.1522,1.5089,0.4016
our_model	Round_1_Replicate_6	-393.77	795.54	598.4	64044.39	1.2431,0.1161,29.8381,0.3069
our_model	Round_1_Replicate_7	-398.91	805.82	607.94	15894.41	30.0,0.4646,2.5584,1.0154
our_model	Round_1_Replicate_8	-397.64	803.28	606.27	16912.0	30.0,0.436,2.6415,0.994
our_model	Round_1_Replicate_9	-394.77	797.54	599.5	12556.37	9.4677,0.5931,7.6224,1.4981
our_model	Round_1_Replicate_10	-395.53	799.06	600.82	46506.27	1.7591,0.16,0.528,0.359
our_model	Round_2_Replicate_1	-393.46	794.92	597.81	113663.13	0.8606,0.0654,26.2656,0.1878
our_model	Round_2_Replicate_2	-392.97	793.94	596.88	90980.96	4.7381,0.0818,16.3442,0.359
our_model	Round_2_Replicate_3	-393.08	794.16	597.09	54430.67	3.3296,0.1367,30.0,0.4818
our_model	Round_2_Replicate_4	-393.11	794.22	597.15	111102.23	1.4692,0.067,29.986,0.2287
our_model	Round_2_Replicate_5	-393.41	794.82	597.73	37877.63	2.6852,0.1964,30.0,0.5718
our_model	Round_2_Replicate_6	-394.1	796.2	599.04	34496.9	1.9928,0.2153,29.9992,0.5341
our_model	Round_2_Replicate_7	-394.27	796.54	598.87	59399.25	1.105,0.1253,26.8992,0.3046
our_model	Round_2_Replicate_8	-395.13	798.26	600.2	104297.19	0.5174,0.0714,28.288,0.1575
our_model	Round_2_Replicate_9	-392.98	793.96	596.9	65965.08	5.2899,0.1128,29.9908,0.4735
our_model	Round_2_Replicate_10	-395.15	798.3	600.23	58274.87	0.9232,0.1277,28.9617,0.2814
our_model	Round_2_Replicate_11	-393.1	794.2	597.14	61716.3	2.7182,0.1206,30.0,0.4152
our_model	Round_2_Replicate_12	-394.41	796.82	599.61	45788.64	1.3642,0.1622,29.9868,0.3845
our_model	Round_2_Replicate_13	-393.19	794.38	597.3	108380.37	1.2695,0.0687,29.8306,0.2221
our_model	Round_2_Replicate_14	-392.98	793.96	596.9	64011.06	5.4399,0.1163,29.9582,0.4876
our_model	Round_2_Replicate_15	-392.94	793.88	596.84	127294.93	20.3456,0.0585,16.8669,0.3322
our_model	Round_2_Replicate_16	-394.63	797.26	599.81	102111.41	0.5785,0.0728,29.995,0.168
our_model	Round_2_Replicate_17	-393.1	794.2	597.12	116402.21	1.4652,0.0639,29.9857,0.2213
our_model	Round_2_Replicate_18	-394.25	796.5	599.31	54554.91	1.1995,0.1361,29.9696,0.33
our_model	Round_2_Replicate_19	-393.05	794.1	597.05	50004.79	4.0732,0.1488,18.2145,0.5412
our_model	Round_2_Replicate_20	-395.41	798.82	600.25	40414.6	1.2983,0.1845,29.9776,0.4018
