Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-1351.22	2712.44	81.59	19908.1	0.9851,0.1212,5.3679,1.1339,0.0564
our_model	Round_1_Replicate_2	-1376.09	2762.18	132.66	19920.69	0.9689,0.1253,5.5117,0.8139,0.0567
our_model	Round_1_Replicate_3	-2040.25	4090.5	1403.32	3637.62	5.3241,0.511,0.5445,1.6442,30.0
our_model	Round_1_Replicate_4	-2858.12	5726.24	2872.46	5222.93	3.2522,0.6921,0.7912,1.1058,30.0
our_model	Round_1_Replicate_5	-1371.36	2752.72	119.48	19465.45	1.3532,0.101,4.1747,2.7012,0.0505
our_model	Round_1_Replicate_6	-2095.29	4200.58	1510.71	4564.82	4.1644,0.4557,0.6799,1.8211,30.0
our_model	Round_1_Replicate_7	-1401.13	2812.26	186.58	19954.16	0.9464,0.1253,5.2668,0.4276,0.0564
our_model	Round_1_Replicate_8	-2284.32	4578.64	1862.94	5551.38	3.2933,0.4656,0.8224,1.7356,30.0
our_model	Round_1_Replicate_9	-2376.77	4763.54	2030.73	3993.35	4.5181,0.6956,0.592,1.1501,30.0
our_model	Round_1_Replicate_10	-1311.55	2633.1	1.25	19977.24	1.0048,0.102,5.0015,2.2932,0.0503
our_model	Round_2_Replicate_1	-1312.6	2635.2	3.34	19991.68	1.0126,0.0958,4.8176,2.5837,0.0471
our_model	Round_2_Replicate_2	-1350.67	2711.34	79.83	20152.52	0.9689,0.0775,4.448,3.4882,0.0368
our_model	Round_2_Replicate_3	-1312.88	2635.76	3.91	20028.74	1.0038,0.0946,4.9286,2.8096,0.0475
our_model	Round_2_Replicate_4	-1364.56	2739.12	107.93	20225.54	0.858,0.1167,5.8281,1.2825,0.0545
our_model	Round_2_Replicate_5	-1407.59	2825.18	199.16	19889.01	1.2933,0.0677,3.8196,3.9218,0.0312
our_model	Round_2_Replicate_6	-1649.3	3308.6	721.43	20498.24	0.8128,0.0386,2.8329,5.7707,0.016
our_model	Round_2_Replicate_7	-1378.29	2766.58	136.03	20387.15	0.8486,0.0752,4.8978,3.1351,0.0349
our_model	Round_2_Replicate_8	-1393.94	2797.88	170.55	20201.22	0.9957,0.066,4.2968,4.2573,0.031
our_model	Round_2_Replicate_9	-1328.2	2666.4	34.74	20160.62	0.9529,0.0856,4.8617,2.9539,0.0413
our_model	Round_2_Replicate_10	-1334.83	2679.66	48.0	20099.16	1.0062,0.0814,4.6803,3.8067,0.0413
our_model	Round_3_Replicate_1	-1320.3	2650.6	18.98	20033.46	1.0268,0.0891,4.8663,2.6897,0.0429
our_model	Round_3_Replicate_2	-1313.89	2637.78	5.94	20115.31	0.948,0.1022,5.3582,2.3631,0.0515
our_model	Round_3_Replicate_3	-1394.33	2798.66	171.64	20206.79	1.006,0.0653,4.4287,4.7648,0.0317
our_model	Round_3_Replicate_4	-1311.21	2632.42	0.56	19996.71	0.9949,0.1019,5.0311,2.3869,0.0507
our_model	Round_3_Replicate_5	-1334.07	2678.14	46.86	19917.26	1.1339,0.0867,4.7922,2.8612,0.0418
our_model	Round_3_Replicate_6	-1311.66	2633.32	1.46	20014.72	0.9955,0.0999,5.0431,2.6637,0.051
our_model	Round_3_Replicate_7	-1312.2	2634.4	2.55	20019.48	1.0039,0.0958,4.936,2.5961,0.0473
our_model	Round_3_Replicate_8	-1339.52	2689.04	57.76	19949.39	0.9808,0.12,5.5254,1.589,0.0591
our_model	Round_3_Replicate_9	-1347.33	2704.66	73.62	19975.82	0.9668,0.1228,5.651,1.5972,0.0616
our_model	Round_3_Replicate_10	-1340.99	2691.98	61.05	20136.62	1.0097,0.0807,5.1156,3.5731,0.0396
our_model	Round_3_Replicate_11	-1311.39	2632.78	0.92	19990.65	0.9961,0.1027,5.0463,2.3893,0.0515
our_model	Round_3_Replicate_12	-1335.29	2680.58	48.24	19947.55	0.9613,0.1196,5.2792,1.7207,0.0591
our_model	Round_3_Replicate_13	-1311.02	2632.04	0.19	20021.7	0.9923,0.0991,5.0243,2.5245,0.0495
our_model	Round_3_Replicate_14	-1322.43	2654.86	22.85	19894.86	1.0072,0.114,5.1241,2.0017,0.0573
our_model	Round_3_Replicate_15	-1311.41	2632.82	0.95	20032.71	0.9929,0.0974,5.015,2.6389,0.0488
our_model	Round_3_Replicate_16	-1357.74	2725.48	94.22	20059.82	1.0577,0.0746,4.4212,4.5294,0.0379
our_model	Round_3_Replicate_17	-1337.14	2684.28	52.06	20035.13	1.0174,0.0821,4.328,3.6716,0.0403
our_model	Round_3_Replicate_18	-1311.08	2632.16	0.29	20014.26	0.9969,0.0985,4.9859,2.5724,0.0493
our_model	Round_3_Replicate_19	-1313.34	2636.68	4.81	19881.63	1.0407,0.1035,4.7843,2.3145,0.051
our_model	Round_3_Replicate_20	-1311.48	2632.96	1.09	19988.45	0.9968,0.1029,5.0523,2.3601,0.0514
