159893  , -38794.8    , array([ 0.436247   ,  0.305418   ,  1.54718e-69,  1.86828e-17,  0.225741   ])
159894  , -38763.7    , array([ 0.436684   ,  0.305418   ,  1.54718e-69,  1.86828e-17,  0.225741   ])
159895  , -38783.2    , array([ 0.436247   ,  0.305723   ,  1.54718e-69,  1.86828e-17,  0.225741   ])
159896  , -38794.8    , array([ 0.436247   ,  0.305418   ,  1.54873e-69,  1.86828e-17,  0.225741   ])
159897  , -38794.8    , array([ 0.436247   ,  0.305418   ,  1.54718e-69,  1.87015e-17,  0.225741   ])
159898  , -38841.3    , array([ 0.436247   ,  0.305418   ,  1.54718e-69,  1.86828e-17,  0.225967   ])
159899  , -38794.8    , array([ 0.436247   ,  0.305418   ,  1.54718e-69,  1.86828e-17,  0.225741   ])
159900  , -8809.7     , array([ 0.755937   ,  0.375234   ,  1.54718e-69,  1.86828e-17,  0.0992364  ])
159901  , -8809.7     , array([ 0.755937   ,  0.375234   ,  1.54718e-69,  1.86828e-17,  0.0992364  ])
159902  , -8801.55    , array([ 0.756694   ,  0.375234   ,  1.54718e-69,  1.86828e-17,  0.0992364  ])
159903  , -8816.89    , array([ 0.755937   ,  0.37561    ,  1.54718e-69,  1.86828e-17,  0.0992364  ])
159904  , -8809.7     , array([ 0.755937   ,  0.375234   ,  1.54873e-69,  1.86828e-17,  0.0992364  ])
159905  , -8809.7     , array([ 0.755937   ,  0.375234   ,  1.54718e-69,  1.87015e-17,  0.0992364  ])
159906  , -8813.1     , array([ 0.755937   ,  0.375234   ,  1.54718e-69,  1.86828e-17,  0.0993357  ])
159907  , -702235     , array([ 22.9136    ,  0.00421571 ,  1.54718e-69,  1.86828e-17,  0.0858013  ])
159908  , -702235     , array([ 22.9136    ,  0.00421571 ,  1.54718e-69,  1.86828e-17,  0.0858013  ])
159909  , -702236     , array([ 22.9365    ,  0.00421571 ,  1.54718e-69,  1.86828e-17,  0.0858013  ])
159910  , -701526     , array([ 22.9136    ,  0.00421993 ,  1.54718e-69,  1.86828e-17,  0.0858013  ])
159911  , -702235     , array([ 22.9136    ,  0.00421571 ,  1.54873e-69,  1.86828e-17,  0.0858013  ])
159912  , -702235     , array([ 22.9136    ,  0.00421571 ,  1.54718e-69,  1.87015e-17,  0.0858013  ])
159913  , -702948     , array([ 22.9136    ,  0.00421571 ,  1.54718e-69,  1.86828e-17,  0.0858871  ])
159914  , -9593.7     , array([ 1.57719    ,  0.142578   ,  1.54718e-69,  1.86828e-17,  0.0961727  ])
159915  , -9593.7     , array([ 1.57719    ,  0.142578   ,  1.54718e-69,  1.86828e-17,  0.0961727  ])
159916  , -9592.66    , array([ 1.57877    ,  0.142578   ,  1.54718e-69,  1.86828e-17,  0.0961727  ])
159917  , -9575.15    , array([ 1.57719    ,  0.142721   ,  1.54718e-69,  1.86828e-17,  0.0961727  ])
159918  , -9593.7     , array([ 1.57719    ,  0.142578   ,  1.54873e-69,  1.86828e-17,  0.0961727  ])
159919  , -9593.7     , array([ 1.57719    ,  0.142578   ,  1.54718e-69,  1.87015e-17,  0.0961727  ])
159920  , -9616.61    , array([ 1.57719    ,  0.142578   ,  1.54718e-69,  1.86828e-17,  0.0962689  ])
159921  , -5485.04    , array([ 1.07623    ,  0.235745   ,  1.54718e-69,  1.86828e-17,  0.0977528  ])
159922  , -5485.04    , array([ 1.07623    ,  0.235745   ,  1.54718e-69,  1.86828e-17,  0.0977528  ])
159923  , -5481.16    , array([ 1.0773     ,  0.235745   ,  1.54718e-69,  1.86828e-17,  0.0977528  ])
159924  , -5482.06    , array([ 1.07623    ,  0.235981   ,  1.54718e-69,  1.86828e-17,  0.0977528  ])
159925  , -5485.04    , array([ 1.07623    ,  0.235745   ,  1.54873e-69,  1.86828e-17,  0.0977528  ])
159926  , -5485.04    , array([ 1.07623    ,  0.235745   ,  1.54718e-69,  1.87015e-17,  0.0977528  ])
159927  , -5495.08    , array([ 1.07623    ,  0.235745   ,  1.54718e-69,  1.86828e-17,  0.0978506  ])
159928  , -7322.85    , array([ 0.111976   ,  0.0207149  ,  1.54718e-69,  1.86828e-17,  0.0101208  ])
159929  , -7322.85    , array([ 0.111976   ,  0.0207149  ,  1.54718e-69,  1.86828e-17,  0.0101208  ])
159930  , -7316.28    , array([ 0.112088   ,  0.0207149  ,  1.54718e-69,  1.86828e-17,  0.0101208  ])
159931  , -7313.49    , array([ 0.111976   ,  0.0207356  ,  1.54718e-69,  1.86828e-17,  0.0101208  ])
159932  , -7322.85    , array([ 0.111976   ,  0.0207149  ,  1.54873e-69,  1.86828e-17,  0.0101208  ])
159933  , -7322.85    , array([ 0.111976   ,  0.0207149  ,  1.54718e-69,  1.87015e-17,  0.0101208  ])
159934  , -7337.8     , array([ 0.111976   ,  0.0207149  ,  1.54718e-69,  1.86828e-17,  0.0101309  ])
159935  , -4819.21    , array([ 0.586924   ,  0.122874   ,  1.54718e-69,  1.86828e-17,  0.0532396  ])
159936  , -4819.21    , array([ 0.586924   ,  0.122874   ,  1.54718e-69,  1.86828e-17,  0.0532396  ])
159937  , -4814.01    , array([ 0.587511   ,  0.122874   ,  1.54718e-69,  1.86828e-17,  0.0532396  ])
159938  , -4814.45    , array([ 0.586924   ,  0.122997   ,  1.54718e-69,  1.86828e-17,  0.0532396  ])
159939  , -4819.21    , array([ 0.586924   ,  0.122874   ,  1.54873e-69,  1.86828e-17,  0.0532396  ])
