330165  , -59193.7    , array([ 0.153027   ,  2.65237    ,  3.1096e-69 ,  2.36732e-97,  0.061036   ])
330166  , -59156.1    , array([ 0.153181   ,  2.65237    ,  3.1096e-69 ,  2.36732e-97,  0.061036   ])
330167  , -59199.8    , array([ 0.153027   ,  2.65503    ,  3.1096e-69 ,  2.36732e-97,  0.061036   ])
330168  , -59193.7    , array([ 0.153027   ,  2.65237    ,  3.11271e-69,  2.36732e-97,  0.061036   ])
330169  , -59193.7    , array([ 0.153027   ,  2.65237    ,  3.1096e-69 ,  2.36969e-97,  0.061036   ])
330170  , -59217.9    , array([ 0.153027   ,  2.65237    ,  3.1096e-69 ,  2.36732e-97,  0.0610971  ])
330171  , -59193.7    , array([ 0.153027   ,  2.65237    ,  3.1096e-69 ,  2.36732e-97,  0.061036   ])
330172  , -41878.6    , array([ 0.355379   ,  2.31719    ,  3.1096e-69 ,  2.36732e-97,  0.0355578  ])
330173  , -41878.6    , array([ 0.355379   ,  2.31719    ,  3.1096e-69 ,  2.36732e-97,  0.0355578  ])
330174  , -41880.2    , array([ 0.355734   ,  2.31719    ,  3.1096e-69 ,  2.36732e-97,  0.0355578  ])
330175  , -41885      , array([ 0.355379   ,  2.31951    ,  3.1096e-69 ,  2.36732e-97,  0.0355578  ])
330176  , -41878.6    , array([ 0.355379   ,  2.31719    ,  3.11271e-69,  2.36732e-97,  0.0355578  ])
330177  , -41878.6    , array([ 0.355379   ,  2.31719    ,  3.1096e-69 ,  2.36969e-97,  0.0355578  ])
330178  , -41868.4    , array([ 0.355379   ,  2.31719    ,  3.1096e-69 ,  2.36732e-97,  0.0355934  ])
330179  , -49275.3    , array([ 2.19847    ,  0.165747   ,  3.1096e-69 ,  2.36732e-97,  0.27706    ])
330180  , -49275.3    , array([ 2.19847    ,  0.165747   ,  3.1096e-69 ,  2.36732e-97,  0.27706    ])
330181  , -49274.7    , array([ 2.20067    ,  0.165747   ,  3.1096e-69 ,  2.36732e-97,  0.27706    ])
330182  , -49219.3    , array([ 2.19847    ,  0.165913   ,  3.1096e-69 ,  2.36732e-97,  0.27706    ])
330183  , -49275.3    , array([ 2.19847    ,  0.165747   ,  3.11271e-69,  2.36732e-97,  0.27706    ])
330184  , -49275.3    , array([ 2.19847    ,  0.165747   ,  3.1096e-69 ,  2.36969e-97,  0.27706    ])
330185  , -49342.4    , array([ 2.19847    ,  0.165747   ,  3.1096e-69 ,  2.36732e-97,  0.277337   ])
330186  , -12117      , array([ 0.915365   ,  0.589143   ,  3.1096e-69 ,  2.36732e-97,  0.103244   ])
330187  , -12117      , array([ 0.915365   ,  0.589143   ,  3.1096e-69 ,  2.36732e-97,  0.103244   ])
330188  , -12111.7    , array([ 0.916281   ,  0.589143   ,  3.1096e-69 ,  2.36732e-97,  0.103244   ])
330189  , -12129.9    , array([ 0.915365   ,  0.589733   ,  3.1096e-69 ,  2.36732e-97,  0.103244   ])
330190  , -12117      , array([ 0.915365   ,  0.589143   ,  3.11271e-69,  2.36732e-97,  0.103244   ])
330191  , -12117      , array([ 0.915365   ,  0.589143   ,  3.1096e-69 ,  2.36969e-97,  0.103244   ])
330192  , -12112.7    , array([ 0.915365   ,  0.589143   ,  3.1096e-69 ,  2.36732e-97,  0.103347   ])
330193  , -8051.69    , array([ 1.19096    ,  0.40251    ,  3.1096e-69 ,  2.36732e-97,  0.138881   ])
330194  , -8051.69    , array([ 1.19096    ,  0.40251    ,  3.1096e-69 ,  2.36732e-97,  0.138881   ])
330195  , -8046.29    , array([ 1.19216    ,  0.40251    ,  3.1096e-69 ,  2.36732e-97,  0.138881   ])
330196  , -8053.73    , array([ 1.19096    ,  0.402913   ,  3.1096e-69 ,  2.36732e-97,  0.138881   ])
330197  , -8051.69    , array([ 1.19096    ,  0.40251    ,  3.11271e-69,  2.36732e-97,  0.138881   ])
330198  , -8051.69    , array([ 1.19096    ,  0.40251    ,  3.1096e-69 ,  2.36969e-97,  0.138881   ])
330199  , -8060.51    , array([ 1.19096    ,  0.40251    ,  3.1096e-69 ,  2.36732e-97,  0.13902    ])
330207  , -8043.98    , array([ 1.19021    ,  0.401608   ,  3.1096e-69 ,  2.36732e-97,  0.138777   ])
330208  , -8043.98    , array([ 1.19021    ,  0.401608   ,  3.1096e-69 ,  2.36732e-97,  0.138777   ])
330209  , -8038.58    , array([ 1.1914     ,  0.401608   ,  3.1096e-69 ,  2.36732e-97,  0.138777   ])
330210  , -8045.99    , array([ 1.19021    ,  0.40201    ,  3.1096e-69 ,  2.36732e-97,  0.138777   ])
330211  , -8043.98    , array([ 1.19021    ,  0.401608   ,  3.11271e-69,  2.36732e-97,  0.138777   ])
