1188    , -2337.03    , array([ 64.1964    ,  16.1954    ,  1.25461e-32,  1.2322e-05 ])
1189    , -2337.03    , array([ 64.2606    ,  16.1954    ,  1.25461e-32,  1.2322e-05 ])
1190    , -2337.03    , array([ 64.1964    ,  16.2116    ,  1.25461e-32,  1.2322e-05 ])
1191    , -2337.03    , array([ 64.1964    ,  16.1954    ,  1.25586e-32,  1.2322e-05 ])
1192    , -2337.03    , array([ 64.1964    ,  16.1954    ,  1.25461e-32,  1.23343e-05])
1193    , -2337.03    , array([ 64.1964    ,  16.1954    ,  1.25461e-32,  1.2322e-05 ])
1194    , -2336.98    , array([ 64.1964    ,  15.9604    ,  1.25461e-32,  9.86568e-06])
1195    , -2336.98    , array([ 64.1964    ,  15.9604    ,  1.25461e-32,  9.86568e-06])
1196    , -2336.98    , array([ 64.2606    ,  15.9604    ,  1.25461e-32,  9.86568e-06])
1197    , -2336.98    , array([ 64.1964    ,  15.9764    ,  1.25461e-32,  9.86568e-06])
1198    , -2336.98    , array([ 64.1964    ,  15.9604    ,  1.25586e-32,  9.86568e-06])
1199    , -2336.98    , array([ 64.1964    ,  15.9604    ,  1.25461e-32,  9.87556e-06])
1200    , -2336.91    , array([ 64.1964    ,  15.4334    ,  1.25461e-32,  5.96654e-06])
1201    , -2336.91    , array([ 64.1964    ,  15.4334    ,  1.25461e-32,  5.96654e-06])
1202    , -2336.91    , array([ 64.2606    ,  15.4334    ,  1.25461e-32,  5.96654e-06])
1203    , -2336.91    , array([ 64.1964    ,  15.4488    ,  1.25461e-32,  5.96654e-06])
1204    , -2336.91    , array([ 64.1964    ,  15.4334    ,  1.25586e-32,  5.96654e-06])
1205    , -2336.91    , array([ 64.1964    ,  15.4334    ,  1.25461e-32,  5.97251e-06])
1206    , -2336.85    , array([ 64.1964    ,  14.6549    ,  1.25461e-32,  2.77602e-06])
1207    , -2336.85    , array([ 64.1964    ,  14.6549    ,  1.25461e-32,  2.77602e-06])
1208    , -2336.85    , array([ 64.2606    ,  14.6549    ,  1.25461e-32,  2.77602e-06])
1209    , -2336.85    , array([ 64.1964    ,  14.6696    ,  1.25461e-32,  2.77602e-06])
1210    , -2336.85    , array([ 64.1964    ,  14.6549    ,  1.25586e-32,  2.77602e-06])
