47633   , -2311.55    , array([ 0.0667043  ,  0.132245   ,  6.79981e-19,  0.000204448])
47634   , -2311.55    , array([ 0.066771   ,  0.132245   ,  6.79981e-19,  0.000204448])
47635   , -2311.58    , array([ 0.0667043  ,  0.132378   ,  6.79981e-19,  0.000204448])
47636   , -2311.55    , array([ 0.0667043  ,  0.132245   ,  6.80661e-19,  0.000204448])
47637   , -2311.52    , array([ 0.0667043  ,  0.132245   ,  6.79981e-19,  0.000204652])
47638   , -2311.55    , array([ 0.0667043  ,  0.132245   ,  6.79981e-19,  0.000204448])
47639   , -2230.89    , array([ 0.0667043  ,  0.0616958  ,  6.79981e-19,  0.000396517])
47640   , -2230.89    , array([ 0.0667043  ,  0.0616958  ,  6.79981e-19,  0.000396517])
47641   , -2230.89    , array([ 0.066771   ,  0.0616958  ,  6.79981e-19,  0.000396517])
47642   , -2231       , array([ 0.0667043  ,  0.0617575  ,  6.79981e-19,  0.000396517])
47643   , -2230.89    , array([ 0.0667043  ,  0.0616958  ,  6.80661e-19,  0.000396517])
47644   , -2230.8     , array([ 0.0667043  ,  0.0616958  ,  6.79981e-19,  0.000396913])
47645   , -8109.38    , array([ 0.0667043  ,  0.00292251 ,  6.79981e-19,  0.00561017 ])
47646   , -8109.38    , array([ 0.0667043  ,  0.00292251 ,  6.79981e-19,  0.00561017 ])
47647   , -8109.38    , array([ 0.066771   ,  0.00292251 ,  6.79981e-19,  0.00561017 ])
47648   , -8108.86    , array([ 0.0667043  ,  0.00292543 ,  6.79981e-19,  0.00561017 ])
47649   , -8109.38    , array([ 0.0667043  ,  0.00292251 ,  6.80661e-19,  0.00561017 ])
47650   , -8109.04    , array([ 0.0667043  ,  0.00292251 ,  6.79981e-19,  0.00561579 ])
47651   , -2221.41    , array([ 0.0667043  ,  0.0587558  ,  6.79981e-19,  0.000413699])
47652   , -2221.41    , array([ 0.0667043  ,  0.0587558  ,  6.79981e-19,  0.000413699])
47653   , -2221.41    , array([ 0.066771   ,  0.0587558  ,  6.79981e-19,  0.000413699])
47654   , -2221.52    , array([ 0.0667043  ,  0.0588146  ,  6.79981e-19,  0.000413699])
47655   , -2221.41    , array([ 0.0667043  ,  0.0587558  ,  6.80661e-19,  0.000413699])
47656   , -2221.31    , array([ 0.0667043  ,  0.0587558  ,  6.79981e-19,  0.000414112])
47657   , -2210.79    , array([ 0.0667043  ,  0.0558513  ,  6.79981e-19,  0.000432327])
47658   , -2210.79    , array([ 0.0667043  ,  0.0558513  ,  6.79981e-19,  0.000432327])
47659   , -2210.79    , array([ 0.066771   ,  0.0558513  ,  6.79981e-19,  0.000432327])
47660   , -2210.91    , array([ 0.0667043  ,  0.0559072  ,  6.79981e-19,  0.000432327])
47661   , -2210.79    , array([ 0.0667043  ,  0.0558513  ,  6.80661e-19,  0.000432327])
47662   , -2210.68    , array([ 0.0667043  ,  0.0558513  ,  6.79981e-19,  0.00043276 ])
47663   , -1841.21    , array([ 0.0667043  ,  0.012776   ,  6.79981e-19,  0.00155738 ])
47664   , -1841.21    , array([ 0.0667043  ,  0.012776   ,  6.79981e-19,  0.00155738 ])
47665   , -1841.21    , array([ 0.066771   ,  0.012776   ,  6.79981e-19,  0.00155738 ])
47666   , -1840.86    , array([ 0.0667043  ,  0.0127888  ,  6.79981e-19,  0.00155738 ])
47667   , -1841.21    , array([ 0.0667043  ,  0.012776   ,  6.80661e-19,  0.00155738 ])
47668   , -1841.53    , array([ 0.0667043  ,  0.012776   ,  6.79981e-19,  0.00155894 ])
47669   , -2102.27    , array([ 0.0667043  ,  0.0381455  ,  6.79981e-19,  0.000602109])
47670   , -2102.27    , array([ 0.0667043  ,  0.0381455  ,  6.79981e-19,  0.000602109])
47671   , -2102.27    , array([ 0.066771   ,  0.0381455  ,  6.79981e-19,  0.000602109])
47672   , -2102.47    , array([ 0.0667043  ,  0.0381837  ,  6.79981e-19,  0.000602109])
47673   , -2102.27    , array([ 0.0667043  ,  0.0381455  ,  6.80661e-19,  0.000602109])
47674   , -2102.09    , array([ 0.0667043  ,  0.0381455  ,  6.79981e-19,  0.000602712])
47675   , -1785.91    , array([ 0.0667043  ,  0.0164497  ,  6.79981e-19,  0.00125035 ])
47676   , -1785.91    , array([ 0.0667043  ,  0.0164497  ,  6.79981e-19,  0.00125035 ])
47677   , -1785.91    , array([ 0.066771   ,  0.0164497  ,  6.79981e-19,  0.00125035 ])
47678   , -1785.96    , array([ 0.0667043  ,  0.0164662  ,  6.79981e-19,  0.00125035 ])
47679   , -1785.91    , array([ 0.0667043  ,  0.0164497  ,  6.80661e-19,  0.00125035 ])
47680   , -1785.85    , array([ 0.0667043  ,  0.0164497  ,  6.79981e-19,  0.0012516  ])
47681   , -1783.47    , array([ 0.0667043  ,  0.0156652  ,  6.79981e-19,  0.00130458 ])
47682   , -1783.47    , array([ 0.0667043  ,  0.0156652  ,  6.79981e-19,  0.00130458 ])
47683   , -1783.47    , array([ 0.066771   ,  0.0156652  ,  6.79981e-19,  0.00130458 ])
47684   , -1783.46    , array([ 0.0667043  ,  0.0156809  ,  6.79981e-19,  0.00130458 ])
47685   , -1783.47    , array([ 0.0667043  ,  0.0156652  ,  6.80661e-19,  0.00130458 ])
47686   , -1783.46    , array([ 0.0667043  ,  0.0156652  ,  6.79981e-19,  0.00130588 ])
47693   , -1783.47    , array([ 0.0667043  ,  0.0156653  ,  6.79981e-19,  0.00130458 ])
47694   , -1783.47    , array([ 0.0667043  ,  0.0156653  ,  6.79981e-19,  0.00130458 ])
47695   , -1783.47    , array([ 0.066771   ,  0.0156653  ,  6.79981e-19,  0.00130458 ])
47696   , -1783.46    , array([ 0.0667043  ,  0.0156809  ,  6.79981e-19,  0.00130458 ])
47697   , -1783.47    , array([ 0.0667043  ,  0.0156653  ,  6.80661e-19,  0.00130458 ])
47698   , -1783.46    , array([ 0.0667043  ,  0.0156653  ,  6.79981e-19,  0.00130588 ])
47699   , -1783.47    , array([ 0.0667043  ,  0.0156653  ,  6.79981e-19,  0.00130458 ])
47700   , -1783.47    , array([ 0.0667043  ,  0.0156653  ,  6.79981e-19,  0.00130458 ])
47701   , -1783.47    , array([ 0.066771   ,  0.0156653  ,  6.79981e-19,  0.00130458 ])
47702   , -1783.46    , array([ 0.0667043  ,  0.015681   ,  6.79981e-19,  0.00130458 ])
47703   , -1783.47    , array([ 0.0667043  ,  0.0156653  ,  6.80661e-19,  0.00130458 ])
47704   , -1783.46    , array([ 0.0667043  ,  0.0156653  ,  6.79981e-19,  0.00130589 ])
47705   , -1119.07    , array([ 0.0667043  ,  0.162837   ,  6.79981e-19,  0.150864   ])
47706   , -1119.07    , array([ 0.0667043  ,  0.162837   ,  6.79981e-19,  0.150864   ])
