173034  , -79089.4    , array([ 0.034506   ,  3.13752    ,  0.34025    ,  3.7843e-43 ,  2.53668e-26])
173035  , -79089.4    , array([ 0.034506   ,  3.13752    ,  0.34025    ,  3.7843e-43 ,  2.53668e-26])
173036  , -79089.4    , array([ 1.03451    ,  3.13752    ,  0.34025    ,  3.7843e-43 ,  2.53668e-26])
173037  , -79089.4    , array([ 2.65254    ,  3.13752    ,  0.34025    ,  3.7843e-43 ,  2.53668e-26])
173038  , -79089.4    , array([ 1.03451    ,  3.13752    ,  0.34025    ,  3.7843e-43 ,  2.53668e-26])
173039  , -79089.4    , array([ 1.65254    ,  3.13752    ,  0.34025    ,  3.7843e-43 ,  2.53668e-26])
173040  , -79089.4    , array([ 2.03451    ,  3.13752    ,  0.34025    ,  3.7843e-43 ,  2.53668e-26])
173041  , -79089.4    , array([ 2.27057    ,  3.13752    ,  0.34025    ,  3.7843e-43 ,  2.53668e-26])
173042  , -79089.4    , array([ 2.41647    ,  3.13752    ,  0.34025    ,  3.7843e-43 ,  2.53668e-26])
173043  , -79089.4    , array([ 2.50664    ,  3.13752    ,  0.34025    ,  3.7843e-43 ,  2.53668e-26])
173044  , -79089.4    , array([ 2.56237    ,  3.13752    ,  0.34025    ,  3.7843e-43 ,  2.53668e-26])
173045  , -79089.4    , array([ 2.59681    ,  3.13752    ,  0.34025    ,  3.7843e-43 ,  2.53668e-26])
173046  , -79089.4    , array([ 2.62243    ,  3.13752    ,  0.34025    ,  3.7843e-43 ,  2.53668e-26])
173047  , -79089.4    , array([ 2.62243    ,  3.13752    ,  0.34025    ,  3.7843e-43 ,  2.53668e-26])
173048  , -79089.4    , array([ 2.62243    ,  4.13752    ,  0.34025    ,  3.7843e-43 ,  2.53668e-26])
173049  , -79089.4    , array([ 2.62243    ,  5.75555    ,  0.34025    ,  3.7843e-43 ,  2.53668e-26])
173050  , -79089.4    , array([ 2.62243    ,  4.13752    ,  0.34025    ,  3.7843e-43 ,  2.53668e-26])
173051  , -79089.4    , array([ 2.62243    ,  4.75555    ,  0.34025    ,  3.7843e-43 ,  2.53668e-26])
173052  , -79089.4    , array([ 2.62243    ,  5.13752    ,  0.34025    ,  3.7843e-43 ,  2.53668e-26])
173053  , -79089.4    , array([ 2.62243    ,  5.37359    ,  0.34025    ,  3.7843e-43 ,  2.53668e-26])
173054  , -79089.4    , array([ 2.62243    ,  5.51948    ,  0.34025    ,  3.7843e-43 ,  2.53668e-26])
173055  , -79089.4    , array([ 2.62243    ,  5.60965    ,  0.34025    ,  3.7843e-43 ,  2.53668e-26])
173056  , -79089.4    , array([ 2.62243    ,  5.66538    ,  0.34025    ,  3.7843e-43 ,  2.53668e-26])
173057  , -79089.4    , array([ 2.62243    ,  5.69982    ,  0.34025    ,  3.7843e-43 ,  2.53668e-26])
173058  , -79089.4    , array([ 2.62243    ,  5.72545    ,  0.34025    ,  3.7843e-43 ,  2.53668e-26])
173059  , -79089.4    , array([ 2.62243    ,  5.72545    ,  0.34025    ,  3.7843e-43 ,  2.53668e-26])
173060  , -79089.4    , array([ 2.62243    ,  5.72545    ,  1.34025    ,  3.7843e-43 ,  2.53668e-26])
173061  , -79089.4    , array([ 2.62243    ,  5.72545    ,  2.95828    ,  3.7843e-43 ,  2.53668e-26])
173062  , -79089.4    , array([ 2.62243    ,  5.72545    ,  1.34025    ,  3.7843e-43 ,  2.53668e-26])
173063  , -79089.4    , array([ 2.62243    ,  5.72545    ,  1.95828    ,  3.7843e-43 ,  2.53668e-26])
173064  , -79089.4    , array([ 2.62243    ,  5.72545    ,  2.34025    ,  3.7843e-43 ,  2.53668e-26])
173065  , -79089.4    , array([ 2.62243    ,  5.72545    ,  2.57632    ,  3.7843e-43 ,  2.53668e-26])
173066  , -79089.4    , array([ 2.62243    ,  5.72545    ,  2.72222    ,  3.7843e-43 ,  2.53668e-26])
173067  , -79089.4    , array([ 2.62243    ,  5.72545    ,  2.81239    ,  3.7843e-43 ,  2.53668e-26])
173068  , -79089.4    , array([ 2.62243    ,  5.72545    ,  2.86811    ,  3.7843e-43 ,  2.53668e-26])
173069  , -79089.4    , array([ 2.62243    ,  5.72545    ,  2.90256    ,  3.7843e-43 ,  2.53668e-26])
173070  , -79089.4    , array([ 2.62243    ,  5.72545    ,  2.92818    ,  3.7843e-43 ,  2.53668e-26])
173071  , -79089.4    , array([ 2.62243    ,  5.72545    ,  2.92818    ,  3.7843e-43 ,  2.53668e-26])
173072  , -79089.4    , array([ 2.62243    ,  5.72545    ,  2.92818    ,  1          ,  2.53668e-26])
173073  , -79089.4    , array([ 2.62243    ,  5.72545    ,  2.92818    ,  2.61803    ,  2.53668e-26])
173074  , -79089.4    , array([ 2.62243    ,  5.72545    ,  2.92818    ,  1          ,  2.53668e-26])
173075  , -79089.4    , array([ 2.62243    ,  5.72545    ,  2.92818    ,  1.61803    ,  2.53668e-26])
173076  , -79089.4    , array([ 2.62243    ,  5.72545    ,  2.92818    ,  2          ,  2.53668e-26])
173077  , -79089.4    , array([ 2.62243    ,  5.72545    ,  2.92818    ,  2.23607    ,  2.53668e-26])
173078  , -79089.4    , array([ 2.62243    ,  5.72545    ,  2.92818    ,  2.38197    ,  2.53668e-26])
