248317  , -184531     , array([ 8.10211    ,  0.00512243 ,  2.65761e-37,  3.01645e-35,  0.0283904  ])
248318  , -184531     , array([ 8.11022    ,  0.00512243 ,  2.65761e-37,  3.01645e-35,  0.0283904  ])
248319  , -184333     , array([ 8.10211    ,  0.00512755 ,  2.65761e-37,  3.01645e-35,  0.0283904  ])
248320  , -184531     , array([ 8.10211    ,  0.00512243 ,  2.66026e-37,  3.01645e-35,  0.0283904  ])
248321  , -184531     , array([ 8.10211    ,  0.00512243 ,  2.65761e-37,  3.01947e-35,  0.0283904  ])
248322  , -184725     , array([ 8.10211    ,  0.00512243 ,  2.65761e-37,  3.01645e-35,  0.0284188  ])
248323  , -184531     , array([ 8.10211    ,  0.00512243 ,  2.65761e-37,  3.01645e-35,  0.0283904  ])
248324  , -32860.3    , array([ 8.09907    ,  0.0105355  ,  2.65761e-37,  3.01645e-35,  0.0139976  ])
248325  , -32860.3    , array([ 8.09907    ,  0.0105355  ,  2.65761e-37,  3.01645e-35,  0.0139976  ])
248326  , -32860.4    , array([ 8.10717    ,  0.0105355  ,  2.65761e-37,  3.01645e-35,  0.0139976  ])
248327  , -32810      , array([ 8.09907    ,  0.010546   ,  2.65761e-37,  3.01645e-35,  0.0139976  ])
248328  , -32860.3    , array([ 8.09907    ,  0.0105355  ,  2.66026e-37,  3.01645e-35,  0.0139976  ])
248329  , -32860.3    , array([ 8.09907    ,  0.0105355  ,  2.65761e-37,  3.01947e-35,  0.0139976  ])
248330  , -32908.7    , array([ 8.09907    ,  0.0105355  ,  2.65761e-37,  3.01645e-35,  0.0140116  ])
248338  , -32698.2    , array([ 8.04378    ,  0.0118865  ,  2.65761e-37,  3.01645e-35,  0.0158164  ])
248339  , -32698.2    , array([ 8.04378    ,  0.0118865  ,  2.65761e-37,  3.01645e-35,  0.0158164  ])
248340  , -32698.2    , array([ 8.05182    ,  0.0118865  ,  2.65761e-37,  3.01645e-35,  0.0158164  ])
248341  , -32648      , array([ 8.04378    ,  0.0118984  ,  2.65761e-37,  3.01645e-35,  0.0158164  ])
248342  , -32698.2    , array([ 8.04378    ,  0.0118865  ,  2.66026e-37,  3.01645e-35,  0.0158164  ])
248343  , -32698.2    , array([ 8.04378    ,  0.0118865  ,  2.65761e-37,  3.01947e-35,  0.0158164  ])
248344  , -32746.5    , array([ 8.04378    ,  0.0118865  ,  2.65761e-37,  3.01645e-35,  0.0158322  ])
248345  , -32439.7    , array([ 7.95463    ,  0.0144643  ,  2.65761e-37,  3.01645e-35,  0.0192937  ])
248346  , -32439.7    , array([ 7.95463    ,  0.0144643  ,  2.65761e-37,  3.01645e-35,  0.0192937  ])
248347  , -32439.7    , array([ 7.96259    ,  0.0144643  ,  2.65761e-37,  3.01645e-35,  0.0192937  ])
248348  , -32389.7    , array([ 7.95463    ,  0.0144788  ,  2.65761e-37,  3.01645e-35,  0.0192937  ])
248349  , -32439.7    , array([ 7.95463    ,  0.0144643  ,  2.66026e-37,  3.01645e-35,  0.0192937  ])
248350  , -32439.7    , array([ 7.95463    ,  0.0144643  ,  2.65761e-37,  3.01947e-35,  0.0192937  ])
248351  , -32487.8    , array([ 7.95463    ,  0.0144643  ,  2.65761e-37,  3.01645e-35,  0.019313   ])
248359  , -32403.2    , array([ 7.94171    ,  0.0148845  ,  2.65761e-37,  3.01645e-35,  0.0198613  ])
248360  , -32403.2    , array([ 7.94171    ,  0.0148845  ,  2.65761e-37,  3.01645e-35,  0.0198613  ])
248361  , -32403.3    , array([ 7.94965    ,  0.0148845  ,  2.65761e-37,  3.01645e-35,  0.0198613  ])
248362  , -32353.3    , array([ 7.94171    ,  0.0148994  ,  2.65761e-37,  3.01645e-35,  0.0198613  ])
248363  , -32403.2    , array([ 7.94171    ,  0.0148845  ,  2.66026e-37,  3.01645e-35,  0.0198613  ])
248364  , -32403.2    , array([ 7.94171    ,  0.0148845  ,  2.65761e-37,  3.01947e-35,  0.0198613  ])
248365  , -32451.4    , array([ 7.94171    ,  0.0148845  ,  2.65761e-37,  3.01645e-35,  0.0198812  ])
248366  , -32346.6    , array([ 7.92131    ,  0.0155741  ,  2.65761e-37,  3.01645e-35,  0.0207933  ])
248367  , -32346.6    , array([ 7.92131    ,  0.0155741  ,  2.65761e-37,  3.01645e-35,  0.0207933  ])
248368  , -32346.7    , array([ 7.92924    ,  0.0155741  ,  2.65761e-37,  3.01645e-35,  0.0207933  ])
248369  , -32296.7    , array([ 7.92131    ,  0.0155897  ,  2.65761e-37,  3.01645e-35,  0.0207933  ])
248370  , -32346.6    , array([ 7.92131    ,  0.0155741  ,  2.66026e-37,  3.01645e-35,  0.0207933  ])
248371  , -32346.6    , array([ 7.92131    ,  0.0155741  ,  2.65761e-37,  3.01947e-35,  0.0207933  ])
248372  , -32394.7    , array([ 7.92131    ,  0.0155741  ,  2.65761e-37,  3.01645e-35,  0.0208141  ])
248380  , -32338.1    , array([ 7.91821    ,  0.0156819  ,  2.65761e-37,  3.01645e-35,  0.020939   ])
248381  , -32338.1    , array([ 7.91821    ,  0.0156819  ,  2.65761e-37,  3.01645e-35,  0.020939   ])
248382  , -32338.2    , array([ 7.92613    ,  0.0156819  ,  2.65761e-37,  3.01645e-35,  0.020939   ])
248383  , -32288.2    , array([ 7.91821    ,  0.0156976  ,  2.65761e-37,  3.01645e-35,  0.020939   ])
248384  , -32338.1    , array([ 7.91821    ,  0.0156819  ,  2.66026e-37,  3.01645e-35,  0.020939   ])
248385  , -32338.1    , array([ 7.91821    ,  0.0156819  ,  2.65761e-37,  3.01947e-35,  0.020939   ])
248386  , -32386.2    , array([ 7.91821    ,  0.0156819  ,  2.65761e-37,  3.01645e-35,  0.0209599  ])
248387  , -32324.8    , array([ 7.91334    ,  0.0158526  ,  2.65761e-37,  3.01645e-35,  0.0211698  ])
248388  , -32324.8    , array([ 7.91334    ,  0.0158526  ,  2.65761e-37,  3.01645e-35,  0.0211698  ])
248389  , -32324.9    , array([ 7.92126    ,  0.0158526  ,  2.65761e-37,  3.01645e-35,  0.0211698  ])
248390  , -32274.9    , array([ 7.91334    ,  0.0158684  ,  2.65761e-37,  3.01645e-35,  0.0211698  ])
248391  , -32324.8    , array([ 7.91334    ,  0.0158526  ,  2.66026e-37,  3.01645e-35,  0.0211698  ])
248392  , -32324.8    , array([ 7.91334    ,  0.0158526  ,  2.65761e-37,  3.01947e-35,  0.0211698  ])
248393  , -32372.9    , array([ 7.91334    ,  0.0158526  ,  2.65761e-37,  3.01645e-35,  0.0211909  ])
248401  , -32322.7    , array([ 7.91258    ,  0.0158796  ,  2.65761e-37,  3.01645e-35,  0.0212063  ])
248402  , -32322.7    , array([ 7.91258    ,  0.0158796  ,  2.65761e-37,  3.01645e-35,  0.0212063  ])
248403  , -32322.8    , array([ 7.9205     ,  0.0158796  ,  2.65761e-37,  3.01645e-35,  0.0212063  ])
248404  , -32272.8    , array([ 7.91258    ,  0.0158955  ,  2.65761e-37,  3.01645e-35,  0.0212063  ])
248405  , -32322.7    , array([ 7.91258    ,  0.0158796  ,  2.66026e-37,  3.01645e-35,  0.0212063  ])
248406  , -32322.7    , array([ 7.91258    ,  0.0158796  ,  2.65761e-37,  3.01947e-35,  0.0212063  ])
248407  , -32370.8    , array([ 7.91258    ,  0.0158796  ,  2.65761e-37,  3.01645e-35,  0.0212275  ])
248408  , -32319.4    , array([ 7.91138    ,  0.0159221  ,  2.65761e-37,  3.01645e-35,  0.0212638  ])
248409  , -32319.4    , array([ 7.91138    ,  0.0159221  ,  2.65761e-37,  3.01645e-35,  0.0212638  ])
248410  , -32319.5    , array([ 7.91929    ,  0.0159221  ,  2.65761e-37,  3.01645e-35,  0.0212638  ])
248411  , -32269.6    , array([ 7.91138    ,  0.015938   ,  2.65761e-37,  3.01645e-35,  0.0212638  ])
248412  , -32319.4    , array([ 7.91138    ,  0.0159221  ,  2.66026e-37,  3.01645e-35,  0.0212638  ])
248413  , -32319.4    , array([ 7.91138    ,  0.0159221  ,  2.65761e-37,  3.01947e-35,  0.0212638  ])
248414  , -32367.5    , array([ 7.91138    ,  0.0159221  ,  2.65761e-37,  3.01645e-35,  0.021285   ])
248422  , -32318.9    , array([ 7.91119    ,  0.0159289  ,  2.65761e-37,  3.01645e-35,  0.0212729  ])
248423  , -32318.9    , array([ 7.91119    ,  0.0159289  ,  2.65761e-37,  3.01645e-35,  0.0212729  ])
248424  , -32319      , array([ 7.9191     ,  0.0159289  ,  2.65761e-37,  3.01645e-35,  0.0212729  ])
248425  , -32269      , array([ 7.91119    ,  0.0159448  ,  2.65761e-37,  3.01645e-35,  0.0212729  ])
248426  , -32318.9    , array([ 7.91119    ,  0.0159289  ,  2.66026e-37,  3.01645e-35,  0.0212729  ])
248427  , -32318.9    , array([ 7.91119    ,  0.0159289  ,  2.65761e-37,  3.01947e-35,  0.0212729  ])
248428  , -32367      , array([ 7.91119    ,  0.0159289  ,  2.65761e-37,  3.01645e-35,  0.0212942  ])
248429  , -32318.1    , array([ 7.91089    ,  0.0159395  ,  2.65761e-37,  3.01645e-35,  0.0212873  ])
248430  , -32318.1    , array([ 7.91089    ,  0.0159395  ,  2.65761e-37,  3.01645e-35,  0.0212873  ])
248431  , -32318.2    , array([ 7.9188     ,  0.0159395  ,  2.65761e-37,  3.01645e-35,  0.0212873  ])
248432  , -32268.2    , array([ 7.91089    ,  0.0159554  ,  2.65761e-37,  3.01645e-35,  0.0212873  ])
248433  , -32318.1    , array([ 7.91089    ,  0.0159395  ,  2.66026e-37,  3.01645e-35,  0.0212873  ])
