39634   , -79088.1    , array([ 4.62873    ,  0.0633615  ,  9.3854e-44 ,  3.96509e-54,  7.0411e-08 ])
39635   , -79088.1    , array([ 4.63336    ,  0.0633615  ,  9.3854e-44 ,  3.96509e-54,  7.0411e-08 ])
39636   , -79088.1    , array([ 4.62873    ,  0.0634249  ,  9.3854e-44 ,  3.96509e-54,  7.0411e-08 ])
39637   , -79088.1    , array([ 4.62873    ,  0.0633615  ,  9.39479e-44,  3.96509e-54,  7.0411e-08 ])
39638   , -79088.1    , array([ 4.62873    ,  0.0633615  ,  9.3854e-44 ,  3.96906e-54,  7.0411e-08 ])
39639   , -79088.1    , array([ 4.62873    ,  0.0633615  ,  9.3854e-44 ,  3.96509e-54,  7.04814e-08])
39640   , -79088.1    , array([ 4.62873    ,  0.0633615  ,  9.3854e-44 ,  3.96509e-54,  7.0411e-08 ])
39641   , -79084      , array([ 4.59825    ,  0.031146   ,  9.3854e-44 ,  3.96509e-54,  1.44385e-07])
39642   , -79084      , array([ 4.59825    ,  0.031146   ,  9.3854e-44 ,  3.96509e-54,  1.44385e-07])
39643   , -79084      , array([ 4.60285    ,  0.031146   ,  9.3854e-44 ,  3.96509e-54,  1.44385e-07])
39644   , -79084      , array([ 4.59825    ,  0.0311772  ,  9.3854e-44 ,  3.96509e-54,  1.44385e-07])
39645   , -79084      , array([ 4.59825    ,  0.031146   ,  9.39479e-44,  3.96509e-54,  1.44385e-07])
39646   , -79084      , array([ 4.59825    ,  0.031146   ,  9.3854e-44 ,  3.96906e-54,  1.44385e-07])
39647   , -79084      , array([ 4.59825    ,  0.031146   ,  9.3854e-44 ,  3.96509e-54,  1.44529e-07])
39648   , -77462.5    , array([ 4.4783     ,  0.00181848 ,  9.3854e-44 ,  3.96509e-54,  2.55296e-06])
39649   , -77462.5    , array([ 4.4783     ,  0.00181848 ,  9.3854e-44 ,  3.96509e-54,  2.55296e-06])
39650   , -77462.5    , array([ 4.48279    ,  0.00181848 ,  9.3854e-44 ,  3.96509e-54,  2.55296e-06])
39651   , -77464.1    , array([ 4.4783     ,  0.0018203  ,  9.3854e-44 ,  3.96509e-54,  2.55296e-06])
