70626   , -79089.4    , array([ 13.2114    ,  0.987502   ,  1.04967e-70,  2.70985e-10,  2.693e-50  ])
70661   , -79089.4    , array([ 15.7994    ,  3.57543    ,  2.56231    ,  2.70985e-10,  2.693e-50  ])
70662   , -79089.4    , array([ 15.7994    ,  3.57543    ,  2.58793    ,  2.70985e-10,  2.693e-50  ])
70663   , -79089.4    , array([ 15.7994    ,  3.57543    ,  2.58793    ,  2.70985e-10,  2.693e-50  ])
70664   , -79089.4    , array([ 15.7994    ,  3.57543    ,  2.58793    ,  1          ,  2.693e-50  ])
70665   , -79089.4    , array([ 15.7994    ,  3.57543    ,  2.58793    ,  2.61803    ,  2.693e-50  ])
70666   , -79089.4    , array([ 15.7994    ,  3.57543    ,  2.58793    ,  1          ,  2.693e-50  ])
70667   , -79089.4    , array([ 15.7994    ,  3.57543    ,  2.58793    ,  1.61803    ,  2.693e-50  ])
70668   , -79089.4    , array([ 15.7994    ,  3.57543    ,  2.58793    ,  2          ,  2.693e-50  ])
70669   , -79089.4    , array([ 15.7994    ,  3.57543    ,  2.58793    ,  2.23607    ,  2.693e-50  ])
70670   , -79089.4    , array([ 15.7994    ,  3.57543    ,  2.58793    ,  2.38197    ,  2.693e-50  ])
70671   , -79089.4    , array([ 15.7994    ,  3.57543    ,  2.58793    ,  2.47214    ,  2.693e-50  ])
70672   , -79089.4    , array([ 15.7994    ,  3.57543    ,  2.58793    ,  2.52786    ,  2.693e-50  ])
70673   , -79089.4    , array([ 15.7994    ,  3.57543    ,  2.58793    ,  2.56231    ,  2.693e-50  ])
70674   , -79089.4    , array([ 15.7994    ,  3.57543    ,  2.58793    ,  2.58793    ,  2.693e-50  ])
70675   , -79089.4    , array([ 15.7994    ,  3.57543    ,  2.58793    ,  2.58793    ,  2.693e-50  ])
70676   , -80874.1    , array([ 15.7994    ,  3.57543    ,  2.58793    ,  2.58793    ,  1          ])
70678   , -79089.4    , array([ 15.7994    ,  3.57543    ,  2.58793    ,  2.58793    ,  2.693e-50  ])
70680   , -72858.6    , array([ 15.7994    ,  3.57543    ,  2.58793    ,  2.58793    ,  0.381966   ])
70681   , -67195.7    , array([ 15.7994    ,  3.57543    ,  2.58793    ,  2.58793    ,  0.191033   ])
70682   , -68178.9    , array([ 15.7994    ,  3.57543    ,  2.58793    ,  2.58793    ,  0.224876   ])
70683   , -65922.3    , array([ 15.7994    ,  3.57543    ,  2.58793    ,  2.58793    ,  0.118065   ])
70684   , -66743.8    , array([ 15.7994    ,  3.57543    ,  2.58793    ,  2.58793    ,  0.0742113  ])
70685   , -65956.8    , array([ 15.7994    ,  3.57543    ,  2.58793    ,  2.58793    ,  0.126377   ])
70686   , -65921      , array([ 15.7994    ,  3.57543    ,  2.58793    ,  2.58793    ,  0.116885   ])
70687   , -65920.7    , array([ 15.7994    ,  3.57543    ,  2.58793    ,  2.58793    ,  0.115716   ])
70688   , -66021.4    , array([ 15.7994    ,  3.57543    ,  2.58793    ,  2.58793    ,  0.0998624  ])
70689   , -65921.3    , array([ 15.7994    ,  3.57543    ,  2.58793    ,  2.58793    ,  0.114559   ])
70690   , -85231.6    , array([ 18.3873    ,  6.16336    ,  5.17586    ,  5.17586    ,  0.231431   ])
70691   , -65920.7    , array([ 15.7994    ,  3.57543    ,  2.58793    ,  2.58793    ,  0.115716   ])
70692   , -66119.7    , array([ 16.7994    ,  3.57543    ,  2.58793    ,  2.58793    ,  0.115716   ])
70693   , -65545.3    , array([ 14.1813    ,  3.57543    ,  2.58793    ,  2.58793    ,  0.115716   ])
70694   , -64741.6    , array([ 11.5633    ,  3.57543    ,  2.58793    ,  2.58793    ,  0.115716   ])
70695   , -62430.7    , array([ 7.32722    ,  3.57543    ,  2.58793    ,  2.58793    ,  0.115716   ])
70696   , -44603.5    , array([ 0.473121   ,  3.57543    ,  2.58793    ,  2.58793    ,  0.115716   ])
70698   , -44603.5    , array([ 0.473121   ,  3.57543    ,  2.58793    ,  2.58793    ,  0.115716   ])
70700   , -55797.4    , array([ 3.09116    ,  3.57543    ,  2.58793    ,  2.58793    ,  0.115716   ])
70701   , -50354.1    , array([ 1.78152    ,  3.57543    ,  2.58793    ,  2.58793    ,  0.115716   ])
70704   , -45094.5    , array([ 0.972884   ,  3.57543    ,  2.58793    ,  2.58793    ,  0.115716   ])
70705   , -43646.5    , array([ 0.626384   ,  3.57543    ,  2.58793    ,  2.58793    ,  0.115716   ])
70706   , -43983.9    , array([ 0.778113   ,  3.57543    ,  2.58793    ,  2.58793    ,  0.115716   ])
70707   , -43646.5    , array([ 0.626384   ,  3.57543    ,  2.58793    ,  2.58793    ,  0.115716   ])
70708   , -45546.3    , array([ 0.626384   ,  4.57543    ,  2.58793    ,  2.58793    ,  0.115716   ])
70709   , -37318.4    , array([ 0.626384   ,  1.9574     ,  2.58793    ,  2.58793    ,  0.115716   ])
70711   , -37318.4    , array([ 0.626384   ,  1.9574     ,  2.58793    ,  2.58793    ,  0.115716   ])
70712   , -26518.1    , array([ 0.626384   ,  0.957397   ,  2.58793    ,  2.58793    ,  0.115716   ])
70713   , -8983.84    , array([ 0.626384   ,  0.339363   ,  2.58793    ,  2.58793    ,  0.115716   ])
70715   , -17494      , array([ 0.626384   ,  0.575431   ,  2.58793    ,  2.58793    ,  0.115716   ])
70716   , -3875.64    , array([ 0.626384   ,  0.193465   ,  2.58793    ,  2.58793    ,  0.115716   ])
70717   , -6494.21    , array([ 0.626384   ,  0.103295   ,  2.58793    ,  2.58793    ,  0.115716   ])
70718   , -4738.99    , array([ 0.626384   ,  0.227284   ,  2.58793    ,  2.58793    ,  0.115716   ])
70719   , -3610.75    , array([ 0.626384   ,  0.159645   ,  2.58793    ,  2.58793    ,  0.115716   ])
70720   , -3610.75    , array([ 0.626384   ,  0.159645   ,  2.58793    ,  2.58793    ,  0.115716   ])
70721   , -2801.61    , array([ 0.626384   ,  0.159645   ,  3.58793    ,  2.58793    ,  0.115716   ])
70722   , -2137.05    , array([ 0.626384   ,  0.159645   ,  5.20596    ,  2.58793    ,  0.115716   ])
70723   , -2049       , array([ 0.626384   ,  0.159645   ,  5.74641    ,  2.58793    ,  0.115716   ])
70724   , -2017.44    , array([ 0.626384   ,  0.159645   ,  6.62086    ,  2.58793    ,  0.115716   ])
70725   , -2013.64    , array([ 0.626384   ,  0.159645   ,  6.38501    ,  2.58793    ,  0.115716   ])
70726   , -2013.64    , array([ 0.626384   ,  0.159645   ,  6.38501    ,  2.58793    ,  0.115716   ])
70727   , -2018.99    , array([ 0.626384   ,  0.159645   ,  6.14109    ,  2.58793    ,  0.115716   ])
70728   , -2014.54    , array([ 0.626384   ,  0.159645   ,  6.29184    ,  2.58793    ,  0.115716   ])
70729   , -2013.67    , array([ 0.626384   ,  0.159645   ,  6.42298    ,  2.58793    ,  0.115716   ])
70730   , -2013.84    , array([ 0.626384   ,  0.159645   ,  6.34704    ,  2.58793    ,  0.115716   ])
70731   , -2013.64    , array([ 0.626384   ,  0.159645   ,  6.38501    ,  2.58793    ,  0.115716   ])
70732   , -2393.25    , array([ 0.626384   ,  0.159645   ,  6.38501    ,  3.58793    ,  0.115716   ])
70733   , -2326.59    , array([ 0.626384   ,  0.159645   ,  6.38501    ,  0.969895   ,  0.115716   ])
70734   , -2013.64    , array([ 0.626384   ,  0.159645   ,  6.38501    ,  2.58793    ,  0.115716   ])
70735   , -1959.38    , array([ 0.626384   ,  0.159645   ,  6.38501    ,  1.96989    ,  0.115716   ])
70736   , -2020.59    , array([ 0.626384   ,  0.159645   ,  6.38501    ,  1.58793    ,  0.115716   ])
70737   , -1956.45    , array([ 0.626384   ,  0.159645   ,  6.38501    ,  2.10195    ,  0.115716   ])
70738   , -1956.35    , array([ 0.626384   ,  0.159645   ,  6.38501    ,  2.08484    ,  0.115716   ])
70739   , -1956.35    , array([ 0.626384   ,  0.159645   ,  6.38501    ,  2.07981    ,  0.115716   ])
70740   , -1956.35    , array([ 0.626384   ,  0.159645   ,  6.38501    ,  2.07473    ,  0.115716   ])
70741   , -1956.35    , array([ 0.626384   ,  0.159645   ,  6.38501    ,  2.07981    ,  0.115716   ])
70742   , -6555.32    , array([ 0.626384   ,  0.159645   ,  6.38501    ,  2.07981    ,  1.11572    ])
70744   , -1956.35    , array([ 0.626384   ,  0.159645   ,  6.38501    ,  2.07981    ,  0.115716   ])
70746   , -5062.01    , array([ 0.626384   ,  0.159645   ,  6.38501    ,  2.07981    ,  0.497682   ])
70747   , -4046.14    , array([ 0.626384   ,  0.159645   ,  6.38501    ,  2.07981    ,  0.306674   ])
70749   , -12546.5    , array([ 0.626384   ,  0.159645   ,  6.38501    ,  2.07981    ,  0.0255457  ])
70750   , -2790.71    , array([ 0.626384   ,  0.159645   ,  6.38501    ,  2.07981    ,  0.188655   ])
70751   , -2143.28    , array([ 0.626384   ,  0.159645   ,  6.38501    ,  2.07981    ,  0.0812738  ])
70752   , -1956.67    , array([ 0.626384   ,  0.159645   ,  6.38501    ,  2.07981    ,  0.115772   ])
70753   , -1921.5     , array([ 0.626384   ,  0.159645   ,  6.38501    ,  2.07981    ,  0.106817   ])
70754   , -1934.39    , array([ 0.626384   ,  0.159645   ,  6.38501    ,  2.07981    ,  0.0970603  ])
70755   , -1918.86    , array([ 0.626384   ,  0.159645   ,  6.38501    ,  2.07981    ,  0.104291   ])
70756   , -1918.8     , array([ 0.626384   ,  0.159645   ,  6.38501    ,  2.07981    ,  0.103956   ])
70757   , -1918.79    , array([ 0.626384   ,  0.159645   ,  6.38501    ,  2.07981    ,  0.103785   ])
70758   , -1918.79    , array([ 0.626384   ,  0.159645   ,  6.38501    ,  2.07981    ,  0.103665   ])
70760   , -1918.79    , array([ 0.626384   ,  0.159645   ,  6.38501    ,  2.07981    ,  0.103785   ])
70761   , -2426.61    , array([ 1.62638    ,  0.159645   ,  6.38501    ,  2.07981    ,  0.103785   ])
70763   , -1918.79    , array([ 0.626384   ,  0.159645   ,  6.38501    ,  2.07981    ,  0.103785   ])
70765   , -1729.03    , array([ 1.00835    ,  0.159645   ,  6.38501    ,  2.07981    ,  0.103785   ])
70766   , -1654.15    , array([ 0.817368   ,  0.159645   ,  6.38501    ,  2.07981    ,  0.103785   ])
70767   , -1654.91    , array([ 0.87074    ,  0.159645   ,  6.38501    ,  2.07981    ,  0.103785   ])
70768   , -1651.91    , array([ 0.841483   ,  0.159645   ,  6.38501    ,  2.07981    ,  0.103785   ])
70769   , -1651.93    , array([ 0.843634   ,  0.159645   ,  6.38501    ,  2.07981    ,  0.103785   ])
70770   , -1651.93    , array([ 0.839332   ,  0.159645   ,  6.38501    ,  2.07981    ,  0.103785   ])
70771   , -1651.91    , array([ 0.841483   ,  0.159645   ,  6.38501    ,  2.07981    ,  0.103785   ])
70772   , -32518.7    , array([ 0.841483   ,  1.15965    ,  6.38501    ,  2.07981    ,  0.103785   ])
70774   , -1651.91    , array([ 0.841483   ,  0.159645   ,  6.38501    ,  2.07981    ,  0.103785   ])
70776   , -17834.9    , array([ 0.841483   ,  0.541611   ,  6.38501    ,  2.07981    ,  0.103785   ])
70777   , -9648.05    , array([ 0.841483   ,  0.350497   ,  6.38501    ,  2.07981    ,  0.103785   ])
70779   , -10956.5    , array([ 0.841483   ,  0.0694751  ,  6.38501    ,  2.07981    ,  0.103785   ])
70780   , -3150.96    , array([ 0.841483   ,  0.214495   ,  6.38501    ,  2.07981    ,  0.103785   ])
70781   , -2166.92    , array([ 0.841483   ,  0.125203   ,  6.38501    ,  2.07981    ,  0.103785   ])
70782   , -1641.3     , array([ 0.841483   ,  0.158213   ,  6.38501    ,  2.07981    ,  0.103785   ])
70783   , -1621.81    , array([ 0.841483   ,  0.153458   ,  6.38501    ,  2.07981    ,  0.103785   ])
70784   , -1680.14    , array([ 0.841483   ,  0.142666   ,  6.38501    ,  2.07981    ,  0.103785   ])
70785   , -1620.97    , array([ 0.841483   ,  0.152012   ,  6.38501    ,  2.07981    ,  0.103785   ])
70786   , -1620.94    , array([ 0.841483   ,  0.152227   ,  6.38501    ,  2.07981    ,  0.103785   ])
70787   , -1620.94    , array([ 0.841483   ,  0.152301   ,  6.38501    ,  2.07981    ,  0.103785   ])
70788   , -1620.95    , array([ 0.841483   ,  0.152152   ,  6.38501    ,  2.07981    ,  0.103785   ])
70789   , -1620.94    , array([ 0.841483   ,  0.152227   ,  6.38501    ,  2.07981    ,  0.103785   ])
70790   , -1775.02    , array([ 0.841483   ,  0.152227   ,  7.38501    ,  2.07981    ,  0.103785   ])
70791   , -1674.62    , array([ 0.841483   ,  0.152227   ,  4.76698    ,  2.07981    ,  0.103785   ])
70792   , -1620.94    , array([ 0.841483   ,  0.152227   ,  6.38501    ,  2.07981    ,  0.103785   ])
70793   , -1591.91    , array([ 0.841483   ,  0.152227   ,  5.76698    ,  2.07981    ,  0.103785   ])
70794   , -1603.15    , array([ 0.841483   ,  0.152227   ,  5.38501    ,  2.07981    ,  0.103785   ])
70795   , -1591.92    , array([ 0.841483   ,  0.152227   ,  5.77316    ,  2.07981    ,  0.103785   ])
70796   , -1591.91    , array([ 0.841483   ,  0.152227   ,  5.76023    ,  2.07981    ,  0.103785   ])
70797   , -1593.51    , array([ 0.841483   ,  0.152227   ,  5.61691    ,  2.07981    ,  0.103785   ])
70798   , -1591.91    , array([ 0.841483   ,  0.152227   ,  5.75398    ,  2.07981    ,  0.103785   ])
70799   , -1591.91    , array([ 0.841483   ,  0.152227   ,  5.76023    ,  2.07981    ,  0.103785   ])
70800   , -1706.25    , array([ 0.841483   ,  0.152227   ,  5.76023    ,  3.07981    ,  0.103785   ])
70801   , -2508.98    , array([ 0.841483   ,  0.152227   ,  5.76023    ,  0.461773   ,  0.103785   ])
70802   , -1591.91    , array([ 0.841483   ,  0.152227   ,  5.76023    ,  2.07981    ,  0.103785   ])
70803   , -1734.02    , array([ 0.841483   ,  0.152227   ,  5.76023    ,  1.46177    ,  0.103785   ])
70804   , -1592.87    , array([ 0.841483   ,  0.152227   ,  5.76023    ,  2.46177    ,  0.103785   ])
70805   , -1584.96    , array([ 0.841483   ,  0.152227   ,  5.76023    ,  2.26536    ,  0.103785   ])
70806   , -1584.95    , array([ 0.841483   ,  0.152227   ,  5.76023    ,  2.2635     ,  0.103785   ])
70807   , -1584.95    , array([ 0.841483   ,  0.152227   ,  5.76023    ,  2.26167    ,  0.103785   ])
70808   , -1585.95    , array([ 0.841483   ,  0.152227   ,  5.76023    ,  2.1922     ,  0.103785   ])
70809   , -1584.95    , array([ 0.841483   ,  0.152227   ,  5.76023    ,  2.25985    ,  0.103785   ])
70810   , -1584.95    , array([ 0.841483   ,  0.152227   ,  5.76023    ,  2.26167    ,  0.103785   ])
70811   , -7534.22    , array([ 0.841483   ,  0.152227   ,  5.76023    ,  2.26167    ,  1.10378    ])
70813   , -1584.95    , array([ 0.841483   ,  0.152227   ,  5.76023    ,  2.26167    ,  0.103785   ])
70815   , -5760.44    , array([ 0.841483   ,  0.152227   ,  5.76023    ,  2.26167    ,  0.485751   ])
70816   , -4306.33    , array([ 0.841483   ,  0.152227   ,  5.76023    ,  2.26167    ,  0.294734   ])
70818   , -24924.8    , array([ 0.841483   ,  0.152227   ,  5.76023    ,  2.26167    ,  0.0136146  ])
70819   , -2676.22    , array([ 0.841483   ,  0.152227   ,  5.76023    ,  2.26167    ,  0.176721   ])
70820   , -1992.15    , array([ 0.841483   ,  0.152227   ,  5.76023    ,  2.26167    ,  0.0693427  ])
70821   , -1638.87    , array([ 0.841483   ,  0.152227   ,  5.76023    ,  2.26167    ,  0.110262   ])
70822   , -1559.04    , array([ 0.841483   ,  0.152227   ,  5.76023    ,  2.26167    ,  0.0985696  ])
70823   , -1578.74    , array([ 0.841483   ,  0.152227   ,  5.76023    ,  2.26167    ,  0.0874059  ])
70824   , -1552.71    , array([ 0.841483   ,  0.152227   ,  5.76023    ,  2.26167    ,  0.0951337  ])
70825   , -1552.63    , array([ 0.841483   ,  0.152227   ,  5.76023    ,  2.26167    ,  0.0948787  ])
70826   , -1552.61    , array([ 0.841483   ,  0.152227   ,  5.76023    ,  2.26167    ,  0.0946266  ])
70827   , -1552.61    , array([ 0.841483   ,  0.152227   ,  5.76023    ,  2.26167    ,  0.0947182  ])
70828   , -1552.62    , array([ 0.841483   ,  0.152227   ,  5.76023    ,  2.26167    ,  0.094535   ])
70829   , -1488.06    , array([ 1.05658    ,  0.144808   ,  5.13546    ,  2.44353    ,  0.0854686  ])
70830   , -1552.61    , array([ 0.841483   ,  0.152227   ,  5.76023    ,  2.26167    ,  0.0946266  ])
70831   , -1488.06    , array([ 1.05658    ,  0.144808   ,  5.13546    ,  2.44353    ,  0.0854686  ])
70832   , -1543.28    , array([ 1.40462    ,  0.132805   ,  4.12454    ,  2.73778    ,  0.0706507  ])
70833   , -1488.06    , array([ 1.05658    ,  0.144808   ,  5.13546    ,  2.44353    ,  0.0854686  ])
70834   , -1497.14    , array([ 1.18952    ,  0.140223   ,  4.74932    ,  2.55592    ,  0.0798087  ])
70835   , -1496.36    , array([ 0.974422   ,  0.147642   ,  5.3741     ,  2.37406    ,  0.0889666  ])
70836   , -1488.01    , array([ 1.07968    ,  0.144011   ,  5.06835    ,  2.46306    ,  0.084485   ])
70837   , -1487.93    , array([ 1.06941    ,  0.144366   ,  5.0982     ,  2.45437    ,  0.0849225  ])
70838   , -1487.93    , array([ 1.07169    ,  0.144287   ,  5.09158    ,  2.4563     ,  0.0848254  ])
70839   , -1487.93    , array([ 1.06713    ,  0.144444   ,  5.10482    ,  2.45245    ,  0.0850195  ])
70840   , -1487.93    , array([ 1.06941    ,  0.144366   ,  5.0982     ,  2.45437    ,  0.0849225  ])
70841   , -8424.55    , array([ 1.06941    ,  0.144366   ,  5.0982     ,  2.45437    ,  1.08492    ])
70843   , -1487.93    , array([ 1.06941    ,  0.144366   ,  5.0982     ,  2.45437    ,  0.0849225  ])
70845   , -6455.81    , array([ 1.06941    ,  0.144366   ,  5.0982     ,  2.45437    ,  0.466888   ])
70846   , -4696.43    , array([ 1.06941    ,  0.144366   ,  5.0982     ,  2.45437    ,  0.275865   ])
70849   , -2713.02    , array([ 1.06941    ,  0.144366   ,  5.0982     ,  2.45437    ,  0.157856   ])
70850   , -3033.24    , array([ 1.06941    ,  0.144366   ,  5.0982     ,  2.45437    ,  0.0504806  ])
70851   , -1682.72    , array([ 1.06941    ,  0.144366   ,  5.0982     ,  2.45437    ,  0.106765   ])
70852   , -1640.74    , array([ 1.06941    ,  0.144366   ,  5.0982     ,  2.45437    ,  0.0717669  ])
70853   , -1491.23    , array([ 1.06941    ,  0.144366   ,  5.0982     ,  2.45437    ,  0.0882435  ])
70854   , -1487.55    , array([ 1.06941    ,  0.144366   ,  5.0982     ,  2.45437    ,  0.0859325  ])
70855   , -1487.52    , array([ 1.06941    ,  0.144366   ,  5.0982     ,  2.45437    ,  0.0857427  ])
70856   , -1487.52    , array([ 1.06941    ,  0.144366   ,  5.0982     ,  2.45437    ,  0.0857299  ])
70857   , -1487.52    , array([ 1.06941    ,  0.144366   ,  5.0982     ,  2.45437    ,  0.0857218  ])
70858   , -1487.52    , array([ 1.06941    ,  0.144366   ,  5.0982     ,  2.45437    ,  0.0857299  ])
70859   , -34716.5    , array([ 1.06941    ,  1.14437    ,  5.0982     ,  2.45437    ,  0.0857299  ])
70861   , -1487.52    , array([ 1.06941    ,  0.144366   ,  5.0982     ,  2.45437    ,  0.0857299  ])
70863   , -19240.1    , array([ 1.06941    ,  0.526332   ,  5.0982     ,  2.45437    ,  0.0857299  ])
70864   , -10374.6    , array([ 1.06941    ,  0.335205   ,  5.0982     ,  2.45437    ,  0.0857299  ])
70866   , -14594.9    , array([ 1.06941    ,  0.0541957  ,  5.0982     ,  2.45437    ,  0.0857299  ])
70867   , -3453.72    , array([ 1.06941    ,  0.205695   ,  5.0982     ,  2.45437    ,  0.0857299  ])
70868   , -2225.16    , array([ 1.06941    ,  0.109924   ,  5.0982     ,  2.45437    ,  0.0857299  ])
70869   , -1504.59    , array([ 1.06941    ,  0.146322   ,  5.0982     ,  2.45437    ,  0.0857299  ])
70870   , -1466.99    , array([ 1.06941    ,  0.140077   ,  5.0982     ,  2.45437    ,  0.0857299  ])
70871   , -1544.89    , array([ 1.06941    ,  0.128559   ,  5.0982     ,  2.45437    ,  0.0857299  ])
70872   , -1465.67    , array([ 1.06941    ,  0.13842    ,  5.0982     ,  2.45437    ,  0.0857299  ])
70873   , -1465.62    , array([ 1.06941    ,  0.138657   ,  5.0982     ,  2.45437    ,  0.0857299  ])
70874   , -1465.62    , array([ 1.06941    ,  0.138714   ,  5.0982     ,  2.45437    ,  0.0857299  ])
70875   , -1465.63    , array([ 1.06941    ,  0.1386     ,  5.0982     ,  2.45437    ,  0.0857299  ])
70876   , -1465.62    , array([ 1.06941    ,  0.138657   ,  5.0982     ,  2.45437    ,  0.0857299  ])
70877   , -1557.06    , array([ 1.06941    ,  0.138657   ,  6.0982     ,  2.45437    ,  0.0857299  ])
70878   , -1605.22    , array([ 1.06941    ,  0.138657   ,  3.48016    ,  2.45437    ,  0.0857299  ])
70879   , -1465.62    , array([ 1.06941    ,  0.138657   ,  5.0982     ,  2.45437    ,  0.0857299  ])
70880   , -1472.04    , array([ 1.06941    ,  0.138657   ,  4.48016    ,  2.45437    ,  0.0857299  ])
70881   , -1486.7     , array([ 1.06941    ,  0.138657   ,  5.48016    ,  2.45437    ,  0.0857299  ])
70882   , -1461.9     , array([ 1.06941    ,  0.138657   ,  4.86834    ,  2.45437    ,  0.0857299  ])
70883   , -1461.9     , array([ 1.06941    ,  0.138657   ,  4.86506    ,  2.45437    ,  0.0857299  ])
70884   , -1461.9     , array([ 1.06941    ,  0.138657   ,  4.86175    ,  2.45437    ,  0.0857299  ])
70885   , -1461.9     , array([ 1.06941    ,  0.138657   ,  4.85938    ,  2.45437    ,  0.0857299  ])
70886   , -1461.9     , array([ 1.06941    ,  0.138657   ,  4.86175    ,  2.45437    ,  0.0857299  ])
70887   , -1584.84    , array([ 1.06941    ,  0.138657   ,  4.86175    ,  3.45437    ,  0.0857299  ])
70888   , -2017.31    , array([ 1.06941    ,  0.138657   ,  4.86175    ,  0.836338   ,  0.0857299  ])
70889   , -1461.9     , array([ 1.06941    ,  0.138657   ,  4.86175    ,  2.45437    ,  0.0857299  ])
70890   , -1537.67    , array([ 1.06941    ,  0.138657   ,  4.86175    ,  1.83634    ,  0.0857299  ])
70891   , -1477.54    , array([ 1.06941    ,  0.138657   ,  4.86175    ,  2.83634    ,  0.0857299  ])
70892   , -1461.5     , array([ 1.06941    ,  0.138657   ,  4.86175    ,  2.52016    ,  0.0857299  ])
70893   , -1461.47    , array([ 1.06941    ,  0.138657   ,  4.86175    ,  2.50777    ,  0.0857299  ])
70894   , -1461.47    , array([ 1.06941    ,  0.138657   ,  4.86175    ,  2.50692    ,  0.0857299  ])
70895   , -1461.47    , array([ 1.06941    ,  0.138657   ,  4.86175    ,  2.5064     ,  0.0857299  ])
70896   , -1461.47    , array([ 1.06941    ,  0.138657   ,  4.86175    ,  2.50692    ,  0.0857299  ])
70897   , -1482.16    , array([ 1.29734    ,  0.130796   ,  4.19971    ,  2.69963    ,  0.0760258  ])
70898   , -1709.12    , array([ 0.700617   ,  0.151376   ,  5.93294    ,  2.19512    ,  0.101431   ])
70899   , -1461.47    , array([ 1.06941    ,  0.138657   ,  4.86175    ,  2.50692    ,  0.0857299  ])
70900   , -1483.5     , array([ 0.928543   ,  0.143516   ,  5.27091    ,  2.38782    ,  0.0917273  ])
70901   , -1464.68    , array([ 1.15647    ,  0.135655   ,  4.60887    ,  2.58053    ,  0.0820232  ])
