641     , -28219.8    , array([ 0.00786816 ,  1.3388     ,  0.00682444 ,  0.0529594  ])
642     , -28225.7    , array([ 0.00787603 ,  1.3388     ,  0.00682444 ,  0.0529594  ])
643     , -28217.9    , array([ 0.00786816 ,  1.34014    ,  0.00682444 ,  0.0529594  ])
644     , -28213.9    , array([ 0.00786816 ,  1.3388     ,  0.00683127 ,  0.0529594  ])
645     , -28216.5    , array([ 0.00786816 ,  1.3388     ,  0.00682444 ,  0.0530124  ])
646     , -28219.8    , array([ 0.00786816 ,  1.3388     ,  0.00682444 ,  0.0529594  ])
647     , -34731.8    , array([ 0.0040963  ,  1.6479     ,  0.0130492  ,  0.0760236  ])
648     , -34731.8    , array([ 0.0040963  ,  1.6479     ,  0.0130492  ,  0.0760236  ])
649     , -34700.1    , array([ 0.0041004  ,  1.6479     ,  0.0130492  ,  0.0760236  ])
650     , -34732.7    , array([ 0.0040963  ,  1.64954    ,  0.0130492  ,  0.0760236  ])
651     , -34763      , array([ 0.0040963  ,  1.6479     ,  0.0130623  ,  0.0760236  ])
652     , -34741.1    , array([ 0.0040963  ,  1.6479     ,  0.0130492  ,  0.0760997  ])
653     , -25293.6    , array([ 0.00610989 ,  1.45101    ,  0.00877296 ,  0.0609225  ])
654     , -25293.6    , array([ 0.00610989 ,  1.45101    ,  0.00877296 ,  0.0609225  ])
655     , -25296.4    , array([ 0.006116   ,  1.45101    ,  0.00877296 ,  0.0609225  ])
656     , -25292.1    , array([ 0.00610989 ,  1.45246    ,  0.00877296 ,  0.0609225  ])
657     , -25290.8    , array([ 0.00610989 ,  1.45101    ,  0.00878174 ,  0.0609225  ])
658     , -25293.6    , array([ 0.00610989 ,  1.45101    ,  0.00877296 ,  0.0609835  ])
659     , -51937.9    , array([ 0.00257841 ,  3.68992    ,  0.0186548  ,  0.0118141  ])
660     , -51937.9    , array([ 0.00257841 ,  3.68992    ,  0.0186548  ,  0.0118141  ])
661     , -51893.3    , array([ 0.00258099 ,  3.68992    ,  0.0186548  ,  0.0118141  ])
662     , -51938.5    , array([ 0.00257841 ,  3.69361    ,  0.0186548  ,  0.0118141  ])
663     , -51972.7    , array([ 0.00257841 ,  3.68992    ,  0.0186735  ,  0.0118141  ])
664     , -51951.7    , array([ 0.00257841 ,  3.68992    ,  0.0186548  ,  0.0118259  ])
665     , -24958.7    , array([ 0.00579129 ,  1.53756    ,  0.00919357 ,  0.0550248  ])
666     , -24958.7    , array([ 0.00579129 ,  1.53756    ,  0.00919357 ,  0.0550248  ])
667     , -24960.8    , array([ 0.00579709 ,  1.53756    ,  0.00919357 ,  0.0550248  ])
668     , -24957.5    , array([ 0.00579129 ,  1.5391     ,  0.00919357 ,  0.0550248  ])
