993     , -54553.9    , array([ 0.00910425 ,  0.543171   ,  0.0068023  ,  0.0456828  ])
994     , -54553.2    , array([ 0.00911336 ,  0.543171   ,  0.0068023  ,  0.0456828  ])
995     , -54553.4    , array([ 0.00910425 ,  0.543715   ,  0.0068023  ,  0.0456828  ])
996     , -54554.7    , array([ 0.00910425 ,  0.543171   ,  0.00680911 ,  0.0456828  ])
997     , -54555.6    , array([ 0.00910425 ,  0.543171   ,  0.0068023  ,  0.0457285  ])
998     , -54553.9    , array([ 0.00910425 ,  0.543171   ,  0.0068023  ,  0.0456828  ])
999     , -54716.5    , array([ 0.0131419  ,  0.686287   ,  0.00460447 ,  0.020047   ])
1000    , -54716.5    , array([ 0.0131419  ,  0.686287   ,  0.00460447 ,  0.020047   ])
1001    , -54718.1    , array([ 0.0131551  ,  0.686287   ,  0.00460447 ,  0.020047   ])
1002    , -54716.2    , array([ 0.0131419  ,  0.686973   ,  0.00460447 ,  0.020047   ])
1003    , -54714.9    , array([ 0.0131419  ,  0.686287   ,  0.00460908 ,  0.020047   ])
1004    , -54716      , array([ 0.0131419  ,  0.686287   ,  0.00460447 ,  0.0200671  ])
1005    , -54169.6    , array([ 0.0105544  ,  0.596809   ,  0.00581317 ,  0.0327882  ])
1006    , -54169.6    , array([ 0.0105544  ,  0.596809   ,  0.00581317 ,  0.0327882  ])
1007    , -54170.3    , array([ 0.010565   ,  0.596809   ,  0.00581317 ,  0.0327882  ])
1008    , -54169      , array([ 0.0105544  ,  0.597406   ,  0.00581317 ,  0.0327882  ])
1009    , -54168.9    , array([ 0.0105544  ,  0.596809   ,  0.00581899 ,  0.0327882  ])
1010    , -54170      , array([ 0.0105544  ,  0.596809   ,  0.00581317 ,  0.032821   ])
1011    , -53763      , array([ 0.00823798 ,  0.888822   ,  0.00717064 ,  0.0186739  ])
1012    , -53763      , array([ 0.00823798 ,  0.888822   ,  0.00717064 ,  0.0186739  ])
1013    , -53763.4    , array([ 0.00824623 ,  0.888822   ,  0.00717064 ,  0.0186739  ])
1014    , -53762.6    , array([ 0.00823798 ,  0.889711   ,  0.00717064 ,  0.0186739  ])
1015    , -53762.7    , array([ 0.00823798 ,  0.888822   ,  0.00717782 ,  0.0186739  ])
1016    , -53762.6    , array([ 0.00823798 ,  0.888822   ,  0.00717064 ,  0.0186926  ])
1017    , -53545.5    , array([ 0.00904792 ,  8.78568    ,  0.0051026  ,  0.0267909  ])
1018    , -53545.5    , array([ 0.00904792 ,  8.78568    ,  0.0051026  ,  0.0267909  ])
1019    , -53546.5    , array([ 0.00905697 ,  8.78568    ,  0.0051026  ,  0.0267909  ])
1020    , -53545.4    , array([ 0.00904792 ,  8.79447    ,  0.0051026  ,  0.0267909  ])
1021    , -53544.5    , array([ 0.00904792 ,  8.78568    ,  0.0051077  ,  0.0267909  ])
1022    , -53545.3    , array([ 0.00904792 ,  8.78568    ,  0.0051026  ,  0.0268177  ])
1029    , -53545.5    , array([ 0.00904787 ,  8.78568    ,  0.00510257 ,  0.0267909  ])
1030    , -53545.5    , array([ 0.00904787 ,  8.78568    ,  0.00510257 ,  0.0267909  ])
1031    , -53546.5    , array([ 0.00905692 ,  8.78568    ,  0.00510257 ,  0.0267909  ])
1032    , -53545.4    , array([ 0.00904787 ,  8.79447    ,  0.00510257 ,  0.0267909  ])
1033    , -53544.5    , array([ 0.00904787 ,  8.78568    ,  0.00510767 ,  0.0267909  ])
1034    , -53545.3    , array([ 0.00904787 ,  8.78568    ,  0.00510257 ,  0.0268177  ])
1035    , -53503.4    , array([ 0.00290107 ,  8.99874    ,  0.00164179 ,  0.0269839  ])
1036    , -53503.4    , array([ 0.00290107 ,  8.99874    ,  0.00164179 ,  0.0269839  ])
1037    , -53504.4    , array([ 0.00290398 ,  8.99874    ,  0.00164179 ,  0.0269839  ])
1038    , -53503.4    , array([ 0.00290107 ,  9.00774    ,  0.00164179 ,  0.0269839  ])
1039    , -53502.4    , array([ 0.00290107 ,  8.99874    ,  0.00164343 ,  0.0269839  ])
1040    , -53503.2    , array([ 0.00290107 ,  8.99874    ,  0.00164179 ,  0.0270109  ])
1041    , -53429.9    , array([ 0.00257652 ,  9.24134    ,  0.001593   ,  0.0261129  ])
1042    , -53429.9    , array([ 0.00257652 ,  9.24134    ,  0.001593   ,  0.0261129  ])
1043    , -53430.6    , array([ 0.0025791  ,  9.24134    ,  0.001593   ,  0.0261129  ])
1044    , -53429.8    , array([ 0.00257652 ,  9.25059    ,  0.001593   ,  0.0261129  ])
1045    , -53429.1    , array([ 0.00257652 ,  9.24134    ,  0.0015946  ,  0.0261129  ])
1046    , -53429.7    , array([ 0.00257652 ,  9.24134    ,  0.001593   ,  0.026139   ])
1047    , -53333.8    , array([ 0.0013521  ,  11.8957    ,  0.000992368,  0.0260563  ])
