195227  , -79089.4    , array([ 0.00488086 ,  1.84483    ,  1.17467e-77,  0.00365271 ,  1.76157e-10])
195228  , -79089.4    , array([ 0.00488574 ,  1.84483    ,  1.17467e-77,  0.00365271 ,  1.76157e-10])
195229  , -79089.4    , array([ 0.00488086 ,  1.84668    ,  1.17467e-77,  0.00365271 ,  1.76157e-10])
195230  , -79089.4    , array([ 0.00488086 ,  1.84483    ,  1.17585e-77,  0.00365271 ,  1.76157e-10])
195231  , -79089.4    , array([ 0.00488086 ,  1.84483    ,  1.17467e-77,  0.00365637 ,  1.76157e-10])
195232  , -79089.4    , array([ 0.00488086 ,  1.84483    ,  1.17467e-77,  0.00365271 ,  1.76333e-10])
195233  , -79089.4    , array([ 0.00488086 ,  1.84483    ,  1.17467e-77,  0.00365271 ,  1.76157e-10])
195234  , -79089.4    , array([ 0.00474225 ,  1.84462    ,  1.17467e-77,  0.00365271 ,  1.81332e-10])
195235  , -79089.4    , array([ 0.00474225 ,  1.84462    ,  1.17467e-77,  0.00365271 ,  1.81332e-10])
195236  , -79089.4    , array([ 0.004747   ,  1.84462    ,  1.17467e-77,  0.00365271 ,  1.81332e-10])
195237  , -79089.4    , array([ 0.00474225 ,  1.84647    ,  1.17467e-77,  0.00365271 ,  1.81332e-10])
195238  , -79089.4    , array([ 0.00474225 ,  1.84462    ,  1.17585e-77,  0.00365271 ,  1.81332e-10])
195239  , -79089.4    , array([ 0.00474225 ,  1.84462    ,  1.17467e-77,  0.00365637 ,  1.81332e-10])
195240  , -79089.4    , array([ 0.00474225 ,  1.84462    ,  1.17467e-77,  0.00365271 ,  1.81513e-10])
195241  , -79089.4    , array([ 0.00422609 ,  1.8438     ,  1.17467e-77,  0.00365271 ,  2.03596e-10])
195242  , -79089.4    , array([ 0.00422609 ,  1.8438     ,  1.17467e-77,  0.00365271 ,  2.03596e-10])
195243  , -79089.4    , array([ 0.00423032 ,  1.8438     ,  1.17467e-77,  0.00365271 ,  2.03596e-10])
195244  , -79089.4    , array([ 0.00422609 ,  1.84564    ,  1.17467e-77,  0.00365271 ,  2.03596e-10])
195245  , -79089.4    , array([ 0.00422609 ,  1.8438     ,  1.17585e-77,  0.00365271 ,  2.03596e-10])
195246  , -79089.4    , array([ 0.00422609 ,  1.8438     ,  1.17467e-77,  0.00365637 ,  2.03596e-10])
195247  , -79089.4    , array([ 0.00422609 ,  1.8438     ,  1.17467e-77,  0.00365271 ,  2.038e-10  ])
195248  , -79089.3    , array([ 0.00266535 ,  1.84049    ,  1.17467e-77,  0.00365272 ,  3.2356e-10 ])
195249  , -79089.3    , array([ 0.00266535 ,  1.84049    ,  1.17467e-77,  0.00365272 ,  3.2356e-10 ])
195250  , -79089.3    , array([ 0.00266801 ,  1.84049    ,  1.17467e-77,  0.00365272 ,  3.2356e-10 ])
195251  , -79089.3    , array([ 0.00266535 ,  1.84233    ,  1.17467e-77,  0.00365272 ,  3.2356e-10 ])
195252  , -79089.3    , array([ 0.00266535 ,  1.84049    ,  1.17585e-77,  0.00365272 ,  3.2356e-10 ])
195253  , -79089.3    , array([ 0.00266535 ,  1.84049    ,  1.17467e-77,  0.00365637 ,  3.2356e-10 ])
195254  , -79089.3    , array([ 0.00266535 ,  1.84049    ,  1.17467e-77,  0.00365272 ,  3.23884e-10])
195262  , -79089.3    , array([ 0.00266535 ,  1.84049    ,  1.17467e-77,  0.00365272 ,  3.2356e-10 ])
195263  , -79089.3    , array([ 0.00266535 ,  1.84049    ,  1.17467e-77,  0.00365272 ,  3.2356e-10 ])
195264  , -79089.3    , array([ 0.00266801 ,  1.84049    ,  1.17467e-77,  0.00365272 ,  3.2356e-10 ])
195265  , -79089.3    , array([ 0.00266535 ,  1.84233    ,  1.17467e-77,  0.00365272 ,  3.2356e-10 ])
195266  , -79089.3    , array([ 0.00266535 ,  1.84049    ,  1.17585e-77,  0.00365272 ,  3.2356e-10 ])
195267  , -79089.3    , array([ 0.00266535 ,  1.84049    ,  1.17467e-77,  0.00365637 ,  3.2356e-10 ])
195268  , -79089.3    , array([ 0.00266535 ,  1.84049    ,  1.17467e-77,  0.00365272 ,  3.23884e-10])
195269  , -79089.3    , array([ 0.00266535 ,  1.84049    ,  1.17467e-77,  0.00365272 ,  3.2356e-10 ])
195270  , -79089.3    , array([ 0.00266535 ,  1.84049    ,  1.17467e-77,  0.00365272 ,  3.2356e-10 ])
195271  , -79089.3    , array([ 0.00266801 ,  1.84049    ,  1.17467e-77,  0.00365272 ,  3.2356e-10 ])
195272  , -79089.3    , array([ 0.00266535 ,  1.84233    ,  1.17467e-77,  0.00365272 ,  3.2356e-10 ])
195273  , -79089.3    , array([ 0.00266535 ,  1.84049    ,  1.17585e-77,  0.00365272 ,  3.2356e-10 ])
195274  , -79089.3    , array([ 0.00266535 ,  1.84049    ,  1.17467e-77,  0.00365637 ,  3.2356e-10 ])
195275  , -79089.3    , array([ 0.00266535 ,  1.84049    ,  1.17467e-77,  0.00365272 ,  3.23884e-10])
195276  , -79088.8    , array([ 0.00106019 ,  1.8339     ,  1.17467e-77,  0.00365273 ,  8.17196e-10])
195277  , -79088.8    , array([ 0.00106019 ,  1.8339     ,  1.17467e-77,  0.00365273 ,  8.17196e-10])
195278  , -79088.8    , array([ 0.00106125 ,  1.8339     ,  1.17467e-77,  0.00365273 ,  8.17196e-10])
195279  , -79088.8    , array([ 0.00106019 ,  1.83573    ,  1.17467e-77,  0.00365273 ,  8.17196e-10])
195280  , -79088.8    , array([ 0.00106019 ,  1.8339     ,  1.17585e-77,  0.00365273 ,  8.17196e-10])
195281  , -79088.8    , array([ 0.00106019 ,  1.8339     ,  1.17467e-77,  0.00365638 ,  8.17196e-10])
195282  , -79088.8    , array([ 0.00106019 ,  1.8339     ,  1.17467e-77,  0.00365273 ,  8.18013e-10])
195283  , -79088.8    , array([ 0.00106019 ,  1.8339     ,  1.17467e-77,  0.00365273 ,  8.17196e-10])
195284  , -79088.8    , array([ 0.00106019 ,  1.8339     ,  1.17467e-77,  0.00365273 ,  8.17196e-10])
195285  , -79088.8    , array([ 0.00106125 ,  1.8339     ,  1.17467e-77,  0.00365273 ,  8.17196e-10])
195286  , -79088.8    , array([ 0.00106019 ,  1.83573    ,  1.17467e-77,  0.00365273 ,  8.17196e-10])
195287  , -79088.8    , array([ 0.00106019 ,  1.8339     ,  1.17585e-77,  0.00365273 ,  8.17196e-10])
195288  , -79088.8    , array([ 0.00106019 ,  1.8339     ,  1.17467e-77,  0.00365638 ,  8.17196e-10])
195289  , -79088.8    , array([ 0.00106019 ,  1.8339     ,  1.17467e-77,  0.00365273 ,  8.18013e-10])
195290  , -79088.8    , array([ 0.00106019 ,  1.8339     ,  1.17467e-77,  0.00365273 ,  8.17196e-10])
195291  , -79088.8    , array([ 0.00106019 ,  1.8339     ,  1.17467e-77,  0.00365273 ,  8.17196e-10])
195292  , -79088.8    , array([ 0.00106125 ,  1.8339     ,  1.17467e-77,  0.00365273 ,  8.17196e-10])
195293  , -79088.8    , array([ 0.00106019 ,  1.83573    ,  1.17467e-77,  0.00365273 ,  8.17196e-10])
195294  , -79088.8    , array([ 0.00106019 ,  1.8339     ,  1.17585e-77,  0.00365273 ,  8.17196e-10])
195295  , -79088.8    , array([ 0.00106019 ,  1.8339     ,  1.17467e-77,  0.00365638 ,  8.17196e-10])
195296  , -79088.8    , array([ 0.00106019 ,  1.8339     ,  1.17467e-77,  0.00365273 ,  8.18013e-10])
195304  , -79088.8    , array([ 0.00106019 ,  1.8339     ,  1.17467e-77,  0.00365273 ,  8.17196e-10])
195305  , -79088.8    , array([ 0.00106019 ,  1.8339     ,  1.17467e-77,  0.00365273 ,  8.17196e-10])
195306  , -79088.8    , array([ 0.00106125 ,  1.8339     ,  1.17467e-77,  0.00365273 ,  8.17196e-10])
195307  , -79088.8    , array([ 0.00106019 ,  1.83573    ,  1.17467e-77,  0.00365273 ,  8.17196e-10])
195308  , -79088.8    , array([ 0.00106019 ,  1.8339     ,  1.17585e-77,  0.00365273 ,  8.17196e-10])
