243446  , -60072.9    , array([ 0.0283052  ,  0.978222   ,  2.639e-56  ,  1.08065e-49,  0.0010508  ])
243447  , -60082.7    , array([ 0.0283335  ,  0.978222   ,  2.639e-56  ,  1.08065e-49,  0.0010508  ])
243448  , -60073.7    , array([ 0.0283052  ,  0.979201   ,  2.639e-56  ,  1.08065e-49,  0.0010508  ])
243449  , -60072.9    , array([ 0.0283052  ,  0.978222   ,  2.64164e-56,  1.08065e-49,  0.0010508  ])
243450  , -60072.9    , array([ 0.0283052  ,  0.978222   ,  2.639e-56  ,  1.08173e-49,  0.0010508  ])
243451  , -60062.2    , array([ 0.0283052  ,  0.978222   ,  2.639e-56  ,  1.08065e-49,  0.00105185 ])
243452  , -60072.9    , array([ 0.0283052  ,  0.978222   ,  2.639e-56  ,  1.08065e-49,  0.0010508  ])
243453  , -56143.2    , array([ 0.0143608  ,  0.923954   ,  2.639e-56  ,  1.08065e-49,  0.00221553 ])
243454  , -56143.2    , array([ 0.0143608  ,  0.923954   ,  2.639e-56  ,  1.08065e-49,  0.00221553 ])
243455  , -56129.6    , array([ 0.0143752  ,  0.923954   ,  2.639e-56  ,  1.08065e-49,  0.00221553 ])
243456  , -56144.4    , array([ 0.0143608  ,  0.924878   ,  2.639e-56  ,  1.08065e-49,  0.00221553 ])
243457  , -56143.2    , array([ 0.0143608  ,  0.923954   ,  2.64164e-56,  1.08065e-49,  0.00221553 ])
243458  , -56143.2    , array([ 0.0143608  ,  0.923954   ,  2.639e-56  ,  1.08173e-49,  0.00221553 ])
243459  , -56154.8    , array([ 0.0143608  ,  0.923954   ,  2.639e-56  ,  1.08065e-49,  0.00221774 ])
243460  , -54466      , array([ 0.0208385  ,  0.953345   ,  2.639e-56  ,  1.08065e-49,  0.0014714  ])
243461  , -54466      , array([ 0.0208385  ,  0.953345   ,  2.639e-56  ,  1.08065e-49,  0.0014714  ])
243462  , -54471.1    , array([ 0.0208593  ,  0.953345   ,  2.639e-56  ,  1.08065e-49,  0.0014714  ])
243463  , -54467      , array([ 0.0208385  ,  0.954299   ,  2.639e-56  ,  1.08065e-49,  0.0014714  ])
243464  , -54466      , array([ 0.0208385  ,  0.953345   ,  2.64164e-56,  1.08065e-49,  0.0014714  ])
243465  , -54466      , array([ 0.0208385  ,  0.953345   ,  2.639e-56  ,  1.08173e-49,  0.0014714  ])
243466  , -54459.7    , array([ 0.0208385  ,  0.953345   ,  2.639e-56  ,  1.08065e-49,  0.00147287 ])
243467  , -254855     , array([ 0.600365   ,  0.00825221 ,  2.639e-56  ,  1.08065e-49,  0.0625915  ])
243468  , -254855     , array([ 0.600365   ,  0.00825221 ,  2.639e-56  ,  1.08065e-49,  0.0625915  ])
243469  , -254853     , array([ 0.600965   ,  0.00825221 ,  2.639e-56  ,  1.08065e-49,  0.0625915  ])
243470  , -254587     , array([ 0.600365   ,  0.00826046 ,  2.639e-56  ,  1.08065e-49,  0.0625915  ])
243471  , -254855     , array([ 0.600365   ,  0.00825221 ,  2.64164e-56,  1.08065e-49,  0.0625915  ])
243472  , -254855     , array([ 0.600365   ,  0.00825221 ,  2.639e-56  ,  1.08173e-49,  0.0625915  ])
243473  , -255123     , array([ 0.600365   ,  0.00825221 ,  2.639e-56  ,  1.08065e-49,  0.0626541  ])
243474  , -42919.9    , array([ 0.0591452  ,  0.218264   ,  2.639e-56  ,  1.08065e-49,  0.0047132  ])
243475  , -42919.9    , array([ 0.0591452  ,  0.218264   ,  2.639e-56  ,  1.08065e-49,  0.0047132  ])
243476  , -42920.5    , array([ 0.0592044  ,  0.218264   ,  2.639e-56  ,  1.08065e-49,  0.0047132  ])
243477  , -42929.6    , array([ 0.0591452  ,  0.218482   ,  2.639e-56  ,  1.08065e-49,  0.0047132  ])
243478  , -42919.9    , array([ 0.0591452  ,  0.218264   ,  2.64164e-56,  1.08065e-49,  0.0047132  ])
243479  , -42919.9    , array([ 0.0591452  ,  0.218264   ,  2.639e-56  ,  1.08173e-49,  0.0047132  ])
243480  , -42908.8    , array([ 0.0591452  ,  0.218264   ,  2.639e-56  ,  1.08065e-49,  0.00471792 ])
243481  , -6798.64    , array([ 0.203772   ,  0.0379977  ,  2.639e-56  ,  1.08065e-49,  0.0187427  ])
243482  , -6798.64    , array([ 0.203772   ,  0.0379977  ,  2.639e-56  ,  1.08065e-49,  0.0187427  ])
243483  , -6792.24    , array([ 0.203976   ,  0.0379977  ,  2.639e-56  ,  1.08065e-49,  0.0187427  ])
243484  , -6789.33    , array([ 0.203772   ,  0.0380358  ,  2.639e-56  ,  1.08065e-49,  0.0187427  ])
243485  , -6798.64    , array([ 0.203772   ,  0.0379977  ,  2.64164e-56,  1.08065e-49,  0.0187427  ])
243486  , -6798.64    , array([ 0.203772   ,  0.0379977  ,  2.639e-56  ,  1.08173e-49,  0.0187427  ])
243487  , -6813.08    , array([ 0.203772   ,  0.0379977  ,  2.639e-56  ,  1.08065e-49,  0.0187615  ])
243488  , -18154.8    , array([ 0.113376   ,  0.0870164  ,  2.639e-56  ,  1.08065e-49,  0.00974281 ])
