236111  , -79087.5    , array([ 3.1598     ,  0.687921   ,  9.12553e-66,  1.98703e-28,  9.957e-07  ])
236180  , -5118.7     , array([ 1.31733    ,  0.00186125 ,  9.12553e-66,  1.98703e-28,  0.000942269])
236181  , -74895.9    , array([ 1.84617    ,  0.0182114  ,  9.12553e-66,  1.98703e-28,  6.69666e-05])
236182  , -74895.9    , array([ 1.84617    ,  0.0182114  ,  9.12553e-66,  1.98703e-28,  6.69666e-05])
236183  , -74895.9    , array([ 1.84802    ,  0.0182114  ,  9.12553e-66,  1.98703e-28,  6.69666e-05])
236184  , -74899.9    , array([ 1.84617    ,  0.0182296  ,  9.12553e-66,  1.98703e-28,  6.69666e-05])
236185  , -74895.9    , array([ 1.84617    ,  0.0182114  ,  9.13466e-66,  1.98703e-28,  6.69666e-05])
236186  , -74895.9    , array([ 1.84617    ,  0.0182114  ,  9.12553e-66,  1.98902e-28,  6.69666e-05])
236187  , -74891.8    , array([ 1.84617    ,  0.0182114  ,  9.12553e-66,  1.98703e-28,  6.70336e-05])
236188  , -3081.84    , array([ 1.36821    ,  0.00240441 ,  9.12553e-66,  1.98703e-28,  0.000699635])
236189  , -3081.84    , array([ 1.36821    ,  0.00240441 ,  9.12553e-66,  1.98703e-28,  0.000699635])
236190  , -3081.85    , array([ 1.36958    ,  0.00240441 ,  9.12553e-66,  1.98703e-28,  0.000699635])
236191  , -3087.08    , array([ 1.36821    ,  0.00240682 ,  9.12553e-66,  1.98703e-28,  0.000699635])
236192  , -3081.84    , array([ 1.36821    ,  0.00240441 ,  9.13466e-66,  1.98703e-28,  0.000699635])
236193  , -3081.84    , array([ 1.36821    ,  0.00240441 ,  9.12553e-66,  1.98902e-28,  0.000699635])
236194  , -3076.55    , array([ 1.36821    ,  0.00240441 ,  9.12553e-66,  1.98703e-28,  0.000700335])
236195  , -2631.67    , array([ 1.3525     ,  0.00222392 ,  9.12553e-66,  1.98703e-28,  0.000765853])
236196  , -2631.67    , array([ 1.3525     ,  0.00222392 ,  9.12553e-66,  1.98703e-28,  0.000765853])
236197  , -2631.68    , array([ 1.35385    ,  0.00222392 ,  9.12553e-66,  1.98703e-28,  0.000765853])
236198  , -2631.65    , array([ 1.3525     ,  0.00222614 ,  9.12553e-66,  1.98703e-28,  0.000765853])
236199  , -2631.67    , array([ 1.3525     ,  0.00222392 ,  9.13466e-66,  1.98703e-28,  0.000765853])
236200  , -2631.67    , array([ 1.3525     ,  0.00222392 ,  9.12553e-66,  1.98902e-28,  0.000765853])
236201  , -2631.63    , array([ 1.3525     ,  0.00222392 ,  9.12553e-66,  1.98703e-28,  0.000766619])
236202  , -2631.67    , array([ 1.35246    ,  0.00222347 ,  9.12553e-66,  1.98703e-28,  0.000766031])
236203  , -2631.67    , array([ 1.35246    ,  0.00222347 ,  9.12553e-66,  1.98703e-28,  0.000766031])
236204  , -2631.68    , array([ 1.35381    ,  0.00222347 ,  9.12553e-66,  1.98703e-28,  0.000766031])
236205  , -2631.64    , array([ 1.35246    ,  0.00222569 ,  9.12553e-66,  1.98703e-28,  0.000766031])
236206  , -2631.67    , array([ 1.35246    ,  0.00222347 ,  9.13466e-66,  1.98703e-28,  0.000766031])
236207  , -2631.67    , array([ 1.35246    ,  0.00222347 ,  9.12553e-66,  1.98902e-28,  0.000766031])
236208  , -2631.64    , array([ 1.35246    ,  0.00222347 ,  9.12553e-66,  1.98703e-28,  0.000766797])
236216  , -2631.76    , array([ 1.35218    ,  0.00222108 ,  9.12553e-66,  1.98703e-28,  0.000767112])
236217  , -2631.76    , array([ 1.35218    ,  0.00222108 ,  9.12553e-66,  1.98703e-28,  0.000767112])
236218  , -2631.77    , array([ 1.35353    ,  0.00222108 ,  9.12553e-66,  1.98703e-28,  0.000767112])
236219  , -2631.65    , array([ 1.35218    ,  0.0022233  ,  9.12553e-66,  1.98703e-28,  0.000767112])
236220  , -2631.76    , array([ 1.35218    ,  0.00222108 ,  9.13466e-66,  1.98703e-28,  0.000767112])
236221  , -2631.76    , array([ 1.35218    ,  0.00222108 ,  9.12553e-66,  1.98902e-28,  0.000767112])
236222  , -2631.81    , array([ 1.35218    ,  0.00222108 ,  9.12553e-66,  1.98703e-28,  0.00076788 ])
236223  , -2631.67    , array([ 1.35245    ,  0.00222341 ,  9.12553e-66,  1.98703e-28,  0.000766059])
236224  , -2631.67    , array([ 1.35245    ,  0.00222341 ,  9.12553e-66,  1.98703e-28,  0.000766059])
236225  , -2631.68    , array([ 1.3538     ,  0.00222341 ,  9.12553e-66,  1.98703e-28,  0.000766059])
236226  , -2631.64    , array([ 1.35245    ,  0.00222563 ,  9.12553e-66,  1.98703e-28,  0.000766059])
236227  , -2631.67    , array([ 1.35245    ,  0.00222341 ,  9.13466e-66,  1.98703e-28,  0.000766059])
236228  , -2631.67    , array([ 1.35245    ,  0.00222341 ,  9.12553e-66,  1.98902e-28,  0.000766059])
236229  , -2631.64    , array([ 1.35245    ,  0.00222341 ,  9.12553e-66,  1.98703e-28,  0.000766826])
236230  , -2631.67    , array([ 1.35244    ,  0.00222342 ,  9.12553e-66,  1.98703e-28,  0.000766064])
236231  , -2631.67    , array([ 1.35244    ,  0.00222342 ,  9.12553e-66,  1.98703e-28,  0.000766064])
236232  , -2631.68    , array([ 1.3538     ,  0.00222342 ,  9.12553e-66,  1.98703e-28,  0.000766064])
236233  , -2631.63    , array([ 1.35244    ,  0.00222565 ,  9.12553e-66,  1.98703e-28,  0.000766064])
236234  , -2631.67    , array([ 1.35244    ,  0.00222342 ,  9.13466e-66,  1.98703e-28,  0.000766064])
236235  , -2631.67    , array([ 1.35244    ,  0.00222342 ,  9.12553e-66,  1.98902e-28,  0.000766064])
236236  , -2631.64    , array([ 1.35244    ,  0.00222342 ,  9.12553e-66,  1.98703e-28,  0.00076683 ])
236237  , -2631.66    , array([ 1.35241    ,  0.00222347 ,  9.12553e-66,  1.98703e-28,  0.000766081])
236238  , -2631.66    , array([ 1.35241    ,  0.00222347 ,  9.12553e-66,  1.98703e-28,  0.000766081])
236239  , -2631.68    , array([ 1.35376    ,  0.00222347 ,  9.12553e-66,  1.98703e-28,  0.000766081])
236240  , -2631.63    , array([ 1.35241    ,  0.0022257  ,  9.12553e-66,  1.98703e-28,  0.000766081])
236241  , -2631.66    , array([ 1.35241    ,  0.00222347 ,  9.13466e-66,  1.98703e-28,  0.000766081])
236242  , -2631.66    , array([ 1.35241    ,  0.00222347 ,  9.12553e-66,  1.98902e-28,  0.000766081])
236243  , -2631.64    , array([ 1.35241    ,  0.00222347 ,  9.12553e-66,  1.98703e-28,  0.000766848])
236244  , -2631.65    , array([ 1.35228    ,  0.00222368 ,  9.12553e-66,  1.98703e-28,  0.000766153])
236245  , -2631.65    , array([ 1.35228    ,  0.00222368 ,  9.12553e-66,  1.98703e-28,  0.000766153])
236246  , -2631.67    , array([ 1.35363    ,  0.00222368 ,  9.12553e-66,  1.98703e-28,  0.000766153])
236247  , -2631.62    , array([ 1.35228    ,  0.0022259  ,  9.12553e-66,  1.98703e-28,  0.000766153])
236248  , -2631.65    , array([ 1.35228    ,  0.00222368 ,  9.13466e-66,  1.98703e-28,  0.000766153])
236249  , -2631.65    , array([ 1.35228    ,  0.00222368 ,  9.12553e-66,  1.98902e-28,  0.000766153])
236250  , -2631.63    , array([ 1.35228    ,  0.00222368 ,  9.12553e-66,  1.98703e-28,  0.000766919])
236251  , -2631.62    , array([ 1.35176    ,  0.0022245  ,  9.12553e-66,  1.98703e-28,  0.000766438])
236252  , -2631.62    , array([ 1.35176    ,  0.0022245  ,  9.12553e-66,  1.98703e-28,  0.000766438])
236253  , -2631.63    , array([ 1.35311    ,  0.0022245  ,  9.12553e-66,  1.98703e-28,  0.000766438])
236254  , -2631.59    , array([ 1.35176    ,  0.00222673 ,  9.12553e-66,  1.98703e-28,  0.000766438])
236255  , -2631.62    , array([ 1.35176    ,  0.0022245  ,  9.13466e-66,  1.98703e-28,  0.000766438])
236256  , -2631.62    , array([ 1.35176    ,  0.0022245  ,  9.12553e-66,  1.98902e-28,  0.000766438])
236257  , -2631.6     , array([ 1.35176    ,  0.0022245  ,  9.12553e-66,  1.98703e-28,  0.000767205])
236258  , -2631.47    , array([ 1.34969    ,  0.0022278  ,  9.12553e-66,  1.98703e-28,  0.000767579])
236259  , -2631.47    , array([ 1.34969    ,  0.0022278  ,  9.12553e-66,  1.98703e-28,  0.000767579])
236260  , -2631.48    , array([ 1.35104    ,  0.0022278  ,  9.12553e-66,  1.98703e-28,  0.000767579])
236261  , -2631.44    , array([ 1.34969    ,  0.00223003 ,  9.12553e-66,  1.98703e-28,  0.000767579])
236262  , -2631.47    , array([ 1.34969    ,  0.0022278  ,  9.13466e-66,  1.98703e-28,  0.000767579])
236263  , -2631.47    , array([ 1.34969    ,  0.0022278  ,  9.12553e-66,  1.98902e-28,  0.000767579])
236264  , -2631.45    , array([ 1.34969    ,  0.0022278  ,  9.12553e-66,  1.98703e-28,  0.000768347])
236265  , -2630.88    , array([ 1.34144    ,  0.00224106 ,  9.12553e-66,  1.98703e-28,  0.000772163])
236266  , -2630.88    , array([ 1.34144    ,  0.00224106 ,  9.12553e-66,  1.98703e-28,  0.000772163])
236267  , -2630.89    , array([ 1.34279    ,  0.00224106 ,  9.12553e-66,  1.98703e-28,  0.000772163])
236268  , -2630.85    , array([ 1.34144    ,  0.0022433  ,  9.12553e-66,  1.98703e-28,  0.000772163])
236269  , -2630.88    , array([ 1.34144    ,  0.00224106 ,  9.13466e-66,  1.98703e-28,  0.000772163])
236270  , -2630.88    , array([ 1.34144    ,  0.00224106 ,  9.12553e-66,  1.98902e-28,  0.000772163])
236271  , -2630.86    , array([ 1.34144    ,  0.00224106 ,  9.12553e-66,  1.98703e-28,  0.000772936])
236272  , -2628.47    , array([ 1.30895    ,  0.00229488 ,  9.12553e-66,  1.98703e-28,  0.000790773])
236273  , -2628.47    , array([ 1.30895    ,  0.00229488 ,  9.12553e-66,  1.98703e-28,  0.000790773])
236274  , -2628.49    , array([ 1.31026    ,  0.00229488 ,  9.12553e-66,  1.98703e-28,  0.000790773])
236275  , -2628.44    , array([ 1.30895    ,  0.00229718 ,  9.12553e-66,  1.98703e-28,  0.000790773])
236276  , -2628.47    , array([ 1.30895    ,  0.00229488 ,  9.13466e-66,  1.98703e-28,  0.000790773])
236277  , -2628.47    , array([ 1.30895    ,  0.00229488 ,  9.12553e-66,  1.98902e-28,  0.000790773])
236278  , -2628.45    , array([ 1.30895    ,  0.00229488 ,  9.12553e-66,  1.98703e-28,  0.000791564])
236279  , -2618.14    , array([ 1.18665    ,  0.0025234  ,  9.12553e-66,  1.98703e-28,  0.000869807])
236280  , -2618.14    , array([ 1.18665    ,  0.0025234  ,  9.12553e-66,  1.98703e-28,  0.000869807])
236281  , -2618.15    , array([ 1.18783    ,  0.0025234  ,  9.12553e-66,  1.98703e-28,  0.000869807])
236282  , -2618.1     , array([ 1.18665    ,  0.00252593 ,  9.12553e-66,  1.98703e-28,  0.000869807])
236283  , -2618.14    , array([ 1.18665    ,  0.0025234  ,  9.13466e-66,  1.98703e-28,  0.000869807])
236284  , -2618.14    , array([ 1.18665    ,  0.0025234  ,  9.12553e-66,  1.98902e-28,  0.000869807])
236285  , -2618.11    , array([ 1.18665    ,  0.0025234  ,  9.12553e-66,  1.98703e-28,  0.000870677])
236286  , -2562.92    , array([ 0.80153    ,  0.00368886 ,  9.12553e-66,  1.98703e-28,  0.00127323 ])
236287  , -2562.92    , array([ 0.80153    ,  0.00368886 ,  9.12553e-66,  1.98703e-28,  0.00127323 ])
236288  , -2562.95    , array([ 0.802332   ,  0.00368886 ,  9.12553e-66,  1.98703e-28,  0.00127323 ])
236289  , -2562.87    , array([ 0.80153    ,  0.00369255 ,  9.12553e-66,  1.98703e-28,  0.00127323 ])
236290  , -2562.92    , array([ 0.80153    ,  0.00368886 ,  9.13466e-66,  1.98703e-28,  0.00127323 ])
236291  , -2562.92    , array([ 0.80153    ,  0.00368886 ,  9.12553e-66,  1.98902e-28,  0.00127323 ])
236292  , -2562.86    , array([ 0.80153    ,  0.00368886 ,  9.12553e-66,  1.98703e-28,  0.0012745  ])
236293  , -2683.36    , array([ 0.166845   ,  0.0168466  ,  9.12553e-66,  1.98703e-28,  0.00584581 ])
236294  , -2683.36    , array([ 0.166845   ,  0.0168466  ,  9.12553e-66,  1.98703e-28,  0.00584581 ])
236295  , -2681.93    , array([ 0.167012   ,  0.0168466  ,  9.12553e-66,  1.98703e-28,  0.00584581 ])
236296  , -2683.23    , array([ 0.166845   ,  0.0168634  ,  9.12553e-66,  1.98703e-28,  0.00584581 ])
236297  , -2683.36    , array([ 0.166845   ,  0.0168466  ,  9.13466e-66,  1.98703e-28,  0.00584581 ])
236298  , -2683.36    , array([ 0.166845   ,  0.0168466  ,  9.12553e-66,  1.98902e-28,  0.00584581 ])
236299  , -2684.49    , array([ 0.166845   ,  0.0168466  ,  9.12553e-66,  1.98703e-28,  0.00585166 ])
236300  , -2375.76    , array([ 0.377857   ,  0.00763746 ,  9.12553e-66,  1.98703e-28,  0.00264286 ])
236301  , -2375.76    , array([ 0.377857   ,  0.00763746 ,  9.12553e-66,  1.98703e-28,  0.00264286 ])
236302  , -2375.8     , array([ 0.378236   ,  0.00763746 ,  9.12553e-66,  1.98703e-28,  0.00264286 ])
236303  , -2375.67    , array([ 0.377857   ,  0.0076451  ,  9.12553e-66,  1.98703e-28,  0.00264286 ])
236304  , -2375.76    , array([ 0.377857   ,  0.00763746 ,  9.13466e-66,  1.98703e-28,  0.00264286 ])
236305  , -2375.76    , array([ 0.377857   ,  0.00763746 ,  9.12553e-66,  1.98902e-28,  0.00264286 ])
236306  , -2375.61    , array([ 0.377857   ,  0.00763746 ,  9.12553e-66,  1.98703e-28,  0.00264551 ])
236307  , -2300.39    , array([ 0.253585   ,  0.0112348  ,  9.12553e-66,  1.98703e-28,  0.00389297 ])
236308  , -2300.39    , array([ 0.253585   ,  0.0112348  ,  9.12553e-66,  1.98703e-28,  0.00389297 ])
236309  , -2300.22    , array([ 0.253839   ,  0.0112348  ,  9.12553e-66,  1.98703e-28,  0.00389297 ])
236310  , -2300.27    , array([ 0.253585   ,  0.0112461  ,  9.12553e-66,  1.98703e-28,  0.00389297 ])
236311  , -2300.39    , array([ 0.253585   ,  0.0112348  ,  9.13466e-66,  1.98703e-28,  0.00389297 ])
236312  , -2300.39    , array([ 0.253585   ,  0.0112348  ,  9.12553e-66,  1.98902e-28,  0.00389297 ])
236313  , -2300.42    , array([ 0.253585   ,  0.0112348  ,  9.12553e-66,  1.98703e-28,  0.00389686 ])
236314  , -2303.62    , array([ 0.277527   ,  0.0102955  ,  9.12553e-66,  1.98703e-28,  0.0035664  ])
236315  , -2303.62    , array([ 0.277527   ,  0.0102955  ,  9.12553e-66,  1.98703e-28,  0.0035664  ])
236316  , -2303.53    , array([ 0.277804   ,  0.0102955  ,  9.12553e-66,  1.98703e-28,  0.0035664  ])
236317  , -2303.5     , array([ 0.277527   ,  0.0103058  ,  9.12553e-66,  1.98703e-28,  0.0035664  ])
236318  , -2303.62    , array([ 0.277527   ,  0.0102955  ,  9.13466e-66,  1.98703e-28,  0.0035664  ])
236319  , -2303.62    , array([ 0.277527   ,  0.0102955  ,  9.12553e-66,  1.98902e-28,  0.0035664  ])
236320  , -2303.57    , array([ 0.277527   ,  0.0102955  ,  9.12553e-66,  1.98703e-28,  0.00356997 ])
236321  , -2299.84    , array([ 0.259264   ,  0.0109966  ,  9.12553e-66,  1.98703e-28,  0.00381013 ])
236322  , -2299.84    , array([ 0.259264   ,  0.0109966  ,  9.12553e-66,  1.98703e-28,  0.00381013 ])
236323  , -2299.69    , array([ 0.259524   ,  0.0109966  ,  9.12553e-66,  1.98703e-28,  0.00381013 ])
236324  , -2299.71    , array([ 0.259264   ,  0.0110076  ,  9.12553e-66,  1.98703e-28,  0.00381013 ])
236325  , -2299.84    , array([ 0.259264   ,  0.0109966  ,  9.13466e-66,  1.98703e-28,  0.00381013 ])
236326  , -2299.84    , array([ 0.259264   ,  0.0109966  ,  9.12553e-66,  1.98902e-28,  0.00381013 ])
236327  , -2299.84    , array([ 0.259264   ,  0.0109966  ,  9.12553e-66,  1.98703e-28,  0.00381394 ])
236335  , -2299.83    , array([ 0.259263   ,  0.0109967  ,  9.12553e-66,  1.98703e-28,  0.00381018 ])
236336  , -2299.83    , array([ 0.259263   ,  0.0109967  ,  9.12553e-66,  1.98703e-28,  0.00381018 ])
236337  , -2299.69    , array([ 0.259522   ,  0.0109967  ,  9.12553e-66,  1.98703e-28,  0.00381018 ])
236338  , -2299.71    , array([ 0.259263   ,  0.0110077  ,  9.12553e-66,  1.98703e-28,  0.00381018 ])
236339  , -2299.83    , array([ 0.259263   ,  0.0109967  ,  9.13466e-66,  1.98703e-28,  0.00381018 ])
236340  , -2299.83    , array([ 0.259263   ,  0.0109967  ,  9.12553e-66,  1.98902e-28,  0.00381018 ])
236341  , -2299.84    , array([ 0.259263   ,  0.0109967  ,  9.12553e-66,  1.98703e-28,  0.00381399 ])
236342  , -2299.83    , array([ 0.259262   ,  0.0109968  ,  9.12553e-66,  1.98703e-28,  0.00381019 ])
236343  , -2299.83    , array([ 0.259262   ,  0.0109968  ,  9.12553e-66,  1.98703e-28,  0.00381019 ])
236344  , -2299.69    , array([ 0.259522   ,  0.0109968  ,  9.12553e-66,  1.98703e-28,  0.00381019 ])
236345  , -2299.71    , array([ 0.259262   ,  0.0110078  ,  9.12553e-66,  1.98703e-28,  0.00381019 ])
236346  , -2299.83    , array([ 0.259262   ,  0.0109968  ,  9.13466e-66,  1.98703e-28,  0.00381019 ])
236347  , -2299.83    , array([ 0.259262   ,  0.0109968  ,  9.12553e-66,  1.98902e-28,  0.00381019 ])
236348  , -2299.84    , array([ 0.259262   ,  0.0109968  ,  9.12553e-66,  1.98703e-28,  0.003814   ])
236349  , -1.83321e+06, array([ 0.0256189  ,  3.20086    ,  9.12553e-66,  1.98703e-28,  1.13191    ])
236350  , -1.83321e+06, array([ 0.0256189  ,  3.20086    ,  9.12553e-66,  1.98703e-28,  1.13191    ])
236351  , -1.83111e+06, array([ 0.0256445  ,  3.20086    ,  9.12553e-66,  1.98703e-28,  1.13191    ])
236352  , -1.83323e+06, array([ 0.0256189  ,  3.20406    ,  9.12553e-66,  1.98703e-28,  1.13191    ])
236353  , -1.83321e+06, array([ 0.0256189  ,  3.20086    ,  9.13466e-66,  1.98703e-28,  1.13191    ])
236354  , -1.83321e+06, array([ 0.0256189  ,  3.20086    ,  9.12553e-66,  1.98902e-28,  1.13191    ])
236355  , -1.84711e+06, array([ 0.0256189  ,  3.20086    ,  9.12553e-66,  1.98703e-28,  1.13304    ])
236356  , -14538.7    , array([ 0.121973   ,  0.0698244  ,  9.12553e-66,  1.98703e-28,  0.0243543  ])
236357  , -14538.7    , array([ 0.121973   ,  0.0698244  ,  9.12553e-66,  1.98703e-28,  0.0243543  ])
236358  , -14519.5    , array([ 0.122095   ,  0.0698244  ,  9.12553e-66,  1.98703e-28,  0.0243543  ])
236359  , -14541.4    , array([ 0.121973   ,  0.0698943  ,  9.12553e-66,  1.98703e-28,  0.0243543  ])
236360  , -14538.7    , array([ 0.121973   ,  0.0698244  ,  9.13466e-66,  1.98703e-28,  0.0243543  ])
236361  , -14538.7    , array([ 0.121973   ,  0.0698244  ,  9.12553e-66,  1.98902e-28,  0.0243543  ])
236362  , -14553      , array([ 0.121973   ,  0.0698244  ,  9.12553e-66,  1.98703e-28,  0.0243787  ])
236363  , -2319       , array([ 0.232237   ,  0.0144032  ,  9.12553e-66,  1.98703e-28,  0.00499529 ])
236364  , -2319       , array([ 0.232237   ,  0.0144032  ,  9.12553e-66,  1.98703e-28,  0.00499529 ])
236365  , -2318.54    , array([ 0.232469   ,  0.0144032  ,  9.12553e-66,  1.98703e-28,  0.00499529 ])
236366  , -2318.88    , array([ 0.232237   ,  0.0144176  ,  9.12553e-66,  1.98703e-28,  0.00499529 ])
236367  , -2319       , array([ 0.232237   ,  0.0144032  ,  9.13466e-66,  1.98703e-28,  0.00499529 ])
236368  , -2319       , array([ 0.232237   ,  0.0144032  ,  9.12553e-66,  1.98902e-28,  0.00499529 ])
236369  , -2319.25    , array([ 0.232237   ,  0.0144032  ,  9.12553e-66,  1.98703e-28,  0.00500029 ])
236370  , -2295.65    , array([ 0.250846   ,  0.0119233  ,  9.12553e-66,  1.98703e-28,  0.00413243 ])
236371  , -2295.65    , array([ 0.250846   ,  0.0119233  ,  9.12553e-66,  1.98703e-28,  0.00413243 ])
236372  , -2295.43    , array([ 0.251097   ,  0.0119233  ,  9.12553e-66,  1.98703e-28,  0.00413243 ])
236373  , -2295.52    , array([ 0.250846   ,  0.0119352  ,  9.12553e-66,  1.98703e-28,  0.00413243 ])
236374  , -2295.65    , array([ 0.250846   ,  0.0119233  ,  9.13466e-66,  1.98703e-28,  0.00413243 ])
236375  , -2295.65    , array([ 0.250846   ,  0.0119233  ,  9.12553e-66,  1.98902e-28,  0.00413243 ])
236376  , -2295.71    , array([ 0.250846   ,  0.0119233  ,  9.12553e-66,  1.98703e-28,  0.00413656 ])
236377  , -2285.93    , array([ 0.257691   ,  0.0123696  ,  9.12553e-66,  1.98703e-28,  0.00428763 ])
