42226   , -79057.5    , array([ 0.0168973  ,  0.0256872  ,  3.25446e-33,  1.17493e-73,  3.4371e-07 ])
42227   , -79057.5    , array([ 0.0169142  ,  0.0256872  ,  3.25446e-33,  1.17493e-73,  3.4371e-07 ])
42228   , -79057.5    , array([ 0.0168973  ,  0.0257129  ,  3.25446e-33,  1.17493e-73,  3.4371e-07 ])
42229   , -79057.5    , array([ 0.0168973  ,  0.0256872  ,  3.25772e-33,  1.17493e-73,  3.4371e-07 ])
42230   , -79057.5    , array([ 0.0168973  ,  0.0256872  ,  3.25446e-33,  1.17611e-73,  3.4371e-07 ])
42231   , -79057.5    , array([ 0.0168973  ,  0.0256872  ,  3.25446e-33,  1.17493e-73,  3.44053e-07])
42232   , -79057.5    , array([ 0.0168973  ,  0.0256872  ,  3.25446e-33,  1.17493e-73,  3.4371e-07 ])
42233   , -78979.4    , array([ 0.0111172  ,  0.0171273  ,  3.25446e-33,  1.17493e-73,  7.84265e-07])
42234   , -78979.4    , array([ 0.0111172  ,  0.0171273  ,  3.25446e-33,  1.17493e-73,  7.84265e-07])
42235   , -78979.5    , array([ 0.0111283  ,  0.0171273  ,  3.25446e-33,  1.17493e-73,  7.84265e-07])
42236   , -78979.5    , array([ 0.0111172  ,  0.0171445  ,  3.25446e-33,  1.17493e-73,  7.84265e-07])
42237   , -78979.4    , array([ 0.0111172  ,  0.0171273  ,  3.25772e-33,  1.17493e-73,  7.84265e-07])
42238   , -78979.4    , array([ 0.0111172  ,  0.0171273  ,  3.25446e-33,  1.17611e-73,  7.84265e-07])
42239   , -78979.3    , array([ 0.0111172  ,  0.0171273  ,  3.25446e-33,  1.17493e-73,  7.85049e-07])
42240   , -66003      , array([ 0.00208309 ,  0.00338519 ,  3.25446e-33,  1.17493e-73,  2.12592e-05])
42241   , -66003      , array([ 0.00208309 ,  0.00338519 ,  3.25446e-33,  1.17493e-73,  2.12592e-05])
42242   , -66008.2    , array([ 0.00208517 ,  0.00338519 ,  3.25446e-33,  1.17493e-73,  2.12592e-05])
42243   , -66008.7    , array([ 0.00208309 ,  0.00338857 ,  3.25446e-33,  1.17493e-73,  2.12592e-05])
42244   , -66003      , array([ 0.00208309 ,  0.00338519 ,  3.25772e-33,  1.17493e-73,  2.12592e-05])
42245   , -66003      , array([ 0.00208309 ,  0.00338519 ,  3.25446e-33,  1.17611e-73,  2.12592e-05])
42246   , -65992      , array([ 0.00208309 ,  0.00338519 ,  3.25446e-33,  1.17493e-73,  2.12805e-05])
42254   , -65923.9    , array([ 0.00207803 ,  0.00337724 ,  3.25446e-33,  1.17493e-73,  2.13612e-05])
42255   , -65923.9    , array([ 0.00207803 ,  0.00337724 ,  3.25446e-33,  1.17493e-73,  2.13612e-05])
42256   , -65929.2    , array([ 0.00208011 ,  0.00337724 ,  3.25446e-33,  1.17493e-73,  2.13612e-05])
42257   , -65929.6    , array([ 0.00207803 ,  0.00338062 ,  3.25446e-33,  1.17493e-73,  2.13612e-05])
42258   , -65923.9    , array([ 0.00207803 ,  0.00337724 ,  3.25772e-33,  1.17493e-73,  2.13612e-05])
42259   , -65923.9    , array([ 0.00207803 ,  0.00337724 ,  3.25446e-33,  1.17611e-73,  2.13612e-05])
42260   , -65912.8    , array([ 0.00207803 ,  0.00337724 ,  3.25446e-33,  1.17493e-73,  2.13825e-05])
42261   , -65844.1    , array([ 0.00207297 ,  0.00336927 ,  3.25446e-33,  1.17493e-73,  2.1464e-05 ])
42262   , -65844.1    , array([ 0.00207297 ,  0.00336927 ,  3.25446e-33,  1.17493e-73,  2.1464e-05 ])
42263   , -65849.4    , array([ 0.00207505 ,  0.00336927 ,  3.25446e-33,  1.17493e-73,  2.1464e-05 ])
42264   , -65849.9    , array([ 0.00207297 ,  0.00337265 ,  3.25446e-33,  1.17493e-73,  2.1464e-05 ])
42265   , -65844.1    , array([ 0.00207297 ,  0.00336927 ,  3.25772e-33,  1.17493e-73,  2.1464e-05 ])
42266   , -65844.1    , array([ 0.00207297 ,  0.00336927 ,  3.25446e-33,  1.17611e-73,  2.1464e-05 ])
42267   , -65833      , array([ 0.00207297 ,  0.00336927 ,  3.25446e-33,  1.17493e-73,  2.14855e-05])
42275   , -65824      , array([ 0.0020717  ,  0.00336728 ,  3.25446e-33,  1.17493e-73,  2.149e-05  ])
42276   , -65824      , array([ 0.0020717  ,  0.00336728 ,  3.25446e-33,  1.17493e-73,  2.149e-05  ])
42277   , -65829.3    , array([ 0.00207378 ,  0.00336728 ,  3.25446e-33,  1.17493e-73,  2.149e-05  ])
42278   , -65829.8    , array([ 0.0020717  ,  0.00337065 ,  3.25446e-33,  1.17493e-73,  2.149e-05  ])
42279   , -65824      , array([ 0.0020717  ,  0.00336728 ,  3.25772e-33,  1.17493e-73,  2.149e-05  ])
42280   , -65824      , array([ 0.0020717  ,  0.00336728 ,  3.25446e-33,  1.17611e-73,  2.149e-05  ])
42281   , -65812.9    , array([ 0.0020717  ,  0.00336728 ,  3.25446e-33,  1.17493e-73,  2.15115e-05])
42282   , -65803.8    , array([ 0.00207043 ,  0.00336528 ,  3.25446e-33,  1.17493e-73,  2.15159e-05])
42283   , -65803.8    , array([ 0.00207043 ,  0.00336528 ,  3.25446e-33,  1.17493e-73,  2.15159e-05])
