261143  , -271526     , array([ 0.267558   ,  0.780026   ,  5.48114e-10,  0.0018852  ,  1.33696    ])
261190  , -70911.4    , array([ 0.133411   ,  0.178071   ,  5.48113e-10,  0.000783197,  0.139384   ])
261191  , -70974.2    , array([ 0.133411   ,  0.178071   ,  5.48113e-10,  0.000782414,  0.139524   ])
261192  , -69038.9    , array([ 0.13628    ,  0.178753   ,  5.48113e-10,  0.000429386,  0.138088   ])
261193  , -69038.9    , array([ 0.13628    ,  0.178753   ,  5.48113e-10,  0.000429386,  0.138088   ])
261194  , -68979.9    , array([ 0.136417   ,  0.178753   ,  5.48113e-10,  0.000429386,  0.138088   ])
261195  , -69032.2    , array([ 0.13628    ,  0.178932   ,  5.48113e-10,  0.000429386,  0.138088   ])
261196  , -69038.9    , array([ 0.13628    ,  0.178753   ,  5.48661e-10,  0.000429386,  0.138088   ])
261197  , -69038.9    , array([ 0.13628    ,  0.178753   ,  5.48113e-10,  0.000429815,  0.138088   ])
261198  , -69100.4    , array([ 0.13628    ,  0.178753   ,  5.48113e-10,  0.000429386,  0.138226   ])
261199  , -61932.9    , array([ 0.148387   ,  0.181506   ,  5.48112e-10,  3.89485e-05,  0.13302    ])
261200  , -61932.9    , array([ 0.148387   ,  0.181506   ,  5.48112e-10,  3.89485e-05,  0.13302    ])
261201  , -61878.8    , array([ 0.148535   ,  0.181506   ,  5.48112e-10,  3.89485e-05,  0.13302    ])
261202  , -61926.7    , array([ 0.148387   ,  0.181688   ,  5.48112e-10,  3.89485e-05,  0.13302    ])
261203  , -61932.9    , array([ 0.148387   ,  0.181506   ,  5.4866e-10 ,  3.89485e-05,  0.13302    ])
261204  , -61932.9    , array([ 0.148387   ,  0.181506   ,  5.48112e-10,  3.89875e-05,  0.13302    ])
261205  , -61989.2    , array([ 0.148387   ,  0.181506   ,  5.48112e-10,  3.89485e-05,  0.133153   ])
261206  , -45727.6    , array([ 0.186125   ,  0.189556   ,  5.48121e-10,  5.86841e-08,  0.120402   ])
261207  , -45727.6    , array([ 0.186125   ,  0.189556   ,  5.48121e-10,  5.86841e-08,  0.120402   ])
261208  , -45684.7    , array([ 0.186311   ,  0.189556   ,  5.48121e-10,  5.86841e-08,  0.120402   ])
261209  , -45722.7    , array([ 0.186125   ,  0.189746   ,  5.48121e-10,  5.86841e-08,  0.120402   ])
261210  , -45727.6    , array([ 0.186125   ,  0.189556   ,  5.48669e-10,  5.86841e-08,  0.120402   ])
261211  , -45727.6    , array([ 0.186125   ,  0.189556   ,  5.48121e-10,  5.87429e-08,  0.120402   ])
261212  , -45772.4    , array([ 0.186125   ,  0.189556   ,  5.48121e-10,  5.86841e-08,  0.120522   ])
261213  , -20673.4    , array([ 0.304975   ,  0.20499    ,  5.48142e-10,  2.21703e-14,  0.0938785  ])
261214  , -20673.4    , array([ 0.304975   ,  0.20499    ,  5.48142e-10,  2.21703e-14,  0.0938785  ])
261215  , -20649.4    , array([ 0.30528    ,  0.20499    ,  5.48142e-10,  2.21703e-14,  0.0938785  ])
261216  , -20671.5    , array([ 0.304975   ,  0.205195   ,  5.48142e-10,  2.21703e-14,  0.0938785  ])
261217  , -20673.4    , array([ 0.304975   ,  0.20499    ,  5.4869e-10 ,  2.21703e-14,  0.0938785  ])
261218  , -20673.4    , array([ 0.304975   ,  0.20499    ,  5.48142e-10,  2.21925e-14,  0.0938785  ])
261219  , -20698      , array([ 0.304975   ,  0.20499    ,  5.48142e-10,  2.21703e-14,  0.0939724  ])
261220  , -6628.81    , array([ 0.524185   ,  0.200158   ,  5.48173e-10,  2.13626e-22,  0.0633859  ])
261221  , -6628.81    , array([ 0.524185   ,  0.200158   ,  5.48173e-10,  2.13626e-22,  0.0633859  ])
261222  , -6620.46    , array([ 0.524709   ,  0.200158   ,  5.48173e-10,  2.13626e-22,  0.0633859  ])
261223  , -6632.34    , array([ 0.524185   ,  0.200358   ,  5.48173e-10,  2.13626e-22,  0.0633859  ])
261224  , -6628.81    , array([ 0.524185   ,  0.200158   ,  5.48721e-10,  2.13626e-22,  0.0633859  ])
261225  , -6628.81    , array([ 0.524185   ,  0.200158   ,  5.48173e-10,  2.1384e-22 ,  0.0633859  ])
261226  , -6633.81    , array([ 0.524185   ,  0.200158   ,  5.48173e-10,  2.13626e-22,  0.0634493  ])
261227  , -4035.13    , array([ 0.648825   ,  0.165369   ,  5.48194e-10,  6.33796e-26,  0.0509796  ])
261228  , -4035.13    , array([ 0.648825   ,  0.165369   ,  5.48194e-10,  6.33796e-26,  0.0509796  ])
261229  , -4030.93    , array([ 0.649475   ,  0.165369   ,  5.48194e-10,  6.33796e-26,  0.0509796  ])
261230  , -4039.09    , array([ 0.648825   ,  0.165534   ,  5.48194e-10,  6.33796e-26,  0.0509796  ])
261231  , -4035.13    , array([ 0.648825   ,  0.165369   ,  5.48742e-10,  6.33796e-26,  0.0509796  ])
261232  , -4035.13    , array([ 0.648825   ,  0.165369   ,  5.48194e-10,  6.34431e-26,  0.0509796  ])
261233  , -4035.76    , array([ 0.648825   ,  0.165369   ,  5.48194e-10,  6.33796e-26,  0.0510306  ])
261234  , -2412.92    , array([ 0.791497   ,  0.117942   ,  5.48221e-10,  1.76079e-29,  0.0396102  ])
261235  , -2412.92    , array([ 0.791497   ,  0.117942   ,  5.48221e-10,  1.76079e-29,  0.0396102  ])
261236  , -2411.11    , array([ 0.792289   ,  0.117942   ,  5.48221e-10,  1.76079e-29,  0.0396102  ])
261237  , -2414.73    , array([ 0.791497   ,  0.11806    ,  5.48221e-10,  1.76079e-29,  0.0396102  ])
261238  , -2412.92    , array([ 0.791497   ,  0.117942   ,  5.4877e-10 ,  1.76079e-29,  0.0396102  ])
261239  , -2412.92    , array([ 0.791497   ,  0.117942   ,  5.48221e-10,  1.76256e-29,  0.0396102  ])
261240  , -2413.18    , array([ 0.791497   ,  0.117942   ,  5.48221e-10,  1.76079e-29,  0.0396499  ])
261241  , -1864.82    , array([ 0.914168   ,  0.0884211  ,  5.48244e-10,  2.51062e-32,  0.0318653  ])
261242  , -1864.82    , array([ 0.914168   ,  0.0884211  ,  5.48244e-10,  2.51062e-32,  0.0318653  ])
261243  , -1863.99    , array([ 0.915083   ,  0.0884211  ,  5.48244e-10,  2.51062e-32,  0.0318653  ])
261244  , -1864.63    , array([ 0.914168   ,  0.0885095  ,  5.48244e-10,  2.51062e-32,  0.0318653  ])
261245  , -1864.82    , array([ 0.914168   ,  0.0884211  ,  5.48793e-10,  2.51062e-32,  0.0318653  ])
261246  , -1864.82    , array([ 0.914168   ,  0.0884211  ,  5.48244e-10,  2.51313e-32,  0.0318653  ])
261247  , -1865.91    , array([ 0.914168   ,  0.0884211  ,  5.48244e-10,  2.51062e-32,  0.0318972  ])
261248  , -1712.36    , array([ 1.01143    ,  0.0748486  ,  5.4826e-10 ,  2.04271e-34,  0.0271985  ])
261249  , -1712.36    , array([ 1.01143    ,  0.0748486  ,  5.4826e-10 ,  2.04271e-34,  0.0271985  ])
261250  , -1711.94    , array([ 1.01244    ,  0.0748486  ,  5.4826e-10 ,  2.04271e-34,  0.0271985  ])
261251  , -1711.87    , array([ 1.01143    ,  0.0749235  ,  5.4826e-10 ,  2.04271e-34,  0.0271985  ])
261252  , -1712.36    , array([ 1.01143    ,  0.0748486  ,  5.48808e-10,  2.04271e-34,  0.0271985  ])
261253  , -1712.36    , array([ 1.01143    ,  0.0748486  ,  5.4826e-10 ,  2.04475e-34,  0.0271985  ])
261254  , -1713.22    , array([ 1.01143    ,  0.0748486  ,  5.4826e-10 ,  2.04271e-34,  0.0272257  ])
261255  , -1656.41    , array([ 1.10745    ,  0.0669291  ,  5.48271e-10,  3.66717e-36,  0.0240432  ])
261256  , -1656.41    , array([ 1.10745    ,  0.0669291  ,  5.48271e-10,  3.66717e-36,  0.0240432  ])
261257  , -1656.21    , array([ 1.10856    ,  0.0669291  ,  5.48271e-10,  3.66717e-36,  0.0240432  ])
261258  , -1656.22    , array([ 1.10745    ,  0.066996   ,  5.48271e-10,  3.66717e-36,  0.0240432  ])
261259  , -1656.41    , array([ 1.10745    ,  0.0669291  ,  5.4882e-10 ,  3.66717e-36,  0.0240432  ])
261260  , -1656.41    , array([ 1.10745    ,  0.0669291  ,  5.48271e-10,  3.67084e-36,  0.0240432  ])
261261  , -1656.69    , array([ 1.10745    ,  0.0669291  ,  5.48271e-10,  3.66717e-36,  0.0240673  ])
261262  , -1645.54    , array([ 1.17926    ,  0.0635345  ,  5.48277e-10,  3.7418e-37 ,  0.022679   ])
261263  , -1645.54    , array([ 1.17926    ,  0.0635345  ,  5.48277e-10,  3.7418e-37 ,  0.022679   ])
261264  , -1645.43    , array([ 1.18044    ,  0.0635345  ,  5.48277e-10,  3.7418e-37 ,  0.022679   ])
261265  , -1645.53    , array([ 1.17926    ,  0.0635981  ,  5.48277e-10,  3.7418e-37 ,  0.022679   ])
261266  , -1645.54    , array([ 1.17926    ,  0.0635345  ,  5.48825e-10,  3.7418e-37 ,  0.022679   ])
261267  , -1645.54    , array([ 1.17926    ,  0.0635345  ,  5.48277e-10,  3.74554e-37,  0.022679   ])
261268  , -1645.54    , array([ 1.17926    ,  0.0635345  ,  5.48277e-10,  3.7418e-37 ,  0.0227017  ])
261269  , -1642.81    , array([ 1.23177    ,  0.0624573  ,  5.48279e-10,  1.17472e-37,  0.0222741  ])
261270  , -1642.81    , array([ 1.23177    ,  0.0624573  ,  5.48279e-10,  1.17472e-37,  0.0222741  ])
261271  , -1642.74    , array([ 1.233      ,  0.0624573  ,  5.48279e-10,  1.17472e-37,  0.0222741  ])
261272  , -1642.83    , array([ 1.23177    ,  0.0625198  ,  5.48279e-10,  1.17472e-37,  0.0222741  ])
261273  , -1642.81    , array([ 1.23177    ,  0.0624573  ,  5.48828e-10,  1.17472e-37,  0.0222741  ])
261274  , -1642.81    , array([ 1.23177    ,  0.0624573  ,  5.48279e-10,  1.1759e-37 ,  0.0222741  ])
261275  , -1642.73    , array([ 1.23177    ,  0.0624573  ,  5.48279e-10,  1.17472e-37,  0.0222964  ])
261276  , -1640.1     , array([ 1.29641    ,  0.0624168  ,  5.4828e-10 ,  4.47471e-38,  0.0222745  ])
261277  , -1640.1     , array([ 1.29641    ,  0.0624168  ,  5.4828e-10 ,  4.47471e-38,  0.0222745  ])
261278  , -1640.06    , array([ 1.2977     ,  0.0624168  ,  5.4828e-10 ,  4.47471e-38,  0.0222745  ])
261279  , -1640.12    , array([ 1.29641    ,  0.0624793  ,  5.4828e-10 ,  4.47471e-38,  0.0222745  ])
261280  , -1640.1     , array([ 1.29641    ,  0.0624168  ,  5.48829e-10,  4.47471e-38,  0.0222745  ])
261281  , -1640.1     , array([ 1.29641    ,  0.0624168  ,  5.4828e-10 ,  4.47919e-38,  0.0222745  ])
261282  , -1640.01    , array([ 1.29641    ,  0.0624168  ,  5.4828e-10 ,  4.47471e-38,  0.0222967  ])
261283  , -1636.43    , array([ 1.38898    ,  0.0637755  ,  5.4828e-10 ,  1.87383e-38,  0.022799   ])
261284  , -1636.43    , array([ 1.38898    ,  0.0637755  ,  5.4828e-10 ,  1.87383e-38,  0.022799   ])
261285  , -1636.42    , array([ 1.39037    ,  0.0637755  ,  5.4828e-10 ,  1.87383e-38,  0.022799   ])
261286  , -1636.43    , array([ 1.38898    ,  0.0638393  ,  5.4828e-10 ,  1.87383e-38,  0.022799   ])
261287  , -1636.43    , array([ 1.38898    ,  0.0637755  ,  5.48828e-10,  1.87383e-38,  0.022799   ])
261288  , -1636.43    , array([ 1.38898    ,  0.0637755  ,  5.4828e-10 ,  1.8757e-38 ,  0.022799   ])
261289  , -1636.36    , array([ 1.38898    ,  0.0637755  ,  5.4828e-10 ,  1.87383e-38,  0.0228218  ])
261290  , -1633.76    , array([ 1.45361    ,  0.066013   ,  5.48278e-10,  1.54651e-38,  0.0236348  ])
261291  , -1633.76    , array([ 1.45361    ,  0.066013   ,  5.48278e-10,  1.54651e-38,  0.0236348  ])
261292  , -1633.77    , array([ 1.45506    ,  0.066013   ,  5.48278e-10,  1.54651e-38,  0.0236348  ])
261293  , -1633.76    , array([ 1.45361    ,  0.066079   ,  5.48278e-10,  1.54651e-38,  0.0236348  ])
261294  , -1633.76    , array([ 1.45361    ,  0.066013   ,  5.48826e-10,  1.54651e-38,  0.0236348  ])
261295  , -1633.76    , array([ 1.45361    ,  0.066013   ,  5.48278e-10,  1.54806e-38,  0.0236348  ])
261296  , -1633.73    , array([ 1.45361    ,  0.066013   ,  5.48278e-10,  1.54651e-38,  0.0236584  ])
261297  , -1632.78    , array([ 1.45639    ,  0.0672896  ,  5.48276e-10,  2.14076e-38,  0.024101   ])
261298  , -1632.78    , array([ 1.45639    ,  0.0672896  ,  5.48276e-10,  2.14076e-38,  0.024101   ])
261299  , -1632.79    , array([ 1.45785    ,  0.0672896  ,  5.48276e-10,  2.14076e-38,  0.024101   ])
261300  , -1632.77    , array([ 1.45639    ,  0.0673569  ,  5.48276e-10,  2.14076e-38,  0.024101   ])
261301  , -1632.78    , array([ 1.45639    ,  0.0672896  ,  5.48825e-10,  2.14076e-38,  0.024101   ])
261302  , -1632.78    , array([ 1.45639    ,  0.0672896  ,  5.48276e-10,  2.1429e-38 ,  0.024101   ])
261303  , -1632.77    , array([ 1.45639    ,  0.0672896  ,  5.48276e-10,  2.14076e-38,  0.0241251  ])
261304  , -1632.52    , array([ 1.44105    ,  0.0676933  ,  5.48276e-10,  2.91524e-38,  0.0242435  ])
261305  , -1632.52    , array([ 1.44105    ,  0.0676933  ,  5.48276e-10,  2.91524e-38,  0.0242435  ])
261306  , -1632.52    , array([ 1.44249    ,  0.0676933  ,  5.48276e-10,  2.91524e-38,  0.0242435  ])
261307  , -1632.52    , array([ 1.44105    ,  0.067761   ,  5.48276e-10,  2.91524e-38,  0.0242435  ])
261308  , -1632.52    , array([ 1.44105    ,  0.0676933  ,  5.48824e-10,  2.91524e-38,  0.0242435  ])
261309  , -1632.52    , array([ 1.44105    ,  0.0676933  ,  5.48276e-10,  2.91816e-38,  0.0242435  ])
261310  , -1632.52    , array([ 1.44105    ,  0.0676933  ,  5.48276e-10,  2.91524e-38,  0.0242677  ])
261311  , -1632.53    , array([ 1.43673    ,  0.0676609  ,  5.48276e-10,  3.05404e-38,  0.0242302  ])
261312  , -1632.53    , array([ 1.43673    ,  0.0676609  ,  5.48276e-10,  3.05404e-38,  0.0242302  ])
261313  , -1632.53    , array([ 1.43816    ,  0.0676609  ,  5.48276e-10,  3.05404e-38,  0.0242302  ])
261314  , -1632.53    , array([ 1.43673    ,  0.0677286  ,  5.48276e-10,  3.05404e-38,  0.0242302  ])
261315  , -1632.53    , array([ 1.43673    ,  0.0676609  ,  5.48824e-10,  3.05404e-38,  0.0242302  ])
261316  , -1632.53    , array([ 1.43673    ,  0.0676609  ,  5.48276e-10,  3.0571e-38 ,  0.0242302  ])
261317  , -1632.53    , array([ 1.43673    ,  0.0676609  ,  5.48276e-10,  3.05404e-38,  0.0242544  ])
261318  , -1632.52    , array([ 1.44083    ,  0.0676917  ,  5.48276e-10,  2.92203e-38,  0.0242428  ])
261319  , -1632.52    , array([ 1.44083    ,  0.0676917  ,  5.48276e-10,  2.92203e-38,  0.0242428  ])
261320  , -1632.52    , array([ 1.44227    ,  0.0676917  ,  5.48276e-10,  2.92203e-38,  0.0242428  ])
261321  , -1632.52    , array([ 1.44083    ,  0.0677594  ,  5.48276e-10,  2.92203e-38,  0.0242428  ])
261322  , -1632.52    , array([ 1.44083    ,  0.0676917  ,  5.48824e-10,  2.92203e-38,  0.0242428  ])
261323  , -1632.52    , array([ 1.44083    ,  0.0676917  ,  5.48276e-10,  2.92495e-38,  0.0242428  ])
261324  , -1632.52    , array([ 1.44083    ,  0.0676917  ,  5.48276e-10,  2.92203e-38,  0.024267   ])
261325  , -1632.52    , array([ 1.44104    ,  0.0676932  ,  5.48276e-10,  2.9156e-38 ,  0.0242434  ])
261326  , -1632.52    , array([ 1.44104    ,  0.0676932  ,  5.48276e-10,  2.9156e-38 ,  0.0242434  ])
261327  , -1632.52    , array([ 1.44248    ,  0.0676932  ,  5.48276e-10,  2.9156e-38 ,  0.0242434  ])
261328  , -1632.52    , array([ 1.44104    ,  0.0677609  ,  5.48276e-10,  2.9156e-38 ,  0.0242434  ])
261329  , -1632.52    , array([ 1.44104    ,  0.0676932  ,  5.48824e-10,  2.9156e-38 ,  0.0242434  ])
261330  , -1632.52    , array([ 1.44104    ,  0.0676932  ,  5.48276e-10,  2.91851e-38,  0.0242434  ])
261331  , -1632.52    , array([ 1.44104    ,  0.0676932  ,  5.48276e-10,  2.9156e-38 ,  0.0242677  ])
261332  , -1632.52    , array([ 1.44105    ,  0.0676933  ,  5.48276e-10,  2.91526e-38,  0.0242434  ])
261333  , -1632.52    , array([ 1.44105    ,  0.0676933  ,  5.48276e-10,  2.91526e-38,  0.0242434  ])
261334  , -1632.52    , array([ 1.44249    ,  0.0676933  ,  5.48276e-10,  2.91526e-38,  0.0242434  ])
261335  , -1632.52    , array([ 1.44105    ,  0.067761   ,  5.48276e-10,  2.91526e-38,  0.0242434  ])
261336  , -1632.52    , array([ 1.44105    ,  0.0676933  ,  5.48824e-10,  2.91526e-38,  0.0242434  ])
261337  , -1632.52    , array([ 1.44105    ,  0.0676933  ,  5.48276e-10,  2.91818e-38,  0.0242434  ])
261338  , -1632.52    , array([ 1.44105    ,  0.0676933  ,  5.48276e-10,  2.91526e-38,  0.0242677  ])
261339  , -1632.52    , array([ 1.44105    ,  0.0676933  ,  5.48276e-10,  2.91524e-38,  0.0242435  ])
261340  , -1632.52    , array([ 1.44105    ,  0.0676933  ,  5.48276e-10,  2.91524e-38,  0.0242435  ])
261341  , -1632.52    , array([ 1.44249    ,  0.0676933  ,  5.48276e-10,  2.91524e-38,  0.0242435  ])
261342  , -1632.52    , array([ 1.44105    ,  0.067761   ,  5.48276e-10,  2.91524e-38,  0.0242435  ])
261343  , -1632.52    , array([ 1.44105    ,  0.0676933  ,  5.48824e-10,  2.91524e-38,  0.0242435  ])
261344  , -1632.52    , array([ 1.44105    ,  0.0676933  ,  5.48276e-10,  2.91816e-38,  0.0242435  ])
261345  , -1632.52    , array([ 1.44105    ,  0.0676933  ,  5.48276e-10,  2.91524e-38,  0.0242677  ])
261346  , -1632.52    , array([ 1.44105    ,  0.0676933  ,  5.48276e-10,  2.91524e-38,  0.0242435  ])
261347  , -1632.52    , array([ 1.44105    ,  0.0676933  ,  5.48276e-10,  2.91524e-38,  0.0242435  ])
261348  , -1632.52    , array([ 1.44249    ,  0.0676933  ,  5.48276e-10,  2.91524e-38,  0.0242435  ])
261349  , -1632.52    , array([ 1.44105    ,  0.067761   ,  5.48276e-10,  2.91524e-38,  0.0242435  ])
261350  , -1632.52    , array([ 1.44105    ,  0.0676933  ,  5.48824e-10,  2.91524e-38,  0.0242435  ])
261351  , -1632.52    , array([ 1.44105    ,  0.0676933  ,  5.48276e-10,  2.91816e-38,  0.0242435  ])
261352  , -1632.52    , array([ 1.44105    ,  0.0676933  ,  5.48276e-10,  2.91524e-38,  0.0242677  ])
261353  , -1632.52    , array([ 1.44105    ,  0.0676933  ,  5.48276e-10,  2.91524e-38,  0.0242435  ])
261354  , -1632.52    , array([ 1.44105    ,  0.0676933  ,  5.48276e-10,  2.91524e-38,  0.0242435  ])
261355  , -1632.52    , array([ 1.44249    ,  0.0676933  ,  5.48276e-10,  2.91524e-38,  0.0242435  ])
261356  , -1632.52    , array([ 1.44105    ,  0.067761   ,  5.48276e-10,  2.91524e-38,  0.0242435  ])
261357  , -1632.52    , array([ 1.44105    ,  0.0676933  ,  5.48824e-10,  2.91524e-38,  0.0242435  ])
261358  , -1632.52    , array([ 1.44105    ,  0.0676933  ,  5.48276e-10,  2.91816e-38,  0.0242435  ])
261359  , -1632.52    , array([ 1.44105    ,  0.0676933  ,  5.48276e-10,  2.91524e-38,  0.0242677  ])
261360  , -1632.52    , array([ 1.44105    ,  0.0676933  ,  5.48276e-10,  2.91524e-38,  0.0242435  ])
261361  , -1632.52    , array([ 1.44105    ,  0.0676933  ,  5.48276e-10,  2.91524e-38,  0.0242435  ])
261362  , -1632.52    , array([ 1.44249    ,  0.0676933  ,  5.48276e-10,  2.91524e-38,  0.0242435  ])
261363  , -1632.52    , array([ 1.44105    ,  0.067761   ,  5.48276e-10,  2.91524e-38,  0.0242435  ])
261364  , -1632.52    , array([ 1.44105    ,  0.0676933  ,  5.48824e-10,  2.91524e-38,  0.0242435  ])
261365  , -1632.52    , array([ 1.44105    ,  0.0676933  ,  5.48276e-10,  2.91816e-38,  0.0242435  ])
261366  , -1632.52    , array([ 1.44105    ,  0.0676933  ,  5.48276e-10,  2.91524e-38,  0.0242677  ])
261367  , -1632.52    , array([ 1.44105    ,  0.0676933  ,  5.48276e-10,  2.91524e-38,  0.0242435  ])
261368  , -1632.52    , array([ 1.44105    ,  0.0676933  ,  5.48276e-10,  2.91524e-38,  0.0242435  ])
261369  , -1632.52    , array([ 1.44249    ,  0.0676933  ,  5.48276e-10,  2.91524e-38,  0.0242435  ])
261370  , -1632.52    , array([ 1.44105    ,  0.067761   ,  5.48276e-10,  2.91524e-38,  0.0242435  ])
261371  , -1632.52    , array([ 1.44105    ,  0.0676933  ,  5.48824e-10,  2.91524e-38,  0.0242435  ])
261372  , -1632.52    , array([ 1.44105    ,  0.0676933  ,  5.48276e-10,  2.91816e-38,  0.0242435  ])
261373  , -1632.52    , array([ 1.44105    ,  0.0676933  ,  5.48276e-10,  2.91524e-38,  0.0242677  ])
261374  , -1632.52    , array([ 1.44105    ,  0.0676933  ,  5.48276e-10,  2.91524e-38,  0.0242435  ])
261375  , -1632.52    , array([ 1.44105    ,  0.0676933  ,  5.48276e-10,  2.91524e-38,  0.0242435  ])
261376  , -1632.52    , array([ 1.44249    ,  0.0676933  ,  5.48276e-10,  2.91524e-38,  0.0242435  ])
261377  , -1632.52    , array([ 1.44105    ,  0.067761   ,  5.48276e-10,  2.91524e-38,  0.0242435  ])
261378  , -1632.52    , array([ 1.44105    ,  0.0676933  ,  5.48824e-10,  2.91524e-38,  0.0242435  ])
261379  , -1632.52    , array([ 1.44105    ,  0.0676933  ,  5.48276e-10,  2.91816e-38,  0.0242435  ])
261380  , -1632.52    , array([ 1.44105    ,  0.0676933  ,  5.48276e-10,  2.91524e-38,  0.0242677  ])
261381  , -1632.52    , array([ 1.44105    ,  0.0676933  ,  5.48276e-10,  2.91524e-38,  0.0242435  ])
261382  , -1632.52    , array([ 1.44105    ,  0.0676933  ,  5.48276e-10,  2.91524e-38,  0.0242435  ])
261383  , -1632.52    , array([ 1.44249    ,  0.0676933  ,  5.48276e-10,  2.91524e-38,  0.0242435  ])
261384  , -1632.52    , array([ 1.44105    ,  0.067761   ,  5.48276e-10,  2.91524e-38,  0.0242435  ])
261385  , -1632.52    , array([ 1.44105    ,  0.0676933  ,  5.48824e-10,  2.91524e-38,  0.0242435  ])
261386  , -1632.52    , array([ 1.44105    ,  0.0676933  ,  5.48276e-10,  2.91816e-38,  0.0242435  ])
261387  , -1632.52    , array([ 1.44105    ,  0.0676933  ,  5.48276e-10,  2.91524e-38,  0.0242677  ])
261388  , -1632.52    , array([ 1.44105    ,  0.0676933  ,  5.48276e-10,  2.91524e-38,  0.0242435  ])
