291022  , -17642.1    , array([ 0.205187   ,  0.158911   ,  4.41099e-05,  1.22147e-46,  0.0176511  ])
291023  , -17637.1    , array([ 0.205392   ,  0.158911   ,  4.41099e-05,  1.22147e-46,  0.0176511  ])
291024  , -17659.2    , array([ 0.205187   ,  0.15907    ,  4.41099e-05,  1.22147e-46,  0.0176511  ])
291025  , -17642.1    , array([ 0.205187   ,  0.158911   ,  4.41541e-05,  1.22147e-46,  0.0176511  ])
291026  , -17642.1    , array([ 0.205187   ,  0.158911   ,  4.41099e-05,  1.22269e-46,  0.0176511  ])
291027  , -17628.9    , array([ 0.205187   ,  0.158911   ,  4.41099e-05,  1.22147e-46,  0.0176687  ])
291028  , -17642.1    , array([ 0.205187   ,  0.158911   ,  4.41099e-05,  1.22147e-46,  0.0176511  ])
291029  , -7698.29    , array([ 0.257765   ,  0.0730393  ,  4.41099e-05,  1.22147e-46,  0.0322639  ])
291030  , -7698.29    , array([ 0.257765   ,  0.0730393  ,  4.41099e-05,  1.22147e-46,  0.0322639  ])
291031  , -7688.66    , array([ 0.258022   ,  0.0730393  ,  4.41099e-05,  1.22147e-46,  0.0322639  ])
291032  , -7693.32    , array([ 0.257765   ,  0.0731124  ,  4.41099e-05,  1.22147e-46,  0.0322639  ])
291033  , -7698.29    , array([ 0.257765   ,  0.0730393  ,  4.41541e-05,  1.22147e-46,  0.0322639  ])
291034  , -7698.29    , array([ 0.257765   ,  0.0730393  ,  4.41099e-05,  1.22269e-46,  0.0322639  ])
291035  , -7711.45    , array([ 0.257765   ,  0.0730393  ,  4.41099e-05,  1.22147e-46,  0.0322962  ])
291036  , -10184.9    , array([ 1.7104     ,  0.0259863  ,  4.41102e-05,  1.22147e-46,  0.0189685  ])
291037  , -10184.9    , array([ 1.7104     ,  0.0259863  ,  4.41102e-05,  1.22147e-46,  0.0189685  ])
291038  , -10185      , array([ 1.71211    ,  0.0259863  ,  4.41102e-05,  1.22147e-46,  0.0189685  ])
291039  , -10160.4    , array([ 1.7104     ,  0.0260123  ,  4.41102e-05,  1.22147e-46,  0.0189685  ])
291040  , -10184.9    , array([ 1.7104     ,  0.0259863  ,  4.41543e-05,  1.22147e-46,  0.0189685  ])
291041  , -10184.9    , array([ 1.7104     ,  0.0259863  ,  4.41102e-05,  1.22269e-46,  0.0189685  ])
291042  , -10208.4    , array([ 1.7104     ,  0.0259863  ,  4.41102e-05,  1.22147e-46,  0.0189875  ])
291043  , -4879.63    , array([ 0.505989   ,  0.0505358  ,  4.411e-05  ,  1.22147e-46,  0.0266994  ])
291044  , -4879.63    , array([ 0.505989   ,  0.0505358  ,  4.411e-05  ,  1.22147e-46,  0.0266994  ])
291045  , -4877.37    , array([ 0.506495   ,  0.0505358  ,  4.411e-05  ,  1.22147e-46,  0.0266994  ])
291046  , -4867.58    , array([ 0.505989   ,  0.0505863  ,  4.411e-05  ,  1.22147e-46,  0.0266994  ])
291047  , -4879.63    , array([ 0.505989   ,  0.0505358  ,  4.41541e-05,  1.22147e-46,  0.0266994  ])
291048  , -4879.63    , array([ 0.505989   ,  0.0505358  ,  4.411e-05  ,  1.22269e-46,  0.0266994  ])
