3156    , -2338.19    , array([ 3.03835    ,  0.0286017  ,  0.000107182,  8.79408e-11])
3157    , -2338.19    , array([ 3.04139    ,  0.0286017  ,  0.000107182,  8.79408e-11])
3158    , -2338.19    , array([ 3.03835    ,  0.0286303  ,  0.000107182,  8.79408e-11])
3159    , -2338.19    , array([ 3.03835    ,  0.0286017  ,  0.000107289,  8.79408e-11])
3160    , -2338.19    , array([ 3.03835    ,  0.0286017  ,  0.000107182,  8.80288e-11])
3161    , -2338.19    , array([ 3.03835    ,  0.0286017  ,  0.000107182,  8.79408e-11])
3162    , -2337.21    , array([ 1.94809    ,  0.0286006  ,  4.32752e-05,  8.79442e-11])
3163    , -2337.21    , array([ 1.94809    ,  0.0286006  ,  4.32752e-05,  8.79442e-11])
3164    , -2337.21    , array([ 1.95004    ,  0.0286006  ,  4.32752e-05,  8.79442e-11])
3165    , -2337.21    , array([ 1.94809    ,  0.0286292  ,  4.32752e-05,  8.79442e-11])
3166    , -2337.21    , array([ 1.94809    ,  0.0286006  ,  4.33185e-05,  8.79442e-11])
3167    , -2337.21    , array([ 1.94809    ,  0.0286006  ,  4.32752e-05,  8.80321e-11])
3168    , -2336.86    , array([ 1.10946    ,  0.0285982  ,  2.83329e-05,  8.79513e-11])
3169    , -2336.86    , array([ 1.10946    ,  0.0285982  ,  2.83329e-05,  8.79513e-11])
3170    , -2336.86    , array([ 1.11057    ,  0.0285982  ,  2.83329e-05,  8.79513e-11])
3171    , -2336.86    , array([ 1.10946    ,  0.0286268  ,  2.83329e-05,  8.79513e-11])
3172    , -2336.86    , array([ 1.10946    ,  0.0285982  ,  2.83612e-05,  8.79513e-11])
3173    , -2336.86    , array([ 1.10946    ,  0.0285982  ,  2.83329e-05,  8.80393e-11])
3174    , -2336.02    , array([ 0.278575   ,  0.0285929  ,  1.57964e-05,  8.79671e-11])
3175    , -2336.02    , array([ 0.278575   ,  0.0285929  ,  1.57964e-05,  8.79671e-11])
3176    , -2336.02    , array([ 0.278854   ,  0.0285929  ,  1.57964e-05,  8.79671e-11])
3177    , -2336.02    , array([ 0.278575   ,  0.0286215  ,  1.57964e-05,  8.79671e-11])
3178    , -2336.02    , array([ 0.278575   ,  0.0285929  ,  1.58122e-05,  8.79671e-11])
3179    , -2336.02    , array([ 0.278575   ,  0.0285929  ,  1.57964e-05,  8.80551e-11])
3180    , -2310.91    , array([ 0.00110731 ,  0.0285718  ,  1.52624e-06,  8.80305e-11])
3181    , -2310.91    , array([ 0.00110731 ,  0.0285718  ,  1.52624e-06,  8.80305e-11])
3182    , -2310.93    , array([ 0.00110842 ,  0.0285718  ,  1.52624e-06,  8.80305e-11])
3183    , -2310.91    , array([ 0.00110731 ,  0.0286003  ,  1.52624e-06,  8.80305e-11])
3184    , -2310.88    , array([ 0.00110731 ,  0.0285718  ,  1.52777e-06,  8.80305e-11])
3185    , -2310.91    , array([ 0.00110731 ,  0.0285718  ,  1.52624e-06,  8.81186e-11])
3192    , -2310.91    , array([ 0.0011073  ,  0.0285718  ,  1.52623e-06,  8.80305e-11])
3193    , -2310.91    , array([ 0.0011073  ,  0.0285718  ,  1.52623e-06,  8.80305e-11])
3194    , -2310.93    , array([ 0.00110841 ,  0.0285718  ,  1.52623e-06,  8.80305e-11])
3195    , -2310.91    , array([ 0.0011073  ,  0.0286003  ,  1.52623e-06,  8.80305e-11])
3196    , -2310.88    , array([ 0.0011073  ,  0.0285718  ,  1.52776e-06,  8.80305e-11])
