145616  , -79089      , array([ 4.13944    ,  4.0319     ,  5.80552e-54,  5.0876e-38 ,  9.01323e-07])
145617  , -79089      , array([ 4.14358    ,  4.0319     ,  5.80552e-54,  5.0876e-38 ,  9.01323e-07])
145618  , -79089      , array([ 4.13944    ,  4.03594    ,  5.80552e-54,  5.0876e-38 ,  9.01323e-07])
145619  , -79089      , array([ 4.13944    ,  4.0319     ,  5.81133e-54,  5.0876e-38 ,  9.01323e-07])
145620  , -79089      , array([ 4.13944    ,  4.0319     ,  5.80552e-54,  5.09269e-38,  9.01323e-07])
145621  , -79089      , array([ 4.13944    ,  4.0319     ,  5.80552e-54,  5.0876e-38 ,  9.02225e-07])
145622  , -79089      , array([ 4.13944    ,  4.0319     ,  5.80552e-54,  5.0876e-38 ,  9.01323e-07])
145623  , -79088.6    , array([ 3.47904    ,  3.10096    ,  5.80552e-54,  5.0876e-38 ,  1.416e-06  ])
145624  , -79088.6    , array([ 3.47904    ,  3.10096    ,  5.80552e-54,  5.0876e-38 ,  1.416e-06  ])
145625  , -79088.6    , array([ 3.48252    ,  3.10096    ,  5.80552e-54,  5.0876e-38 ,  1.416e-06  ])
145626  , -79088.6    , array([ 3.47904    ,  3.10406    ,  5.80552e-54,  5.0876e-38 ,  1.416e-06  ])
145627  , -79088.6    , array([ 3.47904    ,  3.10096    ,  5.81133e-54,  5.0876e-38 ,  1.416e-06  ])
145628  , -79088.6    , array([ 3.47904    ,  3.10096    ,  5.80552e-54,  5.09269e-38,  1.416e-06  ])
145629  , -79088.6    , array([ 3.47904    ,  3.10096    ,  5.80552e-54,  5.0876e-38 ,  1.41742e-06])
145630  , -79076      , array([ 1.73593    ,  1.08502    ,  5.80552e-54,  5.0876e-38 ,  8.62572e-06])
145631  , -79076      , array([ 1.73593    ,  1.08502    ,  5.80552e-54,  5.0876e-38 ,  8.62572e-06])
145632  , -79076      , array([ 1.73766    ,  1.08502    ,  5.80552e-54,  5.0876e-38 ,  8.62572e-06])
145633  , -79076      , array([ 1.73593    ,  1.08611    ,  5.80552e-54,  5.0876e-38 ,  8.62572e-06])
145634  , -79076      , array([ 1.73593    ,  1.08502    ,  5.81133e-54,  5.0876e-38 ,  8.62572e-06])
145635  , -79076      , array([ 1.73593    ,  1.08502    ,  5.80552e-54,  5.09269e-38,  8.62572e-06])
145636  , -79076      , array([ 1.73593    ,  1.08502    ,  5.80552e-54,  5.0876e-38 ,  8.63435e-06])
145637  , -14868.9    , array([ 0.107602   ,  0.0162633  ,  5.80552e-54,  5.0876e-38 ,  0.0118774  ])
145638  , -14868.9    , array([ 0.107602   ,  0.0162633  ,  5.80552e-54,  5.0876e-38 ,  0.0118774  ])
145639  , -14861.6    , array([ 0.107709   ,  0.0162633  ,  5.80552e-54,  5.0876e-38 ,  0.0118774  ])
145640  , -14846.4    , array([ 0.107602   ,  0.0162796  ,  5.80552e-54,  5.0876e-38 ,  0.0118774  ])
145641  , -14868.9    , array([ 0.107602   ,  0.0162633  ,  5.81133e-54,  5.0876e-38 ,  0.0118774  ])
145642  , -14868.9    , array([ 0.107602   ,  0.0162633  ,  5.80552e-54,  5.09269e-38,  0.0118774  ])
145643  , -14897.4    , array([ 0.107602   ,  0.0162633  ,  5.80552e-54,  5.0876e-38 ,  0.0118893  ])
145644  , -79075.9    , array([ 1.73371    ,  1.08293    ,  5.80552e-54,  5.0876e-38 ,  8.65446e-06])
145645  , -79075.9    , array([ 1.73371    ,  1.08293    ,  5.80552e-54,  5.0876e-38 ,  8.65446e-06])
145646  , -79075.9    , array([ 1.73544    ,  1.08293    ,  5.80552e-54,  5.0876e-38 ,  8.65446e-06])
145647  , -79075.9    , array([ 1.73371    ,  1.08401    ,  5.80552e-54,  5.0876e-38 ,  8.65446e-06])
145648  , -79075.9    , array([ 1.73371    ,  1.08293    ,  5.81133e-54,  5.0876e-38 ,  8.65446e-06])
145649  , -79075.9    , array([ 1.73371    ,  1.08293    ,  5.80552e-54,  5.09269e-38,  8.65446e-06])
145650  , -79075.9    , array([ 1.73371    ,  1.08293    ,  5.80552e-54,  5.0876e-38 ,  8.66311e-06])
145651  , -38296.2    , array([ 0.208486   ,  0.044168   ,  5.80552e-54,  5.0876e-38 ,  0.00212872 ])
145652  , -38296.2    , array([ 0.208486   ,  0.044168   ,  5.80552e-54,  5.0876e-38 ,  0.00212872 ])
145653  , -38298.7    , array([ 0.208695   ,  0.044168   ,  5.80552e-54,  5.0876e-38 ,  0.00212872 ])
145654  , -38318.9    , array([ 0.208486   ,  0.0442122  ,  5.80552e-54,  5.0876e-38 ,  0.00212872 ])
145655  , -38296.2    , array([ 0.208486   ,  0.044168   ,  5.81133e-54,  5.0876e-38 ,  0.00212872 ])
145656  , -38296.2    , array([ 0.208486   ,  0.044168   ,  5.80552e-54,  5.09269e-38,  0.00212872 ])
145657  , -38270.9    , array([ 0.208486   ,  0.044168   ,  5.80552e-54,  5.0876e-38 ,  0.00213085 ])
145658  , -3637.89    , array([ 0.130474   ,  0.0217591  ,  5.80552e-54,  5.0876e-38 ,  0.00719735 ])
145659  , -3637.89    , array([ 0.130474   ,  0.0217591  ,  5.80552e-54,  5.0876e-38 ,  0.00719735 ])
145660  , -3634.54    , array([ 0.130604   ,  0.0217591  ,  5.80552e-54,  5.0876e-38 ,  0.00719735 ])
145661  , -3639.24    , array([ 0.130474   ,  0.0217809  ,  5.80552e-54,  5.0876e-38 ,  0.00719735 ])
145662  , -3637.89    , array([ 0.130474   ,  0.0217591  ,  5.81133e-54,  5.0876e-38 ,  0.00719735 ])
145663  , -3637.89    , array([ 0.130474   ,  0.0217591  ,  5.80552e-54,  5.09269e-38,  0.00719735 ])
145664  , -3639.33    , array([ 0.130474   ,  0.0217591  ,  5.80552e-54,  5.0876e-38 ,  0.00720455 ])
145665  , -3613.4     , array([ 0.131631   ,  0.0220513  ,  5.80552e-54,  5.0876e-38 ,  0.00703406 ])
145666  , -3613.4     , array([ 0.131631   ,  0.0220513  ,  5.80552e-54,  5.0876e-38 ,  0.00703406 ])
145667  , -3610.23    , array([ 0.131762   ,  0.0220513  ,  5.80552e-54,  5.0876e-38 ,  0.00703406 ])
145668  , -3615.72    , array([ 0.131631   ,  0.0220733  ,  5.80552e-54,  5.0876e-38 ,  0.00703406 ])
145669  , -3613.4     , array([ 0.131631   ,  0.0220513  ,  5.81133e-54,  5.0876e-38 ,  0.00703406 ])
145670  , -3613.4     , array([ 0.131631   ,  0.0220513  ,  5.80552e-54,  5.09269e-38,  0.00703406 ])
145671  , -3613.74    , array([ 0.131631   ,  0.0220513  ,  5.80552e-54,  5.0876e-38 ,  0.0070411  ])
145672  , -14927.8    , array([ 0.16566    ,  0.0312083  ,  5.80552e-54,  5.0876e-38 ,  0.00386957 ])
145673  , -14927.8    , array([ 0.16566    ,  0.0312083  ,  5.80552e-54,  5.0876e-38 ,  0.00386957 ])
145674  , -14928.5    , array([ 0.165826   ,  0.0312083  ,  5.80552e-54,  5.0876e-38 ,  0.00386957 ])
145675  , -14948.6    , array([ 0.16566    ,  0.0312395  ,  5.80552e-54,  5.0876e-38 ,  0.00386957 ])
145676  , -14927.8    , array([ 0.16566    ,  0.0312083  ,  5.81133e-54,  5.0876e-38 ,  0.00386957 ])
145677  , -14927.8    , array([ 0.16566    ,  0.0312083  ,  5.80552e-54,  5.09269e-38,  0.00386957 ])
145678  , -14906.2    , array([ 0.16566    ,  0.0312083  ,  5.80552e-54,  5.0876e-38 ,  0.00387344 ])
145679  , -3613.13    , array([ 0.131767   ,  0.0220858  ,  5.80552e-54,  5.0876e-38 ,  0.00701514 ])
145680  , -3613.13    , array([ 0.131767   ,  0.0220858  ,  5.80552e-54,  5.0876e-38 ,  0.00701514 ])
145681  , -3609.97    , array([ 0.131899   ,  0.0220858  ,  5.80552e-54,  5.0876e-38 ,  0.00701514 ])
145682  , -3615.56    , array([ 0.131767   ,  0.0221079  ,  5.80552e-54,  5.0876e-38 ,  0.00701514 ])
145683  , -3613.13    , array([ 0.131767   ,  0.0220858  ,  5.81133e-54,  5.0876e-38 ,  0.00701514 ])
145684  , -3613.13    , array([ 0.131767   ,  0.0220858  ,  5.80552e-54,  5.09269e-38,  0.00701514 ])
145685  , -3613.33    , array([ 0.131767   ,  0.0220858  ,  5.80552e-54,  5.0876e-38 ,  0.00702215 ])
145686  , -3613.13    , array([ 0.131772   ,  0.022087   ,  5.80552e-54,  5.0876e-38 ,  0.00701447 ])
145687  , -3613.13    , array([ 0.131772   ,  0.022087   ,  5.80552e-54,  5.0876e-38 ,  0.00701447 ])
145688  , -3609.98    , array([ 0.131904   ,  0.022087   ,  5.80552e-54,  5.0876e-38 ,  0.00701447 ])
145689  , -3615.56    , array([ 0.131772   ,  0.0221091  ,  5.80552e-54,  5.0876e-38 ,  0.00701447 ])
145690  , -3613.13    , array([ 0.131772   ,  0.022087   ,  5.81133e-54,  5.0876e-38 ,  0.00701447 ])
145691  , -3613.13    , array([ 0.131772   ,  0.022087   ,  5.80552e-54,  5.09269e-38,  0.00701447 ])
145692  , -3613.33    , array([ 0.131772   ,  0.022087   ,  5.80552e-54,  5.0876e-38 ,  0.00702148 ])
145707  , -3613.13    , array([ 0.131772   ,  0.022087   ,  5.80552e-54,  5.0876e-38 ,  0.00701449 ])
145708  , -3613.13    , array([ 0.131772   ,  0.022087   ,  5.80552e-54,  5.0876e-38 ,  0.00701449 ])
145709  , -3609.98    , array([ 0.131904   ,  0.022087   ,  5.80552e-54,  5.0876e-38 ,  0.00701449 ])
145710  , -3615.56    , array([ 0.131772   ,  0.0221091  ,  5.80552e-54,  5.0876e-38 ,  0.00701449 ])
145711  , -3613.13    , array([ 0.131772   ,  0.022087   ,  5.81133e-54,  5.0876e-38 ,  0.00701449 ])
145712  , -3613.13    , array([ 0.131772   ,  0.022087   ,  5.80552e-54,  5.09269e-38,  0.00701449 ])
145713  , -3613.33    , array([ 0.131772   ,  0.022087   ,  5.80552e-54,  5.0876e-38 ,  0.00702151 ])
145714  , -3613.13    , array([ 0.131772   ,  0.022087   ,  5.80552e-54,  5.0876e-38 ,  0.00701449 ])
145715  , -3613.13    , array([ 0.131772   ,  0.022087   ,  5.80552e-54,  5.0876e-38 ,  0.00701449 ])
145716  , -3609.98    , array([ 0.131904   ,  0.022087   ,  5.80552e-54,  5.0876e-38 ,  0.00701449 ])
145717  , -3615.56    , array([ 0.131772   ,  0.0221091  ,  5.80552e-54,  5.0876e-38 ,  0.00701449 ])
145718  , -3613.13    , array([ 0.131772   ,  0.022087   ,  5.81133e-54,  5.0876e-38 ,  0.00701449 ])
145719  , -3613.13    , array([ 0.131772   ,  0.022087   ,  5.80552e-54,  5.09269e-38,  0.00701449 ])
145720  , -3613.33    , array([ 0.131772   ,  0.022087   ,  5.80552e-54,  5.0876e-38 ,  0.00702151 ])
145721  , -3613.13    , array([ 0.131772   ,  0.022087   ,  5.80552e-54,  5.0876e-38 ,  0.0070145  ])
145722  , -3613.13    , array([ 0.131772   ,  0.022087   ,  5.80552e-54,  5.0876e-38 ,  0.0070145  ])
145723  , -3609.98    , array([ 0.131904   ,  0.022087   ,  5.80552e-54,  5.0876e-38 ,  0.0070145  ])
145724  , -3615.56    , array([ 0.131772   ,  0.0221091  ,  5.80552e-54,  5.0876e-38 ,  0.0070145  ])
145725  , -3613.13    , array([ 0.131772   ,  0.022087   ,  5.81133e-54,  5.0876e-38 ,  0.0070145  ])
145726  , -3613.13    , array([ 0.131772   ,  0.022087   ,  5.80552e-54,  5.09269e-38,  0.0070145  ])
145727  , -3613.33    , array([ 0.131772   ,  0.022087   ,  5.80552e-54,  5.0876e-38 ,  0.00702151 ])
145728  , -3613.13    , array([ 0.131772   ,  0.0220871  ,  5.80552e-54,  5.0876e-38 ,  0.00701451 ])
145729  , -3613.13    , array([ 0.131772   ,  0.0220871  ,  5.80552e-54,  5.0876e-38 ,  0.00701451 ])
145730  , -3609.97    , array([ 0.131904   ,  0.0220871  ,  5.80552e-54,  5.0876e-38 ,  0.00701451 ])
145731  , -3615.56    , array([ 0.131772   ,  0.0221091  ,  5.80552e-54,  5.0876e-38 ,  0.00701451 ])
145732  , -3613.13    , array([ 0.131772   ,  0.0220871  ,  5.81133e-54,  5.0876e-38 ,  0.00701451 ])
145733  , -3613.13    , array([ 0.131772   ,  0.0220871  ,  5.80552e-54,  5.09269e-38,  0.00701451 ])
145734  , -3613.33    , array([ 0.131772   ,  0.0220871  ,  5.80552e-54,  5.0876e-38 ,  0.00702153 ])
145735  , -3613.13    , array([ 0.131773   ,  0.0220872  ,  5.80552e-54,  5.0876e-38 ,  0.00701457 ])
145736  , -3613.13    , array([ 0.131773   ,  0.0220872  ,  5.80552e-54,  5.0876e-38 ,  0.00701457 ])
145737  , -3609.97    , array([ 0.131905   ,  0.0220872  ,  5.80552e-54,  5.0876e-38 ,  0.00701457 ])
145738  , -3615.56    , array([ 0.131773   ,  0.0221093  ,  5.80552e-54,  5.0876e-38 ,  0.00701457 ])
145739  , -3613.13    , array([ 0.131773   ,  0.0220872  ,  5.81133e-54,  5.0876e-38 ,  0.00701457 ])
145740  , -3613.13    , array([ 0.131773   ,  0.0220872  ,  5.80552e-54,  5.09269e-38,  0.00701457 ])
145741  , -3613.33    , array([ 0.131773   ,  0.0220872  ,  5.80552e-54,  5.0876e-38 ,  0.00702159 ])
145742  , -3613.11    , array([ 0.131778   ,  0.022088   ,  5.80552e-54,  5.0876e-38 ,  0.00701481 ])
145743  , -3613.11    , array([ 0.131778   ,  0.022088   ,  5.80552e-54,  5.0876e-38 ,  0.00701481 ])
145744  , -3609.96    , array([ 0.131909   ,  0.022088   ,  5.80552e-54,  5.0876e-38 ,  0.00701481 ])
145745  , -3615.54    , array([ 0.131778   ,  0.0221101  ,  5.80552e-54,  5.0876e-38 ,  0.00701481 ])
145746  , -3613.11    , array([ 0.131778   ,  0.022088   ,  5.81133e-54,  5.0876e-38 ,  0.00701481 ])
145747  , -3613.11    , array([ 0.131778   ,  0.022088   ,  5.80552e-54,  5.09269e-38,  0.00701481 ])
145748  , -3613.31    , array([ 0.131778   ,  0.022088   ,  5.80552e-54,  5.0876e-38 ,  0.00702183 ])
145749  , -3613.05    , array([ 0.131795   ,  0.022091   ,  5.80552e-54,  5.0876e-38 ,  0.00701578 ])
145750  , -3613.05    , array([ 0.131795   ,  0.022091   ,  5.80552e-54,  5.0876e-38 ,  0.00701578 ])
145751  , -3609.9     , array([ 0.131927   ,  0.022091   ,  5.80552e-54,  5.0876e-38 ,  0.00701578 ])
145752  , -3615.48    , array([ 0.131795   ,  0.0221131  ,  5.80552e-54,  5.0876e-38 ,  0.00701578 ])
145753  , -3613.05    , array([ 0.131795   ,  0.022091   ,  5.81133e-54,  5.0876e-38 ,  0.00701578 ])
145754  , -3613.05    , array([ 0.131795   ,  0.022091   ,  5.80552e-54,  5.09269e-38,  0.00701578 ])
145755  , -3613.25    , array([ 0.131795   ,  0.022091   ,  5.80552e-54,  5.0876e-38 ,  0.0070228  ])
