110718  , -128653     , array([ 0.290681   ,  0.388211   ,  1.17412e-63,  0.000277239,  0.563015   ])
110719  , -128565     , array([ 0.290972   ,  0.388211   ,  1.17412e-63,  0.000277239,  0.563015   ])
110720  , -128624     , array([ 0.290681   ,  0.388599   ,  1.17412e-63,  0.000277239,  0.563015   ])
110721  , -128653     , array([ 0.290681   ,  0.388211   ,  1.17529e-63,  0.000277239,  0.563015   ])
110722  , -128653     , array([ 0.290681   ,  0.388211   ,  1.17412e-63,  0.000277516,  0.563015   ])
110723  , -128781     , array([ 0.290681   ,  0.388211   ,  1.17412e-63,  0.000277239,  0.563578   ])
110724  , -128653     , array([ 0.290681   ,  0.388211   ,  1.17412e-63,  0.000277239,  0.563015   ])
110725  , -35046      , array([ 0.511261   ,  0.467379   ,  1.17412e-63,  0.000277378,  0.248816   ])
110726  , -35046      , array([ 0.511261   ,  0.467379   ,  1.17412e-63,  0.000277378,  0.248816   ])
110727  , -35014.6    , array([ 0.511772   ,  0.467379   ,  1.17412e-63,  0.000277378,  0.248816   ])
110728  , -35043.4    , array([ 0.511261   ,  0.467846   ,  1.17412e-63,  0.000277378,  0.248816   ])
110729  , -35046      , array([ 0.511261   ,  0.467379   ,  1.17529e-63,  0.000277378,  0.248816   ])
110730  , -35046      , array([ 0.511261   ,  0.467379   ,  1.17412e-63,  0.000277655,  0.248816   ])
110731  , -35085.2    , array([ 0.511261   ,  0.467379   ,  1.17412e-63,  0.000277378,  0.249065   ])
110739  , -34986.9    , array([ 0.512677   ,  0.465213   ,  1.17412e-63,  0.000277374,  0.248914   ])
110740  , -34986.9    , array([ 0.512677   ,  0.465213   ,  1.17412e-63,  0.000277374,  0.248914   ])
110741  , -34955.7    , array([ 0.51319    ,  0.465213   ,  1.17412e-63,  0.000277374,  0.248914   ])
110742  , -34984.2    , array([ 0.512677   ,  0.465679   ,  1.17412e-63,  0.000277374,  0.248914   ])
110743  , -34986.9    , array([ 0.512677   ,  0.465213   ,  1.17529e-63,  0.000277374,  0.248914   ])
110744  , -34986.9    , array([ 0.512677   ,  0.465213   ,  1.17412e-63,  0.000277651,  0.248914   ])
110745  , -35026.2    , array([ 0.512677   ,  0.465213   ,  1.17412e-63,  0.000277374,  0.249163   ])
110746  , -33370.9    , array([ 0.603299   ,  0.354001   ,  1.17412e-63,  0.000277145,  0.254728   ])
110747  , -33370.9    , array([ 0.603299   ,  0.354001   ,  1.17412e-63,  0.000277145,  0.254728   ])
110748  , -33346      , array([ 0.603903   ,  0.354001   ,  1.17412e-63,  0.000277145,  0.254728   ])
110749  , -33358.6    , array([ 0.603299   ,  0.354355   ,  1.17412e-63,  0.000277145,  0.254728   ])
110750  , -33370.9    , array([ 0.603299   ,  0.354001   ,  1.17529e-63,  0.000277145,  0.254728   ])
110751  , -33370.9    , array([ 0.603299   ,  0.354001   ,  1.17412e-63,  0.000277422,  0.254728   ])
110752  , -33414.1    , array([ 0.603299   ,  0.354001   ,  1.17412e-63,  0.000277145,  0.254983   ])
110753  , -34375.3    , array([ 0.238103   ,  0.131951   ,  1.17412e-63,  0.000271086,  0.104198   ])
110754  , -34375.3    , array([ 0.238103   ,  0.131951   ,  1.17412e-63,  0.000271086,  0.104198   ])
110755  , -34346.4    , array([ 0.238341   ,  0.131951   ,  1.17412e-63,  0.000271086,  0.104198   ])
110756  , -34359.7    , array([ 0.238103   ,  0.132083   ,  1.17412e-63,  0.000271086,  0.104198   ])
110757  , -34375.3    , array([ 0.238103   ,  0.131951   ,  1.17529e-63,  0.000271086,  0.104198   ])
110758  , -34375.3    , array([ 0.238103   ,  0.131951   ,  1.17412e-63,  0.000271358,  0.104198   ])
110759  , -34417.8    , array([ 0.238103   ,  0.131951   ,  1.17412e-63,  0.000271086,  0.104302   ])
110760  , -32802.3    , array([ 0.436777   ,  0.251251   ,  1.17412e-63,  0.000275025,  0.186727   ])
110761  , -32802.3    , array([ 0.436777   ,  0.251251   ,  1.17412e-63,  0.000275025,  0.186727   ])
110762  , -32776      , array([ 0.437214   ,  0.251251   ,  1.17412e-63,  0.000275025,  0.186727   ])
110763  , -32788.8    , array([ 0.436777   ,  0.251502   ,  1.17412e-63,  0.000275025,  0.186727   ])
110764  , -32802.3    , array([ 0.436777   ,  0.251251   ,  1.17529e-63,  0.000275025,  0.186727   ])
110765  , -32802.3    , array([ 0.436777   ,  0.251251   ,  1.17412e-63,  0.0002753  ,  0.186727   ])
110766  , -32844.6    , array([ 0.436777   ,  0.251251   ,  1.17412e-63,  0.000275025,  0.186914   ])
110767  , -31665.8    , array([ 0.441148   ,  0.251239   ,  1.17412e-63,  6.91475e-05,  0.182828   ])
110768  , -31665.8    , array([ 0.441148   ,  0.251239   ,  1.17412e-63,  6.91475e-05,  0.182828   ])
110769  , -31640.1    , array([ 0.441589   ,  0.251239   ,  1.17412e-63,  6.91475e-05,  0.182828   ])
110770  , -31652.7    , array([ 0.441148   ,  0.251491   ,  1.17412e-63,  6.91475e-05,  0.182828   ])
110771  , -31665.8    , array([ 0.441148   ,  0.251239   ,  1.17529e-63,  6.91475e-05,  0.182828   ])
110772  , -31665.8    , array([ 0.441148   ,  0.251239   ,  1.17412e-63,  6.92167e-05,  0.182828   ])
110773  , -31707      , array([ 0.441148   ,  0.251239   ,  1.17412e-63,  6.91475e-05,  0.183011   ])
110774  , -27394.2    , array([ 0.459073   ,  0.251192   ,  1.17412e-63,  2.76308e-07,  0.168028   ])
110775  , -27394.2    , array([ 0.459073   ,  0.251192   ,  1.17412e-63,  2.76308e-07,  0.168028   ])
110776  , -27370.8    , array([ 0.459532   ,  0.251192   ,  1.17412e-63,  2.76308e-07,  0.168028   ])
110777  , -27382.9    , array([ 0.459073   ,  0.251443   ,  1.17412e-63,  2.76308e-07,  0.168028   ])
110778  , -27394.2    , array([ 0.459073   ,  0.251192   ,  1.17529e-63,  2.76308e-07,  0.168028   ])
110779  , -27394.2    , array([ 0.459073   ,  0.251192   ,  1.17412e-63,  2.76585e-07,  0.168028   ])
