47901   , -2409.9     , array([ 0.253246   ,  9.93718    ,  6.00125e-59,  0.00400447 ])
47902   , -2409.9     , array([ 0.253499   ,  9.93718    ,  6.00125e-59,  0.00400447 ])
47903   , -2409.91    , array([ 0.253246   ,  9.94712    ,  6.00125e-59,  0.00400447 ])
47904   , -2409.9     , array([ 0.253246   ,  9.93718    ,  6.00725e-59,  0.00400447 ])
47905   , -2409.97    , array([ 0.253246   ,  9.93718    ,  6.00125e-59,  0.00400848 ])
47906   , -2409.9     , array([ 0.253246   ,  9.93718    ,  6.00125e-59,  0.00400447 ])
47907   , -2362.35    , array([ 0.253246   ,  8.88042    ,  6.00125e-59,  0.00146769 ])
47908   , -2362.35    , array([ 0.253246   ,  8.88042    ,  6.00125e-59,  0.00146769 ])
47909   , -2362.35    , array([ 0.253499   ,  8.88042    ,  6.00125e-59,  0.00146769 ])
47910   , -2362.35    , array([ 0.253246   ,  8.8893     ,  6.00125e-59,  0.00146769 ])
47911   , -2362.35    , array([ 0.253246   ,  8.88042    ,  6.00725e-59,  0.00146769 ])
47912   , -2362.38    , array([ 0.253246   ,  8.88042    ,  6.00125e-59,  0.00146916 ])
47913   , -2351.05    , array([ 0.253246   ,  4.72043    ,  6.00125e-59,  0.000929716])
47914   , -2351.05    , array([ 0.253246   ,  4.72043    ,  6.00125e-59,  0.000929716])
47915   , -2351.05    , array([ 0.253499   ,  4.72043    ,  6.00125e-59,  0.000929716])
47916   , -2351.05    , array([ 0.253246   ,  4.72515    ,  6.00125e-59,  0.000929716])
47917   , -2351.05    , array([ 0.253246   ,  4.72043    ,  6.00725e-59,  0.000929716])
47918   , -2351.07    , array([ 0.253246   ,  4.72043    ,  6.00125e-59,  0.000930646])
47919   , -2251.99    , array([ 0.253246   ,  0.101481   ,  6.00125e-59,  0.000535035])
47920   , -2251.99    , array([ 0.253246   ,  0.101481   ,  6.00125e-59,  0.000535035])
47921   , -2251.99    , array([ 0.253499   ,  0.101481   ,  6.00125e-59,  0.000535035])
47922   , -2252.08    , array([ 0.253246   ,  0.101583   ,  6.00125e-59,  0.000535035])
47923   , -2251.99    , array([ 0.253246   ,  0.101481   ,  6.00725e-59,  0.000535035])
47924   , -2251.91    , array([ 0.253246   ,  0.101481   ,  6.00125e-59,  0.00053557 ])
47931   , -2251.99    , array([ 0.253246   ,  0.101478   ,  6.00125e-59,  0.000535033])
47932   , -2251.99    , array([ 0.253246   ,  0.101478   ,  6.00125e-59,  0.000535033])
47933   , -2251.99    , array([ 0.253499   ,  0.101478   ,  6.00125e-59,  0.000535033])
47934   , -2252.08    , array([ 0.253246   ,  0.10158    ,  6.00125e-59,  0.000535033])
47935   , -2251.99    , array([ 0.253246   ,  0.101478   ,  6.00725e-59,  0.000535033])
47936   , -2251.91    , array([ 0.253246   ,  0.101478   ,  6.00125e-59,  0.000535568])
47937   , -2251.99    , array([ 0.253246   ,  0.101475   ,  6.00125e-59,  0.00053503 ])
47938   , -2251.99    , array([ 0.253246   ,  0.101475   ,  6.00125e-59,  0.00053503 ])
47939   , -2251.99    , array([ 0.253499   ,  0.101475   ,  6.00125e-59,  0.00053503 ])
47940   , -2252.07    , array([ 0.253246   ,  0.101577   ,  6.00125e-59,  0.00053503 ])
47941   , -2251.99    , array([ 0.253246   ,  0.101475   ,  6.00725e-59,  0.00053503 ])
47942   , -2251.91    , array([ 0.253246   ,  0.101475   ,  6.00125e-59,  0.000535566])
47949   , -2251.98    , array([ 0.253246   ,  0.101475   ,  6.00125e-59,  0.00053503 ])
47950   , -2251.98    , array([ 0.253246   ,  0.101475   ,  6.00125e-59,  0.00053503 ])
47951   , -2251.98    , array([ 0.253499   ,  0.101475   ,  6.00125e-59,  0.00053503 ])
47952   , -2252.07    , array([ 0.253246   ,  0.101576   ,  6.00125e-59,  0.00053503 ])
47953   , -2251.98    , array([ 0.253246   ,  0.101475   ,  6.00725e-59,  0.00053503 ])
47954   , -2251.91    , array([ 0.253246   ,  0.101475   ,  6.00125e-59,  0.000535565])
47955   , -2251.98    , array([ 0.253246   ,  0.101474   ,  6.00125e-59,  0.000535029])
47956   , -2251.98    , array([ 0.253246   ,  0.101474   ,  6.00125e-59,  0.000535029])
47957   , -2251.98    , array([ 0.253499   ,  0.101474   ,  6.00125e-59,  0.000535029])
47958   , -2252.07    , array([ 0.253246   ,  0.101575   ,  6.00125e-59,  0.000535029])
47959   , -2251.98    , array([ 0.253246   ,  0.101474   ,  6.00725e-59,  0.000535029])
47960   , -2251.91    , array([ 0.253246   ,  0.101474   ,  6.00125e-59,  0.000535564])
47961   , -1937.58    , array([ 0.253246   ,  0.00218157 ,  6.00125e-59,  0.000307901])
47962   , -1937.58    , array([ 0.253246   ,  0.00218157 ,  6.00125e-59,  0.000307901])
47963   , -1937.58    , array([ 0.253499   ,  0.00218157 ,  6.00125e-59,  0.000307901])
47964   , -1937.01    , array([ 0.253246   ,  0.00218375 ,  6.00125e-59,  0.000307901])
