72602   , -79089.4    , array([ 0.101605   ,  0.0350333  ,  0.735638   ,  3.02199e-15,  1.39553e-12])
72603   , -79089.4    , array([ 0.101707   ,  0.0350333  ,  0.735638   ,  3.02199e-15,  1.39553e-12])
72604   , -79089.4    , array([ 0.101605   ,  0.0350683  ,  0.735638   ,  3.02199e-15,  1.39553e-12])
72605   , -79089.4    , array([ 0.101605   ,  0.0350333  ,  0.736374   ,  3.02199e-15,  1.39553e-12])
72606   , -79089.4    , array([ 0.101605   ,  0.0350333  ,  0.735638   ,  3.02501e-15,  1.39553e-12])
72607   , -79089.4    , array([ 0.101605   ,  0.0350333  ,  0.735638   ,  3.02199e-15,  1.39693e-12])
72608   , -79089.4    , array([ 0.101605   ,  0.0350333  ,  0.735638   ,  3.02199e-15,  1.39553e-12])
72609   , -79089.4    , array([ 0.101604   ,  0.0350316  ,  0.735638   ,  3.02199e-15,  1.39561e-12])
72610   , -79089.4    , array([ 0.101604   ,  0.0350316  ,  0.735638   ,  3.02199e-15,  1.39561e-12])
72611   , -79089.4    , array([ 0.101706   ,  0.0350316  ,  0.735638   ,  3.02199e-15,  1.39561e-12])
72612   , -79089.4    , array([ 0.101604   ,  0.0350667  ,  0.735638   ,  3.02199e-15,  1.39561e-12])
72613   , -79089.4    , array([ 0.101604   ,  0.0350316  ,  0.736374   ,  3.02199e-15,  1.39561e-12])
72614   , -79089.4    , array([ 0.101604   ,  0.0350316  ,  0.735638   ,  3.02501e-15,  1.39561e-12])
72615   , -79089.4    , array([ 0.101604   ,  0.0350316  ,  0.735638   ,  3.02199e-15,  1.39701e-12])
72616   , -79089.4    , array([ 0.1016     ,  0.0350251  ,  0.735638   ,  3.02199e-15,  1.39594e-12])
72617   , -79089.4    , array([ 0.1016     ,  0.0350251  ,  0.735638   ,  3.02199e-15,  1.39594e-12])
72618   , -79089.4    , array([ 0.101701   ,  0.0350251  ,  0.735638   ,  3.02199e-15,  1.39594e-12])
72619   , -79089.4    , array([ 0.1016     ,  0.0350601  ,  0.735638   ,  3.02199e-15,  1.39594e-12])
72620   , -79089.4    , array([ 0.1016     ,  0.0350251  ,  0.736374   ,  3.02199e-15,  1.39594e-12])
72621   , -79089.4    , array([ 0.1016     ,  0.0350251  ,  0.735638   ,  3.02501e-15,  1.39594e-12])
72622   , -79089.4    , array([ 0.1016     ,  0.0350251  ,  0.735638   ,  3.02199e-15,  1.39733e-12])
72623   , -79089.4    , array([ 0.101582   ,  0.0349988  ,  0.735638   ,  3.02199e-15,  1.39722e-12])
72624   , -79089.4    , array([ 0.101582   ,  0.0349988  ,  0.735638   ,  3.02199e-15,  1.39722e-12])
72625   , -79089.4    , array([ 0.101684   ,  0.0349988  ,  0.735638   ,  3.02199e-15,  1.39722e-12])
72626   , -79089.4    , array([ 0.101582   ,  0.0350338  ,  0.735638   ,  3.02199e-15,  1.39722e-12])
72627   , -79089.4    , array([ 0.101582   ,  0.0349988  ,  0.736374   ,  3.02199e-15,  1.39722e-12])
72628   , -79089.4    , array([ 0.101582   ,  0.0349988  ,  0.735638   ,  3.02501e-15,  1.39722e-12])
72629   , -79089.4    , array([ 0.101582   ,  0.0349988  ,  0.735638   ,  3.02199e-15,  1.39862e-12])
72630   , -79089.4    , array([ 0.101511   ,  0.0348941  ,  0.735638   ,  3.02199e-15,  1.40237e-12])
72631   , -79089.4    , array([ 0.101511   ,  0.0348941  ,  0.735638   ,  3.02199e-15,  1.40237e-12])
72632   , -79089.4    , array([ 0.101613   ,  0.0348941  ,  0.735638   ,  3.02199e-15,  1.40237e-12])
72633   , -79089.4    , array([ 0.101511   ,  0.034929   ,  0.735638   ,  3.02199e-15,  1.40237e-12])
72634   , -79089.4    , array([ 0.101511   ,  0.0348941  ,  0.736374   ,  3.02199e-15,  1.40237e-12])
72635   , -79089.4    , array([ 0.101511   ,  0.0348941  ,  0.735638   ,  3.02501e-15,  1.40237e-12])
72636   , -79089.4    , array([ 0.101511   ,  0.0348941  ,  0.735638   ,  3.02199e-15,  1.40378e-12])
72637   , -79089.4    , array([ 0.101229   ,  0.0344783  ,  0.735638   ,  3.02199e-15,  1.42317e-12])
72638   , -79089.4    , array([ 0.101229   ,  0.0344783  ,  0.735638   ,  3.02199e-15,  1.42317e-12])
