9583    , -79089.4    , array([ 3.65249    ,  2.53422    ,  1.72212e-13,  1.46258e-20,  1.2739e-45 ])
9584    , -79089.4    , array([ 3.65249    ,  2.53422    ,  1.72212e-13,  1.46258e-20,  1.2739e-45 ])
9585    , -79089.4    , array([ 4.65249    ,  2.53422    ,  1.72212e-13,  1.46258e-20,  1.2739e-45 ])
9586    , -79089.4    , array([ 6.27052    ,  2.53422    ,  1.72212e-13,  1.46258e-20,  1.2739e-45 ])
9587    , -79089.4    , array([ 4.65249    ,  2.53422    ,  1.72212e-13,  1.46258e-20,  1.2739e-45 ])
9588    , -79089.4    , array([ 5.27052    ,  2.53422    ,  1.72212e-13,  1.46258e-20,  1.2739e-45 ])
9589    , -79089.4    , array([ 5.65249    ,  2.53422    ,  1.72212e-13,  1.46258e-20,  1.2739e-45 ])
9590    , -79089.4    , array([ 5.88856    ,  2.53422    ,  1.72212e-13,  1.46258e-20,  1.2739e-45 ])
9591    , -79089.4    , array([ 6.03445    ,  2.53422    ,  1.72212e-13,  1.46258e-20,  1.2739e-45 ])
9592    , -79089.4    , array([ 6.12462    ,  2.53422    ,  1.72212e-13,  1.46258e-20,  1.2739e-45 ])
9593    , -79089.4    , array([ 6.18035    ,  2.53422    ,  1.72212e-13,  1.46258e-20,  1.2739e-45 ])
9594    , -79089.4    , array([ 6.21479    ,  2.53422    ,  1.72212e-13,  1.46258e-20,  1.2739e-45 ])
9595    , -79089.4    , array([ 6.24042    ,  2.53422    ,  1.72212e-13,  1.46258e-20,  1.2739e-45 ])
9596    , -79089.4    , array([ 6.24042    ,  2.53422    ,  1.72212e-13,  1.46258e-20,  1.2739e-45 ])
9597    , -79089.4    , array([ 6.24042    ,  3.53422    ,  1.72212e-13,  1.46258e-20,  1.2739e-45 ])
9598    , -79089.4    , array([ 6.24042    ,  5.15225    ,  1.72212e-13,  1.46258e-20,  1.2739e-45 ])
9599    , -79089.4    , array([ 6.24042    ,  3.53422    ,  1.72212e-13,  1.46258e-20,  1.2739e-45 ])
9600    , -79089.4    , array([ 6.24042    ,  4.15225    ,  1.72212e-13,  1.46258e-20,  1.2739e-45 ])
9601    , -79089.4    , array([ 6.24042    ,  4.53422    ,  1.72212e-13,  1.46258e-20,  1.2739e-45 ])
9602    , -79089.4    , array([ 6.24042    ,  4.77029    ,  1.72212e-13,  1.46258e-20,  1.2739e-45 ])
9603    , -79089.4    , array([ 6.24042    ,  4.91618    ,  1.72212e-13,  1.46258e-20,  1.2739e-45 ])
9604    , -79089.4    , array([ 6.24042    ,  5.00635    ,  1.72212e-13,  1.46258e-20,  1.2739e-45 ])
9605    , -79089.4    , array([ 6.24042    ,  5.06208    ,  1.72212e-13,  1.46258e-20,  1.2739e-45 ])
9606    , -79089.4    , array([ 6.24042    ,  5.09652    ,  1.72212e-13,  1.46258e-20,  1.2739e-45 ])
9607    , -79089.4    , array([ 6.24042    ,  5.12215    ,  1.72212e-13,  1.46258e-20,  1.2739e-45 ])
9608    , -79089.4    , array([ 6.24042    ,  5.12215    ,  1.72212e-13,  1.46258e-20,  1.2739e-45 ])
9609    , -79089.4    , array([ 6.24042    ,  5.12215    ,  1          ,  1.46258e-20,  1.2739e-45 ])
9610    , -79089.4    , array([ 6.24042    ,  5.12215    ,  2.61803    ,  1.46258e-20,  1.2739e-45 ])
9611    , -79089.4    , array([ 6.24042    ,  5.12215    ,  1          ,  1.46258e-20,  1.2739e-45 ])
9612    , -79089.4    , array([ 6.24042    ,  5.12215    ,  1.61803    ,  1.46258e-20,  1.2739e-45 ])
9613    , -79089.4    , array([ 6.24042    ,  5.12215    ,  2          ,  1.46258e-20,  1.2739e-45 ])
9614    , -79089.4    , array([ 6.24042    ,  5.12215    ,  2.23607    ,  1.46258e-20,  1.2739e-45 ])
9615    , -79089.4    , array([ 6.24042    ,  5.12215    ,  2.38197    ,  1.46258e-20,  1.2739e-45 ])
9616    , -79089.4    , array([ 6.24042    ,  5.12215    ,  2.47214    ,  1.46258e-20,  1.2739e-45 ])
9617    , -79089.4    , array([ 6.24042    ,  5.12215    ,  2.52786    ,  1.46258e-20,  1.2739e-45 ])
9618    , -79089.4    , array([ 6.24042    ,  5.12215    ,  2.56231    ,  1.46258e-20,  1.2739e-45 ])
9619    , -79089.4    , array([ 6.24042    ,  5.12215    ,  2.58793    ,  1.46258e-20,  1.2739e-45 ])
9620    , -79089.4    , array([ 6.24042    ,  5.12215    ,  2.58793    ,  1.46258e-20,  1.2739e-45 ])
9621    , -79089.4    , array([ 6.24042    ,  5.12215    ,  2.58793    ,  1          ,  1.2739e-45 ])
9622    , -79089.4    , array([ 6.24042    ,  5.12215    ,  2.58793    ,  2.61803    ,  1.2739e-45 ])
9623    , -79089.4    , array([ 6.24042    ,  5.12215    ,  2.58793    ,  1          ,  1.2739e-45 ])
