Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-2032.04	4074.08	1386.43	9464.55	2.0464,0.1939,1.422,4.3378,30.0
our_model	Round_1_Replicate_2	-1389.41	2788.82	160.03	19954.57	0.9531,0.1253,5.6135,0.6957,0.0555
our_model	Round_1_Replicate_3	-1981.28	3972.56	1277.35	12727.96	1.5728,0.1131,1.9703,7.6042,30.0
our_model	Round_1_Replicate_4	-1979.78	3969.56	1271.58	13056.21	1.5427,0.1045,2.0365,8.2685,30.0
our_model	Round_1_Replicate_5	-1314.25	2638.5	6.62	19962.81	0.9952,0.107,5.0757,2.1009,0.0529
our_model	Round_1_Replicate_6	-1312.11	2634.22	2.35	19991.01	0.9909,0.104,5.0547,2.2487,0.0516
our_model	Round_1_Replicate_7	-1980.55	3971.1	1275.15	9695.93	2.0686,0.1463,1.5045,5.8899,30.0
our_model	Round_1_Replicate_8	-2007.95	4025.9	1337.2	5045.5	3.881,0.3376,0.7635,2.5095,30.0
our_model	Round_1_Replicate_9	-1357.76	2725.52	94.43	19930.38	0.9654,0.1235,5.4444,1.1489,0.0576
our_model	Round_1_Replicate_10	-2483.96	4977.92	2221.54	4334.4	4.0979,0.6892,0.645,1.1481,30.0
our_model	Round_2_Replicate_1	-1756.85	3523.7	981.3	20346.8	1.0391,0.0291,0.0109,7.3121,0.0119
our_model	Round_2_Replicate_2	-1367.22	2744.44	113.66	20160.59	0.978,0.0735,4.3601,3.6965,0.0343
our_model	Round_2_Replicate_3	-1521.94	3053.88	446.18	20021.69	1.3626,0.0494,3.008,5.9637,0.0223
our_model	Round_2_Replicate_4	-1522.84	3055.68	448.24	20009.52	1.3863,0.0495,3.0154,5.9559,0.0223
our_model	Round_2_Replicate_5	-1312.6	2635.2	3.35	19985.17	0.9983,0.103,5.0505,2.16,0.0503
our_model	Round_2_Replicate_6	-1530.54	3071.08	462.53	20906.5	0.7414,0.117,8.4063,0.7695,0.0573
our_model	Round_2_Replicate_7	-1373.53	2757.06	124.25	19604.34	1.3427,0.0857,3.8989,3.8364,0.0439
our_model	Round_2_Replicate_8	-1323.74	2657.48	25.3	19764.5	1.0532,0.1118,4.6252,2.2458,0.0559
our_model	Round_2_Replicate_9	-1311.09	2632.18	0.31	19975.02	1.0083,0.1007,4.9619,2.5216,0.0504
our_model	Round_2_Replicate_10	-1987.47	3984.94	1287.41	26116.78	0.7383,0.0619,4.1129,13.8233,1.7612
our_model	Round_3_Replicate_1	-1352.28	2714.56	82.63	19743.3	1.0484,0.1256,5.164,1.4775,0.0617
our_model	Round_3_Replicate_2	-1509.67	3029.34	419.73	19901.1	1.5303,0.0549,3.1835,4.4125,0.0241
our_model	Round_3_Replicate_3	-1548.86	3107.72	500.11	19911.75	1.604,0.0479,2.6256,6.7774,0.022
our_model	Round_3_Replicate_4	-1466.03	2942.06	323.57	20167.78	1.064,0.0569,3.517,3.9188,0.0246
our_model	Round_3_Replicate_5	-1319.1	2648.2	16.33	20055.36	1.004,0.0893,4.8278,3.2606,0.0454
our_model	Round_3_Replicate_6	-1512.49	3034.98	424.32	19918.47	1.4998,0.0527,2.9491,5.2266,0.0235
our_model	Round_3_Replicate_7	-1674.4	3358.8	771.37	20160.38	1.2702,0.0343,0.2179,8.2428,0.0145
our_model	Round_3_Replicate_8	-1351.82	2713.64	82.45	20097.87	1.0281,0.0757,4.4811,4.2507,0.0383
our_model	Round_3_Replicate_9	-1487.97	2985.94	369.86	20366.34	0.9492,0.0512,4.3038,6.8419,0.025
our_model	Round_3_Replicate_10	-1451.42	2912.84	291.51	19927.11	1.3293,0.0598,3.3535,4.6163,0.0271
our_model	Round_4_Replicate_1	-1320.26	2650.52	18.86	20086.17	1.0013,0.0879,4.9436,3.0887,0.0438
our_model	Round_4_Replicate_2	-1311.24	2632.48	0.61	19980.78	1.0092,0.0987,4.8816,2.5516,0.0491
our_model	Round_4_Replicate_3	-1388.9	2787.8	161.61	20017.32	1.1487,0.0705,4.2437,3.1169,0.0317
our_model	Round_4_Replicate_4	-1312.04	2634.08	2.22	20006.27	1.0048,0.1011,5.1677,2.3204,0.0501
our_model	Round_4_Replicate_5	-1316.53	2643.06	11.18	19850.97	1.0741,0.1026,4.8843,2.5967,0.052
our_model	Round_4_Replicate_6	-1356.03	2722.06	91.95	20089.31	1.0224,0.0813,4.6474,2.0544,0.036
our_model	Round_4_Replicate_7	-1311.14	2632.28	0.41	19974.18	1.01,0.1013,4.9991,2.4659,0.0507
our_model	Round_4_Replicate_8	-1311.41	2632.82	0.96	20013.68	0.9911,0.1016,5.1138,2.4548,0.0508
our_model	Round_4_Replicate_9	-1314.73	2639.46	7.64	19973.87	1.0272,0.0977,4.9487,2.2045,0.0468
our_model	Round_4_Replicate_10	-1313.15	2636.3	4.43	20008.32	0.9807,0.1053,5.1621,2.3571,0.053
our_model	Round_4_Replicate_11	-1310.96	2631.92	0.06	20011.11	0.9971,0.0995,5.0192,2.5259,0.0498
our_model	Round_4_Replicate_12	-1311.95	2633.9	2.04	19947.16	1.0087,0.1024,4.8484,2.5118,0.0516
our_model	Round_4_Replicate_13	-1314.94	2639.88	8.06	20063.46	0.9931,0.0922,4.9489,2.8123,0.0456
our_model	Round_4_Replicate_14	-1372.4	2754.8	126.05	19891.0	1.2388,0.0772,4.5257,3.1283,0.0361
our_model	Round_4_Replicate_15	-1313.68	2637.36	5.53	20040.3	0.9998,0.0935,4.9202,2.7531,0.0463
our_model	Round_4_Replicate_16	-1329.41	2668.82	37.51	20138.81	0.9754,0.0868,4.9395,2.3755,0.041
our_model	Round_4_Replicate_17	-1311.17	2632.34	0.48	19971.11	1.0089,0.1009,4.9564,2.5166,0.0505
our_model	Round_4_Replicate_18	-1311.16	2632.32	0.46	19994.34	1.0007,0.1002,4.9682,2.3942,0.0495
our_model	Round_4_Replicate_19	-1332.6	2675.2	43.14	19941.37	0.9722,0.1186,5.2417,1.6423,0.0589
our_model	Round_4_Replicate_20	-1326.4	2662.8	30.79	20035.9	1.0083,0.086,4.4974,3.2668,0.0421
