1692    , -2467.27    , array([ 0.100047   ,  0.0267188  ,  7.43985e-05,  0.00757248 ])
1693    , -2467.27    , array([ 0.100147   ,  0.0267188  ,  7.43985e-05,  0.00757248 ])
1694    , -2465.52    , array([ 0.100047   ,  0.0267456  ,  7.43985e-05,  0.00757248 ])
1695    , -2467.28    , array([ 0.100047   ,  0.0267188  ,  7.4473e-05 ,  0.00757248 ])
1696    , -2468.72    , array([ 0.100047   ,  0.0267188  ,  7.43985e-05,  0.00758005 ])
1697    , -2467.27    , array([ 0.100047   ,  0.0267188  ,  7.43985e-05,  0.00757248 ])
1698    , -1773.25    , array([ 0.10022    ,  0.0582241  ,  7.42828e-05,  0.00398122 ])
1699    , -1773.25    , array([ 0.10022    ,  0.0582241  ,  7.42828e-05,  0.00398122 ])
1700    , -1773.25    , array([ 0.100321   ,  0.0582241  ,  7.42828e-05,  0.00398122 ])
1701    , -1773.4     , array([ 0.10022    ,  0.0582824  ,  7.42828e-05,  0.00398122 ])
1702    , -1773.25    , array([ 0.10022    ,  0.0582241  ,  7.43571e-05,  0.00398122 ])
1703    , -1773.08    , array([ 0.10022    ,  0.0582241  ,  7.42828e-05,  0.0039852  ])
1710    , -1773.25    , array([ 0.10022    ,  0.0582269  ,  7.4283e-05 ,  0.00398145 ])
1711    , -1773.25    , array([ 0.10022    ,  0.0582269  ,  7.4283e-05 ,  0.00398145 ])
1712    , -1773.25    , array([ 0.10032    ,  0.0582269  ,  7.4283e-05 ,  0.00398145 ])
1713    , -1773.4     , array([ 0.10022    ,  0.0582852  ,  7.4283e-05 ,  0.00398145 ])
1714    , -1773.25    , array([ 0.10022    ,  0.0582269  ,  7.43573e-05,  0.00398145 ])
1715    , -1773.07    , array([ 0.10022    ,  0.0582269  ,  7.4283e-05 ,  0.00398543 ])
1716    , -1773.24    , array([ 0.10022    ,  0.0582298  ,  7.42832e-05,  0.00398167 ])
1717    , -1773.24    , array([ 0.10022    ,  0.0582298  ,  7.42832e-05,  0.00398167 ])
1718    , -1773.25    , array([ 0.10032    ,  0.0582298  ,  7.42832e-05,  0.00398167 ])
1719    , -1773.4     , array([ 0.10022    ,  0.058288   ,  7.42832e-05,  0.00398167 ])
1720    , -1773.24    , array([ 0.10022    ,  0.0582298  ,  7.43575e-05,  0.00398167 ])
1721    , -1773.07    , array([ 0.10022    ,  0.0582298  ,  7.42832e-05,  0.00398566 ])
1728    , -1773.24    , array([ 0.10022    ,  0.0582305  ,  7.42832e-05,  0.00398173 ])
1729    , -1773.24    , array([ 0.10022    ,  0.0582305  ,  7.42832e-05,  0.00398173 ])
1730    , -1773.25    , array([ 0.10032    ,  0.0582305  ,  7.42832e-05,  0.00398173 ])
1731    , -1773.39    , array([ 0.10022    ,  0.0582887  ,  7.42832e-05,  0.00398173 ])
1732    , -1773.24    , array([ 0.10022    ,  0.0582305  ,  7.43575e-05,  0.00398173 ])
1733    , -1773.07    , array([ 0.10022    ,  0.0582305  ,  7.42832e-05,  0.00398572 ])
1734    , -1773.24    , array([ 0.100219   ,  0.0582312  ,  7.42833e-05,  0.00398179 ])
1735    , -1773.24    , array([ 0.100219   ,  0.0582312  ,  7.42833e-05,  0.00398179 ])
1736    , -1773.25    , array([ 0.10032    ,  0.0582312  ,  7.42833e-05,  0.00398179 ])
1737    , -1773.39    , array([ 0.100219   ,  0.0582894  ,  7.42833e-05,  0.00398179 ])
1738    , -1773.24    , array([ 0.100219   ,  0.0582312  ,  7.43576e-05,  0.00398179 ])
1739    , -1773.07    , array([ 0.100219   ,  0.0582312  ,  7.42833e-05,  0.00398577 ])
1740    , -29739.7    , array([ 0.0693647  ,  17.6533    ,  0.000103544,  3.36905    ])
1741    , -29739.7    , array([ 0.0693647  ,  17.6533    ,  0.000103544,  3.36905    ])
