6243    , -2336.81    , array([ 1.89728    ,  1.45531    ,  2.00806e-07,  1.9936e-53 ])
6244    , -2336.81    , array([ 1.89918    ,  1.45531    ,  2.00806e-07,  1.9936e-53 ])
6245    , -2336.81    , array([ 1.89728    ,  1.45677    ,  2.00806e-07,  1.9936e-53 ])
6246    , -2336.81    , array([ 1.89728    ,  1.45531    ,  2.01007e-07,  1.9936e-53 ])
6247    , -2336.81    , array([ 1.89728    ,  1.45531    ,  2.00806e-07,  1.9956e-53 ])
6248    , -2336.81    , array([ 1.89728    ,  1.45531    ,  2.00806e-07,  1.9936e-53 ])
6249    , -2336.81    , array([ 1.89343    ,  1.45531    ,  2.0044e-07 ,  1.9936e-53 ])
6250    , -2336.81    , array([ 1.89343    ,  1.45531    ,  2.0044e-07 ,  1.9936e-53 ])
6251    , -2336.81    , array([ 1.89533    ,  1.45531    ,  2.0044e-07 ,  1.9936e-53 ])
6252    , -2336.81    , array([ 1.89343    ,  1.45677    ,  2.0044e-07 ,  1.9936e-53 ])
6253    , -2336.81    , array([ 1.89343    ,  1.45531    ,  2.00641e-07,  1.9936e-53 ])
6254    , -2336.81    , array([ 1.89343    ,  1.45531    ,  2.0044e-07 ,  1.9956e-53 ])
6255    , -2336.81    , array([ 1.8781     ,  1.45531    ,  1.98982e-07,  1.9936e-53 ])
6256    , -2336.81    , array([ 1.8781     ,  1.45531    ,  1.98982e-07,  1.9936e-53 ])
6257    , -2336.81    , array([ 1.87998    ,  1.45531    ,  1.98982e-07,  1.9936e-53 ])
6258    , -2336.81    , array([ 1.8781     ,  1.45677    ,  1.98982e-07,  1.9936e-53 ])
6259    , -2336.81    , array([ 1.8781     ,  1.45531    ,  1.99181e-07,  1.9936e-53 ])
6260    , -2336.81    , array([ 1.8781     ,  1.45531    ,  1.98982e-07,  1.9956e-53 ])
6261    , -2336.81    , array([ 1.81801    ,  1.45531    ,  1.93254e-07,  1.9936e-53 ])
6262    , -2336.81    , array([ 1.81801    ,  1.45531    ,  1.93254e-07,  1.9936e-53 ])
6263    , -2336.81    , array([ 1.81983    ,  1.45531    ,  1.93254e-07,  1.9936e-53 ])
6264    , -2336.81    , array([ 1.81801    ,  1.45677    ,  1.93254e-07,  1.9936e-53 ])
6265    , -2336.81    , array([ 1.81801    ,  1.45531    ,  1.93447e-07,  1.9936e-53 ])
6266    , -2336.81    , array([ 1.81801    ,  1.45531    ,  1.93254e-07,  1.9956e-53 ])
6267    , -2336.81    , array([ 1.59626    ,  1.45531    ,  1.71944e-07,  1.9936e-53 ])
6268    , -2336.81    , array([ 1.59626    ,  1.45531    ,  1.71944e-07,  1.9936e-53 ])
6269    , -2336.81    , array([ 1.59785    ,  1.45531    ,  1.71944e-07,  1.9936e-53 ])
6270    , -2336.81    , array([ 1.59626    ,  1.45677    ,  1.71944e-07,  1.9936e-53 ])
6271    , -2336.81    , array([ 1.59626    ,  1.45531    ,  1.72117e-07,  1.9936e-53 ])
6272    , -2336.81    , array([ 1.59626    ,  1.45531    ,  1.71944e-07,  1.9956e-53 ])
6273    , -2336.8     , array([ 1.09591    ,  1.45531    ,  1.22849e-07,  1.9936e-53 ])
6274    , -2336.8     , array([ 1.09591    ,  1.45531    ,  1.22849e-07,  1.9936e-53 ])
6275    , -2336.8     , array([ 1.09701    ,  1.45531    ,  1.22849e-07,  1.9936e-53 ])
6276    , -2336.8     , array([ 1.09591    ,  1.45677    ,  1.22849e-07,  1.9936e-53 ])
6277    , -2336.8     , array([ 1.09591    ,  1.45531    ,  1.22971e-07,  1.9936e-53 ])
6278    , -2336.8     , array([ 1.09591    ,  1.45531    ,  1.22849e-07,  1.9956e-53 ])
6279    , -2336.8     , array([ 0.450837   ,  1.45531    ,  5.57494e-08,  1.9936e-53 ])
6280    , -2336.8     , array([ 0.450837   ,  1.45531    ,  5.57494e-08,  1.9936e-53 ])
6281    , -2336.8     , array([ 0.451288   ,  1.45531    ,  5.57494e-08,  1.9936e-53 ])
