1       , -4999.54    , array([ 2.38545    ,  10.489     ,  2.63907    ,  0.01103    ])
2       , -5005.66    , array([ 2.38784    ,  10.489     ,  2.63907    ,  0.01103    ])
3       , -4999.58    , array([ 2.38545    ,  10.4995    ,  2.63907    ,  0.01103    ])
4       , -4996.1     , array([ 2.38545    ,  10.489     ,  2.64171    ,  0.01103    ])
5       , -4999.67    , array([ 2.38545    ,  10.489     ,  2.63907    ,  0.0110411  ])
6       , -4999.54    , array([ 2.38545    ,  10.489     ,  2.63907    ,  0.01103    ])
7       , -2553.22    , array([ 0.989236   ,  10.4243    ,  4.32901    ,  0.0108253  ])
8       , -2553.22    , array([ 0.989236   ,  10.4243    ,  4.32901    ,  0.0108253  ])
9       , -2553.07    , array([ 0.990226   ,  10.4243    ,  4.32901    ,  0.0108253  ])
10      , -2553.25    , array([ 0.989236   ,  10.4348    ,  4.32901    ,  0.0108253  ])
11      , -2553.23    , array([ 0.989236   ,  10.4243    ,  4.33334    ,  0.0108253  ])
12      , -2553.46    , array([ 0.989236   ,  10.4243    ,  4.32901    ,  0.0108361  ])
19      , -2553.18    , array([ 0.989254   ,  10.4242    ,  4.32918    ,  0.0108236  ])
20      , -2553.18    , array([ 0.989254   ,  10.4242    ,  4.32918    ,  0.0108236  ])
21      , -2553.03    , array([ 0.990244   ,  10.4242    ,  4.32918    ,  0.0108236  ])
22      , -2553.2     , array([ 0.989254   ,  10.4346    ,  4.32918    ,  0.0108236  ])
23      , -2553.18    , array([ 0.989254   ,  10.4242    ,  4.33351    ,  0.0108236  ])
24      , -2553.42    , array([ 0.989254   ,  10.4242    ,  4.32918    ,  0.0108344  ])
31      , -2553.18    , array([ 0.989254   ,  10.4242    ,  4.32918    ,  0.0108236  ])
32      , -2553.18    , array([ 0.989254   ,  10.4242    ,  4.32918    ,  0.0108236  ])
33      , -2553.03    , array([ 0.990244   ,  10.4242    ,  4.32918    ,  0.0108236  ])
34      , -2553.2     , array([ 0.989254   ,  10.4346    ,  4.32918    ,  0.0108236  ])
35      , -2553.18    , array([ 0.989254   ,  10.4242    ,  4.33351    ,  0.0108236  ])
36      , -2553.42    , array([ 0.989254   ,  10.4242    ,  4.32918    ,  0.0108344  ])
37      , -2458.96    , array([ 1.04792    ,  9.87903    ,  4.88278    ,  0.00662426 ])
38      , -2458.96    , array([ 1.04792    ,  9.87903    ,  4.88278    ,  0.00662426 ])
39      , -2458.92    , array([ 1.04897    ,  9.87903    ,  4.88278    ,  0.00662426 ])
40      , -2458.97    , array([ 1.04792    ,  9.88892    ,  4.88278    ,  0.00662426 ])
41      , -2458.94    , array([ 1.04792    ,  9.87903    ,  4.88767    ,  0.00662426 ])
42      , -2459.08    , array([ 1.04792    ,  9.87903    ,  4.88278    ,  0.00663089 ])
43      , -1708.16    , array([ 0.482916   ,  0.512602   ,  1.24301    ,  0.00310516 ])
44      , -1708.16    , array([ 0.482916   ,  0.512602   ,  1.24301    ,  0.00310516 ])
45      , -1707.75    , array([ 0.483399   ,  0.512602   ,  1.24301    ,  0.00310516 ])
46      , -1708.24    , array([ 0.482916   ,  0.513115   ,  1.24301    ,  0.00310516 ])
47      , -1709.51    , array([ 0.482916   ,  0.512602   ,  1.24425    ,  0.00310516 ])
48      , -1708.17    , array([ 0.482916   ,  0.512602   ,  1.24301    ,  0.00310826 ])
55      , -1708.08    , array([ 0.482898   ,  0.51253    ,  1.24293    ,  0.00310504 ])
56      , -1708.08    , array([ 0.482898   ,  0.51253    ,  1.24293    ,  0.00310504 ])
57      , -1707.66    , array([ 0.483381   ,  0.51253    ,  1.24293    ,  0.00310504 ])
58      , -1708.16    , array([ 0.482898   ,  0.513043   ,  1.24293    ,  0.00310504 ])
59      , -1709.43    , array([ 0.482898   ,  0.51253    ,  1.24417    ,  0.00310504 ])
60      , -1708.09    , array([ 0.482898   ,  0.51253    ,  1.24293    ,  0.00310815 ])
61      , -1707.99    , array([ 0.48288    ,  0.512458   ,  1.24285    ,  0.00310493 ])
62      , -1707.99    , array([ 0.48288    ,  0.512458   ,  1.24285    ,  0.00310493 ])
63      , -1707.58    , array([ 0.483363   ,  0.512458   ,  1.24285    ,  0.00310493 ])
64      , -1708.08    , array([ 0.48288    ,  0.512971   ,  1.24285    ,  0.00310493 ])
65      , -1709.34    , array([ 0.48288    ,  0.512458   ,  1.24409    ,  0.00310493 ])
