Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-1404.12	2818.24	187.01	19848.97	0.9626,0.1352,5.5102,0.9093,0.0621
our_model	Round_1_Replicate_2	-1361.72	2733.44	98.77	19699.17	1.0313,0.1233,4.7926,2.5278,0.0658
our_model	Round_1_Replicate_3	-1829.77	3669.54	1052.57	21176.11	0.5096,0.0768,7.3597,0.01,0.0291
our_model	Round_1_Replicate_4	-1422.01	2854.02	213.01	19563.57	1.0236,0.142,4.8526,1.8439,0.0731
our_model	Round_1_Replicate_5	-1388.08	2786.16	159.06	20238.64	0.9027,0.1146,6.4837,0.8006,0.0519
our_model	Round_1_Replicate_6	-1340.58	2691.16	59.9	19878.24	1.0048,0.1177,5.1936,1.2914,0.0548
our_model	Round_1_Replicate_7	-2504.59	5019.18	2258.25	4006.68	4.4252,0.755,0.597,1.0461,30.0
our_model	Round_1_Replicate_8	-1317.78	2645.56	13.76	19965.93	0.9918,0.1086,5.1621,1.8818,0.0527
our_model	Round_1_Replicate_9	-2130.09	4270.18	1576.83	8303.82	2.2675,0.2639,1.233,3.1263,30.0
our_model	Round_1_Replicate_10	-1986.55	3983.1	1290.55	6754.85	2.9414,0.2261,1.0365,3.7848,30.0
our_model	Round_2_Replicate_1	-1504.83	3019.66	378.0	19017.82	1.5063,0.108,2.0895,2.6122,0.0506
our_model	Round_2_Replicate_2	-1311.09	2632.18	0.32	19986.29	1.0062,0.0992,4.9198,2.5826,0.0497
our_model	Round_2_Replicate_3	-1322.6	2655.2	23.67	20063.37	0.9631,0.1106,5.5748,2.0536,0.0563
our_model	Round_2_Replicate_4	-1328.17	2666.34	34.72	20136.09	0.981,0.0841,4.8932,3.4947,0.0423
our_model	Round_2_Replicate_5	-1319.13	2648.26	16.31	19795.45	1.0649,0.1072,4.7027,2.4978,0.0541
our_model	Round_2_Replicate_6	-1386.69	2783.38	156.16	20004.25	1.1512,0.0701,4.2081,3.6357,0.0321
our_model	Round_2_Replicate_7	-1346.3	2702.6	71.55	20198.45	0.9513,0.0784,4.7083,3.3412,0.0375
our_model	Round_2_Replicate_8	-1425.78	2861.56	236.35	20297.53	0.9596,0.06,4.4034,5.5894,0.0295
our_model	Round_2_Replicate_9	-1311.06	2632.12	0.27	19994.44	1.0009,0.1009,5.0224,2.5187,0.0508
our_model	Round_2_Replicate_10	-1594.05	3198.1	598.85	19942.45	1.6748,0.043,2.0058,7.433,0.0193
our_model	Round_3_Replicate_1	-1312.74	2635.48	3.61	19949.76	1.0101,0.1044,5.0388,2.3548,0.052
our_model	Round_3_Replicate_2	-1329.13	2668.26	37.04	20033.59	1.045,0.0853,4.7817,2.7181,0.0404
our_model	Round_3_Replicate_3	-1314.8	2639.6	7.73	19904.25	1.0297,0.106,5.0239,2.3994,0.0534
our_model	Round_3_Replicate_4	-1317.0	2644.0	12.11	19935.56	0.9997,0.1093,5.0918,2.0431,0.0538
our_model	Round_3_Replicate_5	-1320.65	2651.3	19.46	20020.88	0.9943,0.0958,4.793,2.012,0.0447
our_model	Round_3_Replicate_6	-1312.41	2634.82	2.97	20019.8	1.0064,0.0954,4.9455,2.6167,0.0471
our_model	Round_3_Replicate_7	-1356.69	2723.38	93.59	19919.3	1.1793,0.0787,4.4687,3.126,0.037
our_model	Round_3_Replicate_8	-1329.56	2669.12	37.43	19935.37	0.9899,0.1164,5.354,1.7127,0.0572
our_model	Round_3_Replicate_9	-1338.63	2687.26	54.25	19824.54	1.0021,0.1221,5.0397,1.9363,0.0626
our_model	Round_3_Replicate_10	-1313.83	2637.66	5.85	20047.93	1.0008,0.0932,4.9603,2.753,0.0463
our_model	Round_3_Replicate_11	-1362.49	2734.98	105.28	19883.68	1.2202,0.0787,4.5073,3.2519,0.0374
our_model	Round_3_Replicate_12	-1319.54	2649.08	17.38	19976.92	1.0563,0.091,4.8364,2.5932,0.0438
our_model	Round_3_Replicate_13	-1405.09	2820.18	194.77	20280.83	0.9608,0.0636,4.5109,4.5982,0.0304
our_model	Round_3_Replicate_14	-1311.06	2632.12	0.25	20018.3	0.9894,0.1006,5.0481,2.4394,0.0502
our_model	Round_3_Replicate_15	-1311.03	2632.06	0.21	19997.71	1.0011,0.1008,5.0463,2.4514,0.0503
our_model	Round_3_Replicate_16	-1321.48	2652.96	21.25	20088.07	0.9961,0.0872,4.8523,3.1651,0.0434
our_model	Round_3_Replicate_17	-1385.77	2781.54	154.12	19912.27	1.2442,0.0719,4.2479,3.6948,0.0337
our_model	Round_3_Replicate_18	-1311.39	2632.78	0.92	20029.54	0.9952,0.0974,5.0129,2.5824,0.0485
our_model	Round_3_Replicate_19	-1329.14	2668.28	36.26	20053.38	1.0012,0.0849,4.4835,3.2759,0.0413
our_model	Round_3_Replicate_20	-1312.35	2634.7	2.84	20022.43	1.0045,0.0952,4.9334,2.6845,0.0473
